12年 4月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湾岸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｎニシノゴウヒメ, 49,松岡正,, 59,  -8,*  6, 9, 32.9,⑯⑯⑮, 1, 2, セイエイ,,高野和,,,,, 6, 11.6,③③②, 1, 3,Ｉソンガヴァッツォ, 58,北村宏,, 71,*  0,  13, 2,  4.3, ①①, 1, 6,Ｈアドマイヤラクティ, 81,内田博,, 93,   3,* 22, 1,  3.0,⑧⑨⑧
 2,12,Ｉポップイン, 52,丸山元, 0.0, 60,  -4,*  1,11, 70.1,⑬⑬⑩, 2,10, ロックバルｰン,,横山義,193.6,,,, 1,  2.5,②②③, 2, 8,Ｆリンゴット, 63,田辺裕, 0.0, 71,*  0,  13, 8, 34.9, ②②, 2,10,Ｆサトノエンペラｰ, 84,北村宏, 0.0, 88,*  5,  12, 3,  5.7,②②②
 3, 4,Ｂトランスレイション, 59,横山典, 0.3, 55,  -6,*  2, 5,  9.5,⑮⑮⑭, 3,14, セクシイスイｰト,,蓑島靖,194.6,,,, 7, 17.7,①①①, 3, 9,Ｂクリノトルネｰド, 73,三浦皇, 0.0, 72,  -2,* 15, 6, 14.2, ④④, 3, 2,Ｄマコトギャラクシｰ, 84,石橋脩, 0.2, 95,   0,* 27, 4,  6.3,⑪⑫⑫
 4,15,Ｇロンギングトゥユｰ, 55,内田博, 0.3, 55,* -1, -10, 2,  4.1,④②②, 4, 4, ビルトミｰアップ,,平沢健,195.2,,,,11, 87.7,⑤⑤⑤, 4, 1,Ｅセイウンオウサム, 72,松岡正, 0.5, 67,  -6,* 14, 1,  2.1, ⑥⑥, 4, 9,Ａオｰシャンブルｰ, 87,三浦皇, 0.3, 94,   2,* 23, 2,  4.6,⑩⑩⑩
 5,13,Ｆピュアダイヤモンド, 56,デムｰ, 0.5, 53,  -1,  -9, 4,  8.4,⑥⑤④, 5, 1, ネオポラリス,,石神深,195.4,,,,10, 75.7,④④④, 5, 4,Ｃトｰセンナスクラ, 73,田中勝, 0.7, 64,  -5,  12, 7, 17.2, ⑤⑤, 5, 4,Ｅウォｰクラウン, 84,松岡正, 0.5, 86,   4,   9, 8, 17.4,⑤⑤⑤
 6, 5,Ｊリアルファッション, 52,国分優, 0.6, 54,  -3,  -6,12, 76.7,⑨⑪⑪, 6,12, ケミカルチェンジ,,穂苅寿,195.4,,,, 2,  4.2,⑧⑦⑥, 6, 5,Ｇプリティｰマッハ, 61,内田博, 0.8, 66,  -7,  14, 5,  9.7, ⑨⑨, 6, 7,Ｋゴｰルドブライアン, 78,吉田豊, 0.6, 88,   0,  21,12,124.6,⑫⑪⑪
 7, 1,Ｅベルモントピｰス, 56,石神深, 0.9, 51,  -2, -11, 6, 21.9,⑤⑥⑨, 7,13, モルエラン,,柴田大,195.8,,,, 3,  5.9,⑨⑧⑧, 7, 2,Ｄリンガスクリフ, 72,柴田善, 0.8, 65,  -3,   9, 4,  7.7, ③③, 7, 5,Ｃザサンデｰフサイチ, 84,秋山真, 0.6, 85,   3,  12,11, 52.1,⑦⑦⑦
 8, 6,Ｍキャリアハイ, 50,田辺裕, 1.0, 50,  -2, -12,14,154.3,⑧⑦⑤, 8,11, マサデパン,,大庭和,195.9,,,,13, 99.2,⑦⑥⑦, 8, 7,Ａオリジン, 76,勝浦正, 0.8, 64,  -8,  13, 3,  6.9, ⑧⑧, 8, 8,Ｊポケッタブルゲｰム, 79,田中勝, 0.7, 84,   3,  13, 7, 15.2,⑨⑧⑨
