12年 9月22日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月22日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2880m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,九十九里特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｅサングブルｰ, 44,北村宏,, 57,* 10, -27, 1,  2.1,②②②, 1, 2, アドバンスヘイロｰ,,平沢健,,,,, 4,  7.5,①①①, 1, 4,Ｃナムラエメラルド, 73,横山典,, 73,   3,* 13, 4,  7.1,④④④, 1,10,Ｈフェデラルホｰル, 70,吉田隼,, 84,   1,  18, 1,  1.7,⑥⑥④
 2,12,Ｆサンダｰオｰシャン, 43,中舘英, 0.3, 54,   3, -19, 8, 24.7,⑨⑨⑨, 2,12, シュヴァルツシルト,,五十嵐,194.9,,,, 1,  1.8,③②②, 2,12,Ｇハッピｰマリｰン, 71,蛯名正, 0.0, 73,*  3,  10, 2,  3.5,③③③, 2, 9,Ｇタイセイグルｰヴィ, 72,蛯名正, 0.1, 85,   1,* 19, 2,  5.8,⑧⑧⑧
 3,13,Ｋブルｰバレット, 31,石橋脩, 0.4, 53,* 10, -33, 3,  7.6,①①①, 3, 3, トｰアクリスタル,,草野太,197.1,,,, 8, 53.4,⑤③③, 3, 3,Ｄプリｰムス, 73,丸田恭, 0.1, 72,   2,* 13, 3,  4.7,⑩⑥⑥, 3, 6,Ｂスペｰスアｰク, 77,石橋脩, 0.3, 85,  -1,* 19, 4,  8.8,⑨⑨⑨
 4, 8,Ｄキョウエイカミング, 44,木幡初, 0.5, 51,   6, -26, 6, 12.1,⑧⑧⑤, 4,11, トｰセンタイガｰ,,石神深,197.2,,,, 3,  7.0,⑦⑥⑤, 4, 8,Ｋトｰセンビｰト, 67,北村宏, 0.2, 70,*  5,   7, 8, 29.2,①①①, 4, 5,Ｅナンデヤネン, 76,柴田善, 0.3, 81,   1,  14, 6, 14.5,⑤⑤⑥
 5, 7,Ａテワヒポウナム, 53,嘉藤貴, 0.8, 50,   6, -30, 4,  8.9,⑦⑦⑥, 5, 8, スマｰトステｰジ,,横山義,197.7,,,, 2,  4.8,⑪⑦④, 5,15,Ｆトｰホウビュｰティ, 71,嶋田純, 0.3, 71,   3,  10, 6, 21.7,⑥⑤⑤, 5, 8,Ａレオプログレス, 81,田辺裕, 0.4, 78,*  2,   9, 7, 26.0,④④③
 6, 9,Ｇコスモフェイト, 43,柴田大, 0.9, 49,   6, -33, 7, 13.8,⑥⑥⑧, 6, 1, アンシャンテルｰル,,高野和,198.3,,,, 7, 51.5,⑥⑧⑦, 6,10,Ｍメジロカトリｰヌ, 67,高嶋活, 0.5, 69,*  4,   5,12,112.8,②②②, 6, 1,Ｆリベルタス, 74,北村宏, 0.6, 73,*  2,   4, 3,  7.3,①①①
 7, 4,Ｃプルｰフ, 46,吉田隼, 1.0, 48,  -1, -20,10, 42.5,⑫⑫⑪, 7, 4, タトゥｰン,,蓑島靖,198.6,,,,12,148.3,⑫⑪⑪, 7, 1,Ｅオチャノコサイサイ, 71,菅原隆, 0.6, 71,   0,* 12,10, 62.1,⑦⑩⑫, 7, 7,Ｄロｰンウルフ, 76,木幡初, 0.6, 78,   1,  12, 9,163.0,⑦⑦⑦
 8, 1,Ｌサムソンズプライド, 31,山崎亮, 1.2, 46,  -4,*-18, 2,  6.9,⑬⑬⑬, 8, 6, ティンバｰウルフ,,江田勇,198.9,,,, 5, 12.8,⑧⑨⑨, 8, 5,Ｂルイｰズ, 75,吉田豊, 0.9, 69,  -1,* 12, 5,  8.9,⑭⑮⑬, 8, 4,Ｃロイヤルダリア, 77,三浦皇, 1.2, 68,   1,  -1, 8, 76.8,③③⑤
