12年12月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年12月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
馬連:910円 ワイド:04-14=420円 02-04=790円 02-14=260円,,,,,,,,,,,,"馬連:1,180円 ワイド:09-10=440円 01-10=600円 01-09=160円",,,,,,,,,,,,"馬連:8,310円 ワイド:12-15=2,090円 05-12=1,060円 05-15=1,220円",,,,,,,,,,,,"馬連:23,960円 ワイド:02-11=5,720円 02-10=6,080円 10-11=6,250円",,,,,,,,,,,
"馬単:2,120円 3連複:1,460円 3連単:9,930円",,,,,,,,,,,,"馬単:3,160円 3連複:920円 3連単:9,710円",,,,,,,,,,,,"馬単:17,420円 3連複:13,960円 3連単:91,920円",,,,,,,,,,,,"馬単:42,510円 3連複:119,660円 3連単:835,750円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,阪神ｶｯﾌﾟ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａマｰティンオｰト, 60,和田竜,, 61,*  0,*  9, 1,  3.3, ③③, 1, 8, リグヴェｰダ,---,岩田康,, 58, -12,*  5, 1,  1.7, ⑧⑧, 1, 5,Ｆサウンドガガ, 69,菱田裕,, 75,*  7,   8, 8, 17.4, ③③, 1,13,Ｃサンカルロ, 90,吉田豊,, 90,   7,* 17, 3,  7.9, ⑭⑬
 2, 4,Ｊドリｰボヌｰル, 50,浜中俊, 0.4, 59,  -1,   7, 4,  7.1, ⑤⑤, 2, 7, ペプチドアマゾン,---,ムｰア, 0.2, 55, -11,  -1, 2,  6.9, ⑤⑤, 2,10,Ｍカシノチョッパｰ, 63,小坂忠, 0.5, 71,  -1,* 12,15,124.7, ⑨⑨, 2,10,Ｍガルボ, 85,石橋脩, 0.2, 91,* 16,   3,14, 28.2, ③③
 3, 9,Ｅメイショウアシタバ, 55,武豊  , 0.5, 57,  -3,*  9, 6, 15.1, ⑨⑧, 3,15, ハダシノミライ,---,ルメｰ, 0.2, 54,*-10,  -4, 8, 24.3, ④④, 3,14,Ｅエｰシンクルゼ, 71,吉田豊, 0.6, 69,   0,  10,11, 31.6, ⑩⑪, 3,15,Ｅファイナルフォｰム, 89,ムｰア, 0.2, 89,  11,  11, 2,  6.9, ⑩⑩
 4, 7,Ｌスピリットレイク, 44,北村友, 0.7, 56,  -3,   7,11, 32.6, ⑦⑨, 4,10, アウォｰディｰ,---,武豊  , 0.2, 56, -14,*  5, 4, 12.8, ⑪⑬, 4,15,Ｌシゲルシバグリ, 63,岩田康, 0.7, 68,  -5,* 13, 3,  7.3, ⑯⑯, 4,12,Ｐオセアニアボス, 81,秋山真, 0.3, 88,  13,   6,18,148.2, ⑦⑧
 5,11,Ｇセトノミッシｰ, 52,松山弘, 0.9, 55,  -5,*  8, 8, 22.1, ⑫⑪, 5, 9, エｰシンザホット,---,和田竜, 0.3, 56, -14,*  4, 3, 12.0, ⑩⑪, 5,11,Ｄサイズミックレディ, 74,武豊  , 0.8, 67,   5,   3, 7, 11.2, ④④, 5,11,Ａクラレント, 92,岩田康, 0.3, 88,  12,   7, 4,  8.1, ⑨⑨
 6,14,Ｂデンタルハイジｰン, 56,ルメｰ, 1.5, 50,  -1,  -1, 3,  5.1, ⑧⑥, 6,11, ナリタパイレｰツ,---,中井裕, 0.3, 52,* -8,  -8,15,170.9, ②②, 6, 9,Ａヴィクタシア, 78,福永祐, 0.8, 67,   4,   4, 2,  4.3, ⑤⑤, 6,17,Ｋブライトライン, 87,浜中俊, 0.4, 85,   7,  12, 9, 20.8, ⑬⑭
 7,12,Ｉニシノヒメゴト, 51,太宰啓, 1.5, 51,  -6,   5,10, 31.7, ⑭⑭, 7, 3, クラｰジュドｰル,---,浜中俊, 0.3, 54, -11,  -1, 6, 14.8, ⑥⑦, 7, 8,Ｋエｰシンブルバｰド, 64,大野拓, 1.0, 65,   4,   2, 4,  8.2, ⑥⑥, 7, 7,Ｊアドマイヤセプタｰ, 87,ルメｰ, 0.4, 87,  13,   4, 1,  3.5, ⑧⑥
 8, 6,Ｆニシノモンクス, 55,中井裕, 1.6, 50,*  2,  -7, 2,  5.1, ①①, 8, 6, ナリタカマｰ,---,福永祐, 0.5, 52,* -9,  -6,12, 60.2, ③③, 8, 6,Ｃコロカムイ, 75,藤懸貴, 1.0, 66,*  9,  -3, 5,  8.4, ②②, 8,18,Ｈレオアクティブ, 89,横山典, 0.5, 84,   7,  12, 6, 14.2, ⑮⑮
 9, 3,Ｈヨゾラニネガイヲ, 52,岩田康, 1.8, 47,*  0,  -6, 5, 10.0, ④④, 9, 2, ダイシンプロト,---,池添謙, 0.6, 51, -12,  -2,11, 49.3, ⑬⑩, 9, 2,Ｊエルウェｰオｰジャ, 65,松山弘, 1.1, 65,  -1,   6,12, 63.6, ⑪⑧, 9, 6,Ｉフィフスペトル, 88,大野拓, 0.6, 86,  15,   1,15, 42.7, ⑤⑤
10, 8,Ｏイサミノキセキ, 32,藤懸貴, 1.9, 45,*  1,  -8,15,157.8, ②②,10,13, メイショウキョトウ,---,武幸四, 0.6, 52, -12,  -4, 9, 38.7, ⑫⑨,10, 1,Ｏメイショウヘイハチ, 53,浜中俊, 1.1, 65,  -5,  10,14, 99.4, ⑮⑮,10,16,Ｄインプレスウィナｰ, 90,田中勝, 0.6, 85,  11,   6,16, 52.2, ⑫⑪
11, 2,Ｎセイントデジタル, 41,丹内祐, 1.9, 47,  -3,  -4,12, 39.5, ⑥⑦,11,12, スズカファイタｰ,---,川田将, 0.7, 50, -11,  -8, 7, 16.9, ⑨⑥,11,13,Ｉキクノフェｰデ, 67,和田竜, 1.2, 64,  -3,   7, 9, 18.9, ⑬⑬,11, 3,Ｏフラガラッハ, 84,高倉稜, 0.6, 83,   4,* 13,13, 27.7, ⑯⑰
12,15,Ｐクリノマッキンリｰ, 27,菱田裕, 1.9, 46,  -5,  -2,14,119.8, ⑩⑩,12,16, サクラシェンロン,---,松山弘, 1.0, 47, -15,  -2,14, 77.0, ⑭⑮,12,16,Ｎシゲルカリン, 60,高倉稜, 1.2, 64,* 13,  -8,13, 91.1, ①①,12, 1,Ｇマルセリｰナ, 89,北村友, 0.7, 81,   3,* 14,11, 22.9, ⑱⑯
13,16,Ｄホッコｰアムｰル, 55,飯田祐, 2.2, 44,  -5,  -3, 7, 18.0, ⑬⑫,13, 4, ウォｰタｰグロｰレ,---,秋山真, 1.3, 44, -15,  -8,13, 61.8, ⑯⑭,13, 3,Ｂオペラモｰヴ, 75,荻野要, 1.3, 63,   2,   2, 1,  4.3, ⑦⑩,13, 2,Ｑマジンプロスパｰ, 81,福永祐, 0.7, 84,  15,  -2, 8, 17.5, ④④
14, 1,Ｍキュｰトヴァリュｰ, 42,大野拓, 2.3, 43,  -9,   1,16,260.5, ⑮⑮,14, 1, ダイシンソリッド,---,藤懸貴, 1.3, 44, -15,  -7,16,200.1, ⑮⑯,14, 4,Ｈサンライズサルｰテ, 68,丹内祐, 1.4, 64,  -3,   7, 6, 10.5, ⑭⑭,14, 8,Ｂシルポｰト, 91,川田将, 0.8, 84,* 18,  -7, 5, 13.0, ②①
15, 5,Ｋメイショウビオラ, 48,藤岡佑, 2.4, 44, -12,   4,13, 80.0, ⑯⑯,15,14, グランスエルテ,---,藤田伸, 2.0, 36, -13, -19, 5, 13.0, ⑦⑫,15, 7,Ｇシゲルカイチョウ, 68,国分優, 1.4, 62,  -3,   5,10, 24.9, ⑫⑫,15, 4,Ｎオリｰビン, 84,武豊  , 0.8, 82,  10,   5, 7, 14.6, ⑪⑫
16,10,Ｃポｰラｰシェｰン, 56,福永祐, 2.4, 42,  -5,  -5, 9, 24.5, ⑪⑬,16, 5, ドンクｰガｰ,---,藤岡佑, 2.6, 31,* -8, -41,10, 47.6, ①①,16,12,Ｐエヴァンブルｰ, 52,太宰啓, 2.4, 54,   2,  -8,16,145.8, ⑧⑦,16,14,Ｒスプリングサンダｰ, 80,池添謙, 1.2, 76,   5,   6,17, 81.2, ⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｆコスモセンサｰ, 89,和田竜, 1.3, 77,  15,  -8,12, 27.1, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 5,Ｌテイエムオオタカ, 85,藤田伸, 1.5, 75,* 17, -15,10, 22.0, ①②
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,
単勝:330円 複勝:13=160円 04=270円 09=340円 枠連:440円,,,,,,,,,,,,単勝:170円 複勝:08=110円 07=170円 15=440円 枠連:740円,,,,,,,,,,,,"単勝:1,740円 複勝:05=670円 10=2,550円 14=780円 枠連:1,380円",,,,,,,,,,,,"単勝:790円 複勝:13=300円 10=770円 15=280円 枠連:3,000円",,,,,,,,,,,
"馬連:1,320円 ワイド:04-13=630円 09-13=920円 04-09=2,470円",,,,,,,,,,,,"馬連:670円 ワイド:07-08=250円 08-15=930円 07-15=1,480円",,,,,,,,,,,,"馬連:83,630円 ワイド:05-10=18,740円 05-14=7,060円 10-14=32,370円",,,,,,,,,,,,"馬連:13,120円 ワイド:10-13=3,470円 13-15=1,460円 10-15=4,190円",,,,,,,,,,,
"馬単:2,370円 3連複:6,510円 3連単:27,690円",,,,,,,,,,,,"馬単:910円 3連複:3,310円 3連単:8,640円",,,,,,,,,,,,"馬単:131,300円 3連複:621,680円 3連単:4,788,210円",,,,,,,,,,,,"馬単:25,580円 3連複:39,050円 3連単:284,680円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 6R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,万両賞,,,,,,,,,,,,2012ﾌｧｲﾅﾙｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｋアドマイヤスピカ, 50,ムｰア,, 62,  -8,* 11, 3, 11.4,⑮⑬⑫, 1,11, キクノメテオ,---,中井裕,, 65,*  1,  -2, 5, 20.7, ②①, 1, 5,Ｑアドマイヤオウジャ, 45,岩田康,, 72,  -8,* 17, 7, 26.1, ⑯⑱, 1, 5,Ｃアルゴリズム, 85,横山典,, 87,   9,* 15, 5,  7.5, ③③
 2,14,Ａウインアルザス, 63,ルメｰ, 0.0, 59,* -2,  -1, 2,  2.8,①①①, 2,12, エイシンパラダイス,---,ルメｰ, 0.2, 61,  -2,  -1, 1,  1.6, ③③, 2,11,Ｉプリムラブルガリス, 61,浜中俊, 0.0, 68,*  3,  -2, 8, 32.5, ③③, 2, 9,Ｂエｰシンビｰトロン, 85,ルメｰ, 0.0, 87,* 11,* 13, 6,  8.3, ②②
 3, 4,Ｅトルストイ, 57,福永祐, 0.0, 61,  -5,*  6, 1,  2.2,⑤⑥⑥, 3, 2, キセキノチャンス,---,岩田康, 0.2, 61,  -5,*  2, 3, 16.3, ⑥④, 3, 6,Ｇノｰブルコロネット, 63,ルメｰ, 0.1, 68,*  3,  -2, 2,  4.6, ②②, 3,11,Ｇホクセツダンス, 84,浜中俊, 0.6, 84,   9,  10, 2,  5.5, ④④
 4, 9,Ｄイントレピッド, 57,太宰啓, 0.2, 58,* -3,  -1, 8, 31.2,⑥④⑤, 4, 4, テイエムトリック,---,福永祐, 0.3, 61,*  0,  -3, 2,  3.5, ①②, 4, 8,Ａオツウ, 71,福永祐, 0.1, 68,   0,   2, 1,  1.9, ⑦⑧, 4, 6,Ｍモエレジュンキン, 80,高倉稜, 0.7, 83,   8,  11,13, 72.5, ⑦⑥
 5, 2,Ｃアメリカンドリｰム, 58,池添謙, 0.3, 55,* -2,  -6, 4, 15.2,③②②, 5, 8, ワイングラス,---,酒井学, 1.4, 52,  -7,  -6, 4, 18.8, ⑦⑧, 5,12,Ｄディｰプウェｰブ, 65,川田将, 0.2, 70,  -5,* 10, 6, 23.3, ⑰⑯, 5, 1,Ａキズマ, 85,和田竜, 0.7, 83,   8,  11, 1,  4.2, ⑥⑧
 6, 1,Ｇオｰスミアイビス, 56,丹内祐, 0.5, 54,* -4,  -6, 6, 21.2,②③④, 6,10, ユリシｰズ,---,秋山真, 1.4, 51,  -6,  -8, 7, 30.8, ⑤⑥, 6,14,Ｊタガノトネｰル, 60,鮫島良, 0.3, 65,  -1,   1,10,100.5, ⑫⑩, 6, 4,Ｄシルバｰキセキ, 85,福永祐, 0.8, 82,   6,  12, 3,  6.9, ⑪⑪
 7, 8,Ｍオムニバス, 47,川田将, 0.8, 54,  -8,   0, 9, 34.4,⑬⑫⑪, 7, 5, コルブラント,---,和田竜, 1.5, 51, -16,*  1,11,101.5, ⑫⑩, 7,10,Ｎタガノエンブレム, 52,横山典, 0.5, 61,*  5, -11,11,106.6, ①①, 7,13,Ｆアイディンパワｰ, 84,武豊  , 1.0, 80,   6,  10, 9, 28.2, ⑩⑩
 8,12,Ｌスノｰストｰム, 50,吉田豊, 0.8, 53,  -6,  -1,12, 71.5,⑪⑪⑩, 8, 7, ナンプｰ,---,松山弘, 1.5, 50,  -9,  -5, 6, 22.4, ⑧⑦, 8,15,Ｆトｰセンパワフル, 64,ムｰア, 0.5, 63,  -2,   1, 3,  5.6, ⑮⑫, 8, 8,Ｋロイヤルインパクト, 81,秋山真, 1.0, 80,   7,   9, 4,  7.0, ⑧⑨
 9,13,Ｂコスミックワンダｰ, 60,横山典, 1.0, 48,  -5, -10, 5, 16.8,⑦⑦⑦, 9, 6, ケｰジｰサクランボ,---,北村友, 1.9, 48, -12,  -5, 9, 49.6, ⑨⑨, 9, 4,Ｋノボリディアｰナ, 58,石橋脩, 0.6, 64,  -4,   2,13,113.1, ⑪⑭, 9,12,Ｉキモンレッド, 82,川田将, 1.1, 79,   8,   6, 8, 17.5, ⑤⑤
10,15,Ｆデンコウウンリュウ, 57,武豊  , 1.1, 51,  -8,  -3,10, 50.3,⑫⑭⑬,10, 1, ブラックコｰル,---,太宰啓, 2.0, 46, -18,  -1,12,133.7, ⑪⑫,10,17,Ｂレッドジャイヴ, 68,秋山真, 0.6, 63,  -5,   4, 4, 12.4, ⑭⑮,10, 7,Ｈサトノデｰトナ, 84,国分優, 1.1, 79,   5,  11,11, 34.5, ⑫⑫
11,10,Ｈダノンエトワｰル, 55,岩田康, 1.2, 48,  -6,  -9, 7, 21.6,⑩⑨⑨,11, 3, ハンサムヒｰロｰ,---,菱田裕, 2.0, 46, -17,  -3,10, 88.3, ⑩⑪,11, 7,Ｌマイネルパントル, 57,大野拓, 0.6, 61,   1,  -6,17,366.6, ⑥⑥,11,15,Ｎエｰシンポルックス, 79,中村将, 1.2, 79,   2,* 14,14,127.6, ⑮⑮
12,11,Ｎトミケンブリランテ, 47,北村友, 1.2, 47,  -6,  -9,15,218.2,⑨⑧⑧,12, 9, クｰルシャｰリｰ,---,小林徹, 3.2, 37,  -4, -26, 8, 38.0, ④⑤,12, 9,Ｐディパッション, 45,北村友, 0.6, 63,  -2,   0,15,182.8, ⑩⑪,12,14,Ｏキクノストｰム, 79,酒井学, 1.8, 75,   8,   1,10, 28.2, ⑨⑦
13, 6,Ｏハギノブシドウ, 45,浜中俊, 1.3, 49,  -9,  -3,14,143.3,⑯⑯⑯,,,,,,,,,,,,,13,13,Ｏモンサンスピカ, 51,太宰啓, 0.7, 60,*  3, -11,16,274.4, ④④,13,16,Ｌグロｰリｰルピナス, 80,小坂忠, 1.8, 74,   3,   7,15,253.4, ⑬⑬
14, 7,Ｐシゲルカメレオンザ, 40,松田大, 1.3, 49,  -9,  -3,16,416.6,⑭⑮⑮,,,,,,,,,,,,,14,18,Ｃメイショウオオゼキ, 66,松山弘, 0.7, 60,  -2,  -2, 5, 22.7, ⑬⑬,14, 2,Ｅポアゾンブラック, 84,太宰啓, 1.9, 72,* 11,  -4, 7, 11.4, ①①
15, 5,Ｊワイズマン, 53,菱田裕, 1.6, 42,* -4, -21,11, 62.3,④⑤③,,,,,,,,,,,,,15, 2,Ｍヒルノケアンズ, 56,和田竜, 0.8, 60,   0,  -9,14,117.4, ⑤⑤,15, 3,Ｊルグランヴォヤｰジ, 82,松山弘, 1.9, 73,   3,   7,12, 36.1, ⑭⑭
16, 3,Ｉエｰティｰダンガン, 55,酒井学, 1.9, 43,  -8, -14,13, 98.8,⑧⑩⑭,,,,,,,,,,,,,16, 1,Ｈタガノラルフ, 61,高田潤, 1.2, 56,  -8,  -1,12,112.8, ⑱⑰,,,,,,,,,,,,
