12年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初日の出ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａナムラケイオス, 60,蛯名正,, 66,*  4,   2, 2,  4.5, ②②, 1,16,Ｋドラゴンヴォイス, 68,蛯名正,, 80,   6,* 16, 1,  3.1,⑦⑥⑤, 1, 1,Ｍリックムファサ, 62,丸田恭,, 68,   9,*  3, 7, 26.1, ⑨⑩, 1, 6,Ｌコンフォｰコ, 77,三浦皇,, 84,   3,* 20, 8, 17.2, ⑬⑪
 2, 9,Ｆジャｰフライト, 53,三浦皇, 0.1, 66,*  5,   0, 4,  9.0, ①①, 2,14,Ｃテンゲントッパ, 76,西田雄, 0.3, 77,   4,* 16, 3,  7.1,⑧⑨⑦, 2,10,Ｃオリオンザポラリス, 74,田辺裕, 0.4, 66,  11,  -1, 1,  2.8, ⑧⑤, 2,12,Ｅトシギャングスタｰ, 82,吉田隼, 0.0, 83,   4,* 19, 3,  8.4, ⑫⑬
 3,13,Ｎミルテ, 41,江田照, 0.7, 57, -10,*  9,12, 87.8, ⑬⑪, 3,12,Ｅニシノサンタロウ, 72,柴田善, 0.5, 77,*  6,  10, 8, 20.6,⑤⑤④, 3,16,Ｐアランルｰス, 51,大野拓, 0.4, 67,* 13,  -4,11, 54.1, ③③, 3, 5,Ａデイトユアドリｰム, 89,田辺裕, 0.1, 83,   2,* 20, 1,  2.0, ⑭⑭
 4, 8,Ｂツインクルスタｰ, 58,後藤浩, 0.9, 58,   2,  -4, 1,  2.5, ④④, 4,13,Ａモエレアイドル, 80,嶋田純, 0.5, 78,   3,* 16, 5,  9.3,⑭⑫⑫, 4,13,Ｅトｰセントレジャｰ, 72,高嶋活, 0.6, 65,* 14,  -7, 5, 16.7, ①①, 4,15,Ｉエｰシンリｰドオｰ, 80,浜中俊, 0.3, 82,  13,   8, 2,  7.3, ④④
 5,14,Ｍコスモレイラ, 45,丹内祐, 1.1, 55,  -4,  -1, 8, 31.0, ⑨⑧, 5, 9,Ｄケイアイプログレス, 75,勝浦正, 0.8, 72,*  7,   7, 2,  4.1,③②②, 5, 9,Ｏオリジン, 53,勝浦正, 0.6, 62,   7,   0,12, 83.9, ⑬⑭, 5, 3,Ｂノボレインボｰ, 86,北村宏, 0.5, 79,   8,  10, 6, 11.5, ⑧⑤
 6,11,Ｊフジマｰガレット, 48,杉原誠, 1.1, 57,*  3,  -7, 7, 26.5, ③③, 6, 3,Ｂベストフェット, 77,田辺裕, 0.9, 73,   4,  11, 7, 14.0,⑩⑪⑪, 6,11,Ｊテンエイエスプリ, 66,江田照, 0.6, 62,   8,  -1,14,180.9, ⑪⑨, 6,14,Ｄアヤナルベルス, 83,熊沢重, 0.5, 80,* 19,   1, 4, 10.0, ①①
 7, 7,Ｃクニコチャン, 57,嶋田純, 1.4, 54,  -1,  -6, 6, 10.4, ⑦⑦, 7, 5,Ｈサンデｰスイセイ, 69,中舘英, 1.1, 72,   2,  13,11, 85.8,⑮⑮⑭, 7, 7,Ｄセンジンジョｰ, 72,石橋脩, 0.6, 62,   4,*  3, 4,  6.2, ⑮⑮, 7, 1,Ｋレッドヴァンクｰル, 79,藤田伸, 0.6, 79,   1,  16, 5, 11.4, ⑮⑮
 8,10,Ｈディｰプランマ, 53,柴田善, 1.5, 55,*  3, -10, 5,  9.0, ⑤⑤, 8, 8,Ｇトゥザサミット, 71,後藤浩, 1.5, 68,   5,   4, 4,  8.6,⑨⑦⑥, 8, 5,Ｂセイウンアスラン, 74,藤田伸, 0.8, 63,  11,  -6, 2,  3.9, ⑤⑦, 8, 7,Ｃカフェレジェンド, 83,津村明, 0.8, 76,   7,   8,10, 47.3, ⑪⑫
 9, 4,Ｇミヤコライジング, 53,中谷雄, 1.6, 49, -11,   2,11, 55.0, ⑯⑭, 9, 4,Ｉサトノロマネ, 68,三浦皇, 1.5, 68,*  8,  -1, 9, 22.4,①①①, 9,15,Ｋマチノアカリ, 66,中舘英, 0.9, 62,* 14, -10,10, 35.8, ②②, 9, 8,Ｆカホマックス, 82,中舘英, 0.8, 77,* 17,   0, 7, 14.5, ③③
10, 3,Ｄスタｰプラチナ, 56,北村宏, 1.7, 49,  -3,  -7, 3,  7.9, ⑧⑨,10,11,Ｆドラゴンアルテマ, 71,北村宏, 1.6, 67,*  7,   1, 6, 10.8,④④③,10, 6,Ｉハヤブサエミネンス, 68,吉田隼, 1.2, 56,   7,  -5,13,160.4, ⑫⑬,10,11,Ｐコスモケンジ, 75,柴田大, 0.8, 77,   9,   7,11, 56.5, ⑥⑨
11,12,Ｉプロｰディギウム, 51,田辺裕, 1.8, 48,  -8,  -3,10, 35.4, ⑫⑬,11, 6,Ｊチェルカトロｰバ, 68,柴山雄, 1.8, 66,   4,   3,13,117.8,⑪⑩⑩,11, 2,Ｌシベリアンソアｰ, 63,嶋田純, 1.2, 56,   4,  -3, 9, 32.1, ⑭⑫,11,10,Ｍカフェマｰシャル, 77,勝浦正, 0.8, 76,   8,   8, 9, 43.2, ⑩⑧
12, 2,Ｏサエッタｰレ, 41,平野優, 1.9, 48,  -6,  -6,15,203.4, ⑩⑩,12, 1,Ｍキョウエイヒドラ, 62,平野優, 2.4, 64,   2,   1,10, 35.1,⑬⑭⑬,12, 8,Ａリンガスクリフ, 74,柴田善, 1.3, 58,   9,  -9, 3,  5.0, ⑩⑪,12, 4,Ｏドリｰムスカイラブ, 75,大野拓, 0.8, 76,   8,   8,13,111.8, ⑨⑦
13, 1,Ｐフロムクロｰバｰズ, 37,吉田隼, 2.4, 44,   1, -16, 9, 31.0, ⑥⑥,13, 2,Ｌモノリス, 65,宮崎北, 2.5, 62,   5,  -3,15,154.9,⑥⑧⑧,13, 4,Ｇフロｰラルホｰル, 71,小林淳, 1.6, 55,  11, -13, 8, 29.0, ⑦④,13,16,Ｎハｰドウォン, 76,丸田恭, 0.9, 76,   9,   6,16,312.6, ⑦⑩
14,16,Ｋウエスタンルｰチェ, 47,石橋脩, 2.4, 43, -10,  -6,14,181.6, ⑭⑯,14,15,Ｏワインレッド, 55,吉田隼, 3.5, 55,   4,  -9,12,112.9,⑫⑬⑮,14,12,Ｆモアザンストｰム, 72,西田雄, 1.9, 53,  11, -15, 6, 24.9, ⑥⑧,14, 2,Ｈドリｰムクラウン, 80,武士沢, 1.0, 75,   0,  14,12, 66.2, ⑯⑯
15, 5,Ｌタイキロｰズベスト, 46,嘉藤貴, 2.8, 40,  -6, -13,13,114.8, ⑪⑫,15,10,Ｐティｰケイラビット, 46,江田照, 4.2, 49,*  7, -21,14,146.3,②③⑨,15, 3,Ｎエドノコウタロｰ, 55,的場勇, 3.6, 39,  12, -31,16,331.9, ④⑥,15, 9,Ｇダイワプリベｰル, 81,後藤浩, 2.0, 66,  10,  -4,14,175.4, ⑤⑥
