12年 7月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 7R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 8,Ｅメボン, 44,原田和, 1.2, 37,*  7, -29, 8, 54.5, ①①, 9, 9,Ｇドラゴンネスト, 52,吉田豊, 1.3, 45,  -8,  -1, 8, 39.6, ⑪⑫, 9,16,Ｌアストライオス, 46,石橋脩, 0.9, 62,   1,  -4, 1,  3.2, ⑪⑪, 9,15,Ｍスズカヴィグラス, 74,田中勝, 1.3, 68,   5,   5, 9, 50.7,⑥⑥⑦
10,16,Ｆワンダフルジュエル, 42,中舘英, 1.2, 34,   0, -23, 9, 64.6, ⑦⑩,10, 7,Ｋダイワブルｰム, 38,北村宏, 1.3, 45,  -7,  -2,11,161.4, ⑩⑩,10,12,Ｆユウミプリンセス, 54,嘉藤貴, 1.0, 61,   5,  -9, 8, 28.4, ⑧⑨,10, 8,Ｈコスモイｰチタイム, 78,柴田大, 1.3, 71,   2,  12,10, 56.4,⑬⑫⑩
11, 4,Ｏダイメイバンダム, 13,田辺裕, 1.2, 32,  -8, -15,11, 76.3, ⑭⑭,11, 4,Ｏエｰブバットマン, 19,武士沢, 1.5, 44, -11,   0,14,305.3, ⑭⑭,11, 7,Ｍイナズマソリオ, 41,嶋田純, 1.9, 50,   8, -23,12, 81.3, ⑥⑦,11, 9,Ｋラフアウェイ, 76,岩田康, 1.3, 68,*  6,   3, 8, 39.7,①①①
12, 3,Ｌマドニｰナ, 33,西村太, 1.3, 32,  -3, -20, 6, 33.1, ⑪⑪,12, 5,Ｈデｰヴィｰ, 50,嘉藤貴, 1.6, 43, -10,  -2,13,271.2, ⑬⑬,12, 4, ロｰレルゼスト,---,山崎亮, 2.1, 46,  -9,  -9,16,359.7, ⑭⑭,12, 4,Ｊダノンプリマドンナ, 77,北村宏, 1.4, 67,   5,   5,13,147.6,③④④
13, 9,Ｊキャロルツリｰ, 35,吉田豊, 1.5, 32,*  5, -32,14,129.2, ②②,13,11,Ｌメイショウウルフィ, 37,小島太, 1.8, 41, -15,   1,10,128.1, ⑮⑮,13,10,Ｉアマラント, 49,西村太, 2.4, 46,* 12, -33,13,105.6, ②⑤,13, 2,Ｇウォｰタｰサムデイ, 79,太宰啓, 1.5, 69,   4,   7,12,103.3,⑦⑧⑨
14,11,Ｐカシノハッピｰ,  0,二本柳, 1.6, 30, -17,*-11,16,319.8, ⑯⑮,14,13,Ｃドリｰムオｰシャン, 63,田辺裕, 1.9, 40,*  6, -18, 4,  5.5, ②②,14, 3,Ｊハッピｰショット, 48,松岡正, 2.6, 41,  -3, -22,11, 42.1, ⑬⑬,14, 3,Ｏレッドプラネット, 71,田中博, 1.8, 67,   2,   7,14,254.3,⑨⑪⑪
15, 5,Ｇコスモバレンタイン, 38,柴田大, 1.8, 28,  -5, -23, 7, 33.5, ⑬⑫,15,14,Ｎユアムｰブ, 35,西田雄, 2.8, 33,  -3, -18,16,489.4, ⑨⑨,15, 9, アウトバｰン,---,岩田康, 6.3,-21, -14, -57, 9, 33.6, ⑮⑮,15,12,Ｌメイクアダッシュ, 76,西田雄, 2.5, 62,   3,  -1,15,391.9,⑩⑩⑫
16,15,Ｍミラクルチャンス, 28,太宰啓, 3.3, -4, -13, -37,15,145.3, ⑮⑯,16, 6,Ｐアンソニｰバロｰズ,-14,石橋脩, 3.5, 24, -24,  -8,12,266.0, ⑯⑯,16,11, ルｰルホｰムラン,---,柴田大, 7.3,-67, -67, -19,14,183.1, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-3),,,,,,,,,,,
"単勝:560円 複勝:14=220円 12=380円 01=340円 枠連:1,990円",,,,,,,,,,,,"単勝:2,010円 複勝:12=490円 01=130円 16=430円 枠連:1,530円",,,,,,,,,,,,"単勝:1,320円 複勝:15=360円 01=350円 02=540円 枠連:760円",,,,,,,,,,,,単勝:200円 複勝:05=110円 06=120円 13=140円 枠連:300円,,,,,,,,,,,
"馬連:2,540円 ワイド:12-14=980円 01-14=1,000円 01-12=1,730円",,,,,,,,,,,,"馬連:2,040円 ワイド:01-12=880円 12-16=2,910円 01-16=780円",,,,,,,,,,,,"馬連:5,250円 ワイド:01-15=1,890円 02-15=2,540円 01-02=1,730円",,,,,,,,,,,,馬連:300円 ワイド:05-06=160円 05-13=240円 06-13=300円,,,,,,,,,,,
"馬単:5,150円 3連複:7,970円 3連単:37,850円",,,,,,,,,,,,"馬単:6,750円 3連複:9,030円 3連単:74,430円",,,,,,,,,,,,"馬単:10,740円 3連複:25,170円 3連単:143,140円",,,,,,,,,,,,"馬単:520円 3連複:520円 3連単:1,600円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,七夕賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃラヴェンナ, 58,西村太,, 60,* -1,   8, 3,  5.7,①①①, 1,11, タイセイポラリス,---,蛯名正,, 39,*-21,  -6, 1,  3.7,⑤④③, 1, 1,Ａマルタｰズグロウヴ, 76,田辺裕,, 77,  12,* -3, 1,  3.7,⑪⑫⑧, 1, 6,Ｇアスカクリチャン, 85,内田博,, 81,  10,  10,14, 54.4,⑥⑥⑥
 2,13,Ａドナメジャｰ, 59,浜中俊, 0.4, 60,* -2,   7, 5, 12.3,②②②, 2, 5, ロｰドクレセント,---,田辺裕, 0.0, 40,*-22,* -4, 2,  3.9,④③④, 2, 7,Ｃトモロマイスタｰ, 74,岩田康, 0.1, 76,  14,* -7, 3,  6.7,⑫⑪⑦, 2, 5,Ｂトｰセンラｰ, 88,岩田康, 0.0, 83,   8,* 18, 1,  4.3,⑪⑬⑭
 3, 6,Ｄイニシエノウタ, 58,石橋脩, 0.6, 60,  -3,   8, 7, 33.1,⑬⑦⑤, 3,12, ナンヨｰノキョｰ,---,柴田善, 0.3, 37, -23,  -5,12, 52.3,⑥⑦⑥, 3, 6,Ｈマイネルナタリス, 68,柴田大, 0.2, 77,  14, -10, 7, 20.9,⑨⑧④, 3, 7,Ｅミキノバンジョｰ, 86,太宰啓, 0.1, 76,* 14,   0, 7, 17.5,①①①
 4, 3,Ｂツクバクイｰン, 59,北村宏, 0.8, 56,* -2,   5, 2,  4.2,④④④, 4, 3, ベルウッドジンプウ,---,太宰啓, 0.4, 37, -25,* -3,15, 83.7,⑧⑩⑧, 4, 3,Ｂロｰドエアフォｰス, 75,田中勝, 0.4, 72,* 18, -21, 6, 10.9,①①①, 4,16,Ｌケイアイドウソジン, 82,石橋脩, 0.1, 80,* 13,   2,13, 41.2,②②②
 5,14,Ｋウエスタンロッサ, 53,柴田善, 0.9, 58,  -4,   5, 9, 41.7,⑦⑥⑦, 5,10, マイネルイルミナル,---,柴田大, 0.5, 37, -23,  -8, 3,  6.2,⑨⑥⑤, 5,15,Ｊドラゴンライズ, 64,蛯名正, 0.5, 71,  14, -14, 9, 21.4,⑩⑨⑬, 5,11,Ｎニシノメイゲツ, 78,田中勝, 0.1, 82,   9,* 14, 6, 17.0,⑫⑪⑪
 6, 2,Ｊタケデンサイレント, 54,横山典, 1.2, 58, -11,* 17,10, 42.3,⑮⑮⑮, 6, 6, ポッドレイ,---,武士沢, 0.5, 38, -27,*  1, 8, 24.1,⑭⑪⑪, 6, 5,Ｆサウンドバラッド, 70,浜中俊, 0.7, 69,  15, -19, 5,  7.8,⑧④⑤, 6, 2,Ｈトップカミング, 84,武士沢, 0.3, 77,   9,   9,11, 32.1,⑩⑩⑧
 7, 1,Ｈカハラビスティｰ, 56,内田博, 1.3, 53,* -3,   1, 1,  2.4,③③③, 7, 2, コスモピｰスフル,---,石橋脩, 0.6, 37, -25,  -7, 5,  7.0,⑩⑧⑨, 7, 9,Ｄロｰズノｰブル, 72,北村宏, 0.7, 71,* 17, -20, 2,  3.7,④③②, 7, 1,Ｉゲシュタルト, 84,蛯名正, 0.4, 75,  12,   2, 5,  7.9,④③③
 8,11,Ｍスリｰオｰシャン, 50,吉田豊, 1.3, 55,  -4,   5,12, 99.7,⑨⑨⑩, 8, 8, ミッキｰルドラ,---,松岡正, 0.9, 31, -24, -14, 9, 34.8,③⑤⑦, 8,11,Ｅマイティｰジュニア, 71,田中博, 0.8, 69,   9, -10,10, 25.1,⑮⑭⑫, 8,12,Ｆエクスペディション, 85,浜中俊, 0.7, 75,   9,   6, 3,  5.9,⑭⑫⑩
 9,12,Ｆヴェラカスタｰニャ, 56,岩田康, 1.4, 53,  -4,   3, 6, 16.3,⑫⑩⑨, 9,15, サムソンズプライド,---,横山典, 0.9, 27,*-21, -18, 4,  6.6,①②①, 9, 2,Ｋダイワソウル, 63,石橋脩, 1.0, 69,  11, -15,11, 97.9,⑬⑬⑪, 9, 3,Ｃダイワファルコン, 86,北村宏, 0.7, 74,  10,   2, 4,  6.6,⑧⑧⑨
10, 4,Ｇサウンズファン, 56,嘉藤貴, 1.6, 53,  -5,   3,11, 96.5,⑧⑫⑪,10, 1, トｰセンヤマト,---,田中博, 1.3, 27, -26, -13,10, 38.2,⑮⑭⑭,10,12,Ｇトミケンオウドウ, 69,武士沢, 1.2, 63,  15, -27, 8, 21.2,⑦⑦⑥,10, 4,Ｏイケドラゴン, 76,柴田大, 0.7, 74,  10,   0,15, 62.1,⑤⑤⑤
11, 8,Ｅコスモリオ, 57,柴田大, 1.8, 50,  -3,  -2, 8, 34.1,⑥⑤⑧,11,14, ゴｰルドピュｰマ,---,北村宏, 1.5, 22, -25, -20, 7, 22.7,⑦⑨⑩,11,13,Ｍオルレアンノオトメ, 59,嘉藤貴, 1.8, 58,  15, -35,13,150.5,⑤⑥⑩,11, 8,Ｋアニメイトバイオ, 83,江田照, 0.9, 72,   6,   7, 9, 26.3,⑬⑯⑮
12, 7,Ｉエスキナンサス, 55,武士沢, 1.9, 51,  -4,  -2, 4,  7.4,⑤⑧⑥,12, 9, ザショットアロｰ,---,田中勝, 1.8, 21, -28, -18, 6, 21.2,⑬⑫⑫,12,14,Ｉルナ, 68,内田博, 1.8, 59,* 18, -39, 4,  7.4,②②③,12,10,Ａタッチミｰノット, 90,横山典, 0.9, 70,  12,  -4, 2,  4.5,⑦⑦⑦
13,10,Ｎピュアサクセス, 36,田中勝, 3.6, 37,  -6, -13,15,445.8,⑪⑬⑫,13, 7, ナスシュウホウ,---,江田照, 1.8, 24, -32,  -9,13, 58.2,⑫⑮⑮,13, 8,Ｌエムオｰハンズ, 62,江田照, 1.9, 56,  13, -34,12,122.2,⑥⑩⑭,13,15,Ｍトップゾｰン, 81,吉田豊, 1.1, 70,   8,   3,10, 27.8,⑯⑭⑯
14, 5,Ｌルｰマｰドダイヤ, 51,江田照, 3.8, 35,  -6, -14,13,136.3,⑭⑭⑭,14, 4, ナスケンプレアデス,---,内田博, 1.9, 20, -26, -21,14, 71.9,⑪⑬⑬,14,10,Ｎコパノワｰニング, 55,嶋田純, 2.0, 57,   9, -25,15,283.2,⑭⑮⑮,14, 9,Ｄシンゲン, 86,田辺裕, 1.3, 67,* 13, -12, 8, 23.6,③④④
15,15,Ｏテイエムグランツ, 14,田中博, 4.1, 34,  -4, -20,14,402.8,⑩⑪⑬,15,13, シェランコントレ,---,中舘英, 1.9, 17,*-21, -33,11, 50.9,②①②,15, 4,Ｏブリッサ, 54,原田和, 2.4, 53,* 16, -45,14,163.1,③⑤⑨,15,14,Ｊスマｰトステｰジ, 83,中舘英, 1.5, 67,   8,  -2,12, 35.9,⑮⑮⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｐサンライズベガ, 73,松岡正, 1.8, 64,  10, -13,16,100.4,⑨⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:不良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:5),,,,,,,,,,,
"単勝:570円 複勝:09=210円 13=370円 06=680円 枠連:1,210円",,,,,,,,,,,,"単勝:370円 複勝:11=150円 05=170円 12=1,140円 枠連:510円",,,,,,,,,,,,単勝:370円 複勝:01=170円 07=190円 06=400円 枠連:850円,,,,,,,,,,,,"単勝:5,440円 複勝:06=970円 05=200円 07=610円 枠連:13,220円",,,,,,,,,,,
"馬連:3,210円 ワイド:09-13=1,050円 06-09=1,930円 06-13=3,850円",,,,,,,,,,,,"馬連:730円 ワイド:05-11=340円 11-12=2,910円 05-12=3,630円",,,,,,,,,,,,"馬連:1,260円 ワイド:01-07=500円 01-06=1,380円 06-07=1,310円",,,,,,,,,,,,"馬連:16,450円 ワイド:05-06=3,520円 06-07=10,110円 05-07=1,970円",,,,,,,,,,,
"馬単:5,280円 3連複:21,070円 3連単:88,480円",,,,,,,,,,,,"馬単:1,470円 3連複:13,890円 3連単:48,190円",,,,,,,,,,,,"馬単:2,300円 3連複:6,140円 3連単:22,720円",,,,,,,,,,,,"馬単:39,270円 3連複:67,180円 3連単:591,030円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 9R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,織姫賞,,,,,,,,,,,,尾瀬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａコスモユッカ, 64,柴田大,, 71,*-13,  17, 1,  2.7,⑤④④, 1,12,Ｅビッグリバティ, 64,松岡正,, 70,*  1,*  9, 6, 12.1,⑤⑤②, 1,14,Ｄブリッジクライム, 72,横山典,, 79,   8,*  7, 2,  3.4,⑭⑬⑨, 1,10,Ａカイシュウコロンボ, 81,岩田康,, 72,   0,* 10, 3,  5.3, ⑨⑨
 2,15,Ｂマグメル, 63,吉田豊, 0.0, 71, -14,* 21, 3,  5.4,⑥⑧⑥, 2,14,Ｄマイネルソウル, 65,蛯名正, 0.2, 69,*  2,*  5, 5, 11.4,⑪①①, 2, 2,Ａトｰセンインディ, 77,吉田豊, 0.2, 78,   5,*  9, 6, 18.2,⑮⑮⑪, 2, 7,Ｄミエノゴｰゴｰ, 74,内田博, 0.0, 75,   4,   7, 2,  5.2, ⑧⑧
 3, 1,Ｉトレｰロマタドｰル, 55,武士沢, 0.3, 65, -14,  16,14, 89.8,③⑤②, 3, 5,Ｆホクレアポパイ, 63,吉田豊, 0.8, 66,  -1,*  8, 7, 22.2,⑬⑫⑪, 3, 4,Ｃマイネジャンヌ, 75,松岡正, 0.7, 72,  10, -11, 1,  2.5,⑤⑤④, 3, 9,Ｇラフレｰズカフェ, 70,田中勝, 0.3, 70,   5,   1, 1,  2.8, ⑦⑤
 4, 7,Ｅハンサムボｰイ, 58,田辺裕, 0.4, 67, -14,  16, 4,  7.3,⑪⑥①, 4, 7,Ｇベルガリオン, 61,内田博, 1.1, 63,  -2,   4, 4,  7.3,⑩⑪⑩, 4,13,Ｉセミニョン, 65,石橋脩, 0.7, 73,   9,  -8, 4,  7.9,⑦⑨⑩, 4, 3,Ｅドリｰムフォワｰド, 72,横山典, 0.4, 71,   9,  -4, 6,  8.9, ⑤⑥
 5,14,Ｈネｰムオブザゲｰム, 55,田中勝, 0.6, 68, -17,* 20, 6, 15.2,⑯⑭⑧, 5, 2,Ｂコスモマイギフト, 66,柴田大, 1.3, 60,  -2,   2, 2,  4.0,⑨⑩⑨, 5,12,Ｂランブイエ, 75,西田雄, 0.8, 70,* 12, -15, 3,  7.1,④④③, 5, 4,Ｈヤマニングルノイユ, 69,柴田大, 0.5, 73,* 14, -10, 8, 19.6, ①②
 6, 9,Ｃダイワプライム, 63,北村宏, 0.7, 65, -17,  17, 2,  4.3,⑬⑬⑩, 6, 6,Ｃキンラン, 66,岩田康, 1.5, 59,  -1,  -1, 3,  5.5,⑥⑦⑦, 6, 3,Ｋヒシマｰベラス, 61,田中勝, 0.9, 69,   9, -11,10, 53.8,⑧⑦⑧, 6, 2,Ｉストロングロビン, 69,北村宏, 0.5, 70,   9,  -5, 9, 66.0, ④①
 7,16,Ｆコスモヒｰル, 57,嶋田純, 0.7, 63, -16,  14, 7, 18.6,⑩⑪⑭, 7, 4,Ｉラムシｰダｰ, 57,田辺裕, 1.6, 57,   0,  -3,12, 79.6,③⑥⑤, 7, 6,Ｈフロｰリストライフ, 66,岩田康, 1.0, 68,   9, -10, 5, 14.9,⑨⑧⑤, 7, 6,Ｂトｰセンムンク, 80,嶋田純, 0.6, 69,  10,  -8, 5,  8.4, ③③
 8,10,Ｇベルウッドワンキｰ, 56,江田照, 0.8, 60, -15,  12,13, 69.3,⑨⑩⑪, 8, 9,Ｊダイワパｰチェス, 56,北村宏, 2.1, 54,  -1,  -6,11, 70.6,⑦⑧⑧, 8, 1,Ｅダｰリブ, 72,嘉藤貴, 1.2, 67,   9, -12, 9, 35.4,⑩⑩⑫, 8, 5,Ｆライステラス, 71,浜中俊, 0.6, 64,  -5,*  8, 7, 15.1, ⑩⑩
 9, 2,Ｋスケルツァンド, 50,松岡正, 1.1, 56,*-13,   2, 5, 12.9,④③⑦, 9, 1,Ａスカイウエイ, 72,石橋脩, 2.1, 55,*  2, -10, 1,  2.9,①②③, 9, 5,Ｍシルヴァｰスプｰン, 60,田辺裕, 1.5, 63,* 12, -24, 8, 25.6,③③②, 9, 1,Ｃアポロノカンザシ, 78,蛯名正, 1.0, 65,* 12, -14, 4,  7.0, ②④
10, 8,Ｌブリガンディン, 50,岩田康, 1.1, 51,*-10,  -4,12, 52.9,②①③,10, 8,Ｈストロングシャリオ, 57,田中勝, 2.6, 50,*  1, -13, 9, 40.8,②③⑥,10, 7,Ｏダッシュアキチャン, 58,柴田大, 1.7, 65,   6, -13,11, 89.2,⑬⑭⑬,10, 8,Ｊプリティスタｰ, 51,江田照, 1.4, 57,   8, -15,10, 92.3, ⑥⑦
11, 3, カフェディｰン,---,中舘英, 1.2, 60, -18,  13,11, 48.8,⑮⑮⑯,11,10,Ｍミスリンディ, 43,浜中俊, 3.0, 49,*  1, -17, 8, 27.9,④④④,11,11,Ｇキョウエイマイン, 69,蛯名正, 2.1, 58,  11, -29, 7, 19.2,⑥⑥⑥,,,,,,,,,,,,
12, 6,Ｄダイメイサンデｰ, 58,嘉藤貴, 1.3, 59, -18,  12, 8, 41.7,⑭⑯⑬,12,11,Ｏホッコｰリョウマ,  2,西村太, 3.1, 48,  -9,  -1,15,288.9,⑮⑮⑮,12,16,Ｆラミアプリマベｰラ, 70,太宰啓, 2.1, 57,* 13, -35,14,191.8,②②①,,,,,,,,,,,,
13, 5,Ｊサイトカイン, 54,高嶋活, 1.6, 51, -16,   2,16,453.4,⑧⑨⑨,13, 3,Ｎトｰアハナノマイ, 17,鈴来直, 3.2, 50,  -5,  -6,10, 68.0,⑫⑭⑭,13,10,Ｐヌチバナ, 53,中舘英, 2.4, 58,   4, -16,13,165.6,⑯⑯⑯,,,,,,,,,,,,
14,11,Ｍフェザｰフォンテン, 45,大庭和, 1.7, 52, -17,   4,10, 44.7,⑫⑫⑮,14,13,Ｋバンカｰバスタｰ, 52,嶋田純, 3.3, 47,  -4, -12,13, 83.6,⑭⑬⑬,14, 8,Ｎウエスタンルｰチェ, 59,江田照, 2.4, 55,   8, -27,12,122.7,⑫⑫⑮,,,,,,,,,,,,
