12年 6月16日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月16日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遊楽部特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄアサクサニッポン, 59,川須栄,, 61,   5,* -9, 6,  9.3,④③③, 1, 5,Ｂマイネルアルティマ, 64,丹内祐,, 66,*  1,   0, 2,  3.7,①①①, 1, 5,Ｆナムラボルカｰン, 69,藤岡佑,, 80,*  3,* 15, 2,  3.5,②③②, 1,12,Ｂシｰキングフェイム, 73,川須栄,, 77,   9,*  0, 4,  6.9,⑫⑩⑧
 2, 9,Ｅリリｰアタッカｰ, 56,池添謙, 0.2, 59,*  6, -12, 2,  5.5,③②②, 2,12,Ｌモジュラｰフォｰム, 51,大野拓, 0.2, 63,* -1,  -2, 7, 25.5,②②②, 2,12,Ｋトミケンアルドｰル, 61,川須栄, 0.6, 75,   2,* 11, 5,  8.5,⑧⑥⑤, 2, 5,Ｇヤマニンリップル, 71,柴山雄, 0.2, 75,* 13, -10, 1,  3.7,③③③
 3, 4,Ｆミッキｰバルｰン, 54,岩田康, 0.3, 58,   3,* -8, 4,  7.7,⑨⑦⑥, 3,11,Ｃマイネキャスリｰン, 61,三浦皇, 0.2, 66,  -3,*  5, 4,  7.8,⑬⑪⑨, 3, 3,Ａサントスシチｰ, 77,菱田裕, 1.3, 69,   2,   6, 1,  3.0,③⑦⑥, 3,14,Ｊインダクティ, 67,丸田恭, 0.2, 78,   8,*  4,11, 44.4,⑭⑬⑬
 4,11,Ｈビュｰティダイヤ, 50,津村明, 0.5, 56,   4, -12, 8, 42.8,⑩⑤⑤, 4, 3,Ｇコスモスペッキオ, 56,伊藤工, 0.4, 61,  -2,  -2, 8, 40.5,③④③, 4,11,Ｈエｰシンギガウイン, 65,藤田伸, 1.6, 68,*  4,  -1,11, 64.1,⑥①①, 4,11,Ｈコスモラングデン, 70,丹内祐, 0.3, 75,   7,* -2, 8, 14.1,⑪⑫⑫
 5, 1,Ｂトキノビスコンティ, 61,菱田裕, 0.5, 57,   1,* -8, 5,  7.8,⑥⑨⑦, 5, 9,Ａアドマイヤギャラン, 67,池添謙, 0.4, 62,  -3,   1, 1,  2.7,⑨⑧⑧, 5,10,Ｃチャｰムドライフ, 71,古川吉, 1.6, 67,   2,   3, 8, 26.7,⑤⑤⑦, 5,10,Ｉパストフォリア, 68,四位洋, 0.5, 72,  10, -10, 2,  4.9,⑨⑦④
 6,10,Ａケイエスファントム, 62,藤岡佑, 0.9, 55,   4, -18, 1,  2.3,⑦④④, 6, 8,Ｈオｰスミムｰン, 55,村田一, 0.4, 61,  -3,*  3,13,103.8,⑦⑨⑦, 6, 1,Ｂハタノゼフィロス, 73,柴山雄, 1.6, 68,   1,   6, 3,  7.4,⑦⑧⑨, 6, 7,Ｍスイｰトゲイナｰ, 65,木幡初, 0.6, 70,  12, -13,15,182.3,⑥⑤⑥
 7, 6,Ｉオｰノシシャモ, 49,長谷川, 2.1, 46,*  6, -30, 9, 61.3,②①①, 7,15,Ｅプリｰムス, 57,岩田康, 0.5, 59,* -1,  -5, 3,  6.0,⑤③⑤, 7,13,Ｅグランデタキオン, 70,津村明, 2.1, 63,*  3,  -3,12, 69.2,④④④, 7, 1,Ａスイｰトテン, 74,村田一, 0.6, 67,* 14, -19, 9, 20.4,①①①
 8, 8,Ｃシルクハｰデスト, 60,勝浦正, 2.2, 45,   2, -23, 3,  6.9,⑫⑩⑨, 8, 7,Ｊイルマｰレ, 54,宮崎北, 0.7, 60,  -1,  -5,14,213.1,④⑤④, 8, 6,Ｍトップバゴチャン, 60,松田大, 2.2, 64,  -1,   3,13,178.3,⑩⑪⑩, 8, 9,Ｄショウナンマハ, 73,松田大, 0.6, 70,  10, -10, 3,  5.7,⑩⑨⑦
 9, 7,Ｊシンチノクリチャン, 47,宮崎北, 2.3, 45,   4, -27,11,195.8,⑤⑥⑧, 9, 6,Ｋマイネルハｰトレｰ, 51,吉田隼, 0.7, 59,  -5,   1, 9, 40.8,⑫⑬⑫, 9, 8,Ｇトｰセンヤッテキタ, 67,的場勇, 2.2, 68,   0,   1,10, 46.6,⑨⑩⑪, 9, 6,Ｆデラコリｰナ, 71,吉田隼, 0.8, 69,  10, -13,10, 38.4,⑧⑧⑨
10, 5,Ｇエクセレントマン, 53,三浦皇, 5.3, 27,  -1, -44, 7, 16.9,⑪⑫⑪,10, 2,Ｄファシネｰトダイア, 61,上村洋, 0.8, 59,  -7,*  4, 6, 14.4,⑭⑭⑬,10, 4,Ｊウォｰタｰデュｰク, 63,大野拓, 2.3, 62,   1,  -1, 7, 24.8,⑪⑨⑧,10, 3,Ｃメジロカトリｰヌ, 73,黛弘人, 0.9, 66,* 13, -21, 6, 12.9,②②②
11,12, バンダムハッカｰ,---,柴山雄, 6.0, 24,   1, -54,10, 66.8,⑧⑪⑩,11,10,Ｉラインキャメロン, 55,長谷川, 1.1, 55,  -3,  -7,10, 43.8,⑧⑩⑩,11, 2,Ｄレッドバビロン, 71,岩田康, 2.4, 62,  -2,   2, 4,  7.5,⑫⑬⑫,11, 4,Ｋサクセスシルエット, 66,丸山元, 1.0, 68,  12, -19, 7, 13.6,⑤④⑤
12, 2,Ｋシャコウプリンセス, 44,丹内祐, 7.6,  5,   2, -69,12,202.1,①⑧⑫,12, 1,Ｎショウナンアゼリア, 39,丸田恭, 1.3, 52,  -6,  -5,16,239.8,⑪⑫⑪,12, 7,Ｌガレノス, 60,秋山真, 2.8, 58,*  3,  -9, 6, 12.8,①②③,12,15,Ｌフレシｰタ, 65,三浦皇, 1.3, 65,   8, -16,13,147.8,⑬⑪⑩
,,,,,,,,,,,,13,14,Ｆテイエムサイエンス, 56,津村明, 2.2, 40,  -2, -27,12, 90.8,⑩⑦⑥,13, 9,Ｉサトノホクト, 64,三浦皇, 3.4, 55,  -1,  -7, 9, 33.9,⑬⑫⑬,13,13,Ｅアソルｰタ, 71,大野拓, 2.5, 53,  12, -41, 5,  8.6,④⑥⑪
,,,,,,,,,,,,14,16,Ｍデビルシニスタ, 46,川須栄, 2.4, 40,  -2, -30, 5, 11.4,⑥⑥⑭,,,,,,,,,,,,,14, 2, キョウノカガヤキ,---,小国博, 3.5, 43,   1, -31,14,177.8,⑮⑮⑭
,,,,,,,,,,,,15,13,Ｏペッシュボンボン, 35,古川吉, 2.5, 42,  -7, -20,15,217.4,⑮⑮⑮,,,,,,,,,,,,,15, 8,Ｎオｰルドアメリカン, 54,伊藤工, 6.5,  4,   5, -82,12, 86.3,⑦⑭⑮
,,,,,,,,,,,,16, 4, ゴッドスリｰ,---,藤岡佑,11.1,-58,  -9, ---,11, 73.9,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,
単勝:930円 複勝:03=300円 09=210円 04=260円 枠連:670円,,,,,,,,,,,,単勝:370円 複勝:05=160円 12=470円 11=200円 枠連:970円,,,,,,,,,,,,"単勝:350円 複勝:05=160円 12=240円 03=130円 枠連:1,530円",,,,,,,,,,,,"単勝:690円 複勝:12=240円 05=170円 14=1,040円 枠連:540円",,,,,,,,,,,
"馬連:2,040円 ワイド:03-09=690円 03-04=750円 04-09=910円",,,,,,,,,,,,"馬連:4,050円 ワイド:05-12=990円 05-11=370円 11-12=1,790円",,,,,,,,,,,,"馬連:1,880円 ワイド:05-12=720円 03-05=240円 03-12=510円",,,,,,,,,,,,"馬連:1,360円 ワイド:05-12=650円 12-14=3,950円 05-14=2,060円",,,,,,,,,,,
