12年 9月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲妻特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅアｰスゼウス, 51,内田博,, 67,* 11,  -2, 3,  3.7, ①①, 1, 8, シンワカントリｰ,,難波剛,,,,, 7, 19.1,③⑤⑥, 1,10,Ｃロｰレンルｰナ, 71,蛯名正,, 72,   1,*  8, 1,  2.1, ③③, 1,14,Ａエバｰロｰズ, 89,嶋田純,, 91,*  1,* 18, 1,  2.1,   
 2,15,Ｃショウナンアポロン, 55,大野拓, 0.8, 57,   6,  -4, 1,  3.3, ④③, 2, 4, ディアブラスト,,江田勇,184.2,,,, 4,  6.4,④④④, 2, 1,Ｂニシノフェミニン, 71,大野拓, 0.6, 66,  -3,*  8, 8, 42.5, ⑨⑨, 2,17,Ｃバルスピュｰル, 76,江田照, 0.8, 77,  -7,* 12, 8, 18.8,   
 3,13,Ｉアルマベルヴァ, 36,西村太, 1.2, 49,  -3,*  0,11,164.9, ⑨⑧, 3, 9, リザｰブカｰド,,山本康,184.3,,,, 8, 24.0,②①①, 3, 5,Ｆバｰジニアキャット, 68,中舘英, 0.7, 65,*  4,   0, 9, 42.7, ②②, 3,15,Ｎメロｰクｰミス, 66,木幡初, 0.8, 77,  -4,  11,14,196.5,   
 4, 2,Ａレモンチャン, 59,中舘英, 1.6, 52,*  9, -13, 2,  3.3, ②②, 4,12, ハクサン,,石神深,184.5,,,, 6, 14.2,⑧⑩⑩, 4, 4,Ｈブライトシチｰ, 64,浜中俊, 0.7, 65,*  5,  -1, 7, 22.4, ①①, 4, 5,Ｆアポロノカンザシ, 74,村田一, 0.8, 78,*  0,   8, 2,  4.9,   
 5, 4,Ｈセイスコｰピオン, 43,田中勝, 1.7, 44, -16,*  8, 7, 27.7, ⑭⑭, 5, 2, レンディル,,五十嵐,184.5,,,, 5, 12.7,①②②, 5, 2,Ｄデプロマトウショウ, 70,吉田豊, 0.9, 63,  -1,   3, 3,  5.5, ⑤⑤, 5, 8,Ｍサンマルヘイロｰ, 67,大野拓, 0.9, 76,  -4,  10,11, 77.8,   
 6, 8,Ｌコンプリｰトゲｰム, 35,田辺裕, 1.8, 46,   0,  -8, 9, 44.2, ⑥⑥, 6, 7, ダイバｰシティ,,蓑島靖,184.5,,,, 3,  4.7,⑪⑨⑧, 6,12,Ｇアタッキングゾｰン, 67,北村宏, 0.9, 63,   0,   1, 4, 10.3, ④④, 6, 1,Ｅオレニホレルナヨ, 74,武豊  , 0.9, 76,  -7,  11, 4, 10.0,   
 7, 6,Ｏマクガフィン, 31,柴山雄, 2.1, 43,  -6,  -4,13,262.4, ⑩⑩, 7, 3, マサライト,,西谷誠,184.6,,,, 2,  3.6,⑥⑥⑤, 7,15,Ｅヘアｰオブザドッグ, 68,柴田善, 1.1, 61,  -7,*  6, 6, 16.8, ⑪⑩, 7,16,Ｋロｰブドヴルｰル, 68,田辺裕, 0.9, 76,  -3,   8, 7, 16.9,   
 8,11,Ｄベルウッドシｰマ, 52,北村宏, 2.4, 42,   3, -16, 5, 12.6, ⑤⑤, 8, 5, アスカノバッハ,,植野貴,184.7,,,, 9, 24.9,⑦⑦⑦, 8, 6,Ｍコウヨウゼウス, 54,松岡正, 1.5, 57, -11,*  7,10,127.0, ⑬⑬, 8, 3,Ｂトップモデル, 77,松岡正, 0.9, 77,*  0,   7, 6, 15.8,   
