12年12月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年12月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ2500m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,10,Ｈマジシャンズレッド, 41,大庭和, 0.7, 45,*  2, -12, 6, 13.3, ①①, 9, 7, カシマシンセイ,,山本康,197.8,,,,13,181.3,⑤⑪⑪, 9, 6,Ｎオパｰルパワｰ, 66,勝浦正, 3.9, 61,*  7, -16,10, 44.2,⑤④⑥, 9, 3,Ｆヒラボクマジック, 81,横山典, 2.0, 73,   8,   3, 2,  3.3,⑬④⑤
10, 9,Ｆグランデラポｰル, 47,鈴来直, 0.8, 44,  -6,  -6,14,150.8, ⑨⑩,10, 3, シャガｰル,,五十嵐,197.9,,,, 1,  3.0,⑩④⑥,10,16,Ｋトキノユウ, 70,石橋脩, 4.6, 61,   6, -14,16,146.6,⑪⑬⑬,10,13,Ｄビタｰスウィｰト, 83,ムｰア, 2.4, 73,   6,   3, 7, 25.6,⑦⑨⑩
11, 5,Ｊヴェンセｰル, 38,津村明, 1.2, 41,  -8,  -7, 8, 37.3, ⑫⑪,11, 1, イルテアトリｰノ,,中村将,198.0,,,,12, 96.2,⑬⑫⑫,11, 7,Ｃロジサイレンス, 79,松岡正, 4.7, 58,   6, -17, 7, 23.9,⑦⑦⑩,11,16,Ｈジェットヴォイス, 80,柴田善, 2.5, 72,   6,   3, 6, 24.9,⑪⑫⑪
12, 7,Ｐフュｰリアイズ,-41,村田一, 1.2, 41, -22,*  6,16,359.6, ⑯⑯,12, 2, ナイク,,江田勇,198.0,,,, 4,  7.2,⑭⑬⑬,12, 5,Ｅベストアンサｰ, 75,ムｰア, 4.9, 58,   6, -19, 8, 24.0,⑧⑧⑪,12, 6,Ｊセトブリッジ, 79,勝浦正, 2.6, 71,   6,   2,12, 66.7,③⑩⑬
13,16,Ｉロｰレルナガバナシ, 40,松岡正, 1.2, 41,  -6,  -9, 4, 11.3, ⑪⑨,13,11, イキシアグレイド,,浜野谷,198.9,,,, 9, 49.5,⑦⑨⑩,13, 9,Ｆヴァルディヴィア, 74,蛯名正, 5.0, 56,*  8, -26, 9, 25.1,③③⑤,13,12,Ｏテｰオｰサクセス, 68,松岡正, 3.6, 66,   2,   2,11, 47.3,⑮⑮⑭
14,11,Ｇイデアリスタ, 44,今野忠, 1.2, 41,*  0, -15,12,134.7, ③④,14,14, カｰペウィアム,,平沢健,204.5,,,,14,222.9,⑫⑭⑭,14, 8,Ｐフォレストリｰダｰ, 60,木幡初, 5.7, 54,   3, -17,14,115.9,⑯⑯⑯,14, 9,Ｌアントウェルペン, 78,田辺裕, 3.9, 62,   8, -12, 4, 14.0,⑥⑥⑧
15, 6,Ｍミヤコラブロマンス, 33,田中勝, 1.7, 37,  -5, -13, 9, 46.1, ⑧⑫,,,,,,,,,,,,,15, 2,Ｌニｰロ, 70,五十嵐, 8.0, 45,   5, -41,12, 95.2,④⑭⑭,15,14,Ｐガナｰル, 64,今野忠, 7.2, 42,   6, -36,15,346.9,⑭⑪⑮
16, 4,Ｎユウシン, 22,江田照, 1.9, 35, -10, -11,13,140.9, ⑭⑭,,,,,,,,,,,,,16,15,Ｉトｰアボンジョルノ, 71,今野忠, 9.0, 44,   5, -53,13,106.3,⑬⑨⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:620円 複勝:02=240円 08=570円 01=1,670円 枠連:3,480円",,,,,,,,,,,,"単勝:9,390円 複勝:12=2,150円 05=510円 08=210円 枠連:6,220円",,,,,,,,,,,,単勝:380円 複勝:10=150円 01=160円 11=210円 枠連:600円,,,,,,,,,,,,単勝:210円 複勝:04=130円 11=210円 10=580円 枠連:610円,,,,,,,,,,,
"馬連:4,320円 ワイド:02-08=1,160円 01-02=3,120円 01-08=9,930円",,,,,,,,,,,,"馬連:71,160円 ワイド:05-12=11,100円 08-12=5,930円 05-08=1,320円",,,,,,,,,,,,馬連:620円 ワイド:01-10=280円 10-11=400円 01-11=580円,,,,,,,,,,,,"馬連:780円 ワイド:04-11=400円 04-10=930円 10-11=2,790円",,,,,,,,,,,
"馬単:7,500円 3連複:42,930円 3連単:178,520円",,,,,,,,,,,,"馬単:127,840円 3連複:111,360円 3連単:945,700円",,,,,,,,,,,,"馬単:1,130円 3連複:1,380円 3連単:5,780円",,,,,,,,,,,,"馬単:1,150円 3連複:8,460円 3連単:25,230円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｨｾﾝﾊﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄトｰセンハクオウ, 55,吉田豊,, 56,*-10,   8, 6, 13.8,①①①, 1,10, クロスボウ,---,吉田豊,, 45, -38,* 13, 7, 20.1,⑫⑫⑫, 1,12,Ｃショウナンスマイル, 74,戸崎圭,, 77,  11,   6, 9, 24.9, ⑦⑥, 1, 4,Ｄベｰルドインパクト, 85,デムｰ,, 84,  12,   3, 1,  2.7,⑦⑥④
 2, 9,Ａドラゴンビュｰティ, 63,武士沢, 0.0, 60, -14,* 16, 3,  8.9,⑪⑩⑨, 2, 8, マイネルオリンポス,---,ムｰア, 0.0, 42,*-33,   6, 4,  6.6,②②②, 2, 9,Ｋダｰクシｰカｰ, 65,吉田豊, 0.2, 74,   7,*  6,10, 26.1, ⑧⑧, 2,15,Ｅマルカボルト, 85,戸崎圭, 0.0, 82,* 15,  -4, 4,  8.2,④③③
 3,11,Ｂオリオンザジャパン, 62,田辺裕, 0.3, 55, -13,  10, 1,  2.4,⑨⑥⑥, 3, 7, ポッドロｰザ,---,石橋脩, 0.0, 40,*-34,   3, 8, 30.9,①①①, 3, 8,Ａフェアエレン, 77,北村宏, 0.4, 72,   5,*  7, 3,  6.4, ⑫⑬, 3,11,Ｂブリッツェン, 88,柴田善, 0.0, 83,* 16,  -7, 7, 11.6,①②②
 4,12,Ｃオアフライダｰ, 59,内田博, 0.3, 55, -12,   9, 5, 12.6,⑦⑤⑤, 4,11, パシャドｰラ,---,横山典, 0.0, 40,*-36,   6, 2,  3.7,③③④, 4, 5,Ｆウインクロニクル, 73,石橋脩, 0.4, 77,* 15,  -2, 6,  9.5, ③③, 4, 2,Ｉトップカミング, 81,岩部純, 0.1, 84,  11,   4,13,122.0,⑤⑧⑧
 5, 3,Ｅマイネグロリアｰナ, 55,松岡正, 0.8, 50, -12,   4, 2,  3.3,⑥③③, 5, 5, ミエノワンダｰ,---,北村宏, 0.0, 43, -37,*  9, 5,  8.1,⑦⑦⑦, 4, 6,Ｉドリｰムジェダイ, 69,田中勝, 0.4, 72,   7,   5, 2,  4.7, ⑩⑩, 5, 5,Ｃモンテエン, 86,内田博, 0.2, 84,  11,   3, 6, 10.9,⑪⑩⑨
 6, 6,Ｈナンヨｰノキョｰ, 43,柴田善, 0.9, 52, -15,  10,10, 36.6,⑬⑪⑩, 6, 6, ルナｰエイジ,---,江田照, 0.3, 38,*-35,   4,10, 46.2,④④③, 6,10,Ｅリｰサムダイチ, 73,ムｰア, 0.6, 71,   7,   4, 5,  9.4, ⑪⑪, 6,12,Ｍニシノメイゲツ, 76,村田一, 0.3, 83,   7,*  9,11, 67.7,⑫⑫⑪
 7, 4,Ｆテンジンキヨモリ, 53,江田照, 1.0, 50, -12,   3, 7, 20.1,③④④, 7, 9, マツリダデンカ,---,内田博, 0.3, 39,*-35,   3, 9, 35.5,⑤⑤⑥, 7, 1,Ｄビットプレスト, 74,江田照, 0.8, 69,   4,   5, 8, 18.0, ⑭⑫, 7, 8,Ｊヤングアットハｰト, 80,北村宏, 0.4, 81,  11,   1, 9, 35.3,⑨⑨⑫
 8, 8,Ｉエルカスティｰヨ, 43,石神深, 1.0, 50, -13,   6,11, 91.5,④⑧⑧, 8,12, トｰホウリンドウ,---,戸崎圭, 0.3, 38, -37,   6, 6, 10.4,⑨⑧⑧, 8,14,Ｎプリティｰマッハ, 62,今野忠, 0.9, 67,   1,*  6,14,124.6, ⑯⑯, 8, 3,Ａサンライズプリンス, 91,松岡正, 0.4, 82,   9,   2, 2,  5.2,⑩⑪⑬
 9,13,Ｌホｰクオブサミット, 30,田中勝, 1.7, 42,*-11,  -5, 4, 12.2,②②②, 9, 4, イノチノリユウ,---,田中勝, 0.5, 37, -38,   5, 3,  5.7,⑩⑩⑩, 9,16,Ｇトウカイチャｰム, 72,蛯名正, 1.3, 69,  14,  -9, 1,  4.1, ⑤④, 9, 9,Ｇネオサクセス, 81,吉田豊, 0.5, 77,* 18, -16, 8, 16.5,⑧①①
10, 5,Ｇサトノロｰタス, 50,ムｰア, 1.8, 45, -13,  -1, 9, 27.7,⑩⑨⑪,10,13, ジョｰヌドｰル,---,蛯名正, 0.5, 35,*-35,   1, 1,  3.5,⑥⑥⑤,10,15,Ｍサｰストンデンバｰ, 63,柴田善, 1.4, 64,   7,  -4,13, 71.1, ⑨⑨,10,10,Ｈオセアニアボス, 81,石橋脩, 0.8, 78,   7,   2,10, 47.9,⑬⑬⑩
11, 7,Ｊパンドラロｰズ, 43,嘉藤貴, 1.8, 43, -13,  -1,12,239.9,⑤⑦⑦,11, 2, ハクシンファミリｰ,---,武士沢, 0.8, 34, -38,   1,13,149.1,⑧⑪⑪,11,13,Ｊニシノフェミニン, 69,田辺裕, 1.8, 60,   5,  -5,12, 42.0, ⑬⑮,11,14,Ｌベストディｰル, 78,蛯名正, 0.9, 75,  12, -10, 3,  7.7,⑥⑦⑤
12, 2,Ｍレディアントデイズ,  9,戸崎圭, 3.3, 33, -17,  -7, 8, 22.0,⑧⑬⑫,12, 1, スガロマン,---,柴田善, 1.4, 28, -41,  -2,11, 97.3,⑬⑬⑬,12, 2,Ｏシンボリルマン, 61,武士沢, 2.1, 57,   1,  -4,16,273.1, ⑮⑭,12,13,Ｋアドマイヤメジャｰ, 78,田辺裕, 1.5, 71,   6,  -3,12, 72.1,⑭⑭⑭
13, 1,Ｋテイケイファイン, 36,勝浦正, 3.4, 35, -16,  -8,13,305.5,⑫⑫⑬,13, 3, アングリア,---,勝浦正, 1.4, 25, -38,  -7,12,130.6,⑪⑨⑨,13, 4,Ｈナイスゴｰルド, 70,内田博, 2.2, 61,* 16, -19, 4,  7.2, ②②,13, 1,Ｏセイカアレグロ, 74,勝浦正, 1.6, 69,   3,  -1,14,212.6,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｂダンシングロイヤル, 76,嶋田純, 2.5, 59,* 17, -22, 7, 12.0, ①①,14, 6,Ｎデストラメンテ, 74,江田照, 1.8, 65,  12, -24,15,249.3,②④⑥
,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｌダイワインスパイア, 64,大庭和, 2.5, 56,  10, -16,11, 41.3, ⑥⑤,15, 7,Ｆドリｰムバスケット, 84,田中勝, 3.0, 55,  13, -41, 5,  8.7,③⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｐヤギリエスペランサ, 54,津村明, 3.8, 46,  13, -30,15,163.7, ④⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:1,380円 複勝:10=320円 09=230円 11=130円 枠連:950円",,,,,,,,,,,,"単勝:2,010円 複勝:10=530円 08=250円 07=850円 枠連:1,060円",,,,,,,,,,,,"単勝:2,490円 複勝:12=560円 09=710円 08=210円 枠連:4,840円",,,,,,,,,,,,単勝:270円 複勝:04=140円 15=220円 11=310円 枠連:390円,,,,,,,,,,,
"馬連:4,160円 ワイド:09-10=900円 10-11=530円 09-11=370円",,,,,,,,,,,,"馬連:5,250円 ワイド:08-10=1,730円 07-10=4,340円 07-08=2,020円",,,,,,,,,,,,"馬連:26,390円 ワイド:09-12=5,570円 08-12=1,860円 08-09=2,090円",,,,,,,,,,,,"馬連:1,220円 ワイド:04-15=540円 04-11=680円 11-15=1,080円",,,,,,,,,,,
"馬単:9,030円 3連複:1,730円 3連単:24,160円",,,,,,,,,,,,"馬単:12,280円 3連複:36,730円 3連単:207,920円",,,,,,,,,,,,"馬単:59,100円 3連複:45,810円 3連単:440,570円",,,,,,,,,,,,"馬単:1,910円 3連複:3,980円 3連単:15,750円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 6R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ひいらぎ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａマカゼコイカゼ, 60,横山典,, 60, -11,*  8, 1,  2.7, ⑮⑮, 1, 5, シベリアンスオｰド,---,田中勝,, 67,*  5,  -1, 4,  8.7, ①①, 1,12,Ａマイネルホウオウ, 69,松岡正,, 69,*  2,  -3, 1,  3.2,④③③, 1,14,Ｆホｰカｰテンペスト, 78,横山典,, 81,  10,*  3, 2,  5.2,⑫⑨⑤
 2, 5,Ｃショウナンバグｰス, 59,田中勝, 0.0, 66,*  8, -11, 2,  4.7, ①①, 2, 8, フジマサマキシム,---,江田照, 0.0, 68,*  4,   0, 1,  2.1, ③②, 2, 7,Ｅクリノチョモランマ, 65,江田照, 0.0, 67,  -2,*  4, 6, 15.3,⑥⑩⑦, 2, 6,Ｌフェスティヴタロｰ, 70,田中勝, 0.1, 79,* 15,  -7, 7, 14.4,①①①
 3,12,Ｄマイネライムライト, 58,戸崎圭, 0.1, 61,   0,  -4, 6, 16.6, ⑨⑨, 3, 4, アルマディヴァン,---,松岡正, 1.1, 58,  -4,  -2, 6, 21.8, ⑤④, 3, 6,Ｎツクバアラモｰド, 46,柴田善, 0.1, 66,*  2,  -4, 9, 25.7,③①①, 3, 9,Ａオメガブルｰハワイ, 82,内田博, 0.3, 79,   8,*  3, 8, 17.7,⑪⑫⑪
 4, 4,Ｌカシノワルツ, 51,二本柳, 0.1, 64,*  5,  -9,12, 46.0, ②②, 4, 6, ヴァンドランス,---,山崎亮, 1.4, 55, -13,*  3, 5, 10.3, ⑧⑦, 4, 1,Ｆエｰルブリｰズ, 63,北村宏, 0.1, 66,  -1,   0, 2,  4.8,⑫⑧⑧, 4, 2,Ｂキッズニゴウハン, 81,田辺裕, 0.4, 77,   9,  -2, 1,  2.7,⑨⑩⑧
 5,11,Ｍジャパンイモン, 50,勝浦正, 0.1, 63,   4,  -8,16,108.4, ④⑤, 5,13, アイネクライネ,---,内田博, 1.6, 53,  -4,  -6, 2,  4.1, ⑥⑥, 5, 2,Ｉダノンビｰナス, 54,内田博, 0.3, 66,  -3,*  3, 5,  9.5,⑬⑬⑩, 5, 3,Ｉケイアイエレガント, 73,嶋田純, 0.5, 75,  12,  -8,10, 79.2,④⑤⑥
 6, 9,Ｇアルマダクロス, 53,北村宏, 0.1, 60,  -3,  -2, 3,  5.9, ⑩⑩, 6, 3, アワｰドリング,---,石橋脩, 2.0, 51, -20,*  6, 7, 29.6, ⑪⑩, 6, 9,Ｂタイセイポラリス, 68,蛯名正, 0.4, 62,   0,  -6, 3,  5.0,①⑤④, 6,12,Ｇシｰクレットベｰス, 75,石橋脩, 0.5, 77,   6,*  1, 9, 72.7,⑯⑮⑭
 7, 8,Ｂアイティコスモス, 60,吉田豊, 0.2, 61,   3,  -8, 5, 10.8, ⑦④, 7,11, インパクトレディｰ,---,木幡初, 2.7, 44, -13,  -6, 9, 54.0, ⑨⑨, 7,13,Ｊマンドレイク, 53,石橋脩, 0.4, 65,  -9,* 10, 8, 19.2,⑮⑮⑭, 7, 1,Ｍゴｰルドスマイル, 69,江田照, 0.6, 74,* 13, -10,12,124.1,③④③
 8, 1,Ｆバトルレジナ, 53,内田博, 0.2, 60,   1,  -7, 4,  9.6, ⑥⑦, 8, 9, デンポウ,---,嶋田純, 2.9, 43,  -2, -17,12,154.3, ④⑤, 8,10,Ｄシャスタｰデイジｰ, 66,田中勝, 0.6, 60,*  2, -11, 7, 17.2,②②②, 8,16,Ｈプロスペラスマム, 74,武士沢, 0.7, 73,   6,   0,14,218.1,⑭⑭⑮
 9, 2,Ｉデルマスナカケババ, 52,木幡初, 0.4, 56,  -6,  -3,11, 43.1, ⑫⑫, 9, 2, ステラコｰヴァ,---,吉田豊, 3.2, 39, -25,  -1, 8, 37.8, ⑭⑭, 9, 5,Ｇファンアットコｰト, 58,嘉藤貴, 0.8, 58,  -4,  -6,11, 78.5,⑧⑪⑨, 9,15,Ｋトレノソルｰテ, 70,山崎亮, 0.7, 73,  10,  -8,16,368.4,⑧⑧⑩
10, 6,Ｊクロイゼリンチャン, 51,松岡正, 0.5, 56,  -7,  -3, 7, 19.1, ⑬⑬,10, 7, コスモプリックス,---,嘉藤貴, 3.3, 39,*  5, -28, 3,  7.5, ②③,10,11,Ｃワキノキセキ, 68,デムｰ, 1.3, 51,   1, -20, 4,  7.3,⑪④⑤,10, 4,Ｅミエノゴｰゴｰ, 78,ムｰア, 0.7, 73,  10,  -7, 3,  5.5,⑥⑦⑨
11, 3,Ｎソウキュウ, 48,津村明, 0.6, 55,  -1,  -9, 9, 30.1, ⑧⑧,11,10, ダンシングビｰト,---,田辺裕, 3.3, 38, -23,  -3,10, 64.0, ⑬⑬,11, 8,Ｌティンホイッスル, 51,木幡初, 1.5, 50,  -4, -16,12, 86.2,⑩⑫⑬,11, 8,Ｄダｰクマレイン, 79,蛯名正, 0.8, 73,   9,  -6, 5,  8.4,⑩⑪⑬
12,14,Ｋサザンドリｰム, 51,江田照, 0.6, 54,  -3,  -8,15, 95.2, ⑪⑪,12,12, フレンドレディｰ,---,石神深, 3.9, 34, -10, -19,15,234.3, ⑦⑧,12, 3,Ｈラヴネヴァｰダイズ, 56,村田一, 1.6, 50,   0, -21,10, 26.8,⑦⑦⑥,12, 5,Ｏロジフェロｰズ, 65,北村宏, 0.8, 72,   6,  -3,11, 87.2,⑬⑬⑫
13,16,Ｅフウコウメイビ, 55,蛯名正, 0.8, 51,  -6,  -8, 8, 26.4, ⑭⑭,13,14, カシノマインド,---,高嶋活, 4.0, 32, -19, -13,11,149.9, ⑫⑪,13,14,Ｍミナレット, 50,二本柳, 1.6, 49,   1, -23,15,230.4,⑤⑥⑫,13,10,Ｊロイヤルクレスト, 73,柴田善, 0.9, 70,* 14, -18, 4,  7.8,②②②
14,13,Ｈセトノブロッサム, 52,石橋脩, 1.5, 44,   4, -27,10, 30.3, ⑤⑥,14, 1, ケイツｰアレス,---,武士沢, 4.8, 26, -28, -11,13,157.7, ⑮⑮,14, 4, リコｰレヴェントン,---,今野忠, 1.7, 48,  -7, -13,14,213.2,⑭⑭⑮,14,13,Ｐメスナｰ, 63,松岡正, 1.0, 72,* 13, -16,13,153.5,⑦⑥⑦
15,10,Ｏガンバルンダモン, 42,田辺裕, 2.1, 37,*  5, -36,13, 62.2, ③③,15,16, ゲルダ,---,村田一, 4.8, 26, -30,  -9,14,175.1, ⑯⑯,15,15,Ｋアルマシャウラ, 52,勝浦正, 1.7, 48,  -2, -21,13,139.4,⑨⑨⑪,15, 7,Ｃマイネルハイセンス, 80,戸崎圭, 1.1, 66,* 13, -19, 6, 13.4,⑤③④
16, 7,Ｐコスモグランツ, 41,ムｰア, 4.3, -8, -26, -35,14, 74.2, ⑯⑯,16,15, セイルアウェイ,---,上野翔, 5.3, 21, -14, -29,16,254.3, ⑩⑫,,,,,,,,,,,,,16,11,Ｎアルマトゥｰラ, 68,勝浦正, 1.1, 70,   3,  -1,15,233.8,⑮⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
