12年 3月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳴門ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｇポップアイコン, 51,浜中俊,, 60,*  2,* -9, 1,  2.5,②②①, 1,15,Ｈメイショウマサシゲ, 57,川田将,, 67,  -1,*  6, 5, 11.5, ⑥⑤, 1,12,Ａマイユクｰル, 76,北村友,, 74,   2,* 10, 1,  1.7, ⑬⑩, 1, 5,Ａエｰシンウェズン, 89,川田将,, 89,   5,* 21, 1,  3.7, ⑥⑥
 2,14,Ｎピンウィｰル, 44,佐藤哲, 0.6, 55,  -2,* -6, 8, 24.7,⑪⑩⑧, 2, 6,Ｊヴァルナビット, 53,幸英明, 0.2, 65,   0,   3, 9, 48.8, ③③, 2,13,Ｂミニｰバロｰズ, 74,秋山真, 0.8, 68,   4,   0, 7, 38.2, ⑥⑤, 2, 8,Ｌエアウルフ, 79,ピンナ, 0.5, 89,   5,  17, 4,  6.5, ⑨⑩
 3,16,Ａコｰラルグリッタ, 62,長谷川, 0.7, 55,   0, -13, 4,  7.0,⑧④②, 3, 3,Ｅコウユｰサクラサク, 59,北村友, 0.5, 63,  -6,*  7, 7, 18.0, ⑪⑪, 3, 5,Ｅダンスインザスカイ, 68,菱田裕, 0.8, 67,   0,*  6,14,250.4, ⑮⑭, 3, 7,Ｍウォｰタｰルルド, 77,幸英明, 0.5, 85,   4,  18,10, 57.4, ⑩⑨
 4, 5,Ｆシゲルリンゴ, 53,川田将, 0.8, 56,   0, -11, 7, 22.8,⑨⑧④, 4, 9,Ｃパスパルトゥｰ, 63,藤田伸, 0.5, 64,*  3,  -2, 1,  2.0, ②②, 4, 7,Ｃエリモミヤビ, 74,佐藤哲, 0.8, 66,   2,   3, 6, 32.8, ⑫⑪, 4, 3,Ｈアイディンパワｰ, 83,池添謙, 0.7, 83,   1,* 19, 9, 31.9, ⑬⑬
 5, 1,Ｃブライトポジｰ, 58,国分恭, 1.2, 52,   1, -16, 2,  4.1,④⑤⑥, 5, 4,Ｇサチノタカチホ, 57,石橋守, 0.6, 61,  -3,   2,10, 81.4, ⑦⑧, 5, 3,Ｇトｰアシシイ, 64,幸英明, 0.8, 68,   3,   2,12, 93.6, ⑦⑦, 5, 9,Ｄアグネスマクシマム, 85,国分恭, 0.7, 83,   2,  18,13,105.1, ⑫⑪
 6,13,Ｍジョウノナタリｰ, 44,岩田康, 1.5, 50,   0, -17, 3,  5.2,⑦⑨⑤, 6,14,Ｄウインドグラス, 61,秋山真, 0.6, 62,*  1,  -1, 3,  8.9, ④④, 6, 8,Ｄピンクデｰジｰ, 73,和田竜, 0.9, 67,   3,   1, 5, 11.4, ⑩⑥, 6,11,Ｃアドマイヤサガス, 86,岩田康, 0.7, 82,*  7,  12, 3,  5.5, ③③
 7,12,Ｂパッションロｰド, 59,幸英明, 1.8, 49,   1, -21, 5, 15.4,⑥③⑦, 7,12,Ｆウォｰタｰカリブ, 57,武幸四, 0.7, 61,  -3,   2, 6, 14.2, ⑨⑦, 7,15,Ｌアｰスソング, 56,ピンナ, 0.9, 71,*  7,  -4, 2,  5.2, ②①, 7,15,Ｋトシギャングスタｰ, 80,藤岡佑, 0.9, 83,   3,  16, 2,  4.3, ⑪⑫
 8, 7,Ｈスタｰファンタジア, 50,芹沢純, 2.4, 46,  -7, -12,10,107.2,⑮⑯⑬, 8,11,Ｉマｰベラスルビｰ, 55,渡辺薫, 0.9, 59,  -2,  -1, 8, 19.3, ⑤⑥, 8, 1,Ｍミラグロッサ, 56,川田将, 1.0, 66,   2,   1, 3,  7.0, ⑪⑨, 8, 4,Ｅトウショウクラウン, 85,石橋守, 1.0, 81,   0,  18,12, 74.5, ⑮⑮
 9, 2,Ｊクイｰンキセキ, 47,和田竜, 2.5, 45,   0, -25, 9, 43.8,⑤⑥⑩, 9, 7,Ａハｰドコンティ, 64,和田竜, 1.1, 57,  -3,  -2, 2,  4.6, ⑧⑨, 9,14,Ｊパイクスピｰク, 62,渡辺薫, 1.0, 67,*  6,  -4, 9, 46.7, ③②, 9, 6,Ｊファンドリカップ, 80,小牧太, 1.1, 80,   4,  12, 6, 12.2, ⑧⑧
