12年 9月17日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月17日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美作特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｌカシノパシオン, 31,渡辺薫,, 59,  -5,*  3,13, 75.0, ⑦⑧, 1, 5,Ａナリタスｰパｰワン, 69,福永祐,, 63,  -5,*  3, 1,  1.5, ③③, 1,14,Ｍニシノテキｰラ, 65,松山弘,, 78,   7,* 12,14,103.5, ⑫⑭, 1, 1,Ｃレインフォｰル, 81,太宰啓,, 87,* -4,  23, 1,  2.7,①①①
 2,16,Ｂメイショウアルファ, 55,酒井学, 0.0, 59,*  1,  -3, 7, 18.9, ②②, 2,15,Ｆニホンピロルノン, 52,酒井学, 0.6, 59,  -4,* -1, 6, 27.0, ④④, 2,11,Ｆフェｰタルロｰズ, 72,池添謙, 0.0, 78,* 11,   5, 1,  3.8, ⑦⑥, 2, 2,Ａマイネオｰチャｰド, 85,和田竜, 0.0, 90,  -5,* 25, 3,  4.7,②⑤④
 3,12,Ｃゼンノコリオリ, 53,池添謙, 0.1, 57,*  0,  -3, 3,  5.7, ④④, 3,10,Ｃマスタｰミニスタｰ, 61,和田竜, 0.8, 57,  -8,*  2, 3,  9.6, ⑬⑪, 3,16,Ｄミサソレムニス, 74,川田将, 0.0, 82,   5,* 18,10, 28.8, ⑱⑱, 3,12,Ｂサフランディライト, 81,川須栄, 0.3, 86,  -7,* 24, 4,  6.9,⑦⑦⑦
 4,11,Ｄバルトロメオ, 48,北村友, 0.1, 57,  -7,*  3, 2,  4.3, ⑩⑦, 4, 3,Ｌキョウワプロミス, 47,川田将, 1.3, 52,  -6,  -7, 4, 13.7, ⑥⑤, 4,10,Ｌレイテッド, 65,藤岡佑, 0.1, 80,   6,* 13,13, 84.6, ⑮⑰, 4, 8,Ｇマｰブルデイビｰ, 74,中井裕, 0.6, 83,  -7,  21,11,177.5,⑧⑨⑩
 5,15,Ｆマルトクスパｰト, 44,国分優, 0.2, 57,*  1,  -5, 6, 17.4, ①①, 5, 4,Ｈフィｰルダｰ, 52,松山弘, 1.4, 51,  -7,  -5, 9, 42.6, ⑩⑩, 5, 6,Ｇティボリペガサス, 71,高倉稜, 0.3, 76,   8,   6, 8, 18.2, ⑭⑫, 5, 4,Ｊスｰパｰオｰビット, 71,小牧太, 0.7, 86,  -8,* 24, 6, 21.3,⑩⑪⑫
 6, 2,Ｊポｰラｰシェｰン, 37,中井裕, 0.6, 52,  -2,  -6, 5, 15.2, ⑤⑤, 6, 7,Ｅミラクルセイリング, 54,国分恭, 1.5, 50,  -7,  -8, 2,  7.0, ⑧⑧, 6, 2,Ｊアラドヴァル, 69,国分恭, 0.5, 73,  10,   0, 4,  8.2, ⑧⑨, 6, 9,Ｋグッドバニヤン, 69,松田大, 0.7, 81,  -5,  17,10, 43.5,⑤⑥⑥
 7, 9,Ｈビップイシマツ, 44,高倉稜, 1.5, 45,*  0, -16, 8, 19.3, ③③, 7,13,Ｊアキノギムレット, 50,池添謙, 1.5, 52,  -5,  -8,12,183.2, ⑦⑥, 7, 5,Ａマイネアロマ, 78,幸英明, 0.6, 73,  10,  -3, 3,  5.3, ⑨⑦, 7, 5,Ｄゴｰルドブライアン, 80,松山弘, 0.7, 78,  -5,  15, 2,  4.5,⑪④⑤
 8, 5,Ｉメイショウメロディ, 41,幸英明, 1.5, 45,  -8,  -8,10, 36.7, ⑪⑪, 8, 1,Ｄストｰムセンタｰ, 58,小坂忠, 1.5, 50, -10,  -3, 8, 36.0, ⑫⑫, 8, 9,Ｑエリモベッラ, 55,渡辺薫, 0.6, 71,   7,   5,18,325.0, ⑯⑮, 8,11,Ｉカネトシパサｰジュ, 72,藤岡佑, 0.8, 83,  -8,  20, 9, 41.1,⑫⑫⑪
