12年10月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年10月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1900m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 9,Ｊノｰザンハリアｰ, 33,川田将, 1.0, 45,  -4, -11, 5, 13.9, ⑥⑤, 9, 4, キチ,---,武豊  , 1.1, 42, -19,  -9, 5, 15.0, ⑦⑦, 9, 8,Ｉアンリミテッドピサ, 68,福永祐, 1.0, 66,   4,   3, 6, 10.5,⑦⑦⑥, 9, 7,Ｈキョウエイアシュラ, 73,ピンナ, 1.0, 73,   7,   7,11, 74.5, ⑩⑨
10, 6,Ｉサワヤカハンサム, 34,花田大, 1.4, 42,  -4, -14,10,136.0, ⑤⑥,10, 9, シゲルスコピウス,---,国分恭, 1.3, 36,*-11, -21, 4, 10.2, ①①,10, 5,Ｆトウショウヘイロｰ, 71,小牧太, 1.2, 63,*  5,  -2, 1,  4.1,②②②,10, 9,Ｉメルシｰサイレンス, 67,小林徹, 1.2, 69,   5,   5,12,311.8, ⑫⑫
11,10,Ｋシゲルサンカクザ, 28,国分優, 1.7, 41, -12,  -6,11,193.8, ⑪⑪,11, 3, パｰプルシャイン,---,幸英明, 1.5, 39, -23,  -8,12,112.8, ⑪⑪,11, 1,Ｊアムｰルクエスト, 63,太宰啓, 1.3, 65,   2,   5,11, 83.8,⑪⑩⑪,11, 2,Ｄヒカルマイソング, 78,福永祐, 1.2, 68,  12,  -7, 5, 12.3, ④⑤
,,,,,,,,,,,,12, 6, バｰドバｰニング,---,秋山真, 1.5, 41, -26,  -3, 8, 37.9, ⑫⑫,12, 2,Ｄケイアイスピリット, 71,内田博, 2.8, 53,   4, -12,10, 44.7,④⑥⑨,12, 5,Ｋテｰオｰルネサンス, 59,浜中俊, 1.8, 60,* 18, -26,10, 71.6, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
単勝:180円 複勝:11=110円 03=160円 08=640円 枠連:490円,,,,,,,,,,,,"単勝:1,630円 複勝:11=270円 05=140円 01=120円 枠連:1,810円",,,,,,,,,,,,"単勝:640円 複勝:04=190円 07=180円 09=180円 枠連:1,470円",,,,,,,,,,,,"単勝:340円 複勝:10=120円 01=320円 04=150円 枠連:4,910円",,,,,,,,,,,
"馬連:500円 ワイド:03-11=210円 08-11=870円 03-08=1,660円",,,,,,,,,,,,"馬連:3,490円 ワイド:05-11=850円 01-11=580円 01-05=210円",,,,,,,,,,,,"馬連:1,750円 ワイド:04-07=540円 04-09=600円 07-09=560円",,,,,,,,,,,,"馬連:5,240円 ワイド:01-10=1,310円 04-10=280円 01-04=780円",,,,,,,,,,,
"馬単:690円 3連複:3,530円 3連単:9,710円",,,,,,,,,,,,"馬単:10,600円 3連複:2,150円 3連単:28,830円",,,,,,,,,,,,"馬単:3,220円 3連複:2,570円 3連単:15,560円",,,,,,,,,,,,"馬単:9,420円 3連複:4,650円 3連単:36,550円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,秋華賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂウインプリメｰラ, 51,福永祐,, 58,*  4,  -8, 1,  2.1, ①①, 1, 2, トウシンモンステラ,---,川田将,, 70, -18,* 16, 8, 36.1,④⑥⑥, 1,14,Ｂヴァンヌｰヴォｰ, 79,四位洋,, 84,   0,* 21, 4,  6.1,⑤④④, 1,14,Ａジェンティルドンナ, 90,岩田康,, 94,  -3,* 28, 1,  1.3,⑩⑩⑩
 2, 6,Ｄエｰシンマックス, 45,岩田康, 0.2, 55,  -2,* -1, 3,  5.1, ⑧⑥, 2, 4, タニノタキシｰド,---,四位洋, 0.0, 67,*-16,  12, 2,  3.1,②②②, 2,12,Ｋマｰチャンテイマｰ, 76,川田将, 0.1, 82,   0,* 21, 2,  4.9,⑦⑥⑥, 2, 1,Ｂヴィルシｰナ, 88,内田博, 0.0, 89,*  2,  17, 2,  6.1,①②②
 3, 5,Ａダンツカナリｰ, 53,太宰啓, 0.4, 52,*  3, -11, 2,  5.0, ②②, 3, 1, テｰオｰクリスエス,---,浜中俊, 0.2, 65,*-16,  12, 5, 11.8,③⑤⑤, 3, 8,Ｆベストサｰパス, 77,内田博, 0.8, 76,*  2,  11, 3,  5.8,②②②, 3, 2,Ｉアロマティコ, 79,佐藤哲, 0.2, 95,  -4,* 28, 6, 37.7,⑪⑪⑫
 4,12,Ｆポセイドンバロｰズ, 42,幸英明, 0.9, 48,   0, -15, 4,  6.5, ⑥④, 4, 5, シャイニｰハｰツ,---,佐藤哲, 0.4, 66, -19,* 15,10, 66.0,⑨⑩⑨, 4, 3,Ａタイガｰスラム, 80,秋山真, 0.8, 77,  -2,  17, 7, 18.7,⑨⑨⑨, 4, 3,Ｄブリッジクライム, 84,大野拓, 0.3, 94,  -5,* 30,11, 71.2,⑭⑭⑪
 5, 3,Ｊコウエイキズナ, 35,和田竜, 0.9, 49,  -1, -11,11,157.1, ⑦⑦, 5, 8, マイネルマエストロ,---,和田竜, 0.4, 63, -18,  11, 9, 37.1,⑥⑦⑦, 5,16,Ｅジャニアリシックス, 78,太宰啓, 0.8, 80,  -3,* 21, 8, 26.3,⑬⑬⑫, 5, 6,Ｇチェリｰメドゥｰサ, 83,小牧太, 0.3, 78,* 10,  -6,15,203.6,⑱①①
 6, 4,Ｋテイエムダイエｰス, 34,川田将, 1.0, 46,   0, -17, 5, 19.4, ④⑤, 6, 7, シンネン,---,福永祐, 0.5, 60,*-16,   6, 4,  7.9,⑤③③, 6, 2,Ｊメイショウスクラム, 76,武豊  , 1.0, 76,  -1,  16, 9, 38.1,⑧⑩⑧, 6,17,Ｍアイムユアｰズ, 79,池添謙, 0.3, 89,  -1,  21, 3, 11.8,⑦⑦⑧
 7,13,Ｇブレｰクビｰツ, 41,四位洋, 1.0, 46,   0, -17, 6, 23.1, ③③, 7, 3, トウケイムｰン,---,岩田康, 0.9, 52,*-15,  -2, 1,  2.7,①①①, 7, 4,Ｌワンダｰプリマ, 75,水口優, 1.1, 76,  -2,  16,13,225.4,⑪⑫⑪, 7,11,Ｐサンシャイン, 74,浜中俊, 0.4, 89,  -1,  20,16,215.3,⑥⑧⑥
 8,10,Ｅシゲルコンパスザ, 42,国分恭, 1.2, 44,  -7,  -7,10,137.0, ⑫⑫, 8, 9, ヴｰドゥｰフェスト,---,小牧太, 1.1, 56, -19,   5, 7, 26.8,⑩⑪⑩, 8, 5,Ｇホｰマンベルウィン, 77,酒井学, 1.1, 75,*  2,   9, 5, 13.3,①①①, 8, 8,Ｆキャトルフィｰユ, 83,四位洋, 0.4, 86,   0,  15,12, 85.4,③⑤⑤
 9, 8,Ｈマッシヴビクトリｰ, 39,小牧太, 1.2, 44,  -5, -11, 9, 66.8, ⑩⑩, 9,12, ブロｰドソｰド,---,ピンナ, 1.3, 50,*-16,  -5, 3,  5.9,⑧④④, 9, 1,Ｃドリｰムアライブ, 79,福永祐, 1.4, 73,   0,   9, 6, 18.1,④⑤⑤, 9, 7,Ｃトｰセンベニザクラ, 84,武豊  , 0.7, 86,  -2,  18, 7, 38.8,⑧⑨⑨
10, 2,Ｃアクメバイオ, 48,酒井学, 1.2, 44,  -5, -11, 7, 23.8, ⑨⑨,10,10, ニホンピロマイティ,---,酒井学, 2.0, 42, -18, -12,11, 67.5,⑦⑧⑧,10,13,Ｄエクセルフラッグ, 79,幸英明, 1.8, 72,  -5,  16,14,229.9,⑯⑮⑭,10, 5,Ｅラスヴェンチュラス, 84,川田将, 0.7, 96,  -7,* 32, 9, 52.0,⑯⑱⑱
11, 7,Ｌイノベｰション, 32,浜中俊, 1.5, 41, -12,* -4, 8, 25.4, ⑬⑬,11, 6, タガノチャングン,---,国分恭, 2.0, 45, -21,  -4,12,150.6,⑪⑫⑫,11, 6,Ｐサカジロゴｰルド, 68,国分優, 1.9, 69,  -1,   7,11, 54.0,⑥⑧⑩,11,15,Ｌミッドサマｰフェア, 79,蛯名正, 0.7, 87,  -4,  21, 5, 28.0,⑬⑬⑬
12, 1,Ｉシゲルオオクマザ, 38,国分優, 1.5, 42,  -6, -13,13,214.4, ⑪⑪,12,11, レニンフェア,---,内田博, 2.2, 38, -18, -16, 6, 21.8,⑬⑨⑪,12, 9,Ｎシルクタｰンベリｰ, 70,藤田伸, 2.1, 72,  -5,  14,10, 45.8,⑭⑯⑮,12, 9,Ｎダイワズｰム, 78,横山典, 0.8, 82,  -1,  14,13,131.5,⑤⑥⑦
13,11,Ｍシゲルリブラ, 30,内田博, 2.0, 35,   0, -30,12,178.6, ⑤⑧,13,13, バラディア,---,石橋脩, 3.0, 33, -22, -17,13,234.0,⑫⑬⑬,13,10,Ｏアドマイヤレイ, 69,岩田康, 2.1, 67,*  1,   2, 1,  2.5,③③③,13, 4,Ｊハワイアンウインド, 79,ピンナ, 0.8, 87,  -4,  19, 4, 24.9,⑨⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｉサンレイハスラｰ, 76,花田大, 2.2, 67,  -2,   7,16,381.5,⑩⑪⑬,14,18,Ｑオメガハｰトランド, 72,石橋脩, 1.0, 87,  -5,  21,17,287.1,⑰⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｈブリリアントシチｰ, 77,松岡正, 2.3, 64,  -1,   3,12,179.9,⑮⑦⑦,15,12,Ｋアイスフォｰリス, 79,松岡正, 1.2, 76,   0,   2,10, 67.3,④④④
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｍテｰオｰマグナム, 73,竹之下, 2.8, 64,  -5,   7,15,286.1,⑫⑭⑯,16,10,Ｈハナズゴｰル, 80,田辺裕, 1.6, 80,  -6,  16, 8, 40.2,⑫⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｒサトノジョリｰ, 70,秋山真, 1.7, 77,  -5,  11,18,409.7,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｏメイショウスザンナ, 75,福永祐, 2.0, 65,   0, -10,14,199.2,②③③
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-1),,,,,,,,,,,
単勝:210円 複勝:09=110円 06=150円 05=160円 枠連:330円,,,,,,,,,,,,"単勝:3,610円 複勝:02=770円 04=180円 01=320円 枠連:6,390円",,,,,,,,,,,,"単勝:610円 複勝:14=180円 12=180円 08=180円 枠連:1,650円",,,,,,,,,,,,単勝:130円 複勝:14=110円 01=130円 02=410円 枠連:230円,,,,,,,,,,,
馬連:440円 ワイド:06-09=180円 05-09=250円 05-06=430円,,,,,,,,,,,,"馬連:5,650円 ワイド:02-04=1,660円 01-02=2,760円 01-04=870円",,,,,,,,,,,,"馬連:1,690円 ワイド:12-14=560円 08-14=710円 08-12=460円",,,,,,,,,,,,"馬連:250円 ワイド:01-14=150円 02-14=590円 01-02=1,130円",,,,,,,,,,,
"馬単:630円 3連複:670円 3連単:2,390円",,,,,,,,,,,,"馬単:16,630円 3連複:15,570円 3連単:147,700円",,,,,,,,,,,,"馬単:3,640円 3連複:2,480円 3連単:16,210円",,,,,,,,,,,,"馬単:300円 3連複:1,990円 3連単:3,660円",,,,,,,,,,,
■ 3R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,堀川特別,,,,,,,,,,,,藤森ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｈタマノペルセウス, 50,太宰啓,, 58,  -2,*  3, 7, 35.2,⑦⑦⑥, 1, 1,Ａキモンレッド, 77,川田将,, 79,   7,  10, 3,  5.4, ④③, 1, 8,Ｉラシンティランテ, 76,福永祐,, 88,  -4,* 21, 3,  7.1, ⑧⑧, 1,12,Ｆブルｰデジャブ, 80,幸英明,, 82,   7,* 12,10, 42.5, ⑪⑨
 2,12,Ｇナムラドキョウ, 52,和田竜, 0.2, 59,  -5,*  8, 9, 50.4,⑫⑫⑦, 2, 6,Ｃプントバンコ, 75,浜中俊, 0.4, 77,   5,   9, 1,  3.5, ⑥⑤, 2, 9,Ｊフレイムコｰド, 75,蛯名正, 0.3, 81,* -1,  12, 4,  7.5, ②②, 2,14,Ｇシルバｰキセキ, 80,福永祐, 0.0, 83,  10,  10, 8, 18.8, ⑧⑦
 3, 8,Ｊショウナンアズサ, 39,岩田康, 0.3, 55,*  0,  -4, 4, 14.0,②②②, 3, 4,Ｈデアリングプライド, 69,岩田康, 0.4, 76,*  9,   4, 2,  4.6, ①①, 3, 2,Ｅサンマルクイｰン, 78,幸英明, 0.3, 82,* -1,  11, 6, 16.3, ①①, 3, 7,Ｊサダムグランジュテ, 79,内田博, 0.4, 79,   6,  10, 9, 33.3, ⑨⑫
 4, 4,Ｄマイネルハルカゼ, 54,ピンナ, 0.4, 60,  -3,   3,11,148.8,⑨⑨⑧, 4, 3,Ｊアルティメイト, 58,水口優, 0.8, 74,  -1,* 14,10, 67.6, ⑪⑪, 4, 7,Ｆニシノテキｰラ, 78,浜中俊, 0.4, 82,  -3,  13, 9, 49.7, ⑤⑥, 4,11,Ｄケイアイダイオウ, 82,大野拓, 0.5, 77,   7,   8, 6, 12.6, ⑩⑩
 5, 6,Ｋスタｰソｰド, 39,内田博, 0.5, 55,  -3,   1, 5, 15.1,⑤⑧⑩, 5,10,Ｂユウキマリアッチ, 75,幸英明, 0.9, 72,   7,   3, 6,  9.5, ⑤⑥, 5, 6,Ｄマイネマオ, 79,和田竜, 0.4, 81,  -3,  12, 5, 12.0, ③③, 5,15,Ｃキングオブヘイロｰ, 83,小牧太, 0.5, 78,* 14,   1, 7, 15.3, ⑤⑤
 6, 2,Ａワイルドアンセム, 67,武豊  , 0.9, 51,  -1,  -8, 1,  2.1,③③③, 6, 9,Ｉヒノデポベｰダ, 66,酒井学, 1.1, 72,   2,   7, 9, 66.3, ⑧⑦, 6, 4,Ｈアマファソン, 76,横山典, 0.4, 85,  -7,* 22, 8, 27.2, ⑪⑪, 6, 1,Ｅチャンピオンラブ, 80,武豊  , 0.5, 78,   9,   6,13, 56.0, ⑦⑧
 7,13,Ｂタガノギャラクシｰ, 67,小牧太, 1.0, 50,*  1, -11, 2,  2.8,①①①, 7, 5,Ｆワイキキブリｰズ, 73,福永祐, 1.2, 70,  -1,   9, 7, 11.0, ⑩⑩, 7,10,Ｂサンレガｰロ, 81,内田博, 0.5, 80,  -2,  11, 7, 22.3, ④④, 7,13,Ｍサマｰソング, 75,田辺裕, 0.6, 76,  -8,* 21, 5, 12.1, ⑯⑯
 8, 9,Ｅシュミット, 54,横山典, 1.0, 49,  -1,  -8, 3,  7.8,⑥⑤④, 8,12,Ｄキタサンテンニョ, 74,国分優, 1.4, 68,*  8,  -3, 4,  5.9, ③④, 8, 1,Ａビッグスマイル, 83,川田将, 0.5, 82,  -4,  13, 2,  6.1, ⑦⑦, 8, 4,Ａナムラジュエル, 85,和田竜, 0.9, 75,* 15,  -3, 1,  2.1, ②②
 9, 7,Ｆサンデｰミノル, 54,川田将, 1.6, 48,  -4,  -6,10,106.9,⑪⑪⑪, 9, 8,Ｅプリュム, 74,石橋脩, 1.4, 68,*  9,  -4, 5,  7.1, ②②, 9, 5,Ｃアナスタシアブルｰ, 80,岩田康, 0.6, 81,  -7,  18, 1,  1.8, ⑩⑩, 9, 6,Ｉサザンブレイズ, 79,酒井学, 1.0, 74,  13,  -1, 2,  7.1, ⑥⑥
10, 5,Ｉミラクルルｰマｰ, 46,国分優, 1.8, 46,  -4,  -8,12,245.0,⑧⑩⑫,10,11,Ｋインテンシティ, 46,国分恭, 1.7, 66,   4,  -1,11, 93.3, ⑦⑨,10,11,Ｇスペシャルピｰス, 77,酒井学, 0.6, 78,  -3,   9,10,189.1, ⑥⑤,10, 3,Ｎリッカアリュｰル, 73,国分恭, 1.1, 73,   4,   6,16,190.4, ⑬⑮
11, 3,Ｃウインアルカディア, 56,幸英明, 2.9, 38,  -1, -24, 6, 16.8,④④⑤,11, 2,Ｇトｰアシシイ, 69,松岡正, 2.1, 62,   1,  -2, 8, 62.1, ⑨⑧,11, 3,Ｋキクカラヴリイ, 75,太宰啓, 0.8, 78,  -5,  13,11,278.5, ⑨⑨,11,16,Ｈファンドリカップ, 79,秋山真, 1.2, 71,   4,   5,12, 55.3, ⑮⑭
12,10,Ｌブラックユニバンス, 28,秋山真, 2.9, 39,  -2, -21,13,340.2,⑩⑥⑨,12, 7,Ｌビコｰスピカ, 41,小林慎, 5.1, 42,  -3, -18,12,242.2, ⑫⑫,,,,,,,,,,,,,12, 8,Ｌシルクデイブレイク, 76,川島信, 1.2, 72,   5,   4,11, 47.5, ⑫⑪
13,11,Ｍヴレロワ, 19,福永祐, 3.4, 37,  -9, -11, 8, 41.5,⑬⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｐダｰムドゥラック, 61,国分優, 1.5, 69,   4,   2,15,130.9, ⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｋホクトキングダム, 78,太宰啓, 2.0, 65,* 14, -12, 3,  7.3, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｂズンダモチ, 84,浜中俊, 2.0, 64,* 14, -12, 4, 10.8, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｏアヤナルベルス, 68,小林徹, 2.7, 60,* 15, -19,14,101.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
"単勝:3,520円 複勝:01=990円 12=760円 08=490円 枠連:6,980円",,,,,,,,,,,,単勝:540円 複勝:01=160円 06=140円 04=160円 枠連:520円,,,,,,,,,,,,"単勝:710円 複勝:08=240円 09=260円 02=450円 枠連:2,070円",,,,,,,,,,,,"単勝:4,250円 複勝:12=940円 14=560円 07=720円 枠連:2,460円",,,,,,,,,,,
