12年 4月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,忘れな草賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａメイショウオハツ, 64,幸英明,, 66,* -7,* 11, 3,  5.2, ③③, 1, 9, テイエムライジン,,難波剛,,,,, 2,  3.6,⑥⑤④, 1,14,Ｊサンレイレｰザｰ, 56,デムｰ,, 78,* 15,* 10, 5, 15.4, ④①, 1,11,Ｅキャトルフィｰユ, 71,デムｰ,, 77,* -1,   8, 1,  2.6,②②②
 2, 2,Ｃフェイストウショウ, 63,池添謙, 0.2, 63,* -5,   8, 4,  6.6, ①①, 2, 3, ユウタｰチェイサｰ,,金子光,202.5,,,, 3,  4.1,⑦⑥③, 2, 9,Ｄガンジス, 70,藤岡佑, 0.1, 80,* 14,* 12, 2,  5.9, ①②, 2, 8,Ｌタガノミュルザンヌ, 54,岩田康, 0.2, 80,  -5,* 15, 8, 20.3,⑦⑦⑩
 3,12,Ｄナムラアピア, 62,小牧太, 0.5, 62, -10,* 10, 2,  4.1, ⑦⑦, 3, 4, グッドカフェ,,中村将,203.0,,,, 8, 24.7,②②②, 3,15,Ｃトｰホウアマポｰラ, 70,柴山雄, 0.5, 73,  12,   7, 7, 17.8, ⑧⑤, 3, 5,Ａクッカｰニャ, 76,藤岡佑, 0.3, 77,* -2,   8, 2,  3.9,⑤⑤④
 4,10,Ｇタガノカノｰプス, 55,北村友, 0.6, 62,* -6,   7, 8, 25.7, ②②, 4,12, シシャモフレンド,,白浜雄,203.0,,,, 5, 10.7,③③⑤, 4, 1,Ｂアドマイヤレイ, 75,川田将, 0.6, 71,  12,   6, 1,  1.9, ⑤④, 4, 6,Ｋアロマティコ, 57,佐藤哲, 0.3, 82,  -6,* 18, 7, 15.9,⑩⑪⑪
 5, 7,Ｊクイｰンズライフ, 52,長谷川, 1.0, 58, -12,   8,10, 32.1, ⑨⑩, 5, 2, トレジャｰハント,,西谷誠,203.3,,,, 4, 10.0,①①①, 5, 6,Ｇヴァンガｰド, 64,四位洋, 0.7, 72,   7,* 13, 8, 24.3, ⑬⑪, 5, 9,Ｊマイネアルナイル, 60,幸英明, 0.4, 75,* -3,   8,11,116.2,⑫⑧⑤
 6, 3, イシュタルキャスト,---,浜中俊, 1.0, 58, -19,* 14, 6, 15.8, ⑯⑯, 6,10, ビｰビｰスカット,,高田潤,203.7,,,, 1,  3.3,④⑦⑥, 6,10,Ａケイアイユニコｰン, 75,岩田康, 0.9, 70,   7,* 12, 3,  6.6, ⑫⑫, 6, 4,Ｄガｰネットチャｰム, 71,武豊  , 0.6, 77,  -5,  11, 4,  8.7,⑧⑨⑨
 7, 9,Ｂエｰシンルミナス, 64,和田竜, 1.1, 57, -14,   9, 1,  3.4, ⑬⑪, 7,11, キクノセンヒメ,,今村康,204.7,,,,10, 75.9,⑧⑧⑦, 7, 3,Ｅブルｰハｰツクライ, 69,小牧太, 0.9, 69,* 14,   0, 6, 16.6, ②③, 7,12,Ｂハッピｰウィｰク, 72,池添謙, 0.7, 72,  -5,   7, 5, 12.8,⑨⑩⑧
 8, 5,Ｈアポロパレス, 54,川田将, 1.3, 55,  -7,   1, 9, 26.9, ④④, 8,13, メジロテンニョ,,高嶋活,207.3,,,,12,152.9,⑩⑩⑧, 8,13,Ｈニｰレンベルギア, 60,佐藤哲, 1.1, 68,  11,   2, 9, 28.3, ⑦⑧, 8,10,Ｃデルマイザナミ, 72,小牧太, 0.8, 69,* -2,  -1, 9, 22.1,④③③
