12年 5月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,立川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇピオニエトウショウ, 49,藤岡佑,, 66,  -3,*  8, 6, 10.0, ⑪⑨, 1, 3, ビｰビｰスカット,,柴田大,,,,, 3,  5.1,②②②, 1, 8,Ｆエアワンピｰス, 68,福永祐,, 78,  -4,   9, 3,  5.5, ⑤⑤, 1,10,Ｊコルノグランデ, 73,三浦皇,, 82,   6,* 11, 5,  9.0, ⑫⑪
 2,13,Ａシャングリラ, 65,吉田豊, 0.2, 64,  -2,*  5, 3,  5.4, ⑧⑥, 2, 7, トｰセンドンファン,,五十嵐,203.8,,,, 1,  2.2,①①①, 2,16,Ｂファントムロｰド, 70,内田博, 0.1, 78,  -4,   9, 2,  4.5, ⑥⑥, 2, 2,Ｅスナイプビッド, 80,福永祐, 0.0, 80,   8,   5, 7, 19.5, ⑦⑥
 3, 7,Ｂアナコンダ, 61,武士沢, 1.1, 56,  -5,   0, 2,  4.5, ⑩⑫, 3, 8, フェバリットアワｰ,,金子光,203.9,,,, 4,  7.5,⑤④④, 3,13,Ｄクィンビｰクイｰン, 68,田辺裕, 0.7, 71,  -8,   5, 5, 12.9, ⑧⑦, 3,14,Ｍロｰドエフォｰル, 71,田中勝, 0.2, 77,   3,* 11,14,140.4, ⑮⑮
 4,16,Ｆジュリエットソング, 52,松岡正, 1.1, 57,*  2, -10, 4, 10.0, ②②, 4,14, スｰパｰティチャｰ,,草野太,204.7,,,, 5, 10.0,⑪⑧⑤, 4,12,Ｃポピュラｰストック, 70,柴田善, 0.8, 70,  -9,   7, 6, 18.7, ⑩⑨, 4, 8,Ｂヒラボクインパクト, 81,北村宏, 0.2, 78,   7,   5, 6, 11.4, ⑧⑧
 5, 5,Ｌドキドキガｰル, 34,田辺裕, 1.2, 55,*  1,  -9, 5, 10.0, ③③, 5,11, マサデパン,,平沢健,204.8,,,, 7, 28.3,⑥③③, 5, 7,Ａジャｰビス, 75,横山典, 0.9, 72, -16,* 15, 1,  2.4, ⑮⑮, 5,13,Ｆハングリｰジャック, 79,蛯名正, 0.2, 77,   7,   3, 1,  2.2, ⑨⑨
 6, 1,Ｄタカオキセキ, 56,柴田善, 1.2, 55,  -4,  -2, 1,  4.2, ⑨⑩, 6, 5, ジュヌドラゴン,,山本康,205.9,,,, 2,  4.7,③⑤⑥, 6,14,Ｑメロｰクｰミス, 58,高嶋活, 1.0, 61,*  3, -13,17,299.1, ④④, 6, 4,Ａオメガブレイン, 82,内田博, 0.3, 77,  11,  -4, 4,  8.4, ④④
 7,15,Ｃシャドウフェアリｰ, 58,北村宏, 1.4, 52,  -3,  -5, 8, 11.0, ⑫⑧, 7, 4, ノｰブルエｰス,,高嶋活,205.9,,,, 8, 57.3,⑫⑩⑨, 7,15,Ｈサｰストンサブリナ, 64,藤岡佑, 1.0, 70, -12,   8, 9, 46.8, ⑭⑬, 7, 6,Ｈエｰシンミズｰリ, 77,石橋脩, 0.4, 77,   6,   4, 3,  7.7, ⑪⑩
 8, 2,Ｉカシノコスモス, 47,二本柳, 1.9, 49,  -7,  -4,14,146.6, ⑬⑬, 8,12, ミスタｰロックマン,,江田勇,205.9,,,,11, 69.6,⑦⑥⑦, 8, 5,Ｊプロポｰズ, 63,北村宏, 1.0, 68, -12,   7, 8, 37.9, ⑪⑪, 8, 7,Ｎシｰクレットベｰス, 70,川須栄, 0.7, 73,   4,   2,13, 63.4, ⑩⑫
