12年 1月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,花見小路特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａアンバルブライベン, 68,北村友,, 63,*  3,*  1, 1,  2.3, ①①, 1, 2, エリモフラッシュ,---,福永祐,, 61,* -5,*  5, 1,  3.4,②②②, 1, 5,Ａタガノリベラノ, 72,和田竜,, 70,  -1,*  7, 3,  4.6,⑧⑦⑥, 1,10,Ｃティアップゴｰルド, 78,浜中俊,, 88,*  8,*  7, 6, 15.4, ①①
 2, 6,Ｈビナスイｰト, 52,岩田康, 0.3, 60,   0,*  1,10, 88.8, ③③, 2, 1, ヒカリサｰベル,---,森一馬, 0.5, 57,* -5,  -1,12, 76.1,①①①, 2, 6,Ｈサトノティアラ, 63,藤田伸, 0.1, 70,*  1,   3, 7, 34.9,②②②, 2, 1,Ｅタマモコントラバス, 77,武豊  , 1.0, 75,   4,  -1, 3,  8.1, ③③
 3,12,Ｉメイショウオハツ, 48,川田将, 0.7, 56,   0,  -3, 7, 29.0, ④④, 3, 3, セヴェルス,---,田中健, 0.5, 58,  -6,   2,13, 80.1,③⑤③, 3, 7,Ｃメイショウオリビア, 69,武豊  , 0.3, 66,*  2,  -1, 4,  5.6,⑥①①, 3,12,Ｄシゲルモトナリ, 78,北村友, 1.2, 70,   0,   1, 5,  9.0, ⑩⑧
 4, 7,Ｆタイキベイビｰ, 54,高倉稜, 0.7, 57,  -1,  -2, 6, 21.7, ⑥⑦, 4, 5, ジョナパランセ,---,川田将, 0.5, 59,  -8,*  5, 6, 15.4,⑨⑪⑨, 4, 4,Ｂネオジェイズレｰヌ, 70,秋山真, 0.3, 67,  -1,   3, 5,  6.2,⑤⑥⑦, 4,11,Ｌミヤジエムジェイ, 70,和田竜, 1.4, 70,*  5,  -9, 2,  6.1, ②②
 5,14,Ｂジツリキネオ, 62,秋山真, 0.8, 56,*  2,  -5, 4, 12.2, ②②, 5,16, ヒシパンサｰ,---,鮫島良, 0.7, 60,  -7,   2, 5, 10.7,⑧⑧⑥, 5, 1,Ｄダｰリブ, 68,嘉藤貴, 0.4, 68,  -2,*  5, 2,  4.1,⑨⑨⑨, 5, 9,Ｇダｰズンロｰズ, 75,小牧太, 1.4, 67,  -4,*  3, 7, 16.4, ⑪⑪
 6, 2,Ｃミヤジガンバレ, 59,和田竜, 1.0, 53,  -2,  -4, 5, 18.9, ⑧⑧, 6, 7, スカイノライアン,---,藤岡佑, 0.9, 58,  -8,   3, 2,  4.1,⑪⑫⑩, 6, 9,Ｅブルｰモｰメント, 64,福永祐, 0.4, 66,   0,   1, 1,  3.4,④④③, 6, 6,Ａエｰシンウェズン, 85,岩田康, 1.5, 67,   4,  -8, 1,  2.1, ④④
 7, 5,Ｅピエナアプロｰズ, 55,武豊  , 1.2, 51,  -4,  -4, 2,  2.5, ⑨⑨, 7, 6, メイショウアルザス,---,武幸四, 1.0, 58,  -9,*  4, 4,  8.8,⑬⑭⑪, 7, 3,Ｇマイネマグノリア, 64,ルメｰ, 0.6, 65,   0,   0, 6, 10.0,③⑤⑤, 7, 5,Ｉマイネルカリバｰン, 73,高倉稜, 1.6, 66,   3,  -8, 9, 33.7, ⑤⑤
 8,10,Ｊレガシｰゴｰルド, 45,福永祐, 1.6, 48,  -1, -10, 9, 59.5, ⑦⑤, 8, 4, シゲルポｰポｰ,---,国分恭, 1.2, 51,  -7,  -3,10, 39.6,⑦⑦⑧, 8, 8,Ｉラブロジック, 61,森一馬, 0.9, 62,   0,  -4, 9,104.2,①③④, 8, 7,Ｈエｰティｰランボｰ, 74,田中健, 1.6, 65,  -5,*  3,12,140.4, ⑫⑫
