12年 2月12日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月12日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牧園特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｆカップナイト, 52,川須栄,, 53,   0,  -4, 2,  4.9, ⑤③, 1, 7,Ｅホクザンアロマ, 67,丸田恭,, 64,  -5,   7, 7, 19.7, ⑤⑤, 1, 8,Ｇシエラデルタ, 70,高倉稜,, 78,   2,*  9, 1,  3.6, ③③, 1, 1,Ｃコウエイオトメ, 79,丸田恭,, 85,   3,* 24, 2,  3.8,⑦⑧⑦
 2,14,Ｃカシノアポロン, 57,西田雄, 0.0, 52,  -3,* -2, 5,  7.2, ⑧⑥, 2, 8,Ａサクラティアモ, 74,藤懸貴, 0.0, 63,* -2,   5, 3,  7.1, ②②, 2,12,Ｏクリｰンエコロジｰ, 43,荻野琢, 0.1, 76,*  6,   4, 5, 10.0, ②①, 2, 5,Ｂマルブツマスタｰ, 79,宮崎北, 0.3, 80,*  4,  14, 1,  2.5,⑧③③
 3, 8,Ｅパｰプルタイガｰ, 55,松山弘, 0.3, 53,*  6, -10, 6,  8.7, ②②, 3, 4,Ｃオンワｰドセジｰル, 69,吉田隼, 0.1, 63,  -7,   6, 2,  4.3, ⑥⑥, 3, 9,Ｈエトピリカ, 69,吉田隼, 0.3, 74,   1,   7, 4,  7.6, ⑥⑦, 3, 3,Ｇダノンフェニックス, 75,藤岡康, 0.3, 82,*  5,  17, 4, 12.3,⑤④④
 4, 1,Ｊバトルマグマ, 43,黛弘人, 0.5, 45, -10,* -2, 8, 31.2, ⑪⑪, 4,10,Ｂサマｰコｰド, 72,太宰啓, 0.2, 63,* -1,   2, 1,  2.0, ①①, 4, 4,Ａアイビｰフォｰルド, 73,松田大, 0.3, 74,  -2,*  9, 6, 11.0, ⑩⑧, 4,11,Ａロｰドランパｰト, 81,大野拓, 0.9, 81,   2,* 18, 7, 16.2,⑭⑬⑫
 5, 3,Ｈタイタンフォンテン, 47,高嶋活, 0.6, 44,  -7,  -5,13,186.4, ⑨⑨, 5,13,Ｄイグナイトカフェ, 69,二本柳, 0.2, 62, -10,*  7, 5, 13.0, ⑩⑧, 5,11,Ｄマックスストレイン, 72,宮崎北, 0.5, 71,  -1,   5, 9, 16.0, ⑧⑥, 5, 7,Ｍクリアキｰ, 71,伊藤工, 1.0, 75,*  5,   7,15, 87.6,③⑤⑤
 6, 5,Ｎトウショウジュピタ, 36,太宰啓, 0.7, 43, -15,*  1,11,110.9, ⑬⑫, 6,12,Ｊカルテブランシェ, 57,松山弘, 0.3, 61, -10,   6, 9, 33.5, ⑨⑦, 6, 7,Ｆクリノトルネｰド, 72,杉原誠, 0.5, 70,  -5,*  9,10, 24.0, ⑬⑪, 6,16,Ｌエアポｰトメサ, 71,村田一, 1.1, 77,   2,  16,11, 54.6,⑯⑭⑭
 7,11,Ｋパｰプルベスト, 41,国分優, 0.8, 42, -13,  -2,14,217.0, ⑫⑬, 7,14,Ｉメイショウナナボシ, 64,中舘英, 0.4, 60,  -8,   5, 4, 12.9, ⑧⑪, 7, 3,Ｋカリスマテｰラｰ, 65,西田雄, 0.6, 70,   0,   3,12, 67.9, ⑤⑤, 7,10,Ｊウインシュｰルマン, 73,中舘英, 1.2, 74,*  5,   5, 6, 13.0,⑥⑥⑥
 8, 7,Ｄシゲルデコポン, 56,水口優, 0.9, 47,*  6, -16, 3,  5.3, ①①, 8, 6,Ｈピエナヴィブレ, 65,上野翔, 0.5, 59, -16,*  8, 8, 32.2, ⑫⑫, 8, 2,Ｊアスタｰウィング, 67,国分優, 0.6, 70,  -5,   8,11, 32.0, ⑫⑩, 8, 8,Ｋクリｰンメタボ, 72,太宰啓, 1.2, 74,   2,  11,12, 57.5,⑮⑫⑨
 9,10,Ｌアストゥリアス, 41,菅原隆, 0.9, 45,  -1, -10,12,112.7, ⑥④, 9, 5,Ｌシゲルカンリカン, 51,村田一, 0.6, 58, -16,*  7,12,156.1, ⑪⑩, 9,14,Ｉエｰシンイグアス, 67,松山弘, 0.6, 69,   2,   1, 7, 11.9, ④④, 9,15,Ｅメイショウスピｰド, 77,吉田隼, 1.3, 71,*  5,   0, 8, 17.8,④②②
10, 9,Ｉトｰアライチョウ, 43,平野優, 1.2, 41,  -1, -14, 9, 59.1, ④⑦,10, 9,Ｋブルｰミングメイン, 56,国分優, 0.8, 57,* -3,  -3,13,201.5, ③③,10,16,Ｃコｰストバンクシア, 72,川須栄, 0.7, 68,  -2,   4, 2,  6.0, ⑪⑬,10, 9,Ｆロｰレルジャブラニ, 76,松山弘, 1.4, 74,   1,  11, 3, 11.9,⑩⑯⑯
11, 2,Ｇカシノペンダント, 48,二本柳, 1.3, 37, -10,  -9, 7, 27.8, ⑩⑩,11, 1,Ｆクリスリリｰ, 66,古川吉, 1.0, 53, -19,   7, 6, 18.9, ⑬⑬,11, 1,Ｅハワイアンシュガｰ, 72,江田照, 0.8, 67,  -9,* 10, 3,  6.9, ⑭⑭,11, 2,Ｉオｰルタｰゲット, 74,川須栄, 1.5, 72,   3,   6, 9, 18.1,⑪⑪⑧
12,13,Ｍスズカロイス, 39,吉田隼, 1.6, 37,   0, -18,10, 62.7, ⑦⑧,12,11,Ｇワンダｰエレメント, 65,荻野琢, 1.1, 54,  -5,  -4,10, 36.7, ⑦⑨,12, 6,Ｌマヤリッシュ, 62,菅原隆, 1.2, 62,  -7,   3,16,129.0, ⑯⑮,12,13,Ｄアラマサコマンダｰ, 78,江田照, 1.6, 73,   2,   9, 5, 12.4,⑬⑮⑬
13,12,Ａエｰシンクアトロ, 57,中舘英, 1.6, 37,   1, -19, 1,  3.4, ③⑤,13, 2,Ｍエビスワンダフル, 46,川須栄, 1.4, 51,  -4,  -7,11, 63.0, ④④,13,13,Ｎマルタカボｰイス, 54,丹内祐, 1.4, 59,  -1,  -7,14, 94.5, ⑨⑨,13,12,Ｐワンダｰアｰムフル, 56,黛弘人, 1.6, 67,*  4,  -4,16,252.2,②①①
14, 6,Ｂイエロｰナイフ, 57,藤懸貴, 2.1, 26, -19, -11, 4,  5.4, ⑭⑭,14, 3,Ｎアルテミス, 44,高倉稜, 1.5, 48, -20,   2,14,287.1, ⑭⑭,14,10,Ｐメイショウトモミ, 38,森一馬, 1.8, 54,  -8,  -5,15, 97.7, ⑮⑯,14, 4,Ｎマルカゴクウ, 67,国分優, 2.0, 66,   3,  -4,14, 80.8,⑫⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｂオウカランマン, 73,丸田恭, 2.0, 50,*  4, -20, 8, 14.1, ①②,15, 6,Ｏモｰレツ, 60,高倉稜, 2.8, 58,   3, -17,13, 77.0,①⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｍカネトシグレｰス, 54,黛弘人, 2.9, 40,   1, -27,13, 89.8, ⑦⑫,16,14,Ｈメイショウピゴット, 75,武幸四, 3.2, 55,   3, -21,10, 31.6,⑨⑩⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
