12年 5月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 5,Ｌディアハンタｰ, 41,高倉稜, 3.1, 52,   2, -14,15,140.5,⑬⑩⑧, 9,14,Ｋタイセイハリケｰン, 45,藤岡康, 0.7, 54,  -1,   9, 6, 10.4,⑩⑫⑫, 9, 1,Ｋザルグｰン, 64,松山弘, 0.5, 61,  -2,* 10,13, 52.0, ⑫⑭, 9,14,Ｃハワイアンソルト, 70,川須栄, 2.0, 58,   6, -15, 4,  9.7,⑪⑫⑭
10, 3,Ｉヴェルデルｰチェ, 50,西田雄, 3.5, 49,   2, -21,10, 61.6,⑥⑦⑦,10, 8,Ｅアクセラレｰタｰ, 55,吉田豊, 0.9, 53,  -2,* 12, 9, 20.4,⑭⑭⑭,10, 2,Ｍユメノカケハシ, 62,丸山元, 0.6, 60,   1,   5,15,104.6, ⑧⑨,10, 7,Ｌグランラファル, 61,柴山雄, 2.1, 54,   7, -19,14,126.1,⑫⑩⑩
11, 9,Ｋメイショウオトコギ, 42,幸英明, 3.6, 46,*  6, -28, 7, 40.2,③②③,11,16,Ｆイマジンジョン, 55,西田雄, 0.9, 53,  -2,   9,15,205.4,⑬⑬⑬,11, 3,Ｆコスモドロス, 66,丹内祐, 0.7, 58,   5,  -2, 6, 19.3, ③④,11, 6,Ｍコスモアンノｰン, 60,丹内祐, 2.4, 53,  10, -27,13, 87.0,⑤⑤⑤
12,13,Ｍクｰルブランカ, 38,大野拓, 3.6, 46,  -1, -14,13, 91.7,⑭⑮⑮,12, 3,Ｎカフェボリンジャｰ, 42,上村洋, 1.3, 47,   2,  -5,10, 48.3,⑦⑥⑦,12,10,Ｐスｰパｰレディｰ, 39,三浦皇, 0.7, 59,   1,   3, 8, 32.9, ⑩⑪,12, 3,Ｇキングクリチャン, 66,西田雄, 2.4, 55,* 10, -28, 9, 30.0,⑬③③
13, 2,Ｆメイデイ, 61,吉田隼, 4.4, 40,   1, -26, 6, 15.9,⑧⑧⑩,13,10,Ｊクリノエルヴィス, 49,丸山元, 1.5, 42,*  7, -23,11,117.2,⑯①①,13,12,Ｈヴィｰヴァサルｰテ, 66,古川吉, 0.7, 59,  -2,   7, 9, 37.8, ⑭⑫,13,11,Ｎイｰスタｰパレｰド, 59,荻野琢, 2.5, 53,* 11, -30, 8, 28.6,②②②
14,11,Ｃエリモマッロｰネ, 63,川須栄, 4.9, 40,   0, -27,12, 85.6,⑩⑭⑭,14,15, メイショウズイガン,---,藤懸貴, 2.1, 39,   0, -13,14,141.1,②⑩⑪,14,14,Ｌコマノスクアｰロ, 62,浜中俊, 0.8, 59,  -3,*  8, 7, 25.5, ⑮⑮,14,15,Ｋドラゴンツヨシ, 63,高倉稜, 2.8, 52,  10, -30,12, 61.1,④④④
15, 6, サクラハイグレｰド,---,藤岡康, 8.3, 25,   0, -57,11, 64.4,⑦⑨⑬,15, 6,Ｍビバドルドナ, 43,嘉藤貴, 2.2, 40,   1, -14,13,118.1,⑧⑨⑩,15, 7,Ｇアスタｰロｰズ, 66,国分恭, 0.9, 56,   1,   1,14, 62.4, ⑨⑩,15,12,Ｏサリエンテ, 56,伊藤工, 3.1, 50,   7, -26,15,173.4,⑩⑪⑬
,,,,,,,,,,,,16, 5,Ｏクレバｰタイガｰ, 33,大野拓, 2.5, 42,  -2,  -5,16,213.1,⑮⑯⑯,16,13,Ｅスズカサクセス, 67,高倉稜, 1.3, 52,  -7,   6,11, 42.9, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:重(指数:2),,,,,,,,,,,
"単勝:1,390円 複勝:14=320円 15=130円 07=270円 枠連:1,770円",,,,,,,,,,,,"単勝:1,250円 複勝:12=350円 01=140円 02=220円 枠連:720円",,,,,,,,,,,,"単勝:250円 複勝:08=150円 11=850円 15=230円 枠連:2,940円",,,,,,,,,,,,"単勝:1,080円 複勝:04=230円 02=140円 10=510円 枠連:820円",,,,,,,,,,,
"馬連:1,720円 ワイド:14-15=570円 07-14=1,530円 07-15=550円",,,,,,,,,,,,"馬連:1,480円 ワイド:01-12=670円 02-12=1,120円 01-02=360円",,,,,,,,,,,,"馬連:5,770円 ワイド:08-11=2,250円 08-15=470円 11-15=5,500円",,,,,,,,,,,,"馬連:1,290円 ワイド:02-04=560円 04-10=3,480円 02-10=1,340円",,,,,,,,,,,
"馬単:4,580円 3連複:4,560円 3連単:37,960円",,,,,,,,,,,,"馬単:4,210円 3連複:2,900円 3連単:23,210円",,,,,,,,,,,,"馬単:9,610円 3連複:13,870円 3連単:75,370円",,,,,,,,,,,,"馬単:3,570円 3連複:11,220円 3連単:65,110円",,,,,,,,,,,
■ 2R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新潟大賞典 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａフェニｰチェ, 65,川須栄,, 64,  -2,*  4, 1,  2.3, ⑧⑧, 1,11, シャドウバンガｰド,---,荻野琢,, 65,  -6,  10, 5,  7.9, ⑤③, 1,10,Ｂオｰヴァｰジョイド, 78,藤懸貴,, 69,   6,*  5, 2,  4.2,⑩⑨⑥, 1, 1,Ｊヒットザタｰゲット, 85,古川吉,, 83,  24,* -6, 5, 10.1, ⑦⑦
 2, 7, カレンシェリｰメイ,---,大野拓, 0.2, 64,  -3,*  3, 7, 16.3, ⑨⑨, 2, 4,Ｅラスリｰズ, 52,横山和, 0.0, 67,  -9,* 15, 4,  7.1, ⑨⑨, 2, 9,Ａライジングサン, 79,松山弘, 0.2, 68,*  9,  -2, 1,  2.6,③②②, 2, 5,Ｆダンツホウテイ, 87,吉田豊, 0.3, 76,* 27, -18,11, 32.7, ②②
 3, 8,Ｃウインクルチャチャ, 61,吉田隼, 0.3, 58,*  0,  -7, 5, 10.6, ③④, 3, 7,Ａメイショウタマカゼ, 65,宮崎北, 0.3, 62,  -8,   8, 3,  5.0, ⑧⑧, 3,14,Ｈコスモイフリｰト, 71,丹内祐, 0.6, 67,   7,  -1, 4,  7.4,⑧⑤④, 3, 4,Ｋメイショウカンパク, 85,吉田隼, 0.3, 79,  22,* -5, 9, 13.7, ⑭⑭
 4,12,Ｅデイジｰバロｰズ, 58,幸英明, 0.4, 59,*  1,  -6, 6, 14.5, ⑥⑥, 4, 1,Ｃブライトボｰイ, 58,黛弘人, 0.4, 60,  -7,   5, 7,  9.7, ③④, 4, 1,Ｃマルタｰズカイト, 75,木幡初, 0.8, 68,   5,*  3, 5, 13.3,⑦⑫⑫, 4, 9,Ｉダノンバラｰド, 85,三浦皇, 0.4, 79,  23, -10, 1,  4.7, ⑨⑨
 5, 5, キョウエイラフィネ,---,丹内祐, 0.6, 57,  -8,*  4,15,353.4, ⑯⑭, 5, 5,Ｂクラｰロデルナ, 64,山崎亮, 0.4, 60,  -8,   6, 1,  3.9, ⑦⑦, 5, 7,Ｋアイティテイオｰ, 66,大野拓, 1.0, 65,   5,   1, 7, 27.7,⑫⑪⑧, 5, 6,Ｌトップゾｰン, 84,大野拓, 0.4, 79,* 26, -16,13, 77.8, ⑤⑤
 6, 1,Ｄハｰツブラッド, 60,柴山雄, 0.8, 54,  -2,  -8, 4,  9.7, ⑦⑦, 6, 2,Ｈメイショウヤギュウ, 40,西村太, 0.4, 61,  -8,   8, 9, 52.4, ⑥⑥, 6, 5,Ｌベジャｰルコｰド, 66,松田大, 1.2, 65,   5,  -2,11, 41.7,⑨⑩⑩, 6, 3,Ｄダノンスパシｰバ, 87,藤岡康, 0.4, 78,  23,  -9, 7, 11.1, ⑪⑪
 7, 6,Ｈコｰナｰポケット, 46,荻野琢, 0.8, 54,  -2,  -9, 8, 24.8, ⑤⑤, 7,10,Ｄメトロファルコン, 52,藤懸貴, 0.5, 62, -11,* 12, 2,  3.9, ⑩⑩, 7,15,Ｄコイスキャｰレ, 74,柴山雄, 1.4, 60,*  9, -11,13, 66.6,⑤③③, 7,13,Ｇナリタクリスタル, 87,幸英明, 0.4, 78,* 26, -15, 8, 13.3, ⑥⑥
 8, 3,Ｉオレンジビキニ, 46,浜中俊, 1.0, 52,  -5,  -7, 9, 32.8, ⑬⑪, 8, 8,Ｆオマモリ, 46,高倉稜, 1.0, 50,* -5,  -6, 6,  9.2, ②②, 8,12,Ｍエバｰオンワｰド, 66,村田一, 1.5, 64,   4,  -1, 8, 32.5,⑬⑬⑬, 8, 2,Ｎマイネルスタｰリｰ, 79,川須栄, 0.5, 77,* 26, -18,14,102.5, ③④
 9, 4,Ｍヴァンブラン, 32,藤岡康, 1.1, 50,*  1, -18,10, 46.5, ②③, 9, 3,Ｊカゼノエメラルド, 39,原田和, 1.3, 45,* -5, -13, 8, 36.9, ①①, 9,13,Ｉハヤブサエミネンス, 69,吉田隼, 1.6, 60,   7,  -9,12, 58.3,⑪⑦⑤, 9,12,Ｃスマｰトギア, 87,松山弘, 0.5, 76,  22,  -9, 2,  4.9, ⑬⑬
10,14,Ｌダンツパラダイス, 38,国分恭, 1.3, 47,*  2, -24,16,391.6, ①①,10, 9,Ｉテイエムガッテン, 39,菅原隆, 1.9, 40,  -8, -15,10, 87.3, ④⑤,10,11,Ｏドラゴンブレス, 58,丸山元, 1.7, 64,   2,   0, 9, 33.7,⑮⑮⑮,10,10,Ｏマッハヴェロシティ, 77,木幡初, 0.6, 75,  23, -12,10, 27.0, ⑫⑫
11,15,Ｊボックスクレバｰ, 46,藤懸貴, 1.3, 47,  -4, -14, 3,  5.8, ⑩⑩,11, 6,Ｇミッドナイトシップ, 41,小野寺, 2.7, 33, -10, -19,11,101.2, ⑪⑪,11, 2,Ｅサダルメリク, 72,古川吉, 1.7, 59,* 10, -16, 3,  6.5,①①①,11, 7,Ｂトｰセンラｰ, 88,浜中俊, 0.7, 76,  25, -17, 3,  5.7, ⑧⑧
12, 2,Ｋアイアンプラスワン, 45,上村洋, 1.3, 48,*  1, -19,14,187.0, ④②,,,,,,,,,,,,,12, 6,Ｎヒミノキンカメ, 64,国分恭, 2.0, 59,   2,  -3,14, 90.1,⑭⑭⑭,12,11,Ｈメイショウウズシオ, 86,飯田祐, 0.7, 75,* 26, -21, 6, 11.0, ④③
13,16,Ｂロｰザボニｰタ, 64,中舘英, 1.4, 47,  -7, -11, 2,  5.3, ⑫⑫,,,,,,,,,,,,,13, 8,Ｇマキハタビリケン, 72,幸英明, 5.4, 38,   6, -40,10, 39.1,⑥⑧⑪,13,14,Ｅアグネスワルツ, 87,国分恭, 0.7, 73,* 27, -24, 4,  8.4, ①①
14,11,Ｆデンコウチャレンジ, 55,古川吉, 1.4, 49,  -8,  -6,11, 93.9, ⑭⑮,,,,,,,,,,,,,14, 3,Ｊデルマクリシュナ, 67,高倉稜, 6.1, 36,   7, -48,15, 98.9,②④⑨,14,16,Ｍネヴァブション, 84,高倉稜, 1.3, 70,  22, -19,12, 50.0, ⑮⑮
15, 9,Ｇホワイトドレス, 51,高倉稜, 2.4, 35,  -8, -23,13,165.1, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｐリッツィｰスタｰ, 75,宮崎北, 3.0, 56,  23, -47,15,108.6, ⑩⑩
16,10, ウォｰムトウショウ,---,村田一, 2.4, 35, -11, -18,12,125.1, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-17 馬場:稍重(指数:4),,,,,,,,,,,
単勝:230円 複勝:13=140円 07=400円 08=240円 枠連:700円,,,,,,,,,,,,単勝:790円 複勝:11=270円 04=270円 07=180円 枠連:830円,,,,,,,,,,,,単勝:420円 複勝:10=170円 09=130円 14=170円 枠連:370円,,,,,,,,,,,,"単勝:1,010円 複勝:01=350円 05=860円 04=400円 枠連:6,790円",,,,,,,,,,,
"馬連:1,900円 ワイド:07-13=740円 08-13=390円 07-08=1,410円",,,,,,,,,,,,"馬連:3,520円 ワイド:04-11=1,250円 07-11=1,040円 04-07=600円",,,,,,,,,,,,馬連:610円 ワイド:09-10=250円 10-14=480円 09-14=350円,,,,,,,,,,,,"馬連:12,340円 ワイド:01-05=3,180円 01-04=1,990円 04-05=3,190円",,,,,,,,,,,
"馬単:3,750円 3連複:4,380円 3連単:19,850円",,,,,,,,,,,,"馬単:6,150円 3連複:6,920円 3連単:42,860円",,,,,,,,,,,,"馬単:1,510円 3連複:1,110円 3連単:6,250円",,,,,,,,,,,,"馬単:20,250円 3連複:43,450円 3連単:306,700円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■12R  芝1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛竜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａデリケｰトアｰチ, 58,三浦皇,, 72,* 12,  -6, 1,  1.7, ①①, 1, 1,Ｂワンダｰスキｰ, 68,中舘英,, 69,*  8,  -2, 2,  5.1,①①①, 1, 1,Ｂジャマイカジョｰ, 73,幸英明,, 68,   4,* 14, 4,  9.1, ⑧⑧, 1,11,Ｆサンマルヘイロｰ, 67,中舘英,, 63,  -3,* -3, 4, 12.9,   
 2,13,Ｆメイショウビリｰヴ, 51,幸英明, 1.6, 51,  -2,  -7, 9, 43.7, ⑩⑨, 2,15,Ｉニシノキュアノス, 63,大野拓, 0.0, 68,*  6,*  0, 6, 15.7,②②②, 2, 3,Ａサマｰソング, 75,松山弘, 0.1, 66,   6,  10, 1,  2.5, ⑥⑥, 2,12,Ｐクラウンハッピｰ, 53,西田雄, 0.3, 57,  -6,* -4,14, 74.2,   
 3,12,Ｅワンダｰプレンダ, 51,西村太, 1.7, 54,* 10, -20, 4, 18.6, ②②, 3, 6,Ｍアランロド, 60,国分恭, 0.6, 67,   4,*  1,13, 89.2,⑧⑥⑤, 3, 4,Ｄリンドブルム, 69,吉田豊, 0.2, 65,   0,* 15, 3,  8.0, ⑪⑩, 3, 2,Ｃパシオンルｰジュ, 69,川須栄, 0.4, 59,   1, -12, 2,  5.5,   
 4,11,Ｇトウショウジュピタ, 45,吉田隼, 1.8, 50,  -2,  -7, 8, 37.2, ⑨⑧, 4, 4,Ａツヨイキモチ, 75,浜中俊, 0.8, 66,   1,*  4, 1,  2.5,⑨⑨⑨, 4, 9,Ｅグランデワイルド, 66,三浦皇, 0.4, 65,* 10,   5, 8, 20.7, ②②, 4,15,Ｈヨアケ, 66,大野拓, 0.5, 60,*  4, -14, 1,  2.3,   
 5, 4,Ｊキンショｰダイシ, 38,伊藤工, 1.8, 52,   5, -15,14,199.1, ⑤⑤, 5,14,Ｆオンザスロｰン, 65,柴山雄, 1.8, 58,   3,  -7,10, 39.6,⑦⑧⑦, 5, 8,Ｊオメガキングコング, 63,吉田隼, 1.2, 56,  -6,* 12, 7, 15.8, ⑮⑭, 5,14,Ａセラヴィ, 73,高倉稜, 0.5, 61,*  4, -14, 5, 13.0,   
 6,15, シｰクレットアｰム,---,国分恭, 2.0, 46, -13,* -1,11, 86.0, ⑭⑭, 6, 9,Ｎデルマアプサラス, 57,黛弘人, 2.0, 57,  -2,*  1,11, 43.0,⑬⑬⑫, 6, 7,Ｍサンマルグロワｰル, 52,木幡初, 1.4, 55,   7,  -2,10, 43.5, ③③, 6,13,Ｌカルテブランシェ, 59,三浦皇, 0.5, 54, -15,* -2, 8, 29.3,   
 7,14,Ｃナムラセラピｰ, 54,横山和, 2.3, 47,   4, -19, 6, 25.7, ⑥⑥, 7, 8,Ｄダｰリブ, 68,嘉藤貴, 2.0, 58,   3,  -9, 3,  6.7,⑥⑦⑧, 7,12,Ｌホリデイトウショウ, 56,宮崎北, 1.5, 54,   4,   1,12, 83.5, ⑨⑨, 7, 8,Ｂメリｰチャン, 71,柴山雄, 0.9, 54,*  4, -20, 3,  5.5,   
 8, 2,Ｈタガノバルベッタ, 43,松山弘, 2.5, 45,   6, -23,12, 86.8, ③③, 8, 3,Ｊブロｰドピｰク, 63,三浦皇, 2.4, 58,   0,  -4, 5,  9.4,⑩⑪⑪, 8, 5,Ｏクリノマドンナ, 46,西田雄, 1.6, 55,  -2,   5,15,220.3, ⑫⑫, 8,10,Ｉグレイホｰク, 65,村田一, 1.0, 45, -12, -10,11, 35.0,   
 9, 1, ボスキャラメル,---,宮崎北, 2.7, 41, -11,  -8,13,133.0, ⑫⑬, 9, 7,Ｃユナイテッドウィル, 68,川須栄, 2.4, 57,   2,  -8, 7, 20.9,⑪⑩⑩, 9,11,Ｉトキノライジン, 65,大野拓, 1.6, 53,   8,  -4,13,152.7, ④④, 9, 7,Ｄトキメキセイコｰ, 69,吉田隼, 1.2, 46,   0, -21,10, 33.2,   
10,10,Ｄメイショウボクデン, 54,藤岡康, 2.8, 44,   2, -20, 2,  4.4, ⑦⑦,10,10,Ｈニシノテキｰラ, 63,丸山元, 3.1, 51,   4, -21, 4,  8.3,⑤⑤⑥,10, 6,Ｇビッグサンダｰ, 66,柴山雄, 1.7, 51,  -7,   8, 9, 40.4, ⑭⑮,10, 5,Ｊワイズアンドクｰル, 63,丸山元, 1.5, 42,   0, -25,12, 38.3,   
11, 6,Ｌダイワアズｰル, 34,的場勇, 2.9, 42, -11, -10,10, 68.7, ⑪⑪,11,11,Ｌサトノレジｰナ, 61,古川吉, 3.1, 49,*  5, -23, 9, 30.5,④④④,11,15,Ｆオｰパルス, 66,川須栄, 1.8, 52,* 11,  -9, 2,  3.9, ①①,11,16,Ｅコスモアバンティ, 68,丹内祐, 1.6, 38, -12, -18, 9, 29.4,   
12, 7,Ｂホｰプマイスタｰ, 55,大野拓, 3.1, 38,   0, -22, 3,  6.0, ⑧⑩,12, 5,Ｏクリノワンチャンス, 57,高倉稜, 3.1, 53,   0, -11,15,186.5,⑫⑫⑬,12,14,Ｋトウカイシャンテ, 60,丸山元, 2.1, 50,   6,  -6,11, 73.9, ⑦⑦,12, 9,Ｎアイファｰコラソン, 56,藤岡康, 1.7, 36, -12, -20, 6, 18.6,   
13, 8,Ｋシャイニングモア, 35,木幡初, 3.2, 38, -14, -10, 7, 34.2, ⑬⑫,13, 2,Ｅレイナカスタｰニャ, 65,吉田隼, 3.3, 47,   4, -24, 8, 24.0,③③③,13,10,Ｎアベマリア, 49,的場勇, 2.2, 50,  -4,   2,14,164.2, ⑬⑬,13, 4,Ｏプリティマリ, 55,宮崎北, 1.8, 34,  -7, -25,15,195.7,   
14, 5,Ｉハｰトフルポケット, 43,丸山元, 3.6, 37,   4, -30, 5, 21.8, ④④,14,13,Ｋサトノコンテッサ, 62,的場勇, 3.5, 52,  -3,  -9,14,106.7,⑭⑮⑭,14, 2,Ｃトｰセントレジャｰ, 69,中舘英, 2.3, 47,   6,  -9, 5, 11.5, ⑤⑤,14, 3,Ｇラブチャｰミｰ, 66,松田大, 2.2, 32,   0, -34, 7, 19.6,   
