12年 1月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,11,Ｉロミルダ, 46,花田大, 2.1, 48, -14,   0,16,579.3, ⑭⑭, 9, 3, レナプリンセス,,田村太,196.4,,,,12,196.0,⑩⑨⑨, 9,14,Ｏラインレグルス, 63,後藤浩, 1.1, 68,*  8,  -5,12,103.0,⑥④③, 9, 3,Ｊイセノスバル, 74,芹沢純, 0.3, 81,   3,   6,11,134.7, ⑥⑥
10, 6,Ｄアポロパレス, 57,川田将, 2.2, 46,  -4, -13, 6, 15.4, ⑧⑩,10, 7, ビｰビｰスカット,,西谷誠,197.2,,,, 7, 20.2,⑬⑫⑫,10, 2,Ｃタガノリベラノ, 76,岩田康, 1.2, 68,   6,  -3, 4,  9.0,⑦⑩⑬,10,11,Ｈタイガｰストｰン, 77,小牧太, 0.4, 81,   1,   9, 8, 38.8, ⑪⑪
11,14,Ｋキョウワメルシｰ, 45,渡辺薫, 2.5, 46,*  4, -23, 8, 18.6, ①①,11,14, キクノセンヒメ,,今村康,197.5,,,,10, 79.3,⑪⑩⑩,11, 8,Ｋオグリシュンコｰ, 67,黒岩悠, 1.3, 68,   5,  -2,14,201.6,⑩⑬⑭,11, 4,Ｋサウンドバリアｰ, 57,佐藤哲, 0.4, 82,   1,   9,10, 75.0, ⑩⑩
12,16,Ｐテイエムデイジｰ, 24,松山弘, 2.9, 38, -15,  -9,14,390.2, ⑮⑮,12, 6, マンハッタンスカイ,,白浜雄,197.8,,,, 6, 12.5,④⑪⑪,12,12,Ｆトランソニック, 73,浜中俊, 1.5, 69,   5,  -3, 8, 20.5,⑮⑮⑫,,,,,,,,,,,,
13, 5,Ｈオキナワエミチャン, 48,川島信, 2.9, 40,  -5, -18,12,249.5, ⑩⑪,13, 1, マｰブルアロｰ,,黒岩悠,201.4,,,,11, 91.1,⑫⑬⑬,13, 5,Ｊトップチェッカｰ, 70,池添謙, 1.5, 66,   7,  -7, 6, 16.7,④⑤⑨,,,,,,,,,,,,
14, 3,Ｎコｰリンデヴァタｰ, 35,高倉稜, 3.3, 37, -11, -15,10,155.6, ⑫⑬,14, 9, スリｰスプリント,,草野太,211.6,,,,14,239.6,⑭⑭⑭,14,11,Ｍフミノキララ, 66,長谷川, 2.0, 64,   5,  -7,15,268.8,⑫⑭⑮,,,,,,,,,,,,
15, 4,Ｇモンゴｰルド, 49,小牧太, 4.1, 32,*  3, -37, 3,  6.5, ②⑤,,,,,,,,,,,,,15, 3,Ｉメイショウイッシン, 71,高倉稜, 3.2, 56,*  8, -25, 5, 15.5,①①⑧,,,,,,,,,,,,
16, 1,Ｏカシノオニキス, 30,野元昭, 4.2, 30, -19, -16,15,564.0, ⑯⑯,,,,,,,,,,,,,16, 9,Ｐシルクエスティｰム, 62,佐藤哲, 6.1, 38,  -3, -25,13,199.5,⑯⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,
"単勝:380円 複勝:07=170円 09=1,160円 15=290円 枠連:4,570円",,,,,,,,,,,,単勝:370円 複勝:13=130円 02=160円 08=150円 枠連:740円,,,,,,,,,,,,"単勝:300円 複勝:15=160円 06=1,030円 16=600円 枠連:1,770円",,,,,,,,,,,,"単勝:860円 複勝:06=330円 02=250円 07=360円 枠連:1,520円",,,,,,,,,,,
"馬連:12,350円 ワイド:07-09=2,510円 07-15=590円 09-15=4,620円",,,,,,,,,,,,馬連:720円 ワイド:02-13=370円 08-13=330円 02-08=370円,,,,,,,,,,,,"馬連:11,120円 ワイド:06-15=3,380円 15-16=1,130円 06-16=9,620円",,,,,,,,,,,,"馬連:2,450円 ワイド:02-06=710円 06-07=920円 02-07=770円",,,,,,,,,,,
"馬単:17,830円 3連複:32,100円 3連単:191,740円",,,,,,,,,,,,"馬単:1,480円 3連複:930円 3連単:4,090円",,,,,,,,,,,,"馬単:16,830円 3連複:49,650円 3連単:244,150円",,,,,,,,,,,,"馬単:5,780円 3連複:5,730円 3連単:38,230円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,淀短距離ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｄダノンクリエｰタｰ, 61,岩田康,, 65,   2,* -1, 3,  7.4,③⑤③, 1, 4, バンザイ,---,秋山真,, 61,* -1,  -8, 6, 14.7, ①①, 1,16,Ｃミッキｰバラｰド, 82,北村友,, 80,  11,*  8,11, 33.5,⑨⑨⑤, 1, 2,Ｂエｰシンダックマン, 85,川田将,,106,* 22,* 10, 2,  4.7, ①①
 2, 9,Ｃラヴァンドゥｰ, 62,川田将, 0.4, 62,*  4,  -7, 1,  1.5,①①①, 2, 8, ロｰゼンケｰニッヒ,---,小牧太, 0.2, 62, -12,*  8, 2,  5.0, ⑭⑭, 2,14,Ｆゴｰルデンアタック, 80,幸英明, 0.1, 82,  10,*  9, 7, 17.1,⑩⑩⑪, 2, 3,Ｅスギノエンデバｰ, 83,池添謙, 0.6, 94,  15,* 11, 5,  8.7, ④③
 3,16,Ｉコスモアケルナル, 52,幸英明, 0.7, 62,   2,  -7,10,106.8,⑤④④, 3, 3, レイズワｰク,---,佐藤哲, 0.4, 57,  -4,  -9, 5, 11.7, ④④, 3, 3,Ｉスカイスクレイパｰ, 78,小牧太, 0.1, 81,  11,   6, 2,  5.2,⑤⑧⑧, 3,11,Ｇドリｰムバレンチノ, 83,安藤勝, 0.9, 89,  11,* 11, 1,  3.6, ⑦⑦
 4, 8,Ｍロナルドバロｰズ, 42,北村友, 1.4, 57,   1, -10,11,258.2,⑦⑦⑦, 4,14, アドマイヤギャラン,---,安藤勝, 0.5, 57,  -4,  -9, 1,  2.0, ⑦⑤, 4,15,Ｏオｰシャンパワｰ, 67,浜中俊, 0.2, 82,  10,* 10,14, 50.3,⑭⑭⑫, 4, 9,Ｃワンカラット, 85,岩田康, 1.2, 82,   7,* 10, 3,  5.1, ⑩⑩
 5, 5,Ｎシンゼンユメノスケ, 41,飯田祐, 1.5, 57,  -4,* -1,13,304.9,⑮⑭⑫, 5, 6, サンマルクイｰン,---,熊沢重, 0.8, 52,  -4, -13, 7, 15.0, ⑤⑥, 5, 6,Ｂエｰシンバリントン, 83,和田竜, 0.2, 79,* 12,   5, 5,  9.6,⑦⑤④, 5, 6,Ｄミキノバンジョｰ, 85,太宰啓, 1.2, 84,  13,   4, 6, 14.0, ⑤⑤
 6,12,Ｊフェロｰズ, 49,藤田伸, 1.5, 57,   2, -13, 5, 12.6,⑧⑥⑥, 6,12, マヤノオントロジｰ,---,浜中俊, 0.8, 55, -12,*  1, 9, 66.3, ⑮⑮, 6, 5,Ｊエアラギオｰル, 77,岩田康, 0.3, 78,  11,   5, 3,  6.7,⑧⑥⑥, 6, 1,Ｉワイルドラズベリｰ, 81,浜中俊, 1.4, 82,   9,   5, 4,  5.9, ⑨⑥
 7, 3,Ｇマイネルボンド, 53,川須栄, 1.5, 57,  -1,  -8, 6, 24.0,⑩⑩⑩, 7,10, ブラックビスケット,---,幸英明, 0.9, 53,  -9,  -6,10, 77.9, ⑪⑫, 7,10,Ｈタイキジャガｰ, 79,後藤浩, 0.4, 78,  11,   4, 9, 24.2,⑪⑦⑦, 7, 8,Ｈサワノパンサｰ, 82,北村友, 1.4, 79,   3,* 12,11, 51.5, ⑫⑪
 8,14,Ａシゲルカシス, 67,安藤勝, 1.8, 50,*  3, -18, 2,  6.7,②②②, 8, 2, ランフォｰジン,---,藤田伸, 0.9, 54, -10,  -3,14,102.1, ⑫⑩, 8, 9,Ｄカレンジェニオ, 81,池添謙, 0.5, 76,* 12,   1, 4,  9.0,④④③, 8, 4,Ｍフレンチカクタス, 73,後藤浩, 1.6, 83,* 20,  -8, 7, 19.0, ②②
 9,10,Ｌジェットブリット, 44,酒井学, 2.0, 53,  -5,* -3,12,303.1,⑭⑮⑮, 9, 1, ユウウイン,---,川田将, 1.1, 49,  -5, -16,12, 79.6, ⑥⑦, 9,13,Ｇユジェニックブルｰ, 80,国分優, 0.6, 77,  10,   4, 8, 24.0,⑬⑪⑩, 9, 5,Ｌセブンシｰクィｰン, 74,和田竜, 1.7, 79,  11,   0,14,115.4, ⑧⑧
10,15,Ｈマキハタテノｰル, 52,小牧太, 2.3, 51,*  3, -22, 7, 35.7,④③⑤,10, 9, メイショウオハツ,---,古川吉, 1.3, 46,* -1, -26, 8, 63.6, ②②,10, 4,Ｐナリタシｰズン, 64,森一馬, 1.3, 72,   9,   2,16,471.2,⑥⑯⑯,10,10,Ｆコパノオｰシャンズ, 83,川須栄, 2.2, 69,  -4,   9,12, 63.3, ⑭⑭
11, 7,Ｆニシノブンブンマル, 53,浜中俊, 2.4, 52,   0, -18, 8, 57.9,⑪⑧⑨,11, 7, サンライズスマｰト,---,北村友, 1.6, 44,  -9, -15, 4,  9.0, ⑬⑪,11, 8,Ｍコウエイテンプウ, 74,太宰啓, 1.3, 71,   9,   1,15,195.9,⑫⑮⑮,11,14,Ｋフォｰエバｰマｰク, 76,藤田伸, 2.2, 74,  17, -13, 8, 22.0, ③④
12, 4,Ｅハｰドコンティ, 54,国分優, 2.9, 46,   0, -22, 9, 61.2,⑥⑨⑧,12,13, モズブラックアイ,---,岩田康, 1.8, 40,  -8, -22,13,100.9, ⑨⑨,12, 1,Ｌサウンドボルケｰノ, 76,四位洋, 1.9, 70,   9,  -5,13, 41.6,⑮⑫⑬,12,12,Ａベイリングボｰイ, 86,渡辺薫, 2.2, 70,   5,   0,13, 84.4, ⑪⑫
13,11,Ｋゴｰイングキング, 45,和田竜, 3.7, 42,  -2, -24,14,509.9,⑬⑫⑪,13,11, シゲルプラム,---,高倉稜, 2.1, 40, -16, -10,15,266.2, ⑯⑯,13, 2,Ａエンリル, 87,佐藤哲, 2.0, 64,* 13, -13, 1,  3.1,③③②,13, 7,Ｊシセイカグヤ, 80,四位洋, 2.4, 67,   3,  -1, 9, 27.3, ⑬⑬
14, 2,Ｐオｰミシャイン, 15,畑端省, 4.1, 40,  -4, -24,14,509.9,⑫⑬⑭,14, 5, プレｰヌリュヌ,---,後藤浩, 2.2, 37,  -8, -28, 3,  8.2, ⑧⑧,14,12,Ｅエｰシンアガペｰ, 80,川田将, 2.1, 66,* 12, -12,12, 41.0,②②①,14,13,Ｎマルモセｰラ, 65,田中健, 3.4, 56,  12, -24,10, 47.9, ⑥⑨
15, 1,Ｏミスズマジシャン, 39,太宰啓, 5.5, 31,  -2, -38,16,545.7,⑨⑪⑬,15,15, ロｰザロッチェ,---,池添謙, 3.7, 23,* -1, -59,10, 77.9, ③③,15, 7,Ｎサクラエンブレム, 73,荻野琢, 3.5, 57,  10, -20,10, 30.1,⑯⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,16,16, テアトゥロ,---,川島信, 4.3, 11,  -8, -58,16,285.2, ⑩⑬,16,11,Ｋネオリアライズ, 76,川須栄, 5.3, 47,* 13, -41, 6, 10.5,①①⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,
"単勝:740円 複勝:13=170円 09=110円 16=1,130円 枠連:230円",,,,,,,,,,,,"単勝:1,470円 複勝:04=320円 08=210円 03=340円 枠連:940円",,,,,,,,,,,,"単勝:3,350円 複勝:16=790円 14=470円 03=210円 枠連:4,680円",,,,,,,,,,,,"単勝:470円 複勝:02=170円 03=220円 11=140円 枠連:1,350円",,,,,,,,,,,
"馬連:490円 ワイド:09-13=250円 13-16=4,310円 09-16=1,230円",,,,,,,,,,,,"馬連:3,860円 ワイド:04-08=1,370円 03-04=1,440円 03-08=1,050円",,,,,,,,,,,,"馬連:20,690円 ワイド:14-16=5,860円 03-16=2,610円 03-14=1,600円",,,,,,,,,,,,"馬連:1,590円 ワイド:02-03=500円 02-11=370円 03-11=460円",,,,,,,,,,,
"馬単:1,470円 3連複:10,880円 3連単:54,000円",,,,,,,,,,,,"馬単:9,850円 3連複:10,940円 3連単:95,850円",,,,,,,,,,,,"馬単:50,500円 3連複:43,700円 3連単:455,550円",,,,,,,,,,,,"馬単:3,100円 3連複:1,860円 3連単:11,590円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,福寿草特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｈトルネｰドミノル, 56,北村友,, 64,  -7,* 11,10, 71.5, ⑪⑪, 1, 3, フリｰトストリｰト,---,岩田康,, 65,* -3,*  7, 1,  1.6,①①①, 1, 9,Ｌサイレントサタデｰ, 40,小牧太,, 76,* -2,  19,10, 62.2,①①①, 1, 8,Ｉスティルゴｰルド, 76,浜中俊,, 78,*  8,   4, 2,  4.9, ②②
 2, 2,Ｃシンキングマシｰン, 66,川須栄, 0.1, 63,*  2,  -1, 3,  7.9, ①①, 2,13, ロｰレルブレイズ,---,幸英明, 0.2, 65,* -4,*  6, 6, 22.7,⑤④④, 2, 4,Ｂマカハ, 72,浜中俊, 0.2, 78,  -4,* 24, 4,  8.9,⑤⑥⑥, 2,11,Ｆシゲルモトナリ, 77,北村友, 0.0, 77,   4,   9, 3,  7.3, ⑧⑧
 3, 8,Ｄカラヤン, 62,後藤浩, 0.2, 62,  -3,*  5, 5, 14.4, ⑧⑥, 3, 9, トニｰポケット,---,秋山真, 1.2, 59,  -7,*  4, 9, 68.2,⑧⑧⑧, 3, 5,Ｋショウナンタケル, 48,和田竜, 0.2, 76,* -3,  21, 7, 14.8,③③③, 3, 6,Ｇビｰチパレｰド, 77,後藤浩, 0.0, 77,   4,   9, 6, 13.1, ⑦⑦
 4,10,Ｅテイエムチャンス, 62,国分優, 0.3, 61,  -2,   1, 6, 22.7, ⑤⑤, 4,11, ウインバトルシップ,---,後藤浩, 1.2, 56,* -4,  -2, 2,  6.0,④③③, 4, 8,Ｃヒストリカル, 69,安藤勝, 0.2, 79,  -4,* 26, 2,  3.5,⑩⑦⑦, 4, 2,Ｂドリｰムクラフト, 80,佐藤哲, 0.0, 78,   5,   7, 1,  2.1, ⑥⑥
 5,11,Ｊモネロ, 53,藤田伸, 0.4, 63,  -5,*  5, 4, 12.6, ⑩⑩, 5,12, スリｰトップガン,---,川田将, 1.3, 56,* -4,  -3, 5, 12.1,②②②, 5, 1,Ａエタンダｰル, 74,岩田康, 0.4, 76,  -6,* 26, 3,  7.3,⑨⑩⑩, 5, 7,Ｍタマモコントラバス, 73,松山弘, 0.0, 79,   4,* 11, 7, 16.5, ⑩⑩
 6, 7,Ａクレバｰウルフ, 69,高倉稜, 0.5, 60,  -1,  -1, 2,  4.7, ③③, 6, 4, パｰルダンシング,---,浜中俊, 2.1, 53,  -5,  -8, 7, 37.7,⑫⑤⑥, 6,12,Ｇタガノグｰフォ, 65,池添謙, 0.4, 71,* -2,  15,11, 67.4,②②②, 6,13,Ｋシルクフラッシュ, 75,四位洋, 0.0, 78,   2,* 12, 4,  9.5, ⑫⑪
 7, 3,Ｂウインスラッガｰ, 68,浜中俊, 0.6, 59,*  1,  -5, 1,  1.7, ②②, 7,10, ヴァイスヴェルト,---,和田竜, 2.1, 52,  -5,  -6, 3,  7.4,⑩⑦⑤, 7, 6,Ｊミルドリｰム, 59,後藤浩, 0.5, 73,* -3,  19, 6, 13.7,④⑤④, 7,16,Ｃマイネルロガｰル, 80,幸英明, 0.1, 75,*  6,   4, 5, 12.7, ⑤④
 8, 6,Ｇマンノプロジェクト, 56,岩田康, 0.7, 59,  -2,   0, 9, 48.8, ⑦⑧, 8, 1, タガノビッグバン,---,太宰啓, 2.6, 48,  -8,  -6, 8, 46.4,⑥⑨⑩, 8, 7,Ｉカネトシアブニｰル, 59,熊沢重, 0.6, 72,  -6,  21,12, 69.6,⑥⑧⑧, 8,15,Ｏリッカコウユウ, 70,岩田康, 0.2, 73,*  8,  -1,15,133.6, ①①
 9, 1,Ｆリｰゼントブルｰス, 60,川田将, 0.8, 57,  -2,  -3, 7, 32.9, ④④, 9, 5, ケイエスファントム,---,佐藤哲, 2.9, 44,  -8,  -8, 4, 10.8,⑦⑩⑨, 9, 3,Ｈヴァンガｰド, 61,川田将, 1.0, 68,  -6,  16, 9, 30.2,⑦⑪⑪, 9,10,Ｅナリタシリカ, 77,高倉稜, 0.3, 73,*  8,  -1, 9, 53.2, ③③
10, 5,Ｍポケットピｰス, 49,水口優, 1.0, 56,  -5,   0,13,330.3, ⑨⑨,10, 7, リッカタテヤマ,---,野元昭, 3.0, 47,  -9,  -7,11,132.8,⑨⑪⑪,10,10,Ｆナリタポセイドン, 67,幸英明, 1.4, 62,  -6,   9, 5,  9.0,⑪⑨⑫,10, 9,Ｈフェイズシフト, 77,渡辺薫, 0.3, 74,   2,   8,13,116.3, ⑪⑫
11, 4,Ｏセフティリュｰオｰ, 46,太宰啓, 1.1, 54,  -3,  -4,11, 82.9, ⑥⑦,11, 6, イイデリバイブ,---,池添謙, 4.2, 37,  -6, -25,10, 95.5,③⑥⑦,11, 2,Ｄエｰシングングン, 69,川須栄, 1.4, 62,  -6,   9, 8, 15.5,⑫⑫⑨,11, 3,Ｄテキｰラ, 79,花田大, 0.3, 75,  -1,* 14, 8, 45.1, ⑯⑮
12, 9,Ｉノボリドリｰム, 54,幸英明, 1.3, 56, -10,   4, 8, 42.5, ⑮⑭,12, 2, ウイニングオン,---,川須栄, 4.8, 36,  -9, -23,12,135.0,⑪⑫⑫,12,11,Ｅレッドアｰヴィング, 67,四位洋, 1.7, 55,* -3,  -1, 1,  3.0,⑧④⑤,12, 5,Ｊマｰブルデイビｰ, 76,上野翔, 0.5, 72,   1,   7,14,123.2, ⑬⑬
13,13,Ｎメイショウカワカゼ, 47,森一馬, 1.5, 53,  -8,   0,16,601.5, ⑬⑫,13, 8, トシツバサ,---,国分優, 6.1, 30, -19, -13,13,211.7,⑬⑬⑬,,,,,,,,,,,,,13, 4,Ａウェザｰサイド, 80,国分恭, 0.5, 71,   4,   4,10, 75.3, ⑨⑨
14,15,Ｋアグネスコルサ, 52,小牧太, 1.5, 53,  -8,  -1,12,184.6, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｎメタリック, 71,荻野琢, 1.0, 67,   0,   2,16,278.4, ⑮⑯
15,16,Ｌトムエピソｰド, 50,国分恭, 1.6, 51, -10,   0,14,480.7, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｌメイショウシェイク, 74,飯田祐, 1.3, 61,   5, -12,11, 80.6, ④⑤
16,12,Ｐキｰバｰジョン, 13,野元昭, 3.4, 38, -16,  -7,15,510.3, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐサｰランスロット, 68,和田竜, 1.3, 64,   0,  -2,12,110.1, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
