12年 1月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石清水ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｌトｰコｰユズキ, 46,武豊  ,, 68,*  2,*  8, 4,  6.6,①①①, 1,11,Ｆロｰレルボルケｰノ, 69,秋山真,, 75,*  5,*  5, 3,  7.6, ③③, 1, 8,Ｈシンコｰプリンス, 69,幸英明,, 77,   4,  10, 8, 22.6, ⑥④, 1, 1,Ｌエックスダンス, 71,和田竜,, 93,*  5,* 15,11,107.3, ③②
 2,11,Ａエｰシンフルハウス, 62,ルメｰ, 0.8, 62,*  1,*  3, 2,  4.0,②②②, 2, 1,Ｂマウンテンファスト, 72,国分恭, 0.0, 75,   4,*  6, 5,  8.1, ④④, 2, 2,Ｍゴｰルデンオブジェ, 61,福永祐, 0.1, 76,   4,   9, 7, 22.5, ⑤⑥, 2,12,Ｊクィｰンズバｰン, 78,藤岡佑, 0.0, 93,*  6,  12, 6, 17.2, ①①
 3, 1,Ｃシルクシンフォニｰ, 59,岩田康, 1.1, 61,   0,*  4, 5,  7.3,⑥⑧⑦, 3, 2,Ａメイショウゲンブ, 75,北村友, 0.3, 72,   2,*  6, 4,  7.6, ⑦⑦, 2, 6,Ｇタオ, 70,浜中俊, 0.1, 76,*  8,   5, 4,  9.4, ②②, 3, 2,Ｃセイクリッドセブン, 86,四位洋, 0.2, 90,   4,* 15, 9, 23.5, ⑤⑤
 4, 2,Ｏケリｰダノビア, 41,福永祐, 1.3, 59,*  1,   0, 8, 30.6,③③③, 4, 5,Ｍジャズドラム, 55,池添謙, 0.3, 72,*  7,   1, 9, 22.9, ①①, 4, 7,Ｃスマｰトアｰサイト, 74,武豊  , 0.3, 74,   1,* 10, 6, 12.4, ⑩⑨, 4, 7,Ａビッグスマイル, 89,川田将, 0.3, 90,   1,* 17, 1,  2.7, ⑨⑧
 5,16,Ｆウォｰタｰカリブ, 54,川田将, 2.1, 53,   0,  -6, 3,  5.8,⑨⑥④, 5, 3,Ｄシンワウォッカ, 70,川島信, 0.9, 66,  -2,   4,10, 33.4, ⑫⑨, 5, 5,Ｌポリティカルパワｰ, 61,渡辺薫, 0.4, 73,   0,   9,15,308.2, ⑨⑧, 5, 5,Ｋドリｰムカトラス, 77,佐藤哲, 0.4, 87,*  5,  10, 3,  8.8, ②③
 6,13,Ｄデアリングプライド, 56,浜中俊, 2.3, 53,   0,  -7, 1,  2.8,④⑤⑤, 6,14,Ｊエｰシンブラスタｰ, 64,岩田康, 0.9, 67,   0,   2, 1,  3.6, ⑪⑧, 6,11,Ａスズカセクレタｰボ, 79,川田将, 0.4, 73,*  7,   3, 1,  2.1, ③③, 6, 6,Ｂリルダヴァル, 88,ルメｰ, 0.6, 82,*  5,   6, 2,  3.0, ④④
 7, 9,Ｈケイツｰクロｰト, 48,中村将, 2.6, 51,  -2,  -5,13,281.0,⑪⑫⑪, 7, 7,Ｉカシノインカロｰズ, 66,渡辺薫, 1.0, 67,  -1,   3,11, 35.8, ⑨⑫, 7, 3,Ｊエｰシンホｰマｰ, 66,和田竜, 0.6, 71,* 10,  -1, 9, 47.3, ①①, 7, 8,Ｅリｰチコンセンサス, 85,福永祐, 0.7, 83,   3,   8, 8, 21.8, ⑥⑥
 8, 8,Ｐユキノアイリス, 36,和田竜, 2.6, 50,  -3,  -4, 6, 17.8,⑮⑮⑫, 8,12,Ｅラガｰトモヒｰロ, 70,佐藤哲, 1.2, 63,  -4,   3, 8, 19.9, ⑬⑪, 8,12,Ｆフィンデルムンド, 71,ルメｰ, 0.6, 71,   0,   9, 5, 10.4, ⑫⑪, 8, 9,Ｄナムラオウドウ, 85,北村友, 0.7, 85,  -1,  14, 5, 11.5, ⑩⑩
