12年 6月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■10R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尼崎ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａラウンドワｰルド, 61,岩田康,, 74,* -6,* 17, 1,  1.3, ②②, 1,15,Ｃタガノリバレンス, 64,和田竜,, 75, -17,* 18, 7, 24.0, ⑪⑨, 1, 8,Ｆシゲルササグリ, 74,藤懸貴,, 77,* -7,  14, 8, 33.1,②②②, 1, 4,Ｄカノンコｰド, 83,ウィリ,, 84,  12,   6, 3,  5.3, ⑤⑤
 2, 1,Ｂマイネヴァイザｰ, 56,和田竜, 0.5, 68,* -6,   8, 2,  3.2, ①①, 2,16,Ｍジョヴァンニ, 49,武豊  , 0.5, 66, -18,  12, 5, 14.0, ⑮⑫, 2,10,Ｅミッキｰマスカット, 78,小牧太, 0.0, 83, -10,* 21, 2,  3.2,⑨⑨⑨, 2, 8,Ｃトモロポケット, 84,国分恭, 0.0, 87,* 15,   2, 6, 14.2, ④③
 3, 3,Ｇリアルマイスタｰ, 34,小牧太, 1.2, 60,  -9,   3, 5, 38.0, ⑦⑦, 3, 3,Ａワタシマッテルワ, 68,ウィリ, 0.5, 63, -16,   9, 1,  1.6, ④⑥, 3, 1,Ｃコアレスドラｰド, 80,武豊  , 0.0, 85, -10,* 25, 1,  3.0,⑩⑩⑩, 3, 5,Ｊマイネルガヴロシュ, 77,高倉稜, 0.1, 86,  11,*  8, 5,  9.8, ⑨⑧
 4, 4,Ｃスイングタキオン, 53,福永祐, 1.8, 49,  -8,  -8, 3, 10.8, ⑤③, 4,11,Ｇペプチドキングピン, 60,幸英明, 0.6, 63,*-15,   5, 9, 26.6, ②②, 4, 5,Ｇロットネスト, 72,福永祐, 0.1, 78,  -8,  15, 5,  8.6,③③③, 4,10,Ｇオｰルアズワン, 81,佐藤哲, 0.1, 88,  10,* 10, 1,  2.8, ⑪⑩
 5, 5,Ｄスズカアルファ, 50,幸英明, 2.5, 40,  -9, -17, 4, 37.5, ③④, 5,18,Ｅキョウワイザベル, 61,横山典, 0.7, 69, -26,* 24, 8, 24.1, ⑱⑱, 5, 4,Ａロベルタ, 83,岩田康, 0.1, 79,  -9,  18, 3,  5.5,⑧⑦⑦, 5,11,Ｆザバトルユｰジロｰ, 81,太宰啓, 0.2, 84,  13,   3, 8, 43.2, ⑥⑥
 6, 8,Ｅシゲルオリオンザ, 45,太宰啓, 2.6, 39, -13, -10, 7, 89.8, ⑧⑧, 6, 6,Ｆレッドプレイヤｰ, 60,内田博, 0.7, 64, -18,   9, 2,  6.0, ⑨⑪, 6, 6,Ｊテｰオｰレジェンド, 67,藤岡康, 0.2, 73,* -7,   9, 7, 16.7,①①①, 6, 2,Ｂギンザボナンザ, 86,蛯名正, 0.8, 79,  14,  -7, 4,  6.1, ③④
 7, 6,Ｈテイエムレオネッサ, 32,野元昭, 2.7, 36,  -9, -20, 8,124.6, ④⑤, 7,17,Ｌジュエルトウショウ, 51,池添謙, 0.8, 61,*-15,   4, 6, 23.5, ⑤③, 7, 7,Ｄベンジャミン, 78,池添謙, 0.2, 76,  -8,  14, 6, 14.1,④④④, 7, 9,Ａエスカナｰル, 87,和田竜, 1.0, 77,* 15, -13, 2,  3.6, ②②
 7, 2,Ｆララニラブレタｰ, 37,藤懸貴, 2.7, 37, -11, -17, 6, 66.8, ⑥⑥, 8, 4,Ｄサイキセキ, 61,浜中俊, 0.8, 61, -16,   5, 3, 11.2, ③⑤, 8, 9,Ｂスズカアンペｰル, 80,松山弘, 0.3, 74,  -8,  14, 4,  7.8,⑥⑤⑤, 8, 3,Ｅバックトゥジエｰス, 82,岩田康, 1.2, 74,  11,  -7, 7, 43.2, ⑧⑨
,,,,,,,,,,,, 9, 1,Ｎレオキングダム, 45,田辺裕, 0.9, 61, -17,   6,14,232.9, ⑧⑩, 9,11,Ｈコウエイキング, 71,中井裕, 0.7, 71,  -9,  10, 9, 91.0,⑦⑧⑧, 9, 1,Ｉマイネルエルフ, 79,幸英明, 1.3, 73,  11, -10, 9, 53.3, ⑦⑦
,,,,,,,,,,,,10, 5,Ｂデルマジュロウジン, 64,岩田康, 1.0, 62, -18,   8, 4, 13.5, ⑬⑮,10, 3,Ｉファｰマペニｰ, 67,幸英明, 0.7, 77, -12,  18,11,272.8,⑪⑪⑪,10, 6,Ｋアキノカウンタｰ, 73,石橋脩, 1.4, 74,* 15, -18,11, 71.2, ①①
,,,,,,,,,,,,11, 8,Ｐオｰバルライト,-22,松山弘, 1.0, 58, -19,   6,17,320.2, ⑭⑬,11, 2,Ｋシゲルサクランボ, 58,国分恭, 1.6, 59,  -9,  -3,10,194.9,⑤⑥⑥,11, 7,Ｈブルｰスタｰキング, 80,松山弘, 2.0, 64,   8, -14,10, 70.4, ⑩⑪
,,,,,,,,,,,,12,13,Ｉユウウイン, 53,藤懸貴, 1.1, 56, -16,   0,18,383.6, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13,12,Ｈマイネヴォヤｰジ, 56,酒井学, 1.2, 59, -21,   8,12,204.1, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,10,Ｋアンコンソｰルド, 51,蛯名正, 1.2, 53,*-13,  -5,10, 30.7, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 2, フィｰルダｰ,---,中井裕, 1.3, 56, -19,   3,11,117.0, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 9, トウカイエナジｰ,---,国分恭, 1.3, 53,*-15,  -4,14,232.9, ⑥④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 7,Ｊアプフェルヴァイン, 53,佐藤哲, 1.5, 53, -17,  -3,13,221.7, ⑩⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,14,Ｏミｰクレイチェル, 41,高倉稜, 2.3, 42, -20, -10,16,290.4, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
