12年 1月15日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月15日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,呼子特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂトップフライアｰ, 65,杉原誠,, 64,*  6,   0, 1,  2.9, ①①, 1, 2,Ａビｰチパｰティｰ, 79,村田一,, 77,   6,* 11, 1,  3.9,⑥⑤⑤, 1, 8,Ｌテｰオｰケンジャ, 65,丸田恭,, 73,  -2,* 16, 7, 13.7,⑩⑧⑧, 1,14,Ａマルブツマスタｰ, 81,宮崎北,, 77,   1,* 21, 1,  2.5,⑨⑧⑦
 2,13,Ａメイショウボクデン, 67,田嶋翔, 1.0, 52,  -1,  -2, 3,  3.2, ⑧⑦, 2, 8,Ｃセニョリｰタ, 75,中舘英, 0.1, 77,*  6,*  9, 5,  9.2,④③③, 2, 7,Ｃペガサスキングビｰ, 74,川島信, 0.2, 72,  -2,* 15, 6,  8.4,⑦⑥④, 2, 2,Ｄシンボリボルドｰ, 76,丸田恭, 0.0, 75,   3,* 17, 2,  5.2,③④③
 3, 4,Ｅトｰワオモカゲ, 44,森一馬, 1.0, 51,   1,  -6, 8, 41.8, ②④, 3, 7,Ｐレッドスピネル, 51,大野拓, 1.1, 68,*  6,  -1, 8, 23.4,②②②, 3, 4,Ｄファイアアロｰ, 73,川須栄, 0.2, 74,  -3,* 17, 1,  3.3,⑨⑩⑦, 3,11,Ｋメイショウスピｰド, 68,吉田隼, 0.1, 74,*  4,  13, 4,  9.9,②②②
 4,10,Ｆアｰトオブパナシェ, 44,水口優, 1.2, 49,   1,  -7, 6, 27.5, ⑤⑤, 4,12,Ｄプリムｰル, 72,丸田恭, 1.2, 69,   3,   5, 6, 11.3,⑬⑬⑭, 4, 3,Ａハタノゼフィロス, 75,柴山雄, 0.4, 69,* -1,  11, 5,  8.1,④④③, 4, 3,Ｈウインシュｰルマン, 70,デムｰ, 0.4, 73,   3,  13, 5, 10.2,⑦⑤⑤
 5,14,Ｃサクラルモンド, 62,川須栄, 1.5, 48,*  3, -11, 2,  3.1, ④③, 5,11,Ｇシナル, 71,田中博, 1.4, 67,   5,   0, 3,  4.7,⑦⑦⑦, 5,12,Ｆイｰグル, 71,鮫島良, 0.5, 72,  -1,  11, 4,  7.8,⑧⑤⑥, 4, 4,Ｎタキオンコウショウ, 66,古川吉, 0.4, 70,*  4,   7,15,144.5,①①①
 6, 6,Ｌリバｰリンカｰン, 37,高倉稜, 1.6, 44, -24,*  7,12,176.9, ⑬⑬, 6,14,Ｂスズカスコｰル, 77,酒井学, 1.4, 67,   3,   4, 9, 26.2,⑯⑭⑬, 6,14,Ｂヤマニンフリスキｰ, 74,水口優, 0.6, 70,  -3,  13, 8, 17.3,⑮⑫⑪, 6,16,Ｂロックンロｰル, 78,鮫島良, 0.8, 67,*  4,   4, 3,  6.0,④③④
 7, 2,Ｊカシノレインボｰ, 40,西村太, 1.8, 42,  -2, -11,10, 84.7, ⑦⑥, 7, 1,Ｉエアワンピｰス, 69,デムｰ, 1.5, 66,   5,  -2, 2,  3.9,③④④, 7,13,Ｅケイバズキ, 73,吉田隼, 0.9, 69,  -4,  14, 9, 21.9,⑯⑯⑬, 7,13,Ｉクリノメダリスト, 70,丹内祐, 0.8, 72,   1,  14,16,172.9,⑪⑩⑧
 8,11,Ｄカルメンズサン, 51,江田照, 1.8, 45,*  4, -14, 7, 27.8, ③②, 8,16,Ｊプルプル, 69,森一馬, 1.5, 67,   4,   2,11, 62.6,⑭⑫⑫, 8, 1,Ｇカネトシリｰプイン, 71,中舘英, 1.1, 65,*  1,   1, 3,  6.9,①①①, 8, 1,Ｆトウシンヤマト, 73,松田大, 0.8, 68,   1,  10, 6, 11.8,⑥⑦⑥
