12年 5月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白百合ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｄケｰプジャスミン, 52,岩田康,, 56,   5, -10, 7, 13.2, ④④, 1, 2,Ｃインステイト, 59,福永祐,, 65,* 16, -27, 1,  1.4, ①①, 1,10,Ｆソルレヴァンテ, 70,福永祐,, 76,* 17, -13, 3,  4.9,②②②, 1, 8,Ｂマウントシャスタ, 79,岩田康,, 87,  -7,* 24, 1,  1.5, ⑤⑥
 2, 7, ファビラスタイム,---,福永祐, 0.1, 55,   2,  -8, 5,  9.8, ⑦⑥, 2, 9,Ｇベネフィットユｰ, 56,高倉稜, 0.0, 67,   8,*-10, 8, 52.3, ⑯⑪, 2,11,Ｂフレｰジャパン, 72,藤田伸, 0.0, 78,  15,  -7, 5, 10.9,⑤⑤④, 2, 6,Ｃヤマニンファラオ, 78,藤田伸, 0.3, 82,  -6,  16, 4, 13.7, ③③
 3, 1,Ｌレディメイアン, 37,太宰啓, 0.1, 53,  -2,* -3,12, 61.9, ⑩⑩, 3,12,Ｄリキサンドラゴン, 57,藤田伸, 0.6, 61,* 16, -35, 6, 20.0, ②②, 3, 3,Ｃロｰゼンケｰニッヒ, 71,小牧太, 0.3, 76,  13,  -7, 1,  3.2,⑪⑧⑦, 3,11,Ｊビｰビｰジャパン, 68,武幸四, 0.4, 78,* -5,  12, 9, 65.0, ①①
 4,12,Ａタガノプラｰジュ, 63,秋山真, 0.4, 54,*  8, -18, 1,  2.8, ③③, 4,15, サイキセキ,---,浜中俊, 0.6, 60,  12, -28, 5, 15.5, ⑧⑦, 4, 4,Ｈミルクディッパｰ, 66,川須栄, 0.3, 73,  14, -12,10, 43.9,④④③, 4, 5,Ｅサンレイレｰザｰ, 78,藤岡佑, 0.4, 82,  -8,  19, 6, 14.3, ⑧⑦
 5,14,Ｇシャンタン, 48,北村友, 0.6, 49,  -9,*  2,10, 25.9, ⑭⑭, 5, 5, ガレットデロワ,---,和田竜, 0.7, 61,   6,*-18, 9, 72.0, ⑭⑭, 5, 6,Ｅラニカイツヨシ, 71,上村洋, 0.3, 74,  10,* -2, 8, 22.3,⑧⑩⑨, 5,10,Ｆプレミアムブルｰ, 76,幸英明, 0.5, 77,* -5,  10, 3,  8.9, ②②
 6,10,Ｉジｰピｰクロス, 44,川須栄, 1.0, 49,*  9, -25, 3,  6.7, ①①, 6,11,Ａダイシンハンタｰ, 62,川田将, 0.7, 59,  13, -32, 2,  6.9, ⑤⑤, 6, 5,Ｍマルケサス, 57,和田竜, 0.4, 75,  13,  -9, 7, 17.3,⑨⑦⑥, 6, 3,Ａオリｰビン, 79,川田将, 0.5, 80,  -6,  15, 2,  5.4, ④④
 7, 9,Ｂイｰリス, 57,川田将, 1.0, 49,*  8, -24, 4,  7.0, ②②, 7,18,Ｋワンダｰビジュｰ, 45,野元昭, 0.9, 58,  11, -27,13,166.8, ⑪⑧, 7, 1,Ｄシンゼンレンジャｰ, 71,飯田祐, 0.9, 69,   9,  -7, 4,  6.0,⑫⑪⑪, 7, 4,Ｈアロマティコ, 74,佐藤哲, 0.5, 84, -10,* 22, 5, 13.8, ⑨⑨
 8, 4, クィｰンジラソｰレ,---,国分恭, 1.1, 46,  -3,  -9,13,102.7, ⑪⑪, 8,10,Ｅアイファｰファルコ, 57,川須栄, 1.6, 51,  14, -43, 7, 32.8, ④④, 8, 7,Ｉフレイムコｰド, 66,国分優, 1.1, 67,* 17, -31, 6, 12.1,①①①, 8, 1,Ｇプレノタｰト, 75,武豊  , 0.8, 77,  -8,  13, 7, 31.9, ⑥⑤
 9,13,Ｍスリｰベルクイン, 37,幸英明, 1.1, 50,  -5,  -2,16,242.1, ⑬⑫, 9,17,Ｈヒデノリｰド, 54,武英智, 1.6, 50,* 14, -49,17,203.2, ③③, 9, 2,Ａスタンドバイミｰ, 72,幸英明, 1.3, 66,   9, -13,11, 56.9,⑬⑫⑫, 9, 7,Ｄスノｰドン, 78,北村友, 0.8, 76,  -8,  13, 8, 56.7, ⑦⑧
10,15,Ｊファストメモリｰ, 44,藤岡佑, 1.3, 45,   0, -17, 2,  6.7, ⑨⑧,10,16,Ｂメイショウタマカゼ, 60,幸英明, 1.7, 51,  13, -45, 3, 13.6, ⑦⑥,10, 8,Ｇタガノミュルザンヌ, 70,岩田康, 1.6, 63,  14, -26, 2,  4.7,⑦⑥⑧,10, 2,Ｋグラｰネ, 67,浜中俊, 1.1, 76, -12,  16,10, 87.5, ⑩⑩
11, 5,Ｋハロｰハロｰハロｰ, 37,浜中俊, 1.4, 45,   5, -23, 6, 10.8, ⑤⑤,11,13,Ｍアクティブポイント, 38,国分優, 1.8, 50,   9, -40,18,345.3, ⑩⑩,11,13,Ｊブライティアトップ, 61,古川吉, 1.6, 62,* 16, -34, 9, 42.2,③③⑤,,,,,,,,,,,,
12, 8,Ｃルクドゥフｰドル, 53,鮫島良, 1.5, 45,   2, -20, 8, 22.8, ⑥⑦,12, 3,Ｌシルクベルジュｰル, 41,太宰啓, 2.0, 45,  11, -45, 4, 14.4, ⑥⑨,12,12,Ｋブラボｰプリンス, 61,北村友, 1.7, 61,   9, -18,12, 88.2,⑩⑬⑬,,,,,,,,,,,,
13,16,Ｅシゲルトマト, 51,酒井学, 1.7, 40, -11,  -5,11, 54.0, ⑯⑮,13, 7,Ｆガｰネットカラｰ, 56,松山弘, 2.3, 45,   6, -37,10,100.0, ⑬⑯,13, 9,Ｌテイエムオウショウ, 61,松山弘, 1.9, 58,   9, -23,13,232.7,⑥⑨⑩,,,,,,,,,,,,
14,11,Ｈゴｰルデンドロップ, 48,中井裕, 1.9, 40, -10,  -7,15,199.7, ⑮⑯,14, 4,Ｊガラシア, 49,藤岡佑, 2.4, 46,   8, -45,16,200.2, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
15, 3, ギャルズトラップ,---,松山弘, 2.0, 38,   0, -22, 9, 24.2, ⑧⑨,15,14,Ｎメイショウムｰラン, 37,武豊  , 2.8, 41,   6, -48,11,118.8, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
16, 6,Ｆキボウノハナ, 48,飯田祐, 2.6, 34,  -8, -18,14,146.8, ⑫⑬,16, 8, ペガサスドリｰム,---,藤懸貴, 2.8, 40,   1, -35,14,182.6, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 1,Ｉハマノスカｰレット, 51,小牧太, 3.1, 39,   5, -48,15,190.3, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 6, プリンセスエイコｰ,---,中井裕, 3.6, 36,   7, -63,12,128.2, ⑨⑬,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-20 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,320円 複勝:02=410円 07=470円 01=2,290円 枠連:3,500円",,,,,,,,,,,,単勝:140円 複勝:02=110円 09=570円 12=420円 枠連:920円,,,,,,,,,,,,"単勝:490円 複勝:10=190円 11=280円 03=150円 枠連:2,420円",,,,,,,,,,,,"単勝:150円 複勝:08=110円 06=260円 11=1,000円 枠連:720円",,,,,,,,,,,
"馬連:5,510円 ワイド:02-07=1,620円 01-02=7,370円 01-07=12,450円",,,,,,,,,,,,"馬連:2,500円 ワイド:02-09=1,140円 02-12=450円 09-12=5,150円",,,,,,,,,,,,"馬連:2,540円 ワイド:10-11=850円 03-10=450円 03-11=850円",,,,,,,,,,,,"馬連:780円 ワイド:06-08=370円 08-11=1,520円 06-11=4,470円",,,,,,,,,,,
