12年12月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年12月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,幕張特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａアビスコ, 64,蛯名正,, 59,*  1,  -2, 1,  1.7, ③③, 1,14,Ｎブリリアント, 42,三浦皇,, 64,  -2,*  6,11, 55.8,⑮⑮⑭, 1, 8,Ｃカフェコンセｰル, 78,蛯名正,, 79,*  5,* 14, 1,  2.4,③③③, 1,10,Ａニシノジャブラニ, 82,戸崎圭,, 78,   8,* 11, 1,  2.5,④④④
 2,10,Ｂバヤル, 64,横山典, 0.0, 59,*  4,  -3, 2,  4.9, ②②, 2, 8,Ｆマイネルサンオペラ, 56,柴田大, 0.1, 63,  -1,*  1, 6, 15.3,⑪⑫⑧, 2,16,Ｂニシノゲイナｰ, 79,戸崎圭, 0.4, 73,*  6,* 10, 3,  5.9,②②②, 2,11,Ｅコスモバタフライ, 78,柴田大, 0.2, 80,   7,* 11, 2,  4.7,⑥⑥⑤
 3, 6,Ｃジョバイロ, 56,戸崎圭, 0.2, 56,*  3,  -6, 4, 12.3, ①①, 3, 9,Ｇソムニアシチｰ, 54,江田照, 0.1, 59,*  5, -12, 3,  5.4,①①①, 3,11,Ｎダイゴロｰ, 61,大庭和, 0.7, 73,*  5,   7,11,100.5,①①①, 3, 1,Ｃイイデステップ, 82,村田一, 0.3, 76,* 10,   3, 4,  5.6,①②②
 4, 3,Ｉトウカイクッキｰ, 42,田辺裕, 0.2, 57,  -1,  -1, 7, 30.1, ⑤⑤, 4, 6,Ｈワイハｰノカゼ, 50,松岡正, 0.2, 61,   2,  -6, 7, 20.4,⑤⑤④, 4,10,Ｄクレバｰカイザｰ, 77,田辺裕, 1.2, 70,   3,   8, 4,  8.6,⑤⑥⑦, 4, 4,Ｈユウタｰウェｰヴ, 73,田中勝, 0.3, 77,   6,* 11, 5, 13.5,⑤⑤⑥
 5, 1,Ｆマリｰズミイ, 49,柴田大, 0.6, 54,   1,  -6, 9, 42.1, ④④, 5, 7,Ｊコスモピｰスフル, 46,田辺裕, 0.3, 60,  -1,* -1,10, 55.5,⑭⑬⑬, 5, 6,Ｋミヤビエスペランサ, 66,田中勝, 1.8, 66,   1,   6, 8, 52.6,⑨⑨⑩, 5, 5,Ｄダブルオｰセブン, 80,吉田豊, 0.5, 75,   6,   9, 7, 16.9,⑦⑦⑦
 6, 2,Ｄダンシングポｰン, 54,吉田豊, 0.6, 54,  -2,  -3, 6, 21.6, ⑦⑦, 6, 5,Ａミラクルルｰジュ, 66,北村宏, 0.5, 57,   0,  -8, 4,  7.4,⑧⑧⑦, 6,15,Ｊダイワアクシス, 66,北村宏, 2.0, 65,   4,   0, 6, 14.6,⑥⑤④, 6, 2,Ｇコウヨウレジェンド, 74,北村宏, 0.5, 74,   8,   3, 6, 16.1,②③③
 7, 9,Ｇアｰケオプテリクス, 48,武士沢, 0.7, 53, -20,* 11, 8, 36.7, ⑮⑭, 7, 4,Ｍオマツリマンボ, 44,嘉藤貴, 0.7, 55,  -1,  -8,15,216.5,⑨⑪⑫, 7, 5,Ｈロックシンガｰ, 70,嶋田純, 2.0, 65,   1,   5, 9, 63.7,⑧⑩⑨, 7, 3,Ｂオペラダンシング, 82,江田照, 0.6, 71,* 11,  -3, 3,  5.5,③①①
 8,11,Ｊラフアウトラウド, 38,嘉藤貴, 1.0, 50,  -7,  -3,14,375.6, ⑧⑧, 8,12,Ｄスギノハルバｰド, 59,蛯名正, 0.7, 54,   0, -12, 5,  9.8,⑩⑨⑨, 8, 1,Ｉシンデンアラタ, 67,木幡初, 2.1, 65,   0,   8,15,252.9,⑫⑭⑬, 8, 8,Ｊマルタｰズグロウヴ, 70,田辺裕, 0.8, 72,   4,   8, 9, 52.2,⑪⑨⑨
