12年11月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
10, 5,Ｆメイショウバイシ, 49,福永祐, 1.4, 46,  -1, -17, 8, 36.9, ⑨⑪,10, 8, フィボナッチ,---,岩田康, 2.3, 50,   0, -17, 4,  7.5,⑤⑥⑤,10, 9,Ｂレッドバビロン, 80,ルメｰ, 2.4, 65,   9,  -6, 3,  8.4,⑤⑤⑤,10, 5,Ｈエクセリオン, 72,浜中俊, 2.0, 59,  10, -18, 8, 40.8,④③④
11, 3,Ｊマイソルジャｰ, 42,森一馬, 1.6, 40,  -8, -14,14,269.1, ⑬⑬,11, 4, ガルム,---,スミヨ, 2.8, 46,   0, -22, 3,  7.0,⑩④⑥,11, 5,Ｆマｰリンシチｰ, 73,石橋脩, 2.4, 68,   5,   3,13,110.1,⑯⑯⑯,11,11,Ｋキンショｰオｰロラ, 65,国分優, 2.5, 55,* 14, -35,10,124.6,①①①
12,15,Ｃピュアアイズ, 55,国分優, 1.6, 44,   3, -24, 7, 35.3, ⑤⑦,12,12, コンゴウセイウン,---,高倉稜, 2.9, 47,  -7,  -9,12, 43.8,⑦⑫⑫,12,13,Ｎウエスタンディオ, 68,川田将, 2.5, 65,   8,  -6,14,125.0,⑥⑥⑦,,,,,,,,,,,,
13,13,Ｏシゲルクジャクザ, 14,吉田豊, 2.6, 34, -18, -13,12,191.3, ⑮⑮,13, 7, セイグリッタｰ,---,国分優, 3.2, 46,  -8,  -9,14,156.5,⑮⑮⑬,13, 6,Ｍマヤノクレド, 69,酒井学, 2.8, 64,   5,  -3,15,290.8,⑭⑬⑬,,,,,,,,,,,,
14, 6,Ｇシゲルツルザ, 47,高倉稜, 2.6, 33,  -3, -28, 9, 39.5, ⑪⑩,14,13, ヒロノクリプｰ,---,小林慎, 5.5, 32,  -7, -29,15,188.5,⑬⑬⑭,14,12,Ｐジョナパランセ, 62,吉田豊, 2.8, 62,   7,  -6,16,487.1,⑨⑨⑩,,,,,,,,,,,,
15, 8,Ｎジョウショｰタｰフ, 28,国分恭, 2.9, 31, -12, -21, 5, 16.1, ⑭⑭,15,11, ウインバｰス,---,国分恭, 6.8, 24, -14, -28,16,293.0,⑯⑯⑯,15, 7,Ｉエｰシングッデイ, 71,内田博, 3.0, 62,   5,  -5, 5, 16.4,⑬⑫⑮,,,,,,,,,,,,
,,,,,,,,,,,,16,15, ショウナンタイタン,---,池添謙,17.6,-59,  -5, ---, 8, 12.5,⑧⑩⑮,16,15,Ｏリバｰハイランド, 68,秋山真, 3.1, 60,   7, -10,11, 63.3,⑦⑧⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:4),,,,,,,,,,,
"単勝:890円 複勝:10=210円 07=110円 12=3,450円 枠連:550円",,,,,,,,,,,,"単勝:560円 複勝:16=250円 09=750円 05=290円 枠連:3,830円",,,,,,,,,,,,単勝:160円 複勝:14=110円 03=180円 11=440円 枠連:380円,,,,,,,,,,,,"単勝:360円 複勝:07=130円 01=160円 08=110円 枠連:1,470円",,,,,,,,,,,
"馬連:630円 ワイド:07-10=310円 10-12=28,700円 07-12=7,360円",,,,,,,,,,,,"馬連:19,650円 ワイド:09-16=4,300円 05-16=1,620円 05-09=4,630円",,,,,,,,,,,,"馬連:660円 ワイド:03-14=350円 11-14=750円 03-11=2,170円",,,,,,,,,,,,"馬連:1,670円 ワイド:01-07=380円 07-08=140円 01-08=260円",,,,,,,,,,,
"馬単:1,970円 3連複:68,530円 3連単:404,630円",,,,,,,,,,,,"馬単:30,200円 3連複:47,360円 3連単:361,700円",,,,,,,,,,,,"馬単:910円 3連複:4,130円 3連単:12,680円",,,,,,,,,,,,"馬単:2,890円 3連複:440円 3連単:5,350円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ﾏｲﾙﾁｬﾝﾋﾟｵﾝｼｯﾌﾟ ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂベアトリッツ, 64,デムｰ,, 57,   3, -11, 1,  3.1, ⑤④, 1, 1, ハッピｰモｰメント,---,ムｰア,, 65, -19,* 14, 1,  2.2, ⑥⑧, 1,13,Ａパｰルブロッサム, 80,秋山真,, 75,   6,   6, 1,  2.2, ⑤⑤, 1, 1,Ｇサダムパテック, 90,武豊  ,, 97,  20,* 16, 4, 10.5, ⑥⑦
 2,16,Ａシンジュボシ, 64,川田将, 0.0, 58,*  4, -14, 3,  4.6, ③②, 2,11, ピュクシス,---,和田竜, 0.0, 66, -19,* 14, 7, 24.5, ⑩⑥, 2,12,Ｉサマｰハピネス, 66,川田将, 0.0, 74,*  8,   2, 6, 15.1, ①①, 2, 7,Ａグランプリボス, 94,内田博, 0.0, 97,  20,* 17, 1,  4.0, ⑧⑧
 3,11,Ｄウエスタンレベッカ, 60,高倉稜, 0.2, 56,   1, -12,10, 61.7, ④⑤, 3, 8, カレングラスジョｰ,---,浜中俊, 0.0, 63, -18,  10, 4, 10.0, ④②, 3, 1,Ｅダンツレアリティ, 70,藤田伸, 0.4, 73,  -2,* 12, 7, 19.8, ⑬⑫, 3,17,Ｊドナウブルｰ, 88,スミヨ, 0.1, 97,  21,* 17, 5, 11.1, ⑨⑨
 4,15,Ｍプラチナテｰラｰ, 41,ルメｰ, 0.5, 52,*  4, -20, 5, 17.2, ②③, 4, 7, レッドルｰラｰ,---,スミヨ, 0.1, 61, -18,   8, 2,  4.2, ③③, 4, 6,Ｄコｰラルグリッタ, 70,武豊  , 0.5, 72,  -6,* 15,10, 49.3, ⑮⑮, 4,12,Ｑシルポｰト, 84,川田将, 0.3, 93,* 26,   3,10, 18.5, ①①
 5, 9,Ｋアドマイヤゼファｰ, 46,福永祐, 0.5, 53,  -3,* -9, 4,  7.2, ⑩⑩, 5,10, ミッキｰタイガｰ,---,川田将, 0.1, 64, -18,  10, 5, 20.5, ⑦⑤, 5,10,Ｇコｰリングオブラブ, 69,国分優, 0.6, 70,  -1,   8,12,112.5, ⑫⑨, 5,10,Ｃリアルインパクト, 92,ムｰア, 0.3, 92,  22,   9, 9, 16.8, ⑤⑤
 6, 5,Ｇファｰマブライド, 51,岩田康, 0.5, 52,  -3,* -8, 6, 21.8, ⑫⑫, 6, 4, ウォンテッド,---,内田博, 0.6, 56, -19,   4, 9, 34.4, ⑤⑦, 6,14,Ｂレイテッド, 74,ムｰア, 0.7, 70,   2,   4, 2,  5.2, ⑨⑩, 6, 4,Ｄダノンシャｰク, 91,浜中俊, 0.4, 93,  18,  15, 6, 14.2, ⑫⑪
 7, 4,Ｆピエナサクラ, 53,武豊  , 0.6, 51,   0, -14,12, 73.8, ⑨⑧, 7, 9, ギョウショウ,---,酒井学, 0.6, 54,*-15,  -3,11, 63.0, ①①, 7,15,Ｋアンビｰタブル, 65,吉田豊, 0.8, 68,*  6,  -3,11, 68.0, ②②, 7, 2,Ｌサンカルロ, 87,吉田豊, 0.5, 91,  19,  12,17, 74.1, ⑪⑩
 8,14,Ｊオアシスムｰン, 47,藤田伸, 0.6, 51,   1, -17, 8, 31.5, ⑧⑥, 8, 3, ルリビタキ,---,デムｰ, 0.9, 52, -20,   3, 3,  4.3, ⑨⑩, 8, 9,Ｊアルボランシｰ, 66,熊沢重, 0.8, 70,   3,   1, 9, 49.1, ⑦⑥, 8,13,Ｂストロングリタｰン, 92,福永祐, 0.6, 90,  18,  12, 2,  6.7, ⑩⑫
 9,13,Ｅナンヨｰカノン, 53,内田博, 0.9, 49,  -7,* -7, 7, 31.4, ⑯⑯, 9, 6, サマニトップレディ,---,福永祐, 1.1, 49, -17,  -4, 8, 25.6, ②④, 9, 5,Ｈラヴァズアゲイン, 67,岩田康, 0.9, 68,  -3,   8, 4, 10.5, ⑭⑬, 9, 5,Ｉコスモセンサｰ, 89,和田竜, 0.6, 89,* 25,   2,11, 21.6, ②③
10,12,Ｈレジｰナ, 49,和田竜, 0.9, 50,  -4, -11,13,117.6, ⑮⑬,10, 2, サンバビｰン,---,秋山真, 1.6, 43, -20,  -7, 6, 22.8, ⑧⑨,10, 8,Ｍハロｰエフェクト, 59,池添謙, 1.2, 66,  -1,   3,15,205.9, ⑪⑪,10,15,Ｎアイムユアｰズ, 86,四位洋, 0.7, 89,  16,  13,13, 24.6, ⑮⑮
11, 7,Ｎルイｰズシチｰ, 38,秋山真, 1.0, 47,   0, -19, 9, 54.9, ⑪⑨,11, 5, ロｰドファルクス,---,岩田康, 3.1, 29, -25, -17,10, 49.9, ⑪⑪,11, 4,Ｆモスカｰトロｰザ, 69,スミヨ, 1.3, 65,   0,   1, 3,  5.4, ⑩⑭,11,16,Ｋマルセリｰナ, 88,デムｰ, 0.8, 87,  14,* 18, 8, 16.6, ⑰⑯
12, 3,Ｉファンタジｰデイ, 48,吉田豊, 1.1, 45,   1, -24,11, 62.6, ⑦⑦,,,,,,,,,,,,,12, 7,Ｃショウナンワヒネ, 71,浜中俊, 1.5, 63,   1,  -3, 5, 11.1, ⑧⑧,12,11,Ｅファイナルフォｰム, 91,ルメｰ, 0.8, 87,  18,   9, 3,  6.9, ⑬⑬
13, 1,Ｃフロアクラフト, 63,浜中俊, 1.2, 44,*  5, -33, 2,  3.2, ①①,,,,,,,,,,,,,13, 2,Ｏレッドマｰベル, 53,石橋脩, 1.7, 61,*  6, -11,14,164.9, ④④,13,14,Ｏフィフスペトル, 86,岩田康, 0.8, 87,  22,   4,16, 70.1, ⑦⑥
14, 6,Ｐシャインエタニティ, 26,池添謙, 1.4, 43,  -6, -17,15,173.1, ⑭⑮,,,,,,,,,,,,,14, 3, ヒシアリエル,---,国分恭, 2.0, 60,  -9,   6,16,215.6, ⑯⑯,14, 8,Ｐエイシンアポロン, 85,池添謙, 0.9, 85,* 25,  -4,15, 36.2, ③②
15,10,Ｌユキノプリシラ, 44,国分優, 1.8, 39,  -3, -28,14,160.8, ⑬⑪,,,,,,,,,,,,,15,11,Ｌタガノカノｰプス, 62,高倉稜, 2.0, 59,   4,  -9,13,142.0, ⑥⑦,15, 6,Ｈレオアクティブ, 90,横山典, 1.0, 86,  14,  15, 7, 16.0, ⑯⑰
16, 2,Ｏゴッドカンタｰタ, 32,石橋脩, 5.4, -8,   0, -83,16,317.6, ⑥⑭,,,,,,,,,,,,,16,16,Ｎラブリｰアリュｰル, 58,和田竜, 3.1, 50,*  6, -24, 8, 32.8, ③③,16, 9,Ｆガルボ, 90,石橋脩, 1.3, 82,* 23,  -7,12, 24.3, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｍフラガラッハ, 87,高倉稜, 1.4, 82,  12,  10,14, 25.7, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｒテイエムアンコｰル, 55,熊沢重, 1.4, 82,  17,   3,18,193.4, ⑭⑭
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:95 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:4),,,,,,,,,,,
単勝:310円 複勝:08=160円 16=150円 11=730円 枠連:550円,,,,,,,,,,,,"単勝:220円 複勝:01=140円 11=530円 08=290円 枠連:1,060円",,,,,,,,,,,,"単勝:220円 複勝:13=130円 12=340円 01=300円 枠連:1,320円",,,,,,,,,,,,"単勝:1,050円 複勝:01=370円 07=180円 17=330円 枠連:2,060円",,,,,,,,,,,
"馬連:660円 ワイド:08-16=350円 08-11=1,870円 11-16=2,120円",,,,,,,,,,,,"馬連:2,670円 ワイド:01-11=880円 01-08=580円 08-11=2,170円",,,,,,,,,,,,"馬連:1,480円 ワイド:12-13=740円 01-13=610円 01-12=2,610円",,,,,,,,,,,,"馬連:2,520円 ワイド:01-07=1,190円 01-17=2,750円 07-17=890円",,,,,,,,,,,
"馬単:1,430円 3連複:8,280円 3連単:25,690円",,,,,,,,,,,,"馬単:3,540円 3連複:8,030円 3連単:31,220円",,,,,,,,,,,,"馬単:2,420円 3連複:5,660円 3連単:21,000円",,,,,,,,,,,,"馬単:5,560円 3連複:9,230円 3連単:58,050円",,,,,,,,,,,
■ 3R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,花背特別,,,,,,,,,,,,醍醐ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂティズトレメンダス, 59,浜中俊,, 65,* -3,*  4, 1,  1.5, ③③, 1, 7,Ａティｰハｰフ, 70,武豊  ,, 65,  -4,*  3, 1,  1.4, ⑬⑫, 1,14,Ｂテイエムドンマイ, 83,高倉稜,, 79,* 16,  -4, 6,  8.9,③④④, 1,14,Ｈアｰスソニック, 78,デムｰ,, 80,  -2,* 10, 4,  7.4, ⑧⑧
 2, 1,Ｃロｰドクロサイト, 58,武豊  , 0.1, 63,* -1,   0, 2,  4.8, ①①, 2, 3,Ｄハイマウンテン, 59,小林徹, 0.2, 66,   5,  -9,10, 80.4, ④③, 2, 7,Ｈゴｰルデンジャガｰ, 77,秋山真, 0.0, 78,* 16,  -4, 9, 23.5,④②②, 2,10,Ｃバクシンカｰリｰ, 81,吉田豊, 0.1, 78,   0,   6,11, 52.6, ④④
 3, 6,Ｄスズカアルファ, 56,内田博, 0.8, 59,  -4,  -2, 7, 27.1, ⑤⑤, 3,10,Ｈクリノチョモランマ, 55,藤田伸, 0.5, 60,   0, -10, 6, 30.2, ⑦⑦, 3,16,Ｃツルマルスピリット, 83,デムｰ, 0.1, 76,  12,   4, 4,  6.7,⑩⑦⑥, 3, 7,Ｆオｰルブランニュｰ, 79,岩田康, 0.1, 81,  -9,* 15, 5,  8.4, ⑭⑮
 4,15,Ｅナムラバクサイ, 55,福永祐, 0.8, 59,  -8,*  2, 4, 13.1, ⑩⑧, 4, 5,Ｅセイウンチカラ, 58,浜中俊, 0.7, 61,*  8, -20, 4, 18.5, ②②, 4,13,Ｋサカジロオｰ, 76,国分優, 0.2, 79,  12,   5, 2,  4.8,⑬⑩⑦, 4, 1,Ｇメモリアルイヤｰ, 79,川田将, 0.2, 77,*  4,   1, 6,  9.5, ①①
 5,13,Ａシゲルアンドロメダ, 61,岩田康, 1.1, 56,* -2,  -7, 6, 21.5, ②②, 5,13,Ｃエクスパｰシヴ, 60,和田竜, 1.0, 53,  -1, -15, 5, 22.0, ⑨⑪, 5, 2,Ｄスクウェルチャｰ, 82,浜中俊, 0.4, 76,* 17, -10, 1,  3.7,①①①, 5, 6,Ｂオｰシャンカレント, 83,スミヨ, 0.3, 76,  -2,   6, 2,  5.5, ⑦⑤
 6, 5,Ｊロイヤルレイド, 45,渡辺薫, 1.4, 55,  -5,  -6,12,266.8, ⑥⑥, 6, 9,Ｇスマｰトアレンジ, 56,秋山真, 1.1, 53,   2, -19, 8, 32.6, ⑥⑥, 6, 4,Ａシルクエステｰト, 84,岩田康, 0.5, 79,   8,*  9, 3,  5.6,⑭⑯⑮, 6,13,Ｅアグネスウイッシュ, 81,武豊  , 0.4, 77,  -9,* 11, 1,  3.7, ⑮⑭
 7,10,Ｇショウナンカムリキ, 52,酒井学, 1.4, 54, -10,  -1, 9, 92.6, ⑫⑩, 7,12,Ｎフィｰルドメジャｰ, 35,酒井学, 1.2, 53,   4, -23, 3,  8.3, ⑤⑤, 7, 5,Ｅジェットヴォイス, 78,ルメｰ, 0.5, 77,  10,*  5, 5,  7.0,⑪⑬⑬, 7, 4,Ａクレバｰサンデｰ, 84,ムｰア, 0.5, 75,  -7,   9, 7, 11.6, ⑫⑫
 8, 8,Ｆブロｰドスタｰ, 54,川田将, 1.9, 50,  -5, -10, 3,  8.5, ⑦⑦, 8, 4,Ｆグレカｰレ, 57,吉田豊, 1.4, 53,*  9, -29,11, 84.0, ①①, 8,10,Ｉフォルクスオｰパｰ, 77,渡辺薫, 0.5, 80,  10,   4,13,125.6,⑫⑫⑨, 8,11,Ｎアヤナルベルス, 63,熊沢重, 0.5, 73,*  3,  -2,14, 99.3, ②②
 9, 3,Ｉエｰシンエポナ, 47,デムｰ, 2.0, 46,  -4, -13, 5, 21.0, ④④, 9,11,Ｋカシノパシオン, 51,渡辺薫, 1.6, 45,  -7, -16,14,263.0, ⑭⑭, 9, 3,Ｊエクセルフラッグ, 76,国分恭, 0.8, 75,   9,   3,16,356.5,⑮⑭⑫, 9, 2,Ｊダイメイザクラ, 76,内田博, 0.5, 73,   1,   1, 9, 22.4, ③③
10,14,Ｎフロレント, 38,藤田伸, 2.8, 43,  -7, -16, 8, 32.6, ⑧⑨,10, 6,Ｌカゼニタツライオン, 49,福永祐, 1.8, 45,   5, -32, 9, 33.1, ③④,10, 8,Ｌテｰオｰストｰム, 76,池添謙, 1.1, 74,  11,  -2,12, 99.1,⑨⑪⑭,10, 8,Ｉジャｰエスペランサ, 78,ルメｰ, 0.5, 74,  -3,   5, 8, 14.7, ⑩⑩
11,11,Ｌランドボイジャｰ, 42,高倉稜, 2.9, 43, -14,  -7,14,341.1, ⑭⑭,11, 8,Ｊコスモアンダルシア, 52,国分恭, 1.9, 42,  -2, -25,13,181.8, ⑪⑩,11, 1,Ｎニホンピロララバイ, 74,藤田伸, 1.2, 73,  14, -10,14,145.4,⑤⑤⑤,11, 9,Ｄブルｰムｰンピサ, 81,福永祐, 0.5, 73,  -1,   2, 3,  6.4, ⑤⑥
12, 4,Ｏナムラシンバ, 12,熊沢重, 3.0, 42,  -9, -16,11,254.6, ⑪⑫,12,14,Ｍクラウンビション, 46,国分優, 1.9, 43,  -2, -25,12,110.3, ⑩⑬,12, 9,Ｐセイカフォルトゥナ, 64,吉田豊, 1.4, 69,* 17, -17,11, 97.6,②③③,12, 5,Ｋトｰホウシンバル, 73,和田竜, 0.5, 75,  -5,   6,12, 66.0, ⑨⑨
13,12,Ｈシゲルカメレオンザ, 47,石橋脩, 3.0, 41, -11, -13,10,223.5, ⑬⑬,13, 2,Ｂスイｰトドｰナッツ, 62,岩田康, 2.1, 40,  -1, -29, 2,  7.1, ⑧⑧,13,15,Ｏエクセルサス, 74,福永祐, 1.4, 72,   8,   0,10, 53.0,⑯⑮⑯,13, 3,Ｌマッキｰコバルト, 71,石橋脩, 0.6, 74,  -3,   4,13, 67.8, ⑥⑦
14, 2,Ｍジョウショｰレディ, 42,国分優, 3.6, 36,  -7, -23,13,336.9, ⑨⑪,14, 1,Ｉアカノジュウロク, 52,高倉稜, 2.4, 36,  -3, -31, 7, 32.4, ⑫⑨,14,11,Ｇママキジャ, 78,四位洋, 1.5, 72,  13, -11, 7, 21.1,⑦⑥⑧,14,15,Ｍエイシンキンチェム, 63,浜中俊, 0.7, 72,  -9,   7,10, 35.8, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｍスタンドバイミｰ, 75,内田博, 2.6, 63,  11, -17, 8, 22.4,⑥⑨⑪,15,12,Ｏナスザン, 62,高倉稜, 0.9, 69,  -5,   1,15,159.4, ⑪⑪
