12年 3月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,下総ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａガッダムアスカ, 67,石橋脩,, 62,* -1,* -1, 1,  1.3, ④④, 1,14, ハッピｰマリｰン,---,柴田善,, 62,*-10,* 12, 5, 17.5,①①①, 1,10,Ａキングジャズ, 79,田中勝,, 74,*  5,* 16, 3,  8.1,②②②, 1, 2,Ｂグリッタｰウイング, 90,岩田康,, 86,* 13,  11, 2,  3.9,⑩⑤③
 2, 1,Ｂミッドナイトリバｰ, 63,岩田康, 0.0, 61,  -5,*  3, 2,  6.7, ⑥⑤, 2, 7, ケイアイホクト,---,松岡正, 0.6, 59, -12,* 11,11, 56.2,⑪⑧⑧, 2,14,Ｂクレヨンロケット, 78,田辺裕, 0.4, 72,   4,  13, 1,  2.9,⑥⑥④, 2, 1,Ｃグラッツィア, 89,デムｰ, 0.2, 84,  12,  11, 1,  3.9,②⑥④
 3,14,Ｅハルピュイア, 56,武士沢, 0.9, 53,  -9,* -2, 8, 49.5, ⑪⑨, 3,15, インパクトシチｰ,---,後藤浩, 0.6, 59,*-10,   9, 8, 21.8,③③③, 3, 2,Ｅチャンピオンハｰレ, 74,岩田康, 0.5, 72,   2,* 15, 5, 10.3,⑦⑨⑦, 3, 8,Ｈママキジャ, 87,嘉藤貴, 0.3, 86,  12,  11,10, 24.0,⑥⑦⑤
 4, 9,Ｇヨシｰルプリンセス, 54,後藤浩, 0.9, 54,* -1,  -9, 5, 19.2, ③②, 4, 8, セプタｰドアイル,---,田中勝, 0.7, 56, -13,* 11, 2,  4.2,⑨⑩⑩, 4, 8,Ｉオメガフレグランス, 71,三浦皇, 0.6, 73,   2,* 15, 8, 28.7,⑨⑩⑪, 4,16,Ｆヒラボクビジン, 87,横山典, 0.5, 84,   9,* 14, 4,  9.0,⑪⑪⑩
 5,11,Ｈケｰジｰカグヤヒメ, 49,津村明, 1.1, 52,*  0, -11, 4, 16.7, ②③, 5, 4, サｰストンアリオン,---,岩田康, 0.8, 57, -12,* 11,10, 30.8,⑦⑨⑨, 5, 5,Ｄサトノオｰランド, 75,後藤浩, 0.6, 71,*  5,  10, 2,  3.6,③③③, 5,15,Ｄミダｰスタッチ, 88,北村宏, 0.8, 81,  12,   7, 9, 22.8,⑦⑧⑧
 6, 2,Ｉサンキュｰスマイル, 47,吉田豊, 1.3, 46, -13,* -2,10, 62.7, ⑬⑫, 6,10, サクラテイオｰ,---,田辺裕, 0.9, 56, -11,   8, 3,  8.6,⑥⑦⑦, 6, 9,Ｌハヤブサエミネンス, 70,武豊  , 0.7, 70,*  6,   8,11, 62.0,①①①, 6,11,Ｇタナトス, 87,内田博, 0.9, 83,* 13,   4, 6, 12.4,⑤④⑥
 7,15,Ｃプラッキｰエリｰナ, 59,デムｰ, 1.3, 48,  -6,  -8, 9, 56.3, ⑧⑧, 7,13, カタクリズム,---,武豊  , 1.3, 52,*-11,   3, 1,  2.0,④⑥④, 6, 6,Ｇシルクパルサｰ, 73,松岡正, 0.7, 71,   4,  11, 9, 31.1,④⑤⑧, 7,13,Ｉサイモントルナｰレ, 86,田辺裕, 1.0, 81,  10,   8, 8, 21.2,⑧⑩⑨
 8,13,Ｊイデアシュリュｰ, 47,江田照, 1.7, 46,  -6, -10,14,565.3, ⑦⑦, 8, 2, キネオタイガｰ,---,丸山元, 1.6, 52, -12,   1, 6, 18.1,⑤④⑤, 8, 1,Ｋリｰサムポイント, 71,内田博, 0.8, 73,   1,* 16, 4,  8.4,⑪⑫⑩, 8, 4,Ｍスギノブレイド, 84,武士沢, 1.0, 84,   8,  12, 7, 20.0,⑭⑭⑫
