12年 6月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,由比ヶ浜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｃナムラセレナｰデ, 58,江田照,, 58,*  4,  -9, 9, 38.6, ③②, 1, 5, モルエラン,,草野太,,,,, 2,  5.5,⑤③②, 1, 9,Ａアメリカンダイナｰ, 85,石橋脩,, 79,*  0,  16, 1,  1.5, ②②, 1, 7,Ｃエネアド, 74,蛯名正,, 76,  -9,  13, 1,  1.9, ⑧⑧
 2,14,Ｄラヴェンナ, 57,西村太, 0.1, 57,*  4, -11, 8, 33.9, ①①, 2, 1, トｰセンドンファン,,五十嵐,198.0,,,, 1,  1.9,①①①, 2, 4,Ｐクラッシュアゲン, 46,吉田隼, 0.1, 76,*  1,  14, 9, 40.5, ①①, 2, 8,Ｂルアｰズストリｰト, 77,田辺裕, 0.1, 77, -13,* 16, 3,  6.4, ⑨⑩
 3, 2,Ｂレインボｰカムカム, 63,三浦皇, 0.2, 59,  -3,*  0, 6, 11.3, ⑭⑬, 3, 8, フェバリットアワｰ,,金子光,200.6,,,, 3,  7.0,⑥⑥④, 3, 6,Ｋコウセイコタロウ, 67,松田大, 0.8, 72,  -1,  12,11,105.0, ⑤⑤, 3, 2,Ｄウインスラッガｰ, 73,内田博, 0.1, 73,  -8,   8, 2,  3.4, ⑤⑤
 4, 4, シアンナ,---,田辺裕, 0.4, 57,  -4,*  1, 7, 27.1, ⑮⑭, 4,11, ジｰルドリル,,山本康,200.9,,,, 4,  9.0,②②③, 4, 8,Ｄモンク, 72,内田博, 0.9, 73,  -7,* 19, 4, 14.3, ⑫⑫, 4, 9,Ｅロジフェロｰズ, 73,吉田隼, 0.2, 73, -10,  11, 5, 23.0, ⑩⑨
 5,10,Ａパリｰナチャン, 64,北村宏, 0.6, 55,   2, -12, 3,  6.8, ⑥⑤, 5, 3, シュヴァルツシルト,,穂苅寿,202.9,,,, 8, 23.8,④⑤⑤, 5, 2,Ｂベストフェット, 73,田辺裕, 1.0, 72,  -7,* 18,10, 48.7, ⑪⑪, 5,10,Ｉキョウエイバサラ, 69,石橋脩, 0.2, 72,  -7,   5, 7, 29.7, ④④
 6, 3,Ｅアファｰブル, 57,杉原誠, 1.0, 53,   1, -14, 5, 10.6, ⑤⑥, 6, 6, セクシイスイｰト,,大庭和,203.1,,,, 5, 16.3,⑧⑨⑦, 6,11,Ｊビットプレスト, 67,江田照, 1.1, 69,  -3,  12, 7, 30.0, ⑥⑥, 6, 1,Ｈザクリエイション, 70,大野拓, 0.2, 72,  -7,   6, 8, 46.8, ③③
 7, 9,Ｈスカｰレットリング, 50,内田博, 1.0, 52,*  3, -17, 2,  3.3, ②③, 7, 4, シュガｰツヨシ,,鈴木慶,203.4,,,,13,151.2,⑬⑫⑨, 7,10,Ｇサンマルヴィエント, 70,田中勝, 1.2, 70,  -5,  14, 5, 17.3, ⑩⑩, 7, 4,Ｆニシノマナザシ, 72,丸山元, 0.2, 71,* -5,   4, 4,  8.9, ②②
 8,16,Ｉディオベルタ, 49,蛯名正, 1.4, 51,   2, -19, 1,  2.9, ④④, 8, 9, サトノハピネス,,池崎祐,204.1,,,,12,141.3,⑩⑧⑥, 8,14,Ｎゼニトッタ, 60,松岡正, 1.6, 68,  -4,  11,13,142.9, ⑨⑨, 8, 3,Ａプロスペラスマム, 78,武士沢, 0.3, 70,  -9,   7, 9, 47.1, ⑥⑥
 9,13,Ｆヤマニンパニエ, 52,横山和, 1.6, 48,  -1, -16,10, 49.7, ⑪⑨, 9, 7, ドクトルスズカ,,柴田大,204.2,,,,11, 91.2,⑪⑩⑧, 9, 3,Ｍベニバナセンプｰ, 61,嶋田純, 1.6, 66,  -3,   8,15,284.6, ⑦⑦, 9, 6,Ｇキルシュバウム, 70,丸田恭, 0.5, 68,  -9,   4,10, 60.4, ⑦⑦
10, 6,Ｍコンペリングテｰル, 28,吉田隼, 1.7, 46,   1, -18,13,196.3, ⑧⑧,10,14, ビルトミｰアップ,,平沢健,205.9,,,,10, 78.8,⑫⑬⑪,10,16,Ｈタイトロｰプ, 69,勝浦正, 1.6, 65,*  0,   4, 6, 20.2, ③③,10, 5,Ｊレｰザｰインパクト, 67,三浦皇, 0.6, 66,* -5,  -2, 6, 28.9, ①①
11, 1,Ｊブライアンズビｰト, 43,大野拓, 1.7, 46,   1, -18,11,104.1, ⑦⑦,11,10, タイキジャガｰ,,浜野谷,206.0,,,, 9, 50.2,⑦⑪⑩,11, 5,Ｌラブミｰニキｰタ, 62,杉原誠, 1.7, 69,  -9,  15,14,170.6, ⑬⑬,,,,,,,,,,,,
12, 5,Ｋウォｰムトウショウ, 33,村田一, 2.7, 42,  -3, -22,14,199.8, ⑫⑫,12,12, トクトイムスメ,,石神深,207.2,,,,14,164.5,⑭⑭⑫,12,13,Ｃメイプルリンカｰン, 73,柴山雄, 1.7, 69, -11,* 19, 3, 14.1, ⑯⑯,,,,,,,,,,,,
13,12, ダイワフェミニン,---,横山義, 2.7, 41,  -9, -11,15,261.3, ⑯⑯,,,,,,,,,,,,,13, 1,Ｅフェアエレン, 72,丸山元, 1.8, 66,  -1,   2, 8, 31.1, ④④,,,,,,,,,,,,
14, 7,Ｇメジャｰコｰド, 51,横山典, 3.1, 36,  -1, -28, 4,  7.8, ⑨⑩,,,,,,,,,,,,,14,12,Ｆサトノピｰスピｰス, 70,三浦皇, 2.5, 59,  -4,   1, 2,  5.7, ⑧⑧,,,,,,,,,,,,
15,11, ウインディｰヴァ,---,津村明, 3.2, 37,  -1, -28,12,142.3, ⑩⑪,,,,,,,,,,,,,15, 7,Ｉエバｰオンワｰド, 67,村田一, 2.6, 62,  -9,   9,12,115.1, ⑮⑭,,,,,,,,,,,,
16, 8,Ｌデルマハゴロモ, 29,菅原隆, 5.8, 22,  -4, -46,16,296.4, ⑬⑮,,,,,,,,,,,,,16,15,Ｏザハヤテオｰ, 47,嘉藤貴, 3.6, 54,  -9,   0,16,414.3, ⑭⑮,,,,,,,,,,,,
