12年 4月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,総武ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａスタｰライラック, 61,丸山元,, 71,* -3,* 11, 1,  3.0,①①①, 1, 6,Ｊブエノディオス, 47,柴田善,, 62,*  4,  -2, 4,  9.0, ②①, 1, 7,Ｈオペラフォンテン, 64,丸山元,, 75,*  1,* 12,10, 53.4,④②②, 1, 9,Ａコルポディヴェント, 90,北村宏,, 85,* 13,  10, 5,  9.4,④④②
 2,12,Ｄファｰマジェンヌ, 59,吉田豊, 0.4, 67,  -5,* 12, 3,  4.5,⑤⑤④, 2, 8,Ｃボナンザ, 55,三浦皇, 0.2, 60,*  4,  -3, 2,  4.4, ③③, 2, 3,Ａオメガフレグランス, 77,横山典, 0.5, 69,  -1,* 11, 1,  1.5,⑭⑥④, 2,15,Ｊストロングバサラ, 85,田辺裕, 0.1, 86,   9,* 16, 9, 37.6,⑫⑪⑪
 3,10,Ｃパッシフロｰラ, 60,後藤浩, 0.6, 67,* -3,*  9, 4,  6.5,③③②, 3, 5,Ｅアルマサント, 54,田辺裕, 0.3, 56,  -4,*  3, 7, 11.7, ⑫⑨, 3, 2,Ｆダｰリブ, 67,嘉藤貴, 0.7, 70,  -1,*  9, 6, 16.0,⑤⑤③, 3, 3,Ｃママキジャ, 88,嘉藤貴, 0.1, 86,  12,  11, 7, 17.6,⑤⑤④
 4, 1,Ｆアファｰブル, 53,横山典, 1.6, 58,* -4,   0, 2,  3.7,②②③, 4,10,Ｆマリントウショウ, 52,石橋脩, 0.4, 57,   2,  -3, 8, 15.0, ⑤④, 4,12,Ｃホワイトジュエル, 69,後藤浩, 1.4, 65,  -2,   5, 7, 16.3,⑥⑧⑧, 4,10,Ｋスギノブレイド, 84,武士沢, 0.3, 88,   7,* 17,12, 49.8,⑮⑭⑭
 5, 4,Ｂアドリアｰネ, 60,柴田大, 2.2, 55,  -5,  -1, 8, 40.3,⑦⑧⑨, 5,12,Ｉホｰプマイスタｰ, 48,松岡正, 0.8, 55,   3,  -7, 3,  4.6, ④⑤, 5,11,Ｄアドマイヤキャロル, 69,北村宏, 1.5, 62,  -1,   2, 5, 14.8,⑦④⑥, 5, 8,Ｇオメガスカイツリｰ, 86,横山典, 0.3, 84,   8,* 15, 4,  7.9,⑪⑬⑫
 6,14, ニンファエア,---,田辺裕, 2.2, 54,  -6,  -3, 5, 13.0,⑨⑦⑧, 6, 7,Ｍメモリアビアンカ, 39,吉田豊, 0.9, 52,  -1,  -4, 9, 35.1, ⑨⑥, 6,14,Ｂピュアマインド, 70,杉原誠, 1.7, 63,  -4,   5, 2,  9.7,⑫⑫⑨, 6, 1,Ｌテｰプカット, 84,後藤浩, 0.3, 86,   9,* 16, 3,  7.0,⑬⑫⑧
 7, 6,Ｅコトブキハレスガタ, 58,三浦皇, 2.3, 56,  -7,   1, 6, 15.6,⑬⑬⑩, 7,11,Ｂエゾムサシ, 56,柴田大, 1.1, 50,   1,  -8, 1,  4.1, ⑥⑦, 7, 8,Ｌマイネロｰドナイト, 58,柴田大, 1.7, 60,*  1,  -4, 9, 48.6,①①①, 7, 7,Ｈトウショウクラウン, 86,柴田大, 0.3, 83,  10,  12,13, 56.1,⑧⑦⑨
 8, 3,Ｊジｰガｰスズラン, 41,二本柳, 2.7, 52,  -7,  -3,14,179.5,⑩⑩⑦, 8, 2,Ｋパリｰナチャン, 46,嘉藤貴, 1.2, 49,  -3,  -5,10, 50.0, ⑩⑧, 8, 1,Ｅミスチフキッツ, 68,高嶋活, 1.9, 62,  -3,   3, 8, 35.4,⑧⑨⑦, 8,11,Ｍキッズアプロｰズ, 84,田中勝, 0.3, 82,  11,  10, 6, 11.1,⑦⑥⑤
