12年12月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年12月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9,12,Ｈレイアロハ, 47,田辺裕, 2.5, 44,*  2, -26, 9, 62.7,③③⑤, 9,11, スリリングレディ,,大江原,198.3,,,,13,134.8,⑨⑪⑩, 9,12,Ｉシゲルラシンバンザ, 58,村田一, 1.2, 61,*  8, -11,13,170.0,②②②, 9,12,Ｂサクラボｰルド, 84,横山典, 1.0, 78,   3,   5, 5,  7.1,③③④
10,15,Ｄシルバｰトｰク, 51,二本柳, 2.6, 44,   1, -25,13,162.2,④⑤⑦,10,13, ラガｰアンバｰ,,石神深,198.5,,,,11, 85.8,⑬⑩⑨,10, 6, アメリカンサンダｰ,---,嶋田純, 1.5, 58,   5,  -9,11, 61.2,⑧⑧⑪,10, 2,Ｍアロマンシェス, 74,柴田大, 1.1, 85,  -4,  17,13,105.5,⑧⑨⑩
11, 5,Ｉポンマリｰ, 47,横山典, 3.0, 41,  -3, -20, 8, 35.9,⑭⑬⑫,11, 6, アイアンセラヴィ,,植野貴,199.4,,,, 5, 18.3,④⑨⑧,11, 7,Ｈコンプリｰトゲｰム, 61,田辺裕, 1.6, 58,   4,  -7, 9, 33.6,⑪⑪⑭,11, 5,Ｅヤマニンシャスｰル, 83,勝浦正, 1.1, 86,  -7,* 24, 7, 21.1,⑫⑬⑫
12, 3,Ｊウインマスカット, 43,嘉藤貴, 3.3, 41,   0, -28,14,310.3,⑪⑨⑨,12, 5, クｰルバニヤン,,高野和,204.9,,,,10, 74.0,⑭⑭⑬,12,14,Ｋレオハイタッチ, 53,江田照, 2.0, 56,   3,  -8,12, 84.9,⑮⑭⑫,12, 8,Ｌプティプランセス, 75,武士沢, 1.2, 81,  -4,  15,10, 42.9,⑪⑩⑨
13, 9,Ｅシャトｰザｰル, 50,中谷雄, 3.5, 44,  -8, -14,10, 69.5,⑯⑯⑮,13, 9, ベルウッドワンキｰ,,平沢健,210.9,,,,14,152.4,⑫⑬⑫,13, 4,Ｍクラウンアトラス, 48,木幡初, 2.4, 52,   5, -15,10, 41.4,⑩⑨⑩,13,10,Ｇフジマサエンペラｰ, 80,田中勝, 1.2, 84,  -7,* 21, 4,  7.0,⑬⑫⑬
14, 7,Ｐセブンカラｰ, 26,武士沢, 4.2, 37,  -4, -26,12,126.8,⑮⑮⑭,,,,,,,,,,,,,14,11,Ｌマンボマｰチ, 49,大庭和, 2.4, 53,*  8, -21,15,279.0,①①①,,,,,,,,,,,,
15, 1,Ｎワンダリングブルｰ, 31,石神深, 5.1, 31,  -4, -36,14,310.3,⑫⑫⑬,,,,,,,,,,,,,15, 8,Ｎインティワタナ, 41,嘉藤貴, 4.0, 44,   4, -25,14,222.3,⑫⑬⑮,,,,,,,,,,,,
16,13,Ｏキセキノナルシスト, 31,大庭和, 5.3, 29,  -5, -36,11, 86.7,⑥⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,
単勝:130円 複勝:08=100円 04=220円 10=140円 枠連:520円,,,,,,,,,,,,単勝:650円 複勝:08=190円 12=120円 10=570円 枠連:540円,,,,,,,,,,,,単勝:460円 複勝:10=160円 02=160円 13=130円 枠連:810円,,,,,,,,,,,,"単勝:3,610円 複勝:06=790円 09=660円 13=160円 枠連:8,890円",,,,,,,,,,,
馬連:550円 ワイド:04-08=260円 08-10=170円 04-10=560円,,,,,,,,,,,,"馬連:570円 ワイド:08-12=300円 08-10=2,020円 10-12=900円",,,,,,,,,,,,"馬連:1,340円 ワイド:02-10=490円 10-13=270円 02-13=320円",,,,,,,,,,,,"馬連:50,760円 ワイド:06-09=7,870円 06-13=2,110円 09-13=1,460円",,,,,,,,,,,
"馬単:700円 3連複:710円 3連単:2,210円",,,,,,,,,,,,"馬単:1,580円 3連複:5,700円 3連単:28,070円",,,,,,,,,,,,"馬単:2,860円 3連複:1,040円 3連単:7,960円",,,,,,,,,,,,"馬単:32,600円 3連複:51,400円 3連単:565,980円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  ダ1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｶﾍﾟﾗｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｇエスユｰハリケｰン, 53,江田照,, 59,  -5,  -3, 2,  4.3,⑦⑨⑪, 1, 7, ロジキング,---,松岡正,, 54,*-30,  14, 5, 17.3,⑦①①, 1, 7,Ｇウィルパワｰ, 74,松岡正,, 77,*  8,   5, 5, 13.9, ①①, 1, 9,Ｄシルクフォｰチュン, 93,横山典,, 85,  -4,* 27, 4,  6.4, ⑮⑭
 2, 6,Ｃダイメイハルオ, 55,田辺裕, 0.0, 62, -13,* 12,10, 70.8,⑯⑯⑯, 2, 1, ショウナンダイラ,---,蛯名正, 0.4, 56, -35,  22, 3,  6.6,⑥⑤④, 2,11,Ａマックスガイ, 80,柴田善, 0.1, 76,*  7,   5, 1,  1.9, ②②, 2, 5,Ｂエｰシンウェズン, 94,蛯名正, 0.1, 84,  -1,* 23, 3,  5.7, ⑪⑧
 3,13,Ｅラインビュｰティｰ, 54,田中勝, 0.0, 60, -10,*  6, 4,  8.7,⑮⑮⑬, 3, 5, シンボリジャズ,---,田辺裕, 0.5, 52, -34,  17, 2,  3.7,①②②, 3, 6,Ｊロｰブドヴルｰル, 72,嘉藤貴, 0.2, 74,   5,   5,16,160.5, ⑤⑥, 3,13,Ｊシセイオウジ, 87,勝浦正, 0.4, 82,  -7,* 26, 8, 20.6, ⑯⑯
 4,11,Ｄテイエムブシドｰ, 54,武士沢, 0.1, 59,  -5,  -4, 8, 39.0,⑫⑩⑧, 4,10, ゴｰルドボンド,---,武士沢, 0.8, 56, -38,* 24,11, 83.5,④⑨⑧, 4,14,Ｂユメノキズナ, 80,横山典, 0.2, 74,*  7,   4, 6, 15.3, ③③, 4, 8,Ｎマルカバッケン, 85,大庭和, 0.4, 82,   4,  17,12, 66.9, ⑤⑥
 5,12,Ｆスワンボｰト, 53,横山典, 0.3, 54,* -2, -13, 3,  5.6,⑧③②, 5, 3, スペクトロライト,---,石橋脩, 1.1, 51, -37,  17, 1,  2.0,⑤⑥⑦, 5,15,Ｃエイブルサクセス, 79,田中勝, 0.2, 72,   1,*  9, 3,  8.5, ⑬⑫, 5,15,Ｃティアップワイルド, 94,石橋脩, 0.5, 82,   3,  15, 1,  4.0, ⑥④
 6,14,Ｐマイネルランスタン, 31,石橋脩, 0.4, 55,* -2, -13,14, 92.9,⑥④③, 6, 2, セイウンミｰナ,---,田中勝, 1.1, 48, -35,  14, 6, 35.4,③④⑤, 6, 3,Ｄアキノモｰグル, 77,小坂忠, 0.5, 71,   4,   4, 4, 10.0, ⑨⑦, 6,14,Ｆタイセイシュバリエ, 91,吉田豊, 0.7, 79,  -1,  18, 7, 16.2, ⑬⑪
 7, 1,Ｎイフウドウドウ, 41,嶋田純, 0.4, 56,  -9,  -1,13, 81.7,⑭⑭⑮, 7, 9, ホシノホマレ,---,柴田善, 1.3, 55, -42,* 25, 8, 48.3,⑪⑪⑪, 7, 4,Ｆアルセｰヌシチｰ, 75,武士沢, 0.5, 71,   0,*  8, 7, 19.9, ⑫⑬, 7, 7,Ｈトシキャンディ, 88,木幡初, 0.7, 79,*  6,  11, 6, 15.4, ②②
 8,10,Ｂクロムレック, 56,蛯名正, 0.5, 52,*  1, -20, 1,  2.1,⑤①①, 8, 4, バンクシｰ,---,吉田豊, 1.4, 46, -38,  14, 9, 48.5,⑧⑧⑥, 8, 1,Ｈドナリサ, 73,嶋田純, 0.7, 67,  -5,* 10,13, 89.8, ⑮⑭, 8, 6,Ｇケイアイテンジン, 91,田中勝, 0.8, 78,  -1,  17,14, 83.0, ⑩⑬
 9,15,Ａマイネルハイネス, 59,柴田大, 0.6, 54,  -3, -14, 5, 14.9,⑪⑧⑥, 9,11, ヒカルスタｰダスト,---,木幡初, 1.7, 41, -37,   8,10, 59.2,⑨⑦⑨, 9,16,Ｋヤマニンアストレア, 72,村田一, 1.0, 68,   7,  -2,14, 97.3, ⑥⑤, 9, 4,Ｅセイクリムズン, 93,松岡正, 0.8, 78,   4,  13, 5,  7.7, ④⑤
10,16,Ｌスイｰトジグ, 47,木幡初, 0.6, 52,  -9,  -6, 9, 59.4,⑬⑬⑫,10, 8, アポロプラナｰ,---,勝浦正, 2.0, 30, -34,  -5, 7, 43.8,②③③,10, 8,Ｍスイｰトエスケｰプ, 70,石橋脩, 1.3, 65,   5,  -3,11, 66.8, ⑦⑧,10, 2,Ｉメイショウツチヤマ, 87,嶋田純, 0.8, 78,  -4,  20,15, 91.3, ⑭⑮
11, 5,Ｏシュウギン, 35,村田一, 0.7, 52,  -6, -11,15,105.4,②⑪⑩,11, 6, ポッドフェロｰズ,---,村田一, 2.0, 37, -38,   5, 4,  7.1,⑩⑩⑩,11,10,Ｏトウショウセレクト, 67,柴田大, 1.5, 62,   3,  -3, 9, 38.7, ⑩⑪,11,11,Ｏアｰリｰデイズ, 85,柴田大, 0.8, 79,   1,  16,13, 69.9, ⑨⑨
12, 7,Ｍコスモギガデイン, 43,中谷雄, 0.7, 53,  -3, -16,12, 75.2,⑩⑦⑨,,,,,,,,,,,,,12,13,Ｅアヌエヌエ, 75,蛯名正, 1.5, 63,   3,  -3, 2,  5.7, ⑪⑩,12,12,Ｐグランプリエンゼル, 77,田辺裕, 0.9, 77,  -2,  17, 9, 30.9, ⑫⑩
13, 8,Ｉクリノチョモラｰリ, 51,大庭和, 1.0, 46,* -2, -23, 7, 35.6,①②④,,,,,,,,,,,,,13,12,Ｐスタｰゲイジング, 56,江田照, 1.7, 61,   5,  -7,15,151.0, ⑧⑨,13, 3,Ａスリｰボストン, 95,柴田善, 1.0, 76,*  5,  10, 2,  4.1, ③③
14, 3,Ｋベシュテルング, 48,吉田豊, 1.0, 49,  -8, -10,11, 74.8,⑨⑫⑭,,,,,,,,,,,,,14, 5,Ｌトウカイアストロ, 72,田辺裕, 1.7, 61,   6,  -8, 8, 23.2, ④④,14, 1,Ｍトシギャングスタｰ, 85,村田一, 1.1, 76,   0,  14,11, 58.3, ⑧⑫
15, 2,Ｊサウンドカスケｰド, 48,松岡正, 1.1, 48,  -3, -21, 6, 24.8,④⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｋタンジブルアセット, 87,江田照, 1.2, 75,   2,  11,10, 51.4, ⑦⑦
16, 9,Ｈトミケンフィアブル, 52,勝浦正, 2.2, 34,  -3, -37,16,136.4,③⑥⑦,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｌアｰスサウンド, 86,中谷雄, 1.2, 77,*  8,   5,16,172.7, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,
"単勝:430円 複勝:04=180円 06=1,860円 13=340円 枠連:8,220円",,,,,,,,,,,,"単勝:1,730円 複勝:07=370円 01=190円 05=160円 枠連:1,700円",,,,,,,,,,,,"単勝:1,390円 複勝:07=320円 11=140円 06=1,780円 枠連:1,020円",,,,,,,,,,,,"単勝:640円 複勝:09=280円 05=260円 13=470円 枠連:1,830円",,,,,,,,,,,
"馬連:20,570円 ワイド:04-06=2,690円 04-13=690円 06-13=9,250円",,,,,,,,,,,,"馬連:3,880円 ワイド:01-07=940円 05-07=920円 01-05=410円",,,,,,,,,,,,"馬連:1,140円 ワイド:07-11=550円 06-07=14,630円 06-11=4,210円",,,,,,,,,,,,"馬連:2,240円 ワイド:05-09=940円 09-13=1,560円 05-13=1,800円",,,,,,,,,,,
"馬単:33,600円 3連複:56,330円 3連単:379,080円",,,,,,,,,,,,"馬単:11,060円 3連複:4,550円 3連単:49,760円",,,,,,,,,,,,"馬単:3,580円 3連複:41,120円 3連単:165,010円",,,,,,,,,,,,"馬単:4,460円 3連複:10,460円 3連単:51,060円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,舞浜特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄダイワポライト, 53,吉田豊,, 57, -12,*  9, 9, 39.2,⑦⑦⑧, 1,12, ヒカルペガサス,---,蛯名正,, 35, -26,  -7, 3,  6.2,⑩⑩⑩, 1, 7,Ｆプリンセスキナウ, 76,田辺裕,, 78,   6,* 14, 2,  5.3,⑧⑦⑥, 1, 3,Ｂステルミナｰト, 78,田中勝,, 77,  15,  -8, 6, 10.0,③④④
 2,13,Ｂトゥルヴァｰユ, 60,蛯名正, 0.0, 57, -12,*  9, 1,  2.3,⑧⑧⑦, 2, 4, オｰバｰザトップ,---,横山典, 0.0, 34, -23, -11, 1,  2.4,⑤④⑤, 1,11,Ａダイヤモンドムｰン, 82,松岡正,, 76,   7,  12, 4,  6.1,③④⑤, 2,15,Ｃインプレザリオ, 77,村田一, 0.0, 78,  13,   0, 1,  3.8,⑪⑨⑨
 3,10,Ａフルグラン, 61,横山典, 0.1, 59, -16,* 15, 2,  4.1,⑮⑫⑪, 3, 2, チョコタクン,---,江田照, 0.1, 35, -27,* -6,11, 43.4,⑫⑫⑫, 3,15,Ｉダｰトムｰア, 75,柴田大, 0.2, 75,*  8,   9, 1,  5.2,⑨⑥④, 3, 7,Ｏクラウドチェンバｰ, 66,横山典, 0.0, 76,  14,  -5, 3,  7.5,④⑤⑤
 4,12,Ｃネコタイショウ, 58,石橋脩, 0.2, 53,* -9,   0, 5, 15.1,②②②, 4, 7, ライズトゥフェイム,---,石橋脩, 0.2, 33, -23, -13, 4,  6.5,⑧⑦⑥, 4, 4,Ｈナムラエメラルド, 75,横山典, 0.2, 76,   6,* 14, 8, 20.2,⑫⑪⑦, 4, 5,Ｉトモロマイスタｰ, 71,嶋田純, 0.2, 76,  11,  -2,11, 39.9,⑩⑩⑩
 5,11,Ｆサンダｰオｰシャン, 49,松岡正, 0.4, 51,* -9,  -2, 3,  5.0,④④③, 5,10, マテリアライズ,---,嶋田純, 0.2, 32, -25, -11, 9, 33.2,⑦⑨⑨, 5,10,Ｃプリティカポレイ, 80,田中勝, 0.5, 74,   5,* 13,10, 20.7,⑮⑬⑬, 5, 4,Ｈモビｰル, 73,江田照, 0.3, 74,  13,  -6,12, 41.9,⑧⑧⑦
 6, 2,Ｉティアップレｰヴ, 45,嶋田純, 0.5, 47,* -8,  -6, 7, 21.4,①①①, 6, 5, フレｰムエンゼル,---,吉田豊, 0.4, 37, -34,*  2,12,103.4,⑬⑬⑬, 6, 6,Ｂトップコマチ, 80,嶋田純, 0.7, 73,   6,   8,11, 45.2,⑤⑧⑧, 6, 2,Ｌミヤコマンハッタン, 69,松岡正, 0.3, 76,  14,  -8, 2,  4.7,⑥⑥⑥
 7, 7,Ｇフィリｰズカレン, 48,武士沢, 0.5, 52, -13,   5,10, 78.1,⑨⑨⑨, 7, 3, レフア,---,田中勝, 0.5, 26,*-21, -21, 8, 28.8,④②②, 7, 9,Ｅコウエイテンプウ, 76,柴田善, 0.7, 73,   5,  10,12, 57.4,⑪⑫⑩, 7, 6,Ｋヴィオラｰネ, 69,柴田善, 0.4, 72,* 20, -20, 7, 13.0,②②②
 8, 8,Ｋマイネチリペッパｰ, 40,柴田大, 0.5, 52, -10,   0,11, 95.1,⑤⑤⑤, 8, 1, ハントヴェルカｰ,---,村田一, 0.5, 26,*-20, -23, 2,  5.9,③①①, 8, 2,Ｄオメガフレグランス, 77,蛯名正, 0.8, 73,   4,  12, 3,  5.4,⑬⑮⑯, 8, 8,Ｆシャンボｰルフィズ, 75,田辺裕, 0.5, 75,   6,*  6, 9, 18.3,⑭⑭⑭
 9, 5,Ｅトキノロブロイ, 49,江田照, 0.7, 45, -11,  -5, 6, 15.7,③③④, 9, 8, ハクサンキング,---,木幡初, 0.6, 28, -26, -14, 6, 12.4,⑪⑪⑪, 9, 5,Ｇセニョリｰタ, 76,吉田豊, 1.0, 70,*  9,   0, 9, 20.3,①①①, 9,12,Ｎダンシングハバナ, 67,石橋脩, 0.5, 74,  10,  -3, 5,  9.2,⑬⑬⑬
10,16,Ｐラフルネｰズ, 21,勝浦正, 0.7, 46, -11,  -3,12,132.2,⑥⑥⑥,10,11, タケショウナデシコ,---,松岡正, 0.7, 27,*-21, -22, 5, 10.9,②⑤④,10, 8,Ｎサクラトップクイン, 74,石橋脩, 1.0, 73,   4,  10, 5,  9.4,⑯⑯⑭,10, 9,Ｊアラマサコマンダｰ, 70,勝浦正, 0.5, 74,  10,  -1,15,130.6,⑫⑫⑫
11,15,Ｎゴｰルデンファレノ, 35,柴田善, 1.3, 45, -16,   0, 4, 10.6,⑪⑬⑫,11,13, スリｰクスタイル,---,中谷雄, 0.9, 24, -23, -24,13,121.7,⑨⑥⑦,11, 3,Ｌブラックアテナ, 74,村田一, 1.0, 71,   5,   7, 6,  9.8,⑭⑩⑨,11, 1,Ｍマイネクイｰン, 68,柴田大, 0.7, 73,  10,  -6,13, 52.8,⑨⑪⑪
12, 3,Ｌリリカルソング, 36,田辺裕, 1.3, 45, -17,   1, 8, 34.7,⑭⑭⑭,12, 6, フェバリットソング,---,田辺裕, 1.1, 20, -24, -24, 7, 25.8,⑥⑧⑧,12, 1,Ｊプルプル, 75,大庭和, 1.6, 69,   4,   5,15,154.5,⑩⑭⑮,12,14,Ｅアップルジャック, 75,木幡初, 0.8, 72,   2,* 11, 8, 15.6,⑮⑮⑮
13, 6,Ｊウエスタンアタック, 41,木幡初, 1.3, 45, -17,   1,15,269.8,⑬⑮⑮,13, 9, リネンスカイ,---,武士沢, 1.7, 14,*-22, -39,10, 36.1,①③③,13,14,Ｍカチュｰシャ, 74,武士沢, 1.7, 67,*  8,  -4, 7, 10.1,④③③,13,10,Ｇコスモラングデン, 74,蛯名正, 0.9, 68,  14, -16,10, 36.9,⑦⑦⑧
14, 9,Ｍウインギャラント, 35,中谷雄, 1.6, 40, -14,  -9,16,377.6,⑩⑪⑩,,,,,,,,,,,,,14,12,Ｋメイショウスズラン, 74,木幡初, 1.9, 63,*  9,  -7,13, 67.1,②②②,14,13,Ａルナ, 80,武士沢, 1.9, 58,* 21, -45, 4,  7.7,①①①
15,14,Ｈイイデジャスト, 45,村田一, 3.3, 17, -15, -34,13,195.2,⑫⑩⑬,,,,,,,,,,,,,15,13,Ｏヴィｰナススマイル, 68,勝浦正, 2.1, 64,   6,  -3,16,213.3,⑦⑨⑫,15,11,Ｄカシノスタｰライト, 75,二本柳, 6.4, -1,* 19, ---,14, 53.3,⑤③③
16, 1,Ｏエｰブガッチャマン, 25,大庭和, 5.1, 12, -36, -13,14,246.6,⑯⑯⑯,,,,,,,,,,,,,16,16,Ｐナンヨｰクイｰン, 67,江田照, 5.5, 43,   7, -34,14,122.5,⑥⑤⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
