12年 9月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:18,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:2,190円 複勝:09=440円 07=140円 02=250円 枠連:1,350円",,,,,,,,,,,,単勝:360円 複勝:07=150円 08=170円 03=660円 枠連:820円,,,,,,,,,,,,"単勝:640円 複勝:11=210円 10=710円 05=140円 枠連:1,150円",,,,,,,,,,,,単勝:770円 複勝:09=170円 06=120円 04=120円 枠連:980円,,,,,,,,,,,
"馬連:2,410円 ワイド:07-09=880円 02-09=1,740円 02-07=600円",,,,,,,,,,,,"馬連:820円 ワイド:07-08=270円 03-07=1,600円 03-08=1,650円",,,,,,,,,,,,"馬連:8,050円 ワイド:10-11=2,130円 05-11=320円 05-10=1,380円",,,,,,,,,,,,"馬連:1,030円 ワイド:06-09=370円 04-09=320円 04-06=180円",,,,,,,,,,,
"馬単:6,790円 3連複:4,930円 3連単:31,880円",,,,,,,,,,,,"馬単:1,620円 3連複:7,140円 3連単:25,430円",,,,,,,,,,,,"馬単:13,330円 3連複:6,310円 3連単:57,870円",,,,,,,,,,,,"馬単:2,520円 3連複:870円 3連単:7,710円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,甲武特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｆジョヴァンニ, 55,四位洋,, 83,*  9,* 10, 3,  7.4,①①①, 1, 2, マルヴァｰンヒルズ,---,川田将,, 59,* -6,   1, 1,  2.3, ①①, 1, 1,Ａプロフェッサｰ, 79,北村友,, 81,* 15,   0,10, 29.3,③③⑤, 1,15,Ｈミチシルベ, 64,北村友,, 73,   6,   5, 7, 18.5, ⑥⑤
 2,10,Ｇスリｰタイタン, 55,国分恭, 1.8, 70,   6,*  3, 5, 18.8,⑩⑧⑤, 2, 5, エクセレンフレｰル,---,幸英明, 0.8, 52, -12,  -1, 3,  6.1, ⑤⑤, 2, 5,Ｇコウユｰタイセイ, 74,川須栄, 0.0, 81,  10,* 13, 8, 17.9,⑫⑭⑬, 2,16,Ａアイスメアｰ, 74,中井裕, 0.2, 70,   1,*  7, 2,  5.2, ⑩⑨
 3,12,Ａミッキｰマｰチ, 70,岩田康, 1.9, 67,*  8,  -5, 1,  1.5,⑤④②, 3, 7, メイショウバイシ,---,福永祐, 1.4, 49,  -7,  -9, 4,  6.7, ②②, 3, 3,Ｉラブラドライト, 73,川田将, 0.1, 80,  14,   0, 5,  9.6,⑦⑧⑥, 3, 8,Ｄシゲルユズ, 68,和田竜, 0.2, 72,* 10,  -1, 1,  2.6, ②②
 4, 4,Ｈメイショウムｰラン, 54,武幸四, 3.1, 66,   5,  -8,14,256.3,⑦⑦⑥, 4, 1, シャトｰウインド,---,北村友, 1.5, 47, -25,*  6, 8, 61.0, ⑧⑧, 4,14,Ｃアクアブルｰフライ, 77,武豊  , 0.1, 81,  11,*  9, 7, 14.0,⑭⑬⑫, 4, 6,Ｉキタサンウンリュｰ, 64,武幸四, 0.5, 71,   8,  -2, 9, 28.4, ③③
 5, 3,Ｉサトノロｰレル, 54,川田将, 3.1, 60,*  7, -12, 4, 11.4,③③③, 5, 4, ヤマニンジェルブ,---,和田竜, 2.2, 41,  -8, -16, 5,  8.0, ④③, 5,11,Ｄククイナッツレイ, 76,岩田康, 0.2, 79,* 16,  -4, 2,  4.3,⑥⑤②, 5, 1,Ｆマウントフジ, 67,佐藤哲, 0.8, 66,   2,   2, 3,  6.2, ⑨⑧
 6, 9,Ｌマイバｰチュｰ, 49,荻野琢, 3.2, 60,*  8, -14,11,132.8,②②④, 6, 8, タｰフジェニック,---,国分恭, 2.5, 37, -23,  -5, 6, 24.1, ⑦⑦, 5, 2,Ｂロｰレルジャブラニ, 78,幸英明, 0.2, 79,* 15,  -6, 6, 12.6,④④①, 6, 9,Ｋジュピタｰドリｰム, 61,松山弘, 1.1, 61,  -3,   4,16,306.1, ⑫⑫
 7, 7,Ｃゴｰルデンレシオ, 59,藤懸貴, 3.4, 58,   0,  -1, 9, 63.9,⑮⑬⑪, 7, 3, シゲルサジタリアス,---,浜中俊, 2.7, 35,  -9, -20, 2,  3.3, ③④, 7,10,Ｌレッドシェリフ, 68,福永祐, 0.4, 77,  13,  -1, 9, 26.0,⑨⑨⑦, 7, 3,Ｐフランベルジェ, 53,池添謙, 1.3, 59,  -5,   4,13, 52.3, ⑬⑬
 8,11,Ｅモルトフェリｰチェ, 55,福永祐, 3.4, 61,   3,  -5, 6, 19.0,⑧⑨⑨, 8, 6, アｰスワンスカイ,---,鮫島良, 3.1, 33, -16, -17, 7, 53.2, ⑥⑥, 8,12,Ｍモンテエクリプス, 65,鮫島良, 0.5, 78,  13,   0,11, 31.4,⑪⑪⑨, 8,10,Ｍウォｰタｰメジャｰ, 58,福永祐, 1.5, 59,   2,  -5,14, 77.1, ⑦⑦
 9,14,Ｂサンライズロイヤル, 62,浜中俊, 3.7, 57,   6, -14, 2,  5.9,⑥⑥⑦,,,,,,,,,,,,, 9, 6,Ｈロｰドハリケｰン, 73,浜中俊, 0.8, 73,* 15, -12, 1,  2.9,⑬⑥④, 9,11,Ｇメイショウナナボシ, 64,川田将, 1.5, 56, -14,* 11, 8, 22.6, ⑯⑯
10,13,Ｍタガノショコラ, 49,松山弘, 4.0, 55,   2,  -8,13,225.8,⑬⑫⑩,,,,,,,,,,,,,10, 4,Ｅショウナンカミング, 76,ピンナ, 0.9, 73,  13,  -5,12, 53.7,⑧⑩⑪,10, 5,Ｊダイシンワイルド, 62,小牧太, 1.7, 56,  -4,  -1,12, 46.8, ⑭⑭
11, 1,Ｋボルドレ, 50,松田大, 4.7, 49,   1, -15,12,208.0,⑨⑩⑫,,,,,,,,,,,,,11, 9,Ｏアドマイヤマグマ, 62,国分恭, 1.4, 68,  13, -15,15,261.9,⑤⑦⑧,11,14,Ｏダイモス, 53,藤懸貴, 1.7, 55,  -2,  -4,15,174.0, ⑧⑪
12, 5,Ｐメイショウタマモ, 41,森一馬, 5.4, 46,   5, -27,16,570.9,④⑤⑧,,,,,,,,,,,,,12, 8,Ｆタガノレイヨネ, 74,太宰啓, 2.0, 61,* 15, -32, 4,  8.8,②②③,12, 2,Ｂグロッキｰバルボア, 73,菱田裕, 1.8, 55,  -1,  -5,10, 31.3, ⑪⑩
13,15,Ｄコスモフィナンシェ, 58,中井裕, 5.5, 46,  -1, -17, 7, 45.5,⑭⑮⑭,,,,,,,,,,,,,13,15,Ｎクリスマスマｰベル, 63,松山弘, 2.3, 59,   7, -13,14,260.9,⑮⑮⑮,13, 7,Ｅサクラデスティニｰ, 67,川須栄, 2.1, 57,* 14, -22,11, 37.7, ①①
14, 2,Ｏアルｰア, 44,秋山真, 5.7, 45,   2, -22,10, 98.3,⑪⑪⑬,,,,,,,,,,,,,14,13,Ｋカレンレッドロック, 69,秋山真, 2.4, 59,  11, -25,13,153.3,⑩⑫⑭,14,13,Ｃハルシュタット, 72,幸英明, 2.3, 52,   8, -18, 4,  8.6, ④④
15,16,Ｎリマンドインパクト, 47,川島信, 5.8, 45,  -1, -19, 8, 46.5,⑯⑯⑮,,,,,,,,,,,,,15, 7,Ｊグランプリブラッド, 69,小牧太, 5.1, 47,  14, -72, 3,  8.3,①①⑩,15, 4,Ｎサチノポピｰ, 56,酒井学, 2.4, 51,   5, -16, 5, 11.6, ⑤⑥
16, 6,Ｊヤマカツメビウス, 52,菱田裕, 5.9, 43,  -1, -20,15,332.8,⑫⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｌブラックウィドｰ, 59,岩田康, 3.0, 44,  -5, -11, 6, 16.0, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:740円 複勝:08=180円 10=340円 12=110円 枠連:6,520円",,,,,,,,,,,,単勝:230円 複勝:02=120円 05=160円 07=200円 枠連:0円,,,,,,,,,,,,"単勝:2,930円 複勝:01=750円 05=550円 03=340円 枠連:10,600円",,,,,,,,,,,,"単勝:1,850円 複勝:15=360円 16=180円 08=140円 枠連:3,140円",,,,,,,,,,,
