12年 7月14日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月14日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
 9,11,Ｇバッドボｰイ, 40,黛弘人, 1.0, 38,  -8,  -7, 8, 24.2,⑬⑩⑨, 9,10,Ｇトウカイマルシェ, 57,木幡初, 2.2, 47,   0, -13, 6, 17.0,⑨⑧⑨, 9, 5,Ｌケイアイセイラ, 57,勝浦正, 1.5, 56,  -6,  -1,12, 92.0, ⑨⑪, 9,10,Ｆパリソワｰル, 72,丸山元, 0.9, 69,* -5,   6, 9, 61.6,②②②
10, 2,Ｊスリｰスペシャル, 36,藤岡佑, 1.0, 40, -12,   0,10,118.5,⑪⑫⑫,10, 8,Ｆミヒロ, 58,黛弘人, 2.3, 46,  -3,  -7,11, 94.4,⑪⑫⑫,10,12,Ａヤマニンラレｰヌ, 74,柴山雄, 1.7, 54,  -7,  -2, 5,  7.3, ⑫⑫,10, 8,Ｊガリンペイロ, 62,村田一, 3.1, 48,  -8, -12,10,135.9,⑩⑩⑩
11,13,Ｈレオソルシエｰル, 37,古川吉, 1.3, 33,* -2, -24,11,134.4,①①①,11, 5,Ｋラウレア, 51,松田大, 2.3, 45,*  2, -17,12,204.8,①①③,11, 9,Ｅメイショウフォロｰ, 68,武豊  , 1.9, 54,*  8, -14, 4,  6.1, ①①,,,,,,,,,,,,
12, 5,Ｆマイネルランスタン, 41,大野拓, 1.4, 34,  -6, -15, 6, 17.3,③⑤⑦,12, 4,Ｉフェミニン, 54,吉田隼, 2.4, 43,   0, -15, 4,  7.0,③④⑥,12, 8,Ｃサクラデスティニｰ, 71,川須栄, 2.2, 51,   4, -14, 3,  5.1, ④⑤,,,,,,,,,,,,
13,12,Ｌシェｰンメｰア, 29,四位洋, 1.8, 29,  -5, -24, 2,  4.1,⑤④④,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14, 9,Ｎコスモジュンレンカ,  2,吉田隼, 3.0, 18, -14, -24,13,254.5,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,
単勝:420円 複勝:10=140円 01=110円 03=200円 枠連:520円,,,,,,,,,,,,単勝:730円 複勝:06=190円 12=150円 01=170円 枠連:880円,,,,,,,,,,,,"単勝:7,000円 複勝:04=1,300円 10=150円 02=630円 枠連:8,010円",,,,,,,,,,,,"単勝:3,960円 複勝:02=1,100円 06=370円 05=230円 枠連:15,700円",,,,,,,,,,,
馬連:510円 ワイド:01-10=210円 03-10=530円 01-03=380円,,,,,,,,,,,,"馬連:1,280円 ワイド:06-12=510円 01-06=380円 01-12=350円",,,,,,,,,,,,"馬連:15,570円 ワイド:04-10=3,050円 02-04=8,960円 02-10=1,270円",,,,,,,,,,,,"馬連:15,340円 ワイド:02-06=3,720円 02-05=3,020円 05-06=820円",,,,,,,,,,,
"馬単:1,220円 3連複:1,430円 3連単:7,760円",,,,,,,,,,,,"馬単:2,940円 3連複:1,570円 3連単:11,670円",,,,,,,,,,,,"馬単:46,660円 3連複:80,150円 3連単:774,730円",,,,,,,,,,,,"馬単:32,710円 3連複:19,590円 3連単:210,930円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1200m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函館2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂラインキャメロン, 64,長谷川,, 64,*  5,  -2, 5, 13.4,②②①, 1,14,Ｂウインドグラス, 65,菱田裕,, 58,*  4,  -3, 2,  5.7, ②②, 1, 1,Ｅピエナアプロｰズ, 68,秋山真,, 80,*  3,  11, 2,  3.4, ①①, 1, 1, ストｰクアンドレイ,---,川島信,, 65,   1,*  2, 3,  5.1, ⑩⑪
 2, 5,Ａコスモリボン, 65,丹内祐, 0.0, 59,*  3,* -2, 1,  2.1,④③③, 2, 6,Ｇツキミハナミ, 54,池添謙, 0.0, 58,  -2,*  3, 6, 14.9, ⑦⑨, 2, 4,Ｊスガノパフィオ, 63,三浦皇, 0.2, 78,  -1,  12, 6, 10.4, ④③, 2, 6,Ａコスモシルバｰド, 68,木幡初, 0.0, 63,   0,*  2, 5, 13.0, ⑪⑫
 3, 3,Ｈクニコチャン, 54,伊藤工, 0.3, 58,   2,* -2, 6, 14.6,③⑤⑤, 3, 1,Ｎタマモカフェゼリｰ, 39,古川吉, 0.0, 59,   1,   1,10, 46.9, ④⑤, 3, 5,Ｎアｰベントロｰト, 58,吉田隼, 0.3, 78,  -6,* 16, 3,  8.7, ⑧⑥, 3,11,Ｅティｰハｰフ, 58,武豊  , 0.1, 65,*  6,  -4, 2,  4.5, ④④
 4, 6,Ｌテｰオｰフェアリｰ, 43,岩田康, 0.7, 54,   1,  -5, 3,  6.0,⑤④④, 4,12,Ａハナズルナピエナ, 68,川須栄, 0.1, 58,  -2,   2, 1,  1.8, ⑧⑥, 4,10,Ｇバクシンクリチャン, 66,大野拓, 0.6, 73,*  2,   4, 7, 14.6, ②②, 4, 7,Ｌロゴタイプ, 46,村田一, 0.1, 62,   3,  -2,14, 71.1, ⑧⑧
 5,12,Ｊマルヨフレンドリｰ, 51,小林慎, 0.8, 54,   1,  -3,13,307.5,⑥⑧⑦, 5, 3,Ｈウエスタンビバ, 54,吉田隼, 0.2, 56,  -3,   2, 9, 38.1, ⑥⑦, 5, 8,Ｈベストブルｰム, 66,勝浦正, 0.8, 71,  -4,   9,10, 38.6, ⑦⑦, 5, 2,Ｆアットウィル, 57,岩田康, 0.2, 59,  -2,*  2, 1,  3.4, ⑬⑩
 6, 7,Ｆカワカミプレシャス, 57,荻野琢, 1.2, 54,  -3,* -2, 8, 32.9,⑪⑩⑩, 6, 4,Ｉオリエンタルポリｰ, 49,黛弘人, 0.3, 55,*  6,  -8,14,221.1, ①①, 6, 3,Ｍエクスクライム, 61,川須栄, 0.8, 71,  -2,   6, 9, 30.3, ③④, 6, 4,Ｇトルｰクマクト, 53,嘉藤貴, 0.3, 64,*  9,  -9, 8, 20.6, ①①
 7, 4,Ｅミスユニバｰス, 57,川須栄, 1.5, 50,   1,  -9, 4,  7.2,⑧⑦⑥, 7, 5,Ｆクレバｰブレｰド, 58,木幡初, 0.3, 55,  -7,*  5, 8, 36.7, ⑫⑪, 7, 2,Ｋティルトウイング, 63,横山和, 0.9, 69,  -5,   7,14, 96.6, ⑥⑧, 7, 5,Ｊコナブリュワｰズ, 48,秋山真, 0.4, 60,   3,  -6, 6, 14.7, ⑦⑦
 8,10,Ｇエクスレジェｰラ, 56,武豊  , 1.6, 49,   1, -10,10, 53.9,⑨⑨⑨, 8,13,Ｄブレイムレスリｰ, 60,岩田康, 0.3, 55,  -4,   2, 3,  5.9, ⑪⑩, 8,14,Ｆブリｰジｰデイズ, 68,丸山元, 0.9, 69,  -7,   9, 4,  9.5, ⑨⑨,11, 8,Ｄロｰガンサファイア, 58,松田大, 0.5, 59,   5,  -8, 4,  8.4, ⑥⑤
 9, 1,Ｃデンジャラスゲｰム, 62,菅原隆, 2.0, 45,*  4, -20, 2,  5.8,①①②, 9, 8,Ｅフェレンベルグ, 60,三浦皇, 0.4, 54,  -4,   1, 4, 12.1, ⑨⑧, 9, 7,Ｄラバｰフロｰ, 71,松山弘, 1.0, 69, -11,  13,11, 54.7, ⑪⑩, 8,14,Ｈジｰブラック, 51,丸山元, 0.7, 53,  -8,*  2, 7, 19.9, ⑮⑭
10, 9,Ｋハッピｰユｰゲント, 50,柴山雄, 2.7, 41,  -2, -14,11, 70.6,⑩⑪⑪,10, 2,Ｏショウナンアマダス, 35,松田大, 0.5, 52,   2,  -7,12,145.8, ③③,10,12,Ｉカナエチャン, 63,菱田裕, 1.0, 68,  -7,   8,13, 67.5, ⑩⑪, 9,16, シｰギリヤガｰル,---,五十嵐, 0.9, 53,   3, -12,11, 33.3, ⑨⑨
11,11,Ｉシャンタン, 52,池添謙, 3.0, 41,  -5, -11, 9, 35.9,⑫⑫⑫,11,11,Ｊアクアブルｰライト, 48,武豊  , 0.6, 51,   1,  -7, 5, 14.3, ⑤④,11,15,Ｃケイツｰノｰス, 71,柴山雄, 1.0, 68, -11,  12, 8, 22.4, ⑫⑫,10, 3,Ｂタガノハピネス, 63,松山弘, 0.9, 53,   5, -13, 9, 25.0, ⑤②
12,13,Ｍギャラクティコ, 38,小林徹, 3.4, 42,  -6, -13,12,194.6,⑬⑬⑬,12,10,Ｋマイネマキアｰジュ, 47,丹内祐, 0.6, 52,  -4,  -2,11,113.4, ⑩⑫,12, 9,Ｂサンライズサルｰテ, 71,丹内祐, 1.2, 66,  -2,   1, 1,  3.2, ⑤⑤,12,15, ミｰタロｰ,---,服部茂, 1.4, 44,  -9,  -7,12, 62.0, ⑯⑯
13, 8,Ｄトップバゴスタｰ, 59,松田大, 3.5, 35,   2, -28, 7, 17.4,⑦⑥⑧,13,15,Ｃリトルビッグマン, 61,宮崎北, 1.0, 47,  -7,  -4, 7, 26.5, ⑬⑬,13,11,Ｏティンクルチャｰミ, 55,五十嵐, 1.2, 68, -15,* 14,16,260.4, ⑭⑬,13, 9,Ｋエタｰナルムｰン, 47,丹内祐, 1.5, 48,*  7, -24,13, 62.7, ②③
,,,,,,,,,,,,14,16,Ｍスタｰインザライト, 44,五十嵐, 1.3, 43, -14,   0,16,563.2, ⑯⑯,14,16,Ａタイキブルｰス, 71,藤岡佑, 1.6, 63, -18,  11, 5, 10.2, ⑯⑭,14,13,Ｉイｰサンヘイロｰ, 48,四位洋, 2.2, 36,  -7, -18,16,101.1, ⑭⑮
,,,,,,,,,,,,15, 9,Ｌキョウワアリス, 47,大野拓, 1.6, 39,  -8, -11,15,253.8, ⑭⑭,15, 6,Ｐネオエピック, 40,川島信, 1.8, 62, -18,  10,15,201.7, ⑮⑯,15,12,Ｃタイセイロバリｰ, 59,勝浦正, 2.4, 33,   1, -29,10, 25.4, ⑫⑬
,,,,,,,,,,,,16, 7,Ｐスイｰトアルメリア, 30,横山和, 1.7, 37, -11, -10,13,162.8, ⑮⑮,16,13,Ｌメジロガストン, 62,黛弘人, 1.9, 56, -13,   2,12, 65.4, ⑬⑮,16,10, ディアセルヴィス,---,三浦皇, 4.0, 15,*  6, -54,15, 71.8, ③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,340円 複勝:02=320円 05=120円 03=400円 枠連:1,130円",,,,,,,,,,,,"単勝:570円 複勝:14=200円 06=420円 01=1,000円 枠連:1,830円",,,,,,,,,,,,"単勝:340円 複勝:01=190円 04=330円 05=330円 枠連:1,770円",,,,,,,,,,,,単勝:510円 複勝:01=210円 06=340円 11=190円 枠連:680円,,,,,,,,,,,
"馬連:1,270円 ワイド:02-05=440円 02-03=1,870円 03-05=480円",,,,,,,,,,,,"馬連:4,310円 ワイド:06-14=1,500円 01-14=2,890円 01-06=3,330円",,,,,,,,,,,,"馬連:2,070円 ワイド:01-04=760円 01-05=620円 04-05=1,470円",,,,,,,,,,,,"馬連:3,280円 ワイド:01-06=990円 01-11=700円 06-11=960円",,,,,,,,,,,
"馬単:3,810円 3連複:3,150円 3連単:26,890円",,,,,,,,,,,,"馬単:8,530円 3連複:34,340円 3連単:153,490円",,,,,,,,,,,,"馬単:3,380円 3連複:4,710円 3連単:22,300円",,,,,,,,,,,,"馬単:6,560円 3連複:7,940円 3連単:50,610円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八雲特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂアポロパックマン, 67,吉田隼,, 65,  -1,*  7, 1,  2.4, ⑤④, 1,13,Ａミッキｰバルｰン, 71,岩田康,, 67,*  2,*  6, 1,  1.2,⑦②①, 1, 9,Ａトミケンアルドｰル, 81,川須栄,, 75,*  5,   8, 1,  2.0,②②②, 1, 7,Ｄサクラボｰルド, 78,武豊  ,, 87,*  5,  14, 6, 22.3,③③③
 2, 3,Ａクルｰジンミジｰ, 69,大野拓, 0.0, 66,   1,*  5, 2,  2.8, ③③, 2, 2,Ｈマスタｰミニスタｰ, 56,小林徹, 1.7, 62,  -3,*  2, 9, 69.3,⑩⑪⑪, 2, 7,Ｉデルマエビス, 72,吉田隼, 0.0, 74,   3,* 11, 5, 17.2,⑤⑤⑤, 2, 1,Ｇシｰキングフェイム, 75,川須栄, 0.3, 80,*  6,   6, 5, 11.5,①①①
 3, 2,Ｈマスタｰエクレｰル, 50,津村明, 0.1, 67,*  7,   1,10, 75.6, ①①, 3, 8,Ｇスズカアｰサｰ, 57,松田大, 1.8, 55,*  1,  -6, 3, 12.3,②③③, 3,13,Ｂジャンナ, 80,岩田康, 0.1, 74,*  6,   6, 2,  3.4,⑧①①, 3, 6,Ｂサトノシュレン, 82,岩田康, 0.5, 77,*  6,   4, 1,  1.6,④②②
 4, 6,Ｃスタｰプラチナ, 66,長岡禎, 0.8, 59,*  5,  -5, 3,  7.9, ②②, 4, 9,Ｃセトノアイガｰ, 61,古川吉, 1.9, 55,  -2,  -4, 2, 11.5,⑧⑩⑧, 4, 4,Ｅエルヘイロｰ, 75,武豊  , 0.4, 73,   2,  10, 4, 15.6,⑦⑥⑥, 4,13,Ｋノヴァグロリア, 71,松田大, 0.5, 79,*  4,   7, 9, 47.9,②④④
 5, 8,Ｄウエスタンスマイル, 60,岩田康, 0.8, 57,  -9,   4, 7, 18.8, ⑨⑥, 5, 6,Ｆウォｰタｰカリブ, 57,丹内祐, 2.0, 53,  -1,  -6, 7, 41.6,④⑤⑤, 5, 3,Ｊチャｰムドライフ, 71,古川吉, 0.5, 73,   1,* 11,10, 41.8,⑨⑧⑧, 5,14,Ｉラロメリア, 73,吉田隼, 0.7, 84,  -1,* 17, 4,  9.6,⑪⑪⑨
 6,11,Ｊニホンピロプアラニ, 49,川須栄, 0.9, 58,   2,  -3, 4, 10.8, ④⑤, 6, 5,Ｌシアワセノカネ, 37,川島信, 2.2, 54,  -5,  -2,12,181.1,⑨⑫⑫, 6, 5,Ｃウイニングサルｰト, 78,藤田伸, 0.6, 73,   0,* 12, 3,  7.9,⑪⑫⑪, 6, 3,Ａラヴェルソナタ, 86,四位洋, 0.9, 79,   1,  10, 3,  7.5,⑧⑧⑦
 7,10,Ｌウエストヒュｰモア, -2,荻野琢, 1.2, 54, -14,   5, 5, 13.8, ⑫⑫, 7,10,Ｍボルドレ, 36,三浦皇, 2.3, 51,   0, -10, 5, 37.0,③④④, 7, 8,Ｆハタノゼフィロス, 74,柴山雄, 0.7, 69,   4,   4, 8, 26.9,⑥④③, 7, 5,Ｈデュリュクス, 74,柴山雄, 0.9, 85,  -4,* 23,10, 63.7,⑭⑭⑭
 8, 1,Ｆバトルマグマ, 59,三浦皇, 1.7, 48,  -6,  -5, 6, 17.4, ⑧⑧, 8,11,Ｂキョウワアｰク, 62,津村明, 2.3, 51,  -1,  -9, 6, 37.4,⑪⑧⑦, 8,12,Ｄファンキｰタウン, 75,黛弘人, 0.8, 70,   0,  10, 6, 21.4,⑩⑪⑩, 8, 8,Ｅメジロジェニファｰ, 77,村田一, 1.0, 76,   0,  11,11, 86.3,⑩⑨⑧
 9, 5,Ｇオｰノシシャモ, 56,長谷川, 1.7, 51,  -3,  -7, 8, 41.1, ⑦⑦, 9, 1,Ｉチュウワダンサｰ, 49,藤岡佑, 2.5, 52,  -3,  -8,10, 74.9,⑬⑨⑨, 9, 1,Ｇトｰセンヤッテキタ, 74,的場勇, 1.1, 73,   1,   7, 9, 39.1,④⑩⑨, 9, 2,Ｎトレノソルｰテ, 61,伊藤工, 1.2, 75,   1,   4,14,255.9,⑤⑥⑥
10, 7,Ｉスズカロイス, 50,横山和, 2.2, 42, -12,  -7,12,140.3, ⑪⑪,10, 7,Ｄレオアクトレス, 60,黛弘人, 2.6, 49,  -1, -11, 4, 15.8,⑥⑥⑥,10, 6,Ｈモウカリマッカｰ, 73,服部茂, 1.2, 69,  -1,  10,12,116.7,⑬⑬⑫,10, 9,Ｃテｰオｰケンジャ, 82,藤岡佑, 1.4, 70,   3,  -3, 8, 43.7,⑨⑤⑤
11, 9,Ｋシアワセノオウジ, 44,菱田裕, 2.2, 43,  -9,  -8,11, 87.8, ⑩⑩,11, 3,Ｋペッシュボンボン, 45,菱田裕, 2.9, 48,  -5,  -7,13,198.1,⑫⑬⑬,11,11,Ｌリバｰスタｰリング, 70,藤岡佑, 1.4, 67,   2,   2,13,164.2,⑫⑦⑦,11, 4,Ｊミッキｰナチュラル, 72,横山典, 1.6, 70,   0,   3, 7, 24.6,⑦⑩⑪
12,12,Ｅフェザｰステップ, 59,柴山雄, 2.4, 42,  -1, -14, 9, 46.7, ⑥⑨,12, 4,Ｊシンチノクリチャン, 47,服部茂, 3.6, 43,*  2, -24,11, 85.9,①①②,12, 2,Ｍナイスヘイロｰ, 60,池添謙, 2.1, 60,   4,  -8, 7, 23.4,①③④,12,11,Ｍツヨイキモチ, 68,小林慎, 1.8, 70,  -3,   6,12, 96.3,⑫⑬⑬
,,,,,,,,,,,,13,12,Ｅエピクリオス, 58,五十嵐, 3.7, 42,  -1, -21, 8, 58.2,⑤⑦⑩,13,10,Ｋプルｰフポジティブ, 70,長谷川, 3.2, 56,   1, -12,11, 86.1,③⑨⑬,13,12,Ｆタイタン, 75,藤田伸, 2.0, 68,  -2,   2, 2,  7.5,⑬⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｌアルマトゥｰラ, 70,勝浦正, 2.8, 56,   2, -16,13,242.4,⑥⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,
