12年 2月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9, 2,Ｈドラゴンネスト, 49,三浦皇, 1.6, 48, -11,  -7, 5, 10.7, ⑩⑪, 9,10, トレノユｰボウ,,横山義,208.5,,,, 2,  4.5,④③③, 9, 8,Ｄエイコオウイング, 72,柴田善, 1.5, 66,   6,  -5, 3,  5.4, ⑤⑤, 9,11,Ｉサイモントルナｰレ, 80,石橋脩, 1.0, 80,   5,   9,13,113.4,⑩⑩⑨
10,12,Ｇサンマルダｰム, 50,田辺裕, 1.7, 47, -15,  -3,11, 92.8, ⑭⑭,10,13, ヴィｰヴァシャトル,,大江原,208.5,,,, 3,  7.2,⑦⑩⑩,10, 6,Ｌゲンパチマイラヴ, 65,平野優, 1.6, 63,   3,  -4,14,223.9, ⑨⑦,10,14,Ｍフミノヤマビコ, 77,長谷川, 1.1, 76,*  6,   0,14,117.4,③③③
11,13,Ｋコパノハドソン, 45,北村宏, 1.8, 45,* -1, -20, 6, 17.8, ⑤④,11, 2, ジャンピンジャック,,高野和,208.6,,,,12, 88.2,⑤⑧⑦,11,13,Ｏサｰストンサラ, 47,木幡初, 1.9, 61,*  7, -11, 9, 29.3, ③③,11,13,Ｆメイショウドンタク, 85,柴田善, 1.2, 76,*  6,  -1, 7, 16.0,⑤④④
12,14,Ｄフジマｰガレット, 59,嶋田純, 2.1, 43,*  0, -24, 7, 18.1, ③②,12,12, シルクタイタン,,平沢健,209.5,,,,11, 81.0,⑬⑬⑬,12,14,Ｉホロｰポイント, 67,岩田康, 1.9, 61,   6,  -9, 6, 13.8, ⑥⑥,12,12,Ｎドリｰムセｰリング, 75,荻野琢, 1.3, 74,*  8,  -4, 8, 25.9,②②②
13, 5,Ｍドラゴントロフィｰ, 35,小野寺, 2.2, 41,  -7, -17,10, 73.6, ⑦⑦,13, 1, マイネルプルｰト,,水出大,211.2,,,, 5, 11.6,⑪⑫⑫,13, 9,Ｋラブミｰダン, 66,吉田豊, 2.0, 59,   1,  -3,15,271.5, ⑬⑬,13, 7,Ｌハッピｰパレｰド, 78,後藤浩, 1.7, 72,   5,  -3,10, 79.2,⑪⑪⑩
14,11,Ｌケイジｰハンタｰ, 38,平野優, 3.0, 36,  -9, -21,16,298.9, ⑨⑩,14, 3, クリノマドンナ,,池崎祐,217.9,,,,13,213.7,⑭⑭⑭,14,16,Ｐワイズチェアマン, 43,田中博, 2.3, 56,  -1,  -4,13, 86.4, ⑮⑭,14, 5,Ｊヒシセンチュリｰ, 79,クウィ, 2.1, 66,*  7, -19,11, 80.9,①①①
15,10,Ｏカンダガワ, 29,高嶋活, 3.1, 35,  -7, -24,15,223.4, ⑧⑧,,,,,,,,,,,,,15,12,Ｅハｰティンハｰト, 72,田辺裕, 2.4, 56,   2,  -9, 7, 14.0, ⑩⑩,,,,,,,,,,,,
16, 8,Ｎバクシンドｰタｰ, 30,太宰啓, 7.2, -1,  -3, -65,14,175.9, ②⑥,,,,,,,,,,,,,16,11,Ｎダイメイジャパン, 50,小林淳, 5.8, 32,  -2, -32,16,520.0, ⑫⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
単勝:390円 複勝:04=140円 01=230円 03=130円 枠連:440円,,,,,,,,,,,,"単勝:3,050円 複勝:08=900円 14=1,050円 07=970円 枠連:3,360円",,,,,,,,,,,,"単勝:370円 複勝:01=200円 04=1,080円 03=390円 枠連:1,920円",,,,,,,,,,,,単勝:280円 複勝:02=140円 08=160円 01=460円 枠連:550円,,,,,,,,,,,
"馬連:1,750円 ワイド:01-04=590円 03-04=210円 01-03=420円",,,,,,,,,,,,"馬連:31,950円 ワイド:08-14=9,090円 07-08=5,690円 07-14=10,290円",,,,,,,,,,,,"馬連:9,280円 ワイド:01-04=2,870円 01-03=1,200円 03-04=4,140円",,,,,,,,,,,,"馬連:570円 ワイド:02-08=270円 01-02=1,090円 01-08=1,490円",,,,,,,,,,,
"馬単:3,070円 3連複:1,250円 3連単:9,860円",,,,,,,,,,,,"馬単:79,890円 3連複:229,030円 3連単:1,641,290円",,,,,,,,,,,,"馬単:14,620円 3連複:24,570円 3連単:148,680円",,,,,,,,,,,,"馬単:1,080円 3連複:4,260円 3連単:16,250円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  ダ2100m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京新聞杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4, フルヒロボｰイ,---,田中勝,, 63,*  1,* -2, 2,  3.1, ①①, 1, 4,Ａクリｰルカイザｰ, 68,吉田豊,, 66,* -8,* 14, 1,  3.4,②③③, 1, 5,Ｉフォンテｰヌブロｰ, 72,岩田康,, 79,   8,* 11, 2,  5.9,⑮⑮⑮, 1, 5,Ｃガルボ, 90,石橋脩,, 97,* 11,  19, 8, 16.8, ③③
 2,14, メビュｰスラブ,---,田辺裕, 1.3, 53,*  0, -13, 9, 37.7, ④④, 2, 1,Ｅラウンドロビン, 56,田中勝, 0.0, 66,* -5,  10, 5, 11.3,①①①, 2, 8,Ｎパンジャ, 66,クウィ, 0.1, 77,* 11,   0, 5, 10.6,②②②, 2, 6,Ａコスモセンサｰ, 94,蛯名正, 0.0, 96,* 15,  10, 4,  6.7, ①①
 3, 6, トミケンスプリング,---,高嶋活, 1.4, 52,  -2, -10,13,105.5, ⑨⑨, 3, 3,Ｌシルバｰレイショウ, 42,クウィ, 0.5, 63, -11,  12, 7, 16.2,⑧⑧⑨, 3,12,Ｌバンダムミラｰジュ, 68,北村宏, 0.3, 77,   9,*  4,11, 34.4,⑫⑪⑪, 3, 7,Ｊヒットジャポット, 89,後藤浩, 0.4, 94,   5,* 22, 7, 14.9, ⑫⑫
 4,10, ヒカルヨコハマ,---,横山典, 1.5, 50,  -4,  -8, 4, 10.2, ⑪⑪, 4,14,Ｈフミノポｰルスタｰ, 53,太宰啓, 0.5, 62, -11,  12, 9, 26.9,⑫⑩⑧, 4, 6,Ｊタイソンバロｰズ, 71,和田竜, 0.6, 75,   9,   0, 6, 18.5,④⑥⑥, 4, 4,Ｌフミノイマｰジン, 86,太宰啓, 0.4, 94,   5,* 24, 9, 18.9, ⑭⑭
 5, 7, スカｰレットリング,---,内田博, 1.8, 47, -12,*  0, 1,  2.9, ⑬⑫, 5,13,Ｂコスモグランデｰル, 61,柴田大, 0.7, 68, -13,* 17, 2,  3.5,⑬⑭⑮, 5, 9,Ｈヴァルディヴィア, 72,三浦皇, 0.8, 74,   9,  -1, 4,  9.1,⑨⑨⑨, 5,12,Ｈダノンシャｰク, 89,内田博, 0.5, 94,   6,* 21, 1,  4.4, ⑮⑬
 6,15, ミヒロ,---,吉田豊, 1.8, 48,  -3, -11, 5, 10.4, ⑩⑩, 6, 9,Ｐブリングスザサン, 24,田中博, 0.8, 56,* -6,   0,10, 27.7,③②②, 6,11,Ｅシベリアンファクト, 73,田辺裕, 0.9, 73,   9,   0,10, 29.0,⑪⑫⑫, 6,13,Ｂミッキｰドリｰム, 92,和田竜, 0.6, 91,* 11,  11, 6, 12.9, ④④
 7, 1, ダイヤコレクタｰ,---,三浦皇, 2.0, 49,   0, -16, 7, 18.0, ⑤⑤, 7, 2,Ｎガニオン, 39,平野優, 1.0, 55,  -9,   2,13, 79.6,④⑤⑤, 7,14,Ｄデミチンタ, 73,横山典, 1.1, 72,   8,   0,14, 48.9,⑬⑬⑬, 7,10,Ｉフレｰルジャック, 89,福永祐, 0.7, 91,  10,  13, 2,  5.0, ⑦⑥
 8, 9, ダイメイサンジ,---,小島太, 2.5, 45,*  2, -24,12,100.2, ③③, 8,16,Ｃトウカイクオｰレ, 60,柴田善, 1.2, 57, -12,   7, 4,  9.8,⑪⑫⑬, 8,13,Ａロｰレルキングダム, 77,田中勝, 1.1, 71,   8,   0, 1,  2.3,⑭⑭⑭, 8,15,Ｅマイネルラクリマ, 90,柴田大, 0.7, 93,  10,  12, 5,  8.6, ⑤⑦
 9,16, キネオシルバｰ,---,大庭和, 2.8, 41, -14,  -5,16,167.5, ⑭⑭, 9, 7,Ｇナスノシベリウス, 54,横山典, 1.3, 57, -16,* 14, 6, 15.0,⑯⑯⑯, 9, 2,Ｇニｰロ, 72,嶋田純, 1.3, 70,  10,  -8, 8, 26.1,③③③, 9, 9,Ｍブリッツェン, 85,柴田善, 0.7, 89,* 11,   8,13, 60.4, ②②
10, 2, インパルション,---,水出大, 3.0, 39, -19,* -1,14,108.4, ⑮⑯,10,10,Ｆショウナンラピス, 55,後藤浩, 1.4, 49,* -8,  -6,11, 32.1,⑥④④,10, 3,Ｂオリオンザアルファ, 75,吉田豊, 1.7, 68,   6,   0,13, 44.3,⑯⑯⑯,10, 8,Ｆアスカクリチャン, 89,田中勝, 0.8, 88,   7,  15,11, 40.0, ⑪⑪
11,13, ブレッシングベル,---,木幡初, 3.1, 38, -13, -11,15,133.9, ⑫⑬,11, 6,Ｏマイクリスタル, 36,嶋田純, 1.5, 48,  -9,  -5,15,183.6,⑤⑥⑥,11, 7,Ｋウエスタンブラボｰ, 71,柴田善, 1.8, 69,* 11, -12,12, 40.0,⑤④④,11, 2,Ｎゴｰルスキｰ, 84,北村宏, 1.1, 85,   7,  11,12, 45.6, ⑨⑩
12,11, ロｰレルヘｰシンク,---,的場勇, 3.3, 39,   0, -28,11, 84.7, ⑦⑥,12,12,Ｄダディｰズクｰル, 59,蛯名正, 1.7, 47,  -9,  -8, 3,  6.2,⑦⑦⑦,12, 1,Ｐシャドウブルｰス, 62,福永祐, 2.1, 65,   9, -13,15,103.3,⑦⑤⑤,12, 3,Ｐキングストリｰト, 79,三浦皇, 1.3, 83,  10,   3,15,155.4, ⑥⑤
13, 3, クライノｰト,---,和田竜, 4.1, 32, -14, -17, 8, 26.1, ⑯⑮,13, 5,Ｋクリノエルヴィス, 47,小野寺, 1.8, 49, -13,   1,16,221.8,⑭⑮⑭,13,15,Ｍエｰブフウジン, 67,蛯名正, 2.4, 64,   9, -14, 7, 21.0,⑩⑩⑩,13,14,Ｄサダムパテック, 90,岩田康, 1.4, 80,   8,   3, 3,  5.3, ⑧⑧
14, 5, ダイワロｰド,---,柴田大, 4.2, 31,*  1, -39, 3,  8.4, ②②,14,11,Ｍジャストザハピネス, 40,石橋脩, 1.8, 46, -10,  -6, 8, 20.7,⑩⑨⑩,14, 4,Ｃアｰルシネマスタア, 74,内田博, 2.5, 63,* 11, -20, 3,  8.1,①①①,14, 1,Ｏセイカアレグロ, 83,武士沢, 1.4, 81,   4,  10,16,449.1, ⑯⑮
15, 8, コスモウィロｰ,---,中谷雄, 5.1, 24,  -2, -42, 6, 14.2, ⑧⑧,15,15,Ｉジョウノアラン, 48,内田博, 1.9, 49, -11,  -3,12, 61.8,⑮⑬⑪,15,10,Ｆジェットヴォイス, 72,木幡初, 2.6, 63,  10, -18, 9, 27.2,⑧⑦⑦,15,16,Ｋアドマイヤロイヤル, 87,田辺裕, 2.6, 67,   2,  -6,14, 88.6, ⑬⑯
16,12, エｰブバットマン,---,嶋田純, 5.7, 21,  -1, -48,10, 41.5, ⑥⑦,16, 8,Ｊスカイアｰト, 48,田辺裕, 2.1, 44, -12,  -6,14,180.0,⑨⑪⑫,16,16,Ｏベルモントメジャｰ, 62,津村明, 3.1, 59,   9, -21,16,239.7,⑥⑧⑧,16,11,Ｇスマイルジャック, 89,横山典, 2.8, 63,   7, -16,10, 27.9, ⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,
"単勝:310円 複勝:04=150円 14=440円 06=2,270円 枠連:4,770円",,,,,,,,,,,,"単勝:340円 複勝:04=160円 01=310円 03=450円 枠連:1,480円",,,,,,,,,,,,"単勝:590円 複勝:05=210円 08=420円 12=950円 枠連:1,740円",,,,,,,,,,,,"単勝:1,680円 複勝:05=380円 06=300円 07=380円 枠連:3,780円",,,,,,,,,,,
"馬連:9,870円 ワイド:04-14=2,730円 04-06=4,810円 06-14=29,650円",,,,,,,,,,,,"馬連:1,890円 ワイド:01-04=660円 03-04=1,030円 01-03=1,990円",,,,,,,,,,,,"馬連:3,290円 ワイド:05-08=1,270円 05-12=3,260円 08-12=4,340円",,,,,,,,,,,,"馬連:3,720円 ワイド:05-06=1,020円 05-07=1,310円 06-07=1,330円",,,,,,,,,,,
"馬単:14,730円 3連複:212,030円 3連単:400,450円",,,,,,,,,,,,"馬単:2,870円 3連複:9,420円 3連単:35,230円",,,,,,,,,,,,"馬単:6,560円 3連複:45,480円 3連単:231,680円",,,,,,,,,,,,"馬単:9,830円 3連複:9,430円 3連単:65,040円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 6R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ山梨杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅジャストジョｰイ, 60,後藤浩,, 61,*  2,  -2, 1,  3.3, ②②, 1, 5,Ｂジョングルｰル, 70,三浦皇,, 71,  -2,* 27, 1,  1.7,⑥⑥⑥, 1, 2,Ｆサトノタイガｰ, 80,的場勇,, 86,   4,  19, 5, 11.5, ③③, 1, 9,Ｍパワｰスポット, 70,横山典,, 84,   6,* 18, 3,  5.3, ⑯⑯
 2,14,Ｄタニセンヴォイス, 61,田辺裕, 0.1, 60,*  1,  -2, 4,  8.8, ③③, 2, 8,Ｃミヤビアミュレット, 70,田辺裕, 0.5, 62,*  1,  13, 2,  3.5,①①①, 2, 9,Ｂハングリｰジャック, 83,蛯名正, 0.1, 85,   3,  19, 1,  2.6, ④④, 2,14,Ａテクニカルラン, 80,福永祐, 0.0, 84,  13,*  8, 1,  3.4, ⑪⑫
 3,16,Ｃフジキラメキ, 62,北村宏, 0.2, 59,  -3,*  2, 3,  5.2, ⑨⑨, 3, 7,Ｇレッドフォルツァ, 46,北村宏, 0.6, 63,* -1,  16, 3,  6.4,⑤⑤④, 3, 3,Ａフルアクセル, 84,福永祐, 0.4, 82,   1,  18, 2,  3.8, ⑤⑤, 3, 8,Ｆクラリスピンク, 77,吉田豊, 0.7, 77,   8,*  9, 9, 26.2, ⑮⑮
 4, 5,Ｂシャドウライフ, 62,横山典, 0.5, 57,  -2,  -1, 2,  4.2, ⑧⑦, 4, 2,Ｅヒシマｰベラス, 59,田中勝, 0.8, 59,* -1,  13, 6, 52.3,②③③, 4, 4,Ｍモンテアルベルト, 70,後藤浩, 0.4, 77,* 17,  -8, 7, 15.0, ①①, 4, 5,Ｅヤマニンミミック, 77,蛯名正, 1.0, 77,  11,   0,11, 70.2, ⑬⑭
 5, 8,Ｆユキムスメ, 59,田中勝, 0.5, 57,   0,  -3, 7, 16.1, ⑤⑤, 5, 1,Ａキｰプビリｰビング, 70,武士沢, 1.0, 58,  -2,  13, 5, 17.6,④④⑤, 5,14,Ｇバウンシングライト, 78,柴田善, 0.7, 80,  -3,* 21,11, 95.6, ⑫⑫, 5, 3,Ｉクロｰバｰリｰフ, 74,岩田康, 1.4, 73,  14,  -7, 2,  3.9, ⑧⑦
 6,10,Ｉコスモディクタット, 56,柴田大, 0.5, 58,  -4,*  2,15,106.8, ⑩⑩, 6, 6,Ｄステアトゥヘヴン, 69,蛯名正, 1.0, 56,* -1,   7, 4,  7.0,③②②, 6, 8,Ｄツクバコガネオｰ, 81,吉田豊, 0.7, 78,  -3,* 22, 9, 53.8, ⑬⑬, 6, 4,Ｃトウカイライフ, 78,田辺裕, 1.4, 74,  11,  -2, 6, 14.0, ⑭⑬
 7, 2,Ｍフェスティヴラン, 49,岩田康, 0.6, 57,  -6,*  3,10, 44.4, ⑫⑫, 7, 3,Ｆジャングルスタｰ, 50,柴田大, 2.4, 49,  -5,   0, 7,157.0,⑦⑦⑦, 7,13,Ｃヒシカツジェｰムス, 82,田辺裕, 0.7, 80,  -4,* 24, 3,  6.0, ⑮⑮, 7,10,Ｎマドモアゼルノン, 68,柴田大, 1.5, 72,  15, -10,16,472.8, ⑤⑤
 8, 1,Ｊショウナンハッブル, 54,平野優, 1.0, 54,   0,  -9,13, 71.6, ④④, 8, 4,Ｈモルフェフォレスト, 42,小野寺, 4.9, 25,  -6, -30, 8,195.7,⑧⑧⑧, 8,12,Ｉオメガブレイン, 77,内田博, 1.0, 75,   1,   9, 6, 13.0, ⑦⑥, 8, 7,Ｊウォンビｰロング, 74,北村宏, 1.6, 70,* 16, -13, 7, 15.1, ③②
 9,12,Ｈトラストネモフィラ, 56,福永祐, 1.5, 50,  -4,  -6,12, 48.6, ⑪⑪,,,,,,,,,,,,, 9, 1,Ｈダブルレインボｰ, 77,岩田康, 1.0, 74,  -2,  13,12,106.6, ⑨⑧, 9, 2,Ｄリｰプオブフェイス, 77,三浦皇, 1.6, 73,  12,  -6, 4,  8.6, ⑫⑩
10, 7,Ｏチャイナキッス, 40,三浦皇, 1.6, 52,  -9,   0, 8, 21.2, ⑮⑯,,,,,,,,,,,,,10, 6,Ｊサトノオｰ, 75,北村宏, 1.1, 75,  -1,  14, 4,  9.3, ⑩⑩,10,11,Ｂアプレレクｰル, 79,後藤浩, 2.4, 66,  14, -16, 5, 10.0, ⑨⑧
11, 9,Ａロｰゼズガｰランド, 65,蛯名正, 1.8, 48,*  1, -18, 5, 10.7, ①①,,,,,,,,,,,,,11, 7,Ｏメジロマリアン, 65,柴田大, 1.1, 74,*  9,  -6,15,320.3, ②②,11,15,Ｋケイジｰシオン, 72,平野優, 2.6, 65,  13, -16,15,244.7, ⑥⑪
12, 4,Ｐウエスタンジャンヌ, 39,柴田善, 1.8, 51,  -8,  -3,11, 46.1, ⑯⑮,,,,,,,,,,,,,12,15,Ｅオルトリンデ, 81,田中勝, 1.2, 71,   0,   9, 8, 36.6, ⑧⑨,12, 1,Ｈユメノトキメキ, 75,和田竜, 2.9, 62,* 15, -24,10, 53.6, ②③
13, 6,Ｎセカンドペガサス, 48,嶋田純, 2.3, 46,  -7, -10,16,113.5, ⑭⑭,,,,,,,,,,,,,13, 5,Ｋシンボリカｰジナル, 74,クウィ, 1.3, 71,   1,   6,13,187.8, ⑥⑦,13, 6,Ｏアイアムノココロ, 63,クウィ, 3.0, 62,  13, -20,14, 99.8, ⑩⑨
14,13,Ｌエメラルポケット, 52,木幡初, 2.3, 45,  -1, -17,14,101.5, ⑥⑥,,,,,,,,,,,,,14,11,Ｎレインスティック, 67,三浦皇, 1.5, 71,  -3,  11,10, 54.2, ⑭⑭,14,16,Ｇホクトスワン, 75,田中勝, 3.2, 58,* 16, -26,13, 83.2, ④④
15,15,Ｋピｰナツ, 54,石橋脩, 3.0, 40,  -7, -16, 6, 14.0, ⑬⑬,,,,,,,,,,,,,15,10,Ｌサバｰス, 73,横山典, 1.6, 67,  -2,   6,14,199.9, ⑪⑪,15,12,Ｐペンテシレイア, 60,柴田善, 3.6, 58,* 17, -32, 8, 20.1, ①①
16,11,Ｇグラスリベラル, 58,的場勇, 3.3, 40,  -3, -25, 9, 42.4, ⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｌナンヨｰクイｰン, 70,嶋田純, 3.7, 57,  15, -29,12, 70.3, ⑦⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
