12年 4月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 9,Ｍトウショウテイスト, 41,武士沢, 1.6, 53,  -7,   0,15,185.7, ⑩⑪, 9,10,Ｈビップシャイン, 52,柴田大, 0.6, 56,   3,  -4, 9, 47.6, ⑤⑤, 9, 9,Ｆゴｰルドヘクタｰ, 66,吉田豊, 1.3, 66,  -3,   7, 6, 14.7, ⑧⑧, 9,10,Ｈシャイニｰブラウン, 81,石橋脩, 0.9, 83,  -1,  17, 7, 35.9,⑪⑪⑪
10, 3, スマクラグドス,---,丸山元, 1.9, 52,  -8,  -1, 9,112.9, ⑬⑭,10, 4,Ｏツインピｰクス, 39,宮崎北, 0.7, 51,   0,  -2,13,185.8, ⑧⑦,10, 8,Ｊディアワイズマン, 63,後藤浩, 1.4, 65,  -1,   4,11, 29.8, ⑤④,10, 9,Ｇウインマリアベｰル, 82,後藤浩, 1.0, 83,  -1,  16,12,155.0,⑩⑨⑩
11,10,Ｈウィッシュガバナｰ, 51,松岡正, 2.1, 48,  -4,  -9,13,149.3, ⑦⑧,11, 1,Ｑフェアリｰズサン, 35,大庭和, 1.3, 47,  -7,   2,16,264.4, ⑱⑰,11,10,Ｈクレバｰオｰロラ, 65,石橋脩, 1.7, 65,  -6,   9,12, 33.2, ⑬⑬,11, 8,Ｄポケッタブルゲｰム, 83,四位洋, 1.8, 75,  -2,   9,10, 55.7,⑫⑫⑫
12, 5, ナムラレアアｰス,---,杉原誠, 2.2, 46,* -2, -13,10,114.5, ③④,12, 7,Ｐビルアｰツ, 36,武士沢, 1.3, 46,  -2,  -5,15,217.3, ⑭⑮,12,11,Ｍエスプレッソ, 58,宮崎北, 1.9, 63,  -5,   7,14,352.1, ⑭⑭,12,11,Ｌヤマニンエルブ, 66,江田照, 2.4, 55,* 11, -34, 5, 19.7,①①①
13,13,Ｂディアコンコルド, 60,田中勝, 2.4, 44,  -6, -10, 4, 17.5, ⑨⑩,13, 6,Ｍクレバｰアストレア, 41,大野拓, 1.7, 44,  -4,  -4,14,188.1, ⑰⑱,13, 3,Ｌジアッロ, 61,田中勝, 2.4, 55,* -1,  -8, 9, 24.1, ②②,,,,,,,,,,,,
14, 1,Ｋダイワビガｰ, 45,柴田大, 3.0, 40,* -2, -20,12,138.1, ②②,14,13,Ｇオｰクブラフ, 56,津村明, 1.7, 38,  -1, -14,10, 56.2, ⑩⑫,14, 6,Ｎクリｰンチャンス, 55,中谷雄, 3.6, 49,  -1, -15,13,339.4, ③③,,,,,,,,,,,,
15, 4, ヒカルツヨコ,---,横山義, 3.4, 38,  -9, -14,16,331.6, ⑫⑬,15, 3,Ｎクライシスワン, 41,二本柳, 2.0, 38,  -2, -15,17,474.8, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Ｌガッテンラヴ, 45,大野拓, 3.7, 34,  -8, -18, 8, 71.2, ⑭⑫,16,17,Ｋサダムウイズダム, 45,柴田善, 2.7, 29,   0, -31,12,146.1, ⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,15,Ｉダイヤモンタｰニャ, 46,江田照, 2.8, 29,  -3, -23,18,532.3, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,14, アンバウンド,---,田辺裕, 2.9, 26,  -1, -31, 3,  7.4, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,
"単勝:200円 複勝:02=110円 08=120円 14=1,610円 枠連:320円",,,,,,,,,,,,単勝:310円 複勝:05=130円 12=130円 08=540円 枠連:280円,,,,,,,,,,,,単勝:470円 複勝:01=190円 14=480円 05=210円 枠連:730円,,,,,,,,,,,,単勝:370円 複勝:07=140円 02=110円 05=170円 枠連:460円,,,,,,,,,,,
"馬連:340円 ワイド:02-08=180円 02-14=4,660円 08-14=4,460円",,,,,,,,,,,,"馬連:410円 ワイド:05-12=190円 05-08=1,610円 08-12=1,590円",,,,,,,,,,,,"馬連:6,980円 ワイド:01-14=2,220円 01-05=620円 05-14=1,400円",,,,,,,,,,,,馬連:480円 ワイド:02-07=220円 05-07=460円 02-05=270円,,,,,,,,,,,
"馬単:540円 3連複:11,970円 3連単:30,370円",,,,,,,,,,,,"馬単:950円 3連複:4,550円 3連単:17,180円",,,,,,,,,,,,"馬単:11,100円 3連複:12,410円 3連単:79,480円",,,,,,,,,,,,"馬単:1,110円 3連複:790円 3連単:4,430円",,,,,,,,,,,
■ 2R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝｹｲｽﾎﾟｰﾂ賞ﾌﾛｰﾗｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄオネストエイブ, 62,津村明,, 66,*  1,*  8, 5, 10.4,⑭⑥⑥, 1, 8,Ａアナンジュパス, 62,蛯名正,, 70, -10,* 10, 1,  2.4,⑫⑪⑨, 1,13,Ｈラッシュザワｰク, 67,蛯名正,, 73,  -1,* 13, 2,  4.6, ⑫⑩, 1, 6,Ａミッドサマｰフェア, 80,蛯名正,, 84,  -5,* 25, 1,  2.3,⑥⑧⑧
 2, 1,Ｃオパｰルパワｰ, 66,丸山元, 0.4, 63,*  2,   0, 3,  6.9,①①①, 2,13,Ｄジョウノカｰラ, 54,杉原誠, 0.2, 60,* -3,  -9, 2,  4.6,②②②, 2, 6,Ｃトｰホウペガサス, 71,柴田善, 0.2, 71,*  1,   7, 1,  2.3, ②②, 2,10,Ｆアイスフォｰリス, 71,松岡正, 0.4, 77,* -2,  12, 2,  5.8,②③③
 2, 5,Ａニシノボレロ, 69,蛯名正, 0.4, 63,*  1,   2, 1,  2.1,⑥③③, 3,12,Ｋマイオリオン, 47,江田照, 0.3, 62,* -5,  -5, 8, 26.1,④④④, 3,11,Ａドンビザッツウェイ, 74,田辺裕, 0.4, 70,  -6,* 15, 5, 10.9, ⑯⑯, 3, 5,Ｍダイワデッセｰ, 64,武士沢, 0.5, 75,* -2,  12,18,156.0,③②②
 4,10,Ｋクレバｰエンペラｰ, 54,田辺裕, 0.5, 63,  -1,*  6, 9, 78.5,⑦⑦⑨, 4,18, エスキナンサス,---,武士沢, 0.3, 65,  -8,   1, 6, 17.3,⑨⑧⑧, 4, 7,Ｅニシノゲイナｰ, 69,吉田豊, 0.4, 70,  -1,   9, 7, 18.6, ⑨⑨, 4, 1,Ｅタｰフデライト, 71,中谷雄, 0.6, 76,  -5,  16,10, 38.0,⑧⑦⑦
 5,13,Ｂザッツフォエヴァｰ, 68,後藤浩, 0.5, 63,*  1,   3, 2,  5.0,④⑤⑤, 5, 9,Ｂタマモスキップ, 60,勝浦正, 0.4, 57,* -1, -14,12, 74.9,①①①, 5,10,Ｉメイスンファｰスト, 67,原田和, 0.4, 69,*  3,   4, 8, 22.2, ①①, 5,18,Ｈセコンドピアット, 70,石橋脩, 0.6, 82,  -8,* 25, 7, 16.0,⑰⑱⑯
 6,11,Ｇウェルウィッチア, 59,武士沢, 0.6, 65,  -1,*  8, 7, 17.2,⑨⑨⑩, 6,16,Ｃスリリングレディ, 60,田中勝, 0.6, 59,  -7,  -6, 3,  6.7,⑤⑥⑥, 6,16,Ｂダテノスイミｰ, 72,後藤浩, 0.6, 69,  -2,   9, 3,  7.4, ⑭⑪, 6, 4,Ｌラスヴェンチュラス, 67,吉田豊, 0.7, 74,  -3,  14, 4, 10.3,⑤⑤⑤
 7, 2,Ｆウインアズｰリ, 60,石橋脩, 1.3, 58,*  1,  -4, 8, 46.6,②④④, 7,10,Ｅイブニングスカイ, 54,石橋脩, 0.6, 59,* -5,  -9, 5,  9.1,③③③, 7, 4,Ｊレチタティｰヴォ, 66,宮崎北, 0.7, 68,  -3,   9,11, 87.2, ⑬⑬, 7, 3,Ｎゴｰルデンナンバｰ, 63,大庭和, 0.7, 78,  -7,* 20, 9, 29.2,⑮⑮⑬
 8, 7,Ｌビックタイム, 53,大野拓, 1.4, 59,   0,   0,11,244.8,⑫⑪⑧, 8,15,Ｉアイティロｰズ, 47,吉田豊, 0.7, 63, -14,*  8, 9, 31.5,⑯⑭⑮, 8, 1,Ｄアドバンスペリｰ, 69,江田照, 1.0, 64,  -2,   5,12,119.7, ⑩⑧, 8, 9,Ｇウイングドウィｰル, 70,江田照, 0.8, 71,  -4,  10,16, 83.4,⑦⑥⑥
 9,16,Ｊトラストネモフィラ, 54,勝浦正, 1.6, 56,   0,  -5,13,280.7,⑧⑩⑦, 9, 7,Ｍジェイケイドリｰム, 45,後藤浩, 0.7, 60,  -8,  -4,10, 59.2,⑥⑦⑦, 9,14,Ｍココロバ, 62,杉原誠, 1.2, 63,*  2,  -2,15,182.2, ③③, 9,15,Ｒアンアヴェンジド, 48,杉原誠, 0.8, 75,  -7,  17,14, 51.7,⑬⑫⑪
10, 6,Ｅアサクサニッポン, 60,吉田豊, 2.1, 55,  -2,  -3, 6, 11.1,⑩⑬⑮,10, 2,Ｏスマイルキャッチャ, 43,津村明, 0.8, 61, -12,*  4,13,126.1,⑪⑫⑭,10,15,Ｇヒショウ, 69,三浦皇, 1.3, 64,  -3,   5, 6, 14.1, ⑮⑮,10, 2,Ｋフラゴリｰネ, 67,津村明, 1.0, 72,  -6,  14,11, 40.6,⑪⑪⑨
11,15,Ｏゴｰルドルｰキｰ, 49,柴田大, 2.2, 54,  -2,  -4,12,253.9,⑯⑮⑫,11, 3,Ｆミスユニバｰス, 53,三浦皇, 1.0, 58, -11,  -3, 4,  9.1,⑩⑩⑪,11, 2,Ｌカフェラビリンス, 65,横山義, 1.6, 59,   1,  -3,14,146.1, ⑦⑤,11,14,Ｊラシンティランテ, 69,四位洋, 1.0, 78,  -9,* 21, 8, 21.8,⑯⑯⑰
12, 8,Ｈエンギロティタ, 56,三浦皇, 2.4, 53,  -1,  -7, 4,  8.7,⑬⑭⑪,12,11,Ｊジャングルヤマト, 47,原田和, 1.2, 52,  -7, -15,18,539.5,⑧⑤⑤,12, 8,Ｋマイネロｰレライ, 65,柴田大, 1.6, 60,  -3,   1,13,123.8, ⑪⑭,12,11,Ｐアラドヴァル, 62,勝浦正, 1.1, 72,  -6,  15,17,100.8,⑫⑬⑭
13,12,Ｍジャングルスタｰ, 50,中谷雄, 3.2, 47,  -3, -12,15,502.7,⑪⑫⑯,13, 1,Ｈマホウノランプ, 49,中谷雄, 1.5, 52, -12,  -8,11, 68.3,⑮⑬⑬,13, 5,Ｆネグレスコ, 69,石橋脩, 1.8, 59,   0,  -4, 4,  9.3, ⑤⑦,13,12,Ｉサンキュｰアスク, 70,横山義, 1.2, 72,  -8,  15,13, 51.4,⑭⑭⑮
14, 4,Ｎロｰオブネイチャｰ, 50,大庭和, 3.2, 47,*  1, -22,10,101.3,③②②,14, 4,Ｐヤマニンラピエｰル, 41,四位洋, 1.7, 51, -11, -12,15,170.0,⑰⑯⑫,14,12,Ｎプレミアムカｰド, 59,丸山元, 1.9, 59,   1,  -5, 9, 25.0, ⑥⑥,14, 8,Ｑチャｰチクワイア, 59,三浦皇, 1.2, 72,  -6,  12,12, 49.0,⑩⑨⑫
15, 3,Ｉプリンシパル, 55,杉原誠, 4.4, 41,  -2, -22,16,592.4,⑤⑧⑭,15, 6,Ｇマイネマリアンヌ, 49,柴田大, 1.8, 51, -11, -14, 7, 19.7,⑦⑨⑩,15, 3,Ｐルネッサンスマン, 58,大野拓, 2.0, 57,  -2,  -2,16,378.5, ⑧⑫,15, 7,Ｄヘレナモルフォ, 72,柴田善, 1.2, 64,* -1,  -2, 5, 14.3,①①①
16, 9,Ｐジｰガｰスズラン, 49,二本柳, 4.6, 39,  -2, -24,14,390.2,⑮⑯⑬,16,17,Ｑゴウイモン, 40,大野拓, 1.8, 55, -17,   0,17,432.4,⑭⑰⑰,16, 9,Ｏダイワベルベ, 58,武士沢, 2.7, 53,*  2, -14,10, 39.0, ④④,16,13,Ｂレッドマｰキュリｰ, 72,後藤浩, 1.3, 68,  -5,   7, 3,  8.9,⑨⑩⑩
,,,,,,,,,,,,17, 5,Ｎダイワスパｰク, 44,柴田善, 3.1, 37, -17, -18,14,149.3,⑱⑱⑱,,,,,,,,,,,,,17,16,Ｏコスモアンドロメダ, 63,柴田大, 1.3, 69,* -2,   2,15, 53.2,④④④
,,,,,,,,,,,,18,14,Ｌキリンチャン, 47,丸山元, 4.0, 24, -14, -40,16,212.7,⑬⑮⑯,,,,,,,,,,,,,18,17,Ｃチェリｰメドゥｰサ, 72,田辺裕, 1.5, 71,  -9,  15, 6, 14.6,⑱⑰⑱
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,040円 複勝:14=220円 01=160円 05=120円 枠連:360円",,,,,,,,,,,,単勝:240円 複勝:08=150円 13=200円 12=480円 枠連:620円,,,,,,,,,,,,単勝:460円 複勝:13=150円 06=130円 11=210円 枠連:440円,,,,,,,,,,,,"単勝:230円 複勝:06=130円 10=190円 05=2,530円 枠連:750円",,,,,,,,,,,
"馬連:1,540円 ワイド:01-14=900円 05-14=430円 01-05=260円",,,,,,,,,,,,"馬連:800円 ワイド:08-13=390円 08-12=1,120円 12-13=1,730円",,,,,,,,,,,,馬連:540円 ワイド:06-13=250円 11-13=540円 06-11=440円,,,,,,,,,,,,"馬連:730円 ワイド:06-10=320円 05-06=6,830円 05-10=10,550円",,,,,,,,,,,
"馬単:3,340円 3連複:1,820円 3連単:10,130円",,,,,,,,,,,,"馬単:1,340円 3連複:4,580円 3連単:15,740円",,,,,,,,,,,,"馬単:1,340円 3連複:1,440円 3連単:6,730円",,,,,,,,,,,,"馬単:1,200円 3連複:47,900円 3連単:163,970円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ2100m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,石和特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂコパノウィリアム, 63,田中勝,, 60,   5,   0, 3,  4.8, ⑩⑧, 1, 7,Ａエネアド, 77,蛯名正,, 72,   9,*  7, 1,  1.7, ⑮⑫, 1, 3,Ｈルルｰシュ, 67,四位洋,, 88,  -6,* 21, 1,  1.9,⑤⑥④, 1, 4,Ｃニシノヴァンクｰル, 80,田辺裕,, 80,*  4,  13, 7, 16.9,⑦⑥③
 2, 7,Ｄオｰルキャスト, 61,後藤浩, 0.1, 59,*  8,  -6, 5, 10.6, ④③, 2,15,Ｂトシザグレイト, 74,原田和, 0.3, 68,  10,   0, 4, 15.0, ⑪⑪, 2, 6,Ｇサンライズマルス, 67,松岡正, 0.1, 85,* -3,  13, 7, 18.1,①①①, 2, 2,Ａクラブトゥギャザｰ, 83,三浦皇, 0.0, 82,   3,* 18, 2,  4.4,⑫⑬⑬
 3, 1,Ａケイエスファントム, 64,田辺裕, 0.4, 56,   7,  -8, 1,  2.2, ③④, 3,18,Ｅブリスアウト, 67,田中勝, 0.3, 68,   9,*  3, 2,  5.9, ⑭⑭, 3, 2,Ａナンデヤネン, 84,吉田豊, 0.5, 78,  -7,  15, 2,  3.5,④⑤⑥, 3,14,Ｂゲルマンシチｰ, 81,田中勝, 0.1, 80,   4,* 15, 6, 11.3,⑩⑩⑨
 4,10, アルユニバｰス,---,小林慎, 0.4, 57,   7,  -7, 4,  7.2, ⑧⑤, 4, 2,Ｆアブマｰシュ, 67,田辺裕, 0.3, 67,   9,*  1, 9, 43.5, ⑬⑬, 4, 9,Ｅヒラボクインパクト, 72,三浦皇, 0.5, 80,  -6,  12, 3,  8.6,⑥④⑤, 4, 5,Ｊトリノ, 74,蛯名正, 0.2, 78,*  5,   9, 3,  6.0,①①①
 5,11,Ｃホクレアポパイ, 62,三浦皇, 0.4, 60,   2,*  2, 2,  4.3, ⑬⑫, 5, 3,Ｊアイアムネフライト, 62,三浦皇, 0.4, 68,  14,  -7, 8, 36.9, ⑦⑥, 5, 8,Ｄシングンレジェンド, 73,宮崎北, 0.8, 74,* -4,   7, 9, 62.8,③③③, 5, 6,Ｄフォンテｰヌブロｰ, 79,後藤浩, 0.2, 79,*  4,  13, 1,  3.3,⑨⑨⑥
 6, 8,Ｋクライフォザムｰン, 43,杉原誠, 0.5, 57,  -1,*  5, 9,108.7, ⑮⑮, 6,10,Ｄメイブリｰズ, 70,柴田善, 0.6, 66,* 16, -13, 3,  6.2, ④②, 6, 1,Ｆヒカルアカツキ, 71,柴田善, 0.9, 78,  -8,  14, 8, 61.2,⑦⑦⑨, 6,16,Ｈキクノキセキ, 75,津村明, 0.4, 79,   3,* 14, 5,  8.2,⑪⑫⑫
 7,16,Ｇサラガドゥｰラ, 51,松岡正, 0.6, 56,   7,  -8, 7, 35.3, ⑤⑥, 7,13,Ｋジャｰエスペランサ, 62,江田照, 0.7, 64,  11,  -7,12, 62.8, ⑨⑩, 7, 4,Ｂグレｰトマｰシャル, 75,武士沢, 0.9, 77,  -8,  13, 5, 12.8,⑧⑧⑧, 7, 7,Ｐファｰストグロｰス, 62,吉田豊, 1.1, 72,*  5,   2,11, 58.1,④②②
 8,15,Ｅキタノハヤブサ, 57,柴田大, 0.9, 54,   2,  -4,15,292.2, ⑫⑩, 8,14,Ｈジョウテンオリｰヴ, 67,丸山元, 0.7, 64,  14, -11,10, 53.5, ⑥⑧, 8, 7,Ｉフェイルノｰト, 58,後藤浩, 0.9, 75,  -7,   9, 6, 17.3,⑨⑨⑦, 8,15,Ｋスペシャルイモン, 74,石橋脩, 1.2, 73,   4,   6,10, 33.8,⑮⑪⑩
 9,14,Ｆリブストロング, 57,武士沢, 0.9, 57,   2,  -2,12,172.1, ⑭⑬, 9, 5,Ｃウィナｰズマックス, 72,吉田豊, 0.9, 59,   3,*  3, 6, 27.9, ⑱⑱, 9, 5,Ｃヴェルデグリｰン, 74,津村明, 1.1, 69,* -4,   2, 4, 10.3,②②②, 9, 3,Ｆアルファオリオン, 79,原田和, 1.2, 74,   3,   8,16,300.6,⑬⑭⑭
10, 6, トｰセンビジュｰ,---,岩部純, 1.6, 51,  -6,*  5,10,136.4, ⑯⑯,10,12,Ｇコスモアクセス, 67,柴田大, 1.1, 62,  15, -17, 5, 18.9, ⑤⑤,,,,,,,,,,,,,10,12,Ｌギムレットアイ, 72,柴田大, 1.3, 74,   1,  10,15,143.7,⑭⑮⑮
11, 5,Ｈワイルドベガ, 49,大野拓, 1.8, 45,*  8, -21, 8, 51.6, ②②,11, 1,Ｑミラクルムｰン, 49,松岡正, 1.2, 60,  10, -12, 7, 32.6, ⑩⑨,,,,,,,,,,,,,11, 1,Ｏクリアザウェイ, 67,柴田善, 1.5, 72,   3,   5,12, 82.7,⑥⑧⑪
12, 3,Ｊアキノセイレン, 45,宮崎北, 1.8, 46,   5, -17,14,225.7, ⑥⑦,12, 6,Ｉルリシュブｰル, 66,津村明, 1.2, 60,* 20, -26,13, 67.5, ①①,,,,,,,,,,,,,12,10,Ｉアサクサマリンバ, 75,杉原誠, 1.5, 69,*  4,   0, 8, 28.5,⑤③④
13, 4,Ｌセイカエスペランサ, 42,丸山元, 2.7, 42,*  8, -30, 6, 29.5, ①①,13,17,Ｐキタルファ, 52,宮崎北, 1.3, 57,   8,  -9,17,519.8, ⑫⑯,,,,,,,,,,,,,13, 8,Ｇトシザツンツン, 77,四位洋, 1.6, 69,*  5,  -1, 9, 31.9,②④⑤
