12年10月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年10月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■10R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 4,12,Ｆメテオラ, 41,勝浦正, 0.6, 36,* -7, -19, 6, 20.0,   , 4, 2, パルテンツァ,---,松山弘, 0.3, 33, -45,*  7, 5,  9.7, ⑨⑨, 4, 8,Ｆプリンシペアスｰル, 68,高倉稜, 0.5, 70,  -5,   8, 8, 20.4, ⑪⑫, 4,10,Ｉプリンセスメモリｰ, 80,嘉藤貴, 0.5, 84,  -6,* 21, 8, 17.1, ⑬⑫
 5, 1,Ｉグランヴァｰグ, 37,的場勇, 0.6, 36,  -9, -18, 7, 20.6,   , 5, 9, エメラルドタワｰ,---,丹内祐, 0.5, 28,*-41,  -3, 9, 27.2, ②③, 5, 5,Ｍマックスストレイン, 63,丹内祐, 0.5, 69,  -2,   4,15, 88.6, ⑥⑥, 5, 3,Ｌゼロス, 80,松田大, 0.5, 79,   2,  11, 4,  8.9, ③③
 6, 6,Ｃクｰルナミ, 45,菱田裕, 0.6, 37, -16, -12,11, 66.4,   , 6,12, マキシマムジョイ,---,荻野琢, 0.5, 33, -46,*  8, 4,  6.5, ⑫⑩, 6, 7,Ｅオｰスミマイカ, 68,上村洋, 0.6, 69,  -7,  10, 7, 18.5, ⑬⑬, 6, 2,Ｈチャｰムポット, 80,中舘英, 0.6, 81,  -4,  16, 7, 14.1, ⑨⑩
 7,13,Ｋバシニアティヴ, 32,長岡禎, 0.6, 36, -13, -15, 8, 30.0,   , 7, 6, トゥルｰピｰス,---,川須栄, 0.6, 30, -47,   4, 1,  3.1, ⑩⑪, 7,16,Ｂアｰスツリｰ, 74,荻野琢, 0.6, 72, -13,* 17, 9, 26.9, ⑱⑱, 7, 7,Ｅエアラフォン, 84,吉田隼, 0.7, 80,  -5,  17, 3,  8.8, ⑫⑪
 8,14,Ｍステキトワイライト, 26,丸田恭, 0.7, 34,* -7, -21, 5, 13.7,   , 8, 7, ブライトモｰメント,---,宮崎北, 0.6, 30, -44,   0,13, 86.5, ⑧⑧, 8, 6,Ｋニチドウルチル, 64,丸山元, 0.7, 66,*  0,  -1,16,100.4, ③④, 8,11,Ｇコパノオｰシャンズ, 81,松山弘, 0.7, 78,  -4,  15,11, 37.1, ⑩⑨
 9, 3,Ｊビュｰポイント, 35,田中博, 0.7, 35, -16, -14,13, 89.8,   , 9, 4, エルシェロアスｰル,---,柴山雄, 0.7, 26, -42,  -3, 7, 15.1, ⑤⑤, 9, 9,Ｉカレンシェリｰメイ, 66,勝浦正, 0.7, 67,  -2,   2, 1,  3.9, ⑦⑦, 9, 4,Ｆトゥニｰポｰト, 82,鮫島良, 0.7, 78,   0,  11,12, 38.9, ⑥⑥
10, 9,Ｎテッシン, 21,丹内祐, 0.7, 37, -15, -15,16,145.9,   ,10, 3, トｰホウヴィオラ,---,高倉稜, 1.0, 25, -45,  -3,12, 42.7, ⑦⑦,10,12,Ｑエクセレントピｰク, 57,丸田恭, 0.7, 65,*  1,  -2,11, 45.1, ④③,10, 9,Ｋフライングアップル, 80,柴山雄, 0.8, 79,  -6,  17,13, 50.6, ⑪⑬
11, 7,Ｄスピｰドボニｰタ, 45,西村太, 0.7, 34,  -9, -20, 4, 12.4,   ,11, 1, ベルミュｰル,---,平野優, 1.3, 22, -48,  -3, 2,  6.1, ⑪⑫,11,17,Ｌツヨシノブルｰム, 63,川須栄, 0.8, 64,*  0,  -4, 6, 18.0, ⑤⑤,11, 8,Ｍグランプリエンゼル, 78,川須栄, 0.8, 76,   0,   8, 9, 22.6, ④⑤
12,16,Ｒマイネルイロンデル,  4,中谷雄, 0.8, 35, -32,* -6,15, 95.9,   ,12,14, マスイドゥラ,---,中谷雄, 2.7, -1, -46, -25,14,109.1, ⑬⑬,12, 1,Ｈクリノドスコイ, 67,西田雄, 0.8, 67,  -4,   5,13, 49.9, ⑩⑨,12,16,Ｂウインドジャズ, 86,渡辺薫, 0.9, 79, -10,* 21, 5,  9.1, ⑯⑯
13, 8,Ａエスペランサ, 49,柴山雄, 0.9, 32, -21, -14, 9, 38.8,   ,13,10, ポンカン,---,丸田恭, 6.0,-42, -61, -51,10, 27.6, ⑭⑭,13, 2,Ｏラントゥザリｰド, 62,横山和, 0.9, 65,  -6,   4, 5, 13.1, ⑫⑪,13,12,Ｐシセイカグヤ, 74,宮崎北, 0.9, 74,*  6,   0,16,174.0, ①①
14, 5,Ｌマルカリｰド, 29,川須栄, 1.0, 31, -29,*-10,12, 69.0,   ,,,,,,,,,,,,,14,10,Ｄシセイギンガ, 68,村田一, 1.3, 61, -10,   4,10, 42.5, ⑯⑯,14,13,Ｊストロングガルｰダ, 80,丸山元, 0.9, 78,  -8,  18,10, 23.2, ⑮⑭
15,17,Ｑカシノソウル, 17,宮崎北, 1.1, 29, -15, -21,18,271.0,   ,,,,,,,,,,,,,15,11,Ｐトｰセンピアス, 60,藤懸貴, 1.5, 60, -13,   6,17,100.8, ⑰⑰,15, 6,Ｎマイネルクラリティ, 74,高倉稜, 0.9, 79,  -8,  18,15,100.8, ⑭⑮
16, 2,Ｈカシマシャドウ, 38,西田雄, 1.1, 29, -23, -15,10, 42.4,   ,,,,,,,,,,,,,16,18,Ｇヤマニンネレイス, 68,柴山雄, 1.7, 54,*  3, -18,12, 48.9, ②②,16,15,Ｏスペシャルハｰト, 74,勝浦正, 1.2, 71,  -1,   5,14, 54.9, ⑦⑦
17,10,Ｏリネンクロｰバｰ, 19,丸山元, 1.3, 25, -21, -19,14, 95.3,   ,,,,,,,,,,,,,17, 3,Ｎシｰキングザスタｰ, 62,西村太, 1.8, 53,  -4, -10,14, 82.0, ⑧⑩,,,,,,,,,,,,
18,11,Ｐコスモインディアン, 19,中井裕, 1.7, 20, -37, -14,17,197.5,   ,,,,,,,,,,,,,18,13,Ｒロｰズキｰ, 56,中谷雄, 2.2, 50,  -7, -11,18,462.4, ⑭⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-25 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,
単勝:730円 複勝:18=170円 15=180円 04=110円 枠連:940円,,,,,,,,,,,,単勝:620円 複勝:05=190円 11=500円 08=340円 枠連:590円,,,,,,,,,,,,単勝:500円 複勝:14=160円 04=170円 15=160円 枠連:730円,,,,,,,,,,,,"単勝:1,130円 複勝:14=290円 01=180円 05=130円 枠連:1,410円",,,,,,,,,,,
"馬連:2,420円 ワイド:15-18=710円 04-18=360円 04-15=290円",,,,,,,,,,,,"馬連:5,300円 ワイド:05-11=1,660円 05-08=920円 08-11=2,440円",,,,,,,,,,,,"馬連:1,120円 ワイド:04-14=450円 14-15=390円 04-15=680円",,,,,,,,,,,,"馬連:3,550円 ワイド:01-14=1,320円 05-14=670円 01-05=390円",,,,,,,,,,,
"馬単:4,870円 3連複:1,640円 3連単:15,480円",,,,,,,,,,,,"馬単:10,580円 3連複:23,070円 3連単:139,810円",,,,,,,,,,,,"馬単:2,170円 3連複:2,530円 3連単:14,750円",,,,,,,,,,,,"馬単:6,920円 3連複:2,770円 3連単:23,010円",,,,,,,,,,,
■ 3R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,粟島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａマストバイアイテム, 72,中井裕,, 69,  -4,* 10, 1,  1.8, ⑪⑩, 1, 5,Ｂトウショウロジック, 74,川須栄,, 69,   7,*  6, 1,  1.9,⑤⑤④, 1, 3,Ｃケイジｰウィンザｰ, 75,中舘英,, 76,* 11,   2, 1,  1.8,①①①, 1, 2,Ｇアラドヴァル, 72,勝浦正,, 80,  18,   0, 6, 12.6, ⑨⑨
 2,12,Ｊランファン, 64,丸田恭, 0.5, 63,*  2,   0, 7, 32.0, ③④, 2, 3,Ｄトウカイノｰマル, 71,的場勇, 0.0, 70,   7,*  5, 9, 55.9,③③③, 2, 8,Ｂクリノハナミチ, 75,村田一, 0.2, 76,   7,*  9, 4,  8.7,⑥④③, 2,11,Ｍミッキｰレモン, 68,柴山雄, 0.3, 77,  17,  -1,15, 78.7, ⑫⑫
 3,10,Ｈイグナイトカフェ, 65,二本柳, 0.6, 62,*  3,  -1,13, 75.4, ②②, 3, 8,Ａシンボリプロント, 76,津村明, 0.7, 65,   6,   3, 3,  6.7,⑧⑧⑧, 3, 9,Ｄシルクパルサｰ, 73,勝浦正, 0.9, 73,   5,*  6, 3,  6.7,⑦⑥⑤, 3, 9,Ｊソｰテルヌ, 71,鮫島良, 0.3, 79,  14,*  6,14, 57.4, ⑮⑮
 4, 5,Ｃアクロスザライト, 69,松山弘, 0.6, 62,  -2,   3, 3,  6.2, ⑧⑥, 4, 1,Ｇマイネルガネｰシャ, 67,丹内祐, 0.7, 63,   7,   0, 8, 53.7,⑦⑥⑤, 4,11,Ａゴｰルドロジャｰ, 76,的場勇, 1.0, 75,   5,   5, 2,  5.3,⑧⑦⑥, 4,12,Ｆマイファｰストラヴ, 72,武幸四, 0.4, 77,  17,  -1, 8, 17.1, ⑬⑬
 5, 8,Ｄミヤジガンバレ, 69,高倉稜, 0.7, 61,  -1,   1, 2,  5.9, ⑦⑦, 5, 7,Ｈスズカキングダム, 66,松田大, 0.9, 60,*  8,  -4, 5, 18.4,②②②, 5,12,Ｇシベリアンファクト, 72,西田雄, 1.5, 69,   5,   3, 5, 13.4,⑨⑨⑩, 5, 8,Ｃセミニョン, 74,吉田隼, 0.4, 77,  16,   2, 2,  6.8, ⑭⑭
 6, 4,Ｂテングジョウ, 69,西村太, 0.8, 58,  -4,   3,10, 53.1, ⑩⑫, 6, 4,Ｆフェアリｰフロス, 69,中谷雄, 1.0, 65,   6,  -1, 7, 32.7,⑥⑦⑥, 6,10,Ｆドリｰムネイチヤｰ, 72,松山弘, 1.9, 68,   5,   1, 9, 41.4,⑩⑩⑧, 6,13,Ｎルｰナピエｰナ, 67,宮崎北, 0.4, 79,  13,*  6,18,208.3, ⑯⑯
 7,15,Ｇオンワｰドセジｰル, 67,丸山元, 0.8, 60,  -3,   2, 5, 14.1, ⑨⑧, 7, 2,Ｃオリエンタルコｰル, 72,藤懸貴, 1.1, 59,   5,   1,11, 86.0,⑨⑩⑩, 7, 2,Ｈアイティテイオｰ, 69,平野優, 2.1, 67,   5,  -3, 8, 36.9,⑤⑧⑨, 7, 3,Ｑシュピッツェ, 61,松田大, 0.7, 72,  21, -19,13, 56.3, ⑤⑤
 8, 2,Ｆグロｰリｰステップ, 67,嶋田純, 0.9, 59,   1,  -2, 8, 32.3, ④③, 8,12,Ｌシアンナ, 52,丸山元, 1.2, 61,   3,   1,12, 86.7,⑫⑪⑪, 8, 7,Ｋプリモスズカ, 60,吉田隼, 2.8, 57,*  9, -19, 6, 17.4,②②②, 8,16,Ｉアルアマｰナ, 71,丸山元, 0.7, 76,  10,*  9,11, 21.1, ⑱⑱
 9, 3,Ｍプロスペリタ, 54,吉田隼, 0.9, 59, -10,*  8,12, 74.1, ⑮⑭, 9, 6,Ｉミヤビエスペランサ, 64,田中博, 1.2, 60,   5,  -1, 4, 17.6,⑪⑨⑨, 9, 5,Ｅメイショウリバｰ, 73,藤懸貴, 2.8, 58,   4,  -6,10, 58.8,⑫⑫⑪, 9,17,Ｐコスモオアシス, 63,津村明, 1.1, 70,  13,  -2,16,114.7, ⑰⑰
10,11,Ｎサトノレジｰナ, 52,津村明, 1.0, 59,  -7,   4, 4, 11.9, ⑬⑬,10, 9,Ｋエｰシンヴンダバｰ, 56,松山弘, 1.2, 61,   2,*  5,10, 61.4,⑩⑫⑫,10, 1,Ｊスリｰトップガン, 63,丹内祐, 3.0, 58,*  9, -18, 7, 32.2,④③④,10, 4,Ｋランブイエ, 70,丸田恭, 1.3, 65,  20, -24,10, 19.6, ⑦⑦
11, 7,Ｅタイセイクインス, 67,藤懸貴, 1.1, 56,  -1,  -2, 6, 27.0, ⑥⑨,11,11,Ｅペガサスキングビｰ, 70,高倉稜, 1.3, 59,*  9,  -8, 6, 20.8,①①①,11, 4,Ｉクリノテンペスタ, 66,丸田恭, 3.2, 57,   3,  -8,11, 66.2,⑪⑪⑫,11, 5,Ａマコトサンパギｰタ, 76,川須栄, 1.3, 67,  20, -22, 1,  3.6, ⑧⑧
12, 1,Ｋカプリｰスレディｰ, 62,柴山雄, 1.2, 57,  -5,   2,15,288.5, ⑫⑪,12,10,Ｊインステイト, 60,吉田隼, 4.8, 35,   7, -36, 2,  3.2,④④⑦,12, 6,Ｌブリッサ, 55,嘉藤貴, 4.2, 50,   6, -24,12, 91.1,③⑤⑦,12,18,Ｈスイｰトテン, 72,藤岡佑, 1.5, 65,* 29, -49, 5, 10.6, ②②
13, 9,Ｉヤギリエスペランサ, 65,中舘英, 1.8, 51,*  4, -13, 9, 40.2, ①①,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｅタｰフデライト, 72,中谷雄, 1.6, 64,  17, -22, 3,  7.0, ⑪⑪
14,13,Ｌモルフェメイト, 57,西田雄, 2.3, 48,   0, -13,11, 73.3, ⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｒマイネエミリｰ, 58,丹内祐, 1.8, 64,  19, -26,12, 32.5, ⑩⑩
15,14,Ｏアイファｰマｰルシ, -6,菱田裕, 5.1, 22,  -7, -31,14,113.0, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｌレッドマｰキュリｰ, 70,村田一, 2.1, 59,* 24, -44, 9, 17.3, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｄフレンチボウ, 72,中舘英, 2.2, 60,  21, -38, 4,  7.1, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｂインパクトゲｰム, 75,松山弘, 2.3, 57,* 24, -47, 7, 17.0, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｏニシノメルモ, 66,中井裕, 6.7, -4,* 27, ---,17,116.0, ①①
