12年 8月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 8月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,月岡温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｃワイルドドラゴン, 54,蛯名正,, 52,  -1,*  2, 1,  1.9, ⑤⑥, 1,15,Ａタケデンザビエル, 59,田中勝,, 63,*  0,   2, 1,  2.1,   , 1,15,Ａショウナンバッカス, 71,内田博,, 63,*  1,*  1, 3,  3.6,④③③, 1,15,Ａカネトシディオス, 84,岩田康,, 91,   9,* 18, 1,  3.4, ⑬⑬
 2,11,Ａクレバｰカイオウ, 57,中舘英, 0.0, 51,*  1,   1, 4, 10.1, ③③, 2,12,Ｃイッセキニチョウ, 55,岩部純, 0.2, 60,  -4,   2,12, 65.5,   , 2,11,Ｊストロングシャリオ, 56,杉原誠, 0.1, 62,*  1,* -1,10, 81.0,③②②, 2, 4,Ｅディｰプフィｰルド, 78,内田博, 0.3, 85,  14,   2, 4,  6.3, ⑤④
 3,10,Ｇショウナンアポロン, 45,大野拓, 0.1, 50,*  1,  -1, 7, 37.2, ②②, 3,18,Ｆステｰジマキシマム, 54,江田照, 0.5, 54,  -4,  -2, 7, 17.3,   , 3, 4,Ｂソｰドブレイカｰ, 69,岩田康, 0.2, 63,  -1,*  4, 2,  2.8,⑩⑦⑧, 3,14,Ｄコスモソｰンパｰク, 78,松岡正, 0.4, 86,  12,   6, 5,  8.8, ⑩⑧
 4,13,Ｄトドロック, 53,柴田善, 0.2, 50,   0,   0, 2,  4.2, ⑥④, 4, 2,Ｋゼンノオウショウ, 49,松岡正, 0.5, 57,  -7,   1,10, 28.2,   , 4,14,Ｏスプレッドイｰグル, 46,北村宏, 0.8, 58,*  1,  -5, 7, 43.2,⑧⑤⑤, 4,10,Ｂクリｰンエコロジｰ, 81,蛯名正, 0.7, 79,* 16,  -7, 2,  4.9, ③②
 5, 6,Ｂオメガファイタｰ, 54,内田博, 0.2, 50,*  2,  -3, 3,  5.4, ①①, 5,16,Ｇショウナンマジック, 53,杉原誠, 0.6, 52,* -1,  -5, 5, 10.8,   , 5, 6,Ｃゴシェナイト, 67,村田一, 1.1, 57,*  1,  -7, 4, 15.9,②④④, 5, 2,Ｍレト, 72,木幡初, 0.8, 80,   9,   6,11, 72.9, ⑫⑫
 6, 9,Ｊグッドラックミｰ, 37,北村宏, 0.3, 49,  -3,*  2, 5, 25.6, ⑧⑧, 6,14,Ｊギフテッドスマイル, 49,西田雄, 0.6, 54,  -9,   1, 4, 10.2,   , 6, 2,Ｇサトノフロンティア, 61,蛯名正, 1.2, 57,  -2,  -4, 1,  2.8,⑨⑧⑦, 6, 1,Ｆキッズニゴウハン, 77,田中勝, 0.8, 81,   8,   7, 3,  5.4, ⑭⑭
 7, 7,Ｈクレバｰパルマ, 42,嶋田純, 0.8, 45, -10,*  5,11, 68.4, ⑪⑪, 7, 5,Ｐブルｰリバティｰ, 38,武士沢, 0.6, 54, -16,*  5,16,207.2,   , 7, 9,Ｄキンラン, 64,柴田善, 1.6, 54,  -2,  -6, 5, 19.7,⑫⑩⑩, 7,13,Ｇオメガブレイン, 76,石橋脩, 0.9, 81,   8,   6, 7, 15.7, ⑯⑯
 8, 4,Ｌトゥユアハｰト, 36,杉原誠, 1.0, 43,  -2,  -5,13,141.4, ⑦⑦, 8,17,Ｈプボワｰルベｰル, 52,村田一, 0.7, 51, -13,   2, 2,  7.1,   , 8,13,Ｅサウンズファン, 62,武士沢, 1.7, 55,  -4,  -3,14,146.8,⑮⑮⑬, 8, 8,Ｃイデア, 79,中舘英, 1.0, 76,* 19, -16, 6, 12.7, ①①
