0.2916 7.1 2.07036
0.1767 13.8 2.43846
0.1289 66.1 8.52029
0.2133 8.6 1.83438
0.1323 24.7 3.26781
0.1585 25.4 4.0259
0.1495 19.6 2.9302
0.1823 21.8 3.97414
0.1104 33.4 3.68736
0.1088 22.9 2.49152
0.1549 16.1 2.49389
0.3955 5 1.9775
0.1464 14.1 2.06424
0.1113 82.1 9.13773
0.1237 26.7 3.30279
0.1781 34.4 6.12664
0.1051 19.4 2.03894
0.1446 36.4 5.26344
0.1277 15.6 1.99212
0.1354 22.5 3.0465
0.2008 12.6 2.53008
0.1413 28.6 4.04118
0.1244 15.2 1.89088
0.1069 30.7 3.28183
0.2856 7.5 2.142
0.1877 54.8 10.286
0.2667 10.5 2.80035
0.1157 20.4 2.36028
0.1035 22.2 2.2977
0.2859 7.5 2.14425
0.1067 27.5 2.93425
0.1135 24.6 2.7921
0.1058 27.8 2.94124
0.1717 29 4.9793
0.1506 20.2 3.04212
0.2758 8.8 2.42704
0.1068 33.6 3.58848
0.2501 13.5 3.37635
0.1449 54.5 7.89705
0.2056 9.5 1.9532
0.149 21.5 3.2035
0.1128 29.8 3.36144
0.1171 18 2.1078
0.115 212.8 24.472
0.1027 24 2.4648
0.1774 29.3 5.19782
0.2453 7.5 1.83975
0.1389 20.2 2.80578
0.1275 26.3 3.35325
0.1548 21.8 3.37464
0.2022 32 6.4704
0.1636 26.2 4.28632
0.1087 23.9 2.59793
0.202 10.1 2.0402
0.1001 140.1 14.024
0.1225 23.1 2.82975
0.1434 14.3 2.05062
0.3698 5.9 2.18182
0.3767 8.7 3.27729
0.1337 13.6 1.81832
0.1197 15.8 1.89126
0.1872 14.6 2.73312
0.1124 17.6 1.97824
0.1613 17.9 2.88727
0.144 23.8 3.4272
0.3111 7.7 2.39547
0.1304 46.9 6.11576
0.146 14 2.044
0.1422 13.8 1.96236
0.1067 17.1 1.82457
0.1072 23.6 2.52992
0.1452 15.3 2.22156
0.318 9 2.862
0.1278 32.3 4.12794
0.1205 34 4.097
0.1074 31.9 3.42606
0.1065 22.9 2.43885
