15年 7月11日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月11日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1900m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
"馬連:1,760円 ワイド:09-12=590円 05-12=620円 05-09=720円",,,,,,,,,,,,馬連:770円 ワイド:12-16=370円 08-16=360円 08-12=740円,,,,,,,,,,,,"馬連:7,400円 ワイド:07-18=2,420円 07-11=2,580円 11-18=1,830円",,,,,,,,,,,,"馬連:730円 ワイド:09-10=330円 04-09=600円 04-10=2,180円",,,,,,,,,,,
"馬単:3,140円 3連複:3,910円 3連単:20,380円",,,,,,,,,,,,"馬単:1,590円 3連複:1,750円 3連単:7,320円",,,,,,,,,,,,"馬単:16,030円 3連複:24,830円 3連単:150,880円",,,,,,,,,,,,"馬単:900円 3連複:3,880円 3連単:9,790円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,豊明ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｂナムラケイト, 68,福永祐,, 68,*  1,*  5, 1,  1.4,①①①, 1, 9, アドマイヤリｰド,---,川田将,, 54, -38,* 20, 3,  3.5,⑥⑥⑤, 1,14,Ａトｰタルヒｰト, 77,和田竜,, 75,*  9,   1, 1,  2.5, ③③, 1,18,Ｅゴｰルドベル, 82,小牧太,, 82,   8,*  9, 5, 10.2, ⑯⑯
 2,14,Ｃシｰムリｰ, 62,酒井学, 0.6, 66,*  0,*  2,11, 72.8,③③③, 2, 3, シルバｰステｰト,---,福永祐, 0.0, 47,*-37,* 15, 1,  2.4,②②②, 2, 2,Ｂチｰフアセスメント, 77,デムｰ, 0.3, 70,   4,*  5, 3,  7.4, ⑩⑪, 2,15,Ｋアンブリッジ, 80,デムｰ, 0.1, 82,  14,   2, 7, 19.2, ⑩⑩
 3,13,Ａサンマルアリュｰル, 70,デムｰ, 0.8, 61,*  0,   0, 2,  4.9,②②②, 3, 8, オｰバｰカム,---,武豊  , 0.4, 43,*-37,  10, 2,  3.4,④③③, 3, 4,Ｊヨウライフク, 67,北村友, 0.4, 70,* 10,  -4,15,189.2, ①①, 3,13,Ｂマカハ, 84,浜中俊, 0.3, 78,   7,*  8, 4,  7.4, ⑱⑱
 4,15,Ｄエナジャイズ, 61,鮫島克, 0.9, 62,  -1,*  1, 7, 42.6,⑥④④, 4, 1, マディディ,---,川須栄, 0.8, 39, -40,   9, 7, 60.3,③④⑦, 4,15,Ｄゼンノロンゴ, 75,鮫島克, 0.5, 70,*  9,  -4, 8, 24.4, ④④, 4, 4,Ａサトノキングリｰ, 87,福永祐, 0.3, 80,  15,  -2, 1,  3.9, ⑨⑨
 5, 3,Ｆスズカセルリアン, 60,太宰啓, 1.8, 58,  -2,  -4, 6, 30.8,⑫⑧⑥, 5, 2, エスペランサリュウ,---,国分恭, 1.0, 35,*-37,   0,10,224.6,①①①, 5, 7,Ｇコズミックショア, 75,松山弘, 0.5, 68,  -2,* 11, 6, 20.5, ⑮⑮, 5, 5,Ｊフロアクラフト, 80,松山弘, 0.5, 79,  16,  -7, 6, 11.9, ⑥④
 6,11,Ｉディアデム, 56,松山弘, 2.5, 53,  -1, -12, 5, 27.1,⑤⑥⑤, 6, 7, ガリゲット,---,浜中俊, 1.2, 32, -39,   2, 5, 23.1,⑧⑦⑥, 6, 8,Ｃラディカル, 75,福永祐, 0.6, 69,   7,  -3, 2,  4.0, ⑥⑥, 6, 1,Ｇピｰクトラム, 81,武豊  , 0.6, 75,  10,   0, 3,  6.3, ⑭⑭
 7, 7,Ｎクイｰンオブハｰト, 34,松若風, 2.5, 56,  -4,  -6,12,203.2,⑩⑫⑫, 7, 6, ホイｰルバｰニング,---,デムｰ, 1.2, 36, -43,   9, 4, 11.6,⑦⑨⑧, 7, 9,Ｅゴｰルドスｰク, 75,武豊  , 0.7, 67,   6,  -1, 4,  7.6, ⑨⑨, 7, 2,Ｄメイショウライナｰ, 83,秋山真, 0.6, 75,  12,  -4, 9, 27.5, ⑪⑪
 8, 1,Ｋスノｰライン, 53,高倉稜, 2.6, 54,  -2, -10,16,359.8,⑨⑩⑧, 8,10, エフハリスト,---,小牧太, 1.8, 28, -43,  -1, 8, 82.5,⑨⑧⑨, 8, 1,Ｌアリエスジュｰゴｰ, 64,鮫島良, 0.9, 66,   2,   2,12, 99.0, ⑪⑩, 8, 8,Ｉシルクドリｰマｰ, 80,北村友, 0.6, 75,   7,*  4,12, 33.8, ⑰⑰
 9, 9,Ｇイサチルルンナ, 60,幸英明, 3.0, 50,  -6,  -7, 4, 25.5,⑮⑬⑬, 9, 4, クロスアンジュ,---,ルメｰ, 1.9, 23, -38,  -8, 6, 31.8,⑤⑤④, 9,11,Ｉアサクサプライド, 68,幸英明, 1.0, 67,*  9,  -8,10, 60.1, ⑤⑤, 9, 7,Ｈサトノネプチュｰン, 81,ルメｰ, 0.6, 76,  15,  -7, 8, 22.0, ⑦⑦
10,12,Ｈドラゴンラヴ, 59,藤岡佑, 3.2, 46,  -4, -11, 3,  8.3,⑪⑪⑪,10, 5, シゲルシロアマダイ,---,幸英明, 2.3, 25, -46,  -1, 9,191.4,⑩⑩⑩,10,10,Ｈタマモイレブン, 69,川田将, 1.0, 65,   6,  -4, 7, 22.1, ⑦⑧,10,10,Ｃヴィクタｰプライム, 84,太宰啓, 0.8, 76,* 19, -15,15, 51.0, ②②
11, 8,Ｊグラマシｰパｰク, 54,和田竜, 3.4, 47,  -1, -19, 9, 48.1,⑧⑦⑨,,,,,,,,,,,,,11,13,Ｆレッドロンメル, 75,浜中俊, 1.2, 64,   7,  -7, 5,  7.7, ⑧⑦,11,16,Ｐマルタカシクレノン, 77,和田竜, 0.8, 76,* 19, -14,11, 32.5, ③③
12, 5,Ｅフェロｰニア, 60,武幸四, 3.9, 46,  -1, -24, 8, 47.4,④⑤⑦,,,,,,,,,,,,,12, 5,Ｍハトマｰクエｰス, 59,藤岡佑, 1.7, 57,  -4,   4, 9, 58.1, ⑯⑯,12,12,Ｍロノ, 78,川田将, 0.8, 76,* 17, -12,14, 49.2, ⑤⑥
13,10,Ｏマンテンスタｰ,-28,義英真, 4.0, 43,  -8, -12,13,227.3,⑬⑮⑮,,,,,,,,,,,,,13,12,Ｋオｰディンバロｰズ, 65,秋山真, 2.5, 53,*  9, -22,11, 91.0, ②②,13,11,Ｑオビｰディエント, 75,川島信, 0.9, 73,  11,  -6,17,120.0, ⑫⑫
14, 2,Ｍクｰルレイナ, 39,花田大, 4.7, 39,  -8, -17,15,321.7,⑭⑭⑭,,,,,,,,,,,,,14,16,Ｎサトノフェニックス, 48,義英真, 2.5, 52,   0,  -9,13,134.4, ⑬⑬,14, 6,Ｌアイライン, 79,吉田豊, 1.0, 73,  15, -11, 2,  4.9, ⑧⑧
15, 6, ノブグロｰリｰ,---,高田潤, 4.7, 40, -12,  -9,14,295.7,⑯⑯⑯,,,,,,,,,,,,,15, 6,Ｐラストアタック, 44,松若風, 2.9, 51,  -2, -10,14,139.8, ⑭⑭,15,17,Ｎビリオネア, 77,酒井学, 1.1, 70,  11,  -9,18,153.3, ⑬⑬
16, 4,Ｌメイショウソウソウ, 53,中谷雄, 4.8, 38,  -2, -28,10, 66.7,⑦⑨⑩,,,,,,,,,,,,,16, 3,Ｏハｰドミルキｰ, 47,酒井学, 2.9, 50,   1, -15,16,216.8, ⑫⑫,16, 9,Ｒワキノヒビキ, 62,幸英明, 1.1, 69,   8,  -5,16, 89.1, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｆサマｰルナ, 81,藤岡佑, 1.2, 71,* 19, -20,10, 28.1, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｏラインスピリット, 77,森一馬, 1.2, 74,* 18, -17,13, 35.5, ④⑤
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,
単勝:140円 複勝:16=100円 14=590円 13=130円 枠連:250円,,,,,,,,,,,,単勝:350円 複勝:09=110円 03=110円 08=110円 枠連:380円,,,,,,,,,,,,"単勝:250円 複勝:14=140円 02=230円 04=2,700円 枠連:760円",,,,,,,,,,,,"単勝:1,020円 複勝:18=340円 15=590円 13=250円 枠連:1,710円",,,,,,,,,,,
"馬連:3,200円 ワイド:14-16=1,090円 13-16=170円 13-14=1,990円",,,,,,,,,,,,馬連:430円 ワイド:03-09=160円 08-09=200円 03-08=160円,,,,,,,,,,,,"馬連:1,040円 ワイド:02-14=380円 04-14=5,880円 02-04=10,880円",,,,,,,,,,,,"馬連:10,590円 ワイド:15-18=3,290円 13-18=1,380円 13-15=2,010円",,,,,,,,,,,
"馬単:4,170円 3連複:2,780円 3連単:14,120円",,,,,,,,,,,,"馬単:890円 3連複:280円 3連単:1,870円",,,,,,,,,,,,"馬単:1,690円 3連複:53,530円 3連単:147,590円",,,,,,,,,,,,"馬単:18,370円 3連複:25,030円 3連単:146,260円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,茶臼山高原特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａブライトボイス, 66,鮫島克,, 66,   2,*  3, 5,  9.7, ⑨⑩, 1, 8, ゴブレット,---,デムｰ,, 48,  -8,* -3, 7,  0.0, ⑫⑫, 1, 7,Ｃトｰセンビクトリｰ, 76,武豊  ,, 74,   2,* 16, 3,  4.5,⑨⑪⑪, 1,14,Ｂヴィルジニア, 77,ルメｰ,, 75,  -4,* 18, 2,  4.6,⑫⑪⑪
 2, 6,Ｈティｰエスバラ, 61,松山弘, 0.0, 67,*  6,  -2, 2,  3.9, ⑤④, 2,15, セレッソプリマベラ,---,川須栄, 0.2, 51,*  1, -16,10,  0.0, ②②, 2, 2,Ｆスティｰグリッツ, 70,ルメｰ, 0.0, 75,   1,* 19, 1,  3.1,⑫⑫⑮, 2,15,Ｄガルデルスリｰル, 74,デムｰ, 0.0, 75,  -1,* 15, 1,  2.6,⑨⑩⑩
 3,15,Ｄダイメイチャンプ, 64,ルメｰ, 0.1, 66,*  7,  -5, 3,  8.5, ②②, 3,12, ソｰディヴァイン,---,川田将, 0.5, 46,  -1, -18, 3,  0.0, ⑤⑤, 3,10,Ｍジョｰアラタ, 64,小牧太, 0.2, 72,   3,  10,10, 34.1,⑩⑬⑧, 3, 7,Ｃマイネリベルタス, 75,高倉稜, 0.1, 74,*  3,   7, 5, 14.4,⑤③③
 4,10,Ｊエスペランサルル, 57,国分恭, 0.2, 65,   1,   2,10, 21.9, ⑩⑨, 4, 6, バデル,---,幸英明, 0.5, 46,  -3, -15, 4,  0.0, ⑦⑦, 4, 5,Ａタイセイアプロｰズ, 78,松山弘, 0.2, 73,   4,  10, 2,  3.5,⑥⑧⑦, 4, 8,Ｊビットレｰト, 68,川田将, 0.2, 72,   0,   8, 3,  5.8,④⑤⑤
 5, 8,Ｆトウカイルンバ, 62,柴田未, 0.3, 63,   4,  -3, 9, 21.4, ⑦⑧, 5, 2, ロｰドリゲル,---,小牧太, 0.6, 45, -10,* -6,13,  0.0, ⑬⑬, 5,14,Ｉロｰドフェンネル, 67,鮫島良, 0.4, 73,   2,  12,13, 94.2,⑭⑮⑬, 5, 2,Ｉプリンセスアスク, 69,岩崎翼, 0.2, 71,*  4,   2, 8, 16.5,①①①
 6, 2,Ｇエイシンパライソ, 61,デムｰ, 0.3, 62,   4,  -5, 6, 10.9, ④⑤, 5, 9, タガノファサネイト,---,鮫島克, 0.6, 45,  -3, -16, 6,  0.0, ⑧⑧, 6, 9,Ｄトウキョウタフガイ, 75,北村友, 0.4, 71,   2,  12, 4, 11.3,⑬⑨⑫, 6,13,Ｌマイネヴァリエンテ, 67,松山弘, 0.3, 71,   0,   6,10, 35.9,⑦⑦⑥
 7,18,Ｂサウンドギャツビｰ, 65,武豊  , 0.3, 61,  -1,   2, 7, 12.1, ⑪⑪, 7, 7, リルｰジュ,---,和田竜, 0.6, 46,  -1, -18, 2,  0.0, ④④, 7,11,Ｏサンデｰウィザｰド, 61,松若風, 0.7, 66,   4,   2,11, 38.7,④④④, 7, 1,Ｇスヴァラッシｰ, 70,和田竜, 0.4, 70,   0,   6,13, 85.0,⑩⑧⑦
 8,16,Ｉブリｰズベイ, 60,藤岡佑, 0.5, 60,   0,   1, 4,  9.6, ⑬⑬, 8,10, キクノブレッザ,---,藤岡佑, 1.2, 38,  -6, -18,15,  0.0, ⑩⑩, 8, 8,Ｊウェｰブキング, 67,川田将, 0.7, 66,*  5,   0, 5, 18.4,②②②, 8,11,Ｈダノンルｰジュ, 70,福永祐, 0.6, 67,  -1,   6, 7, 16.3,⑧⑨⑨
 9, 4,Ｃノミネｰション, 64,福永祐, 0.6, 60,*  6, -10, 1,  3.9, ③③, 9,14, ディｰプコレット,---,吉田豊, 2.0, 34,*  1, -32,11,  0.0, ③③, 9, 3,Ｂメイショウラリマｰ, 77,藤岡佑, 0.8, 64,*  6,  -4, 7, 20.3,①①①, 9,16,Ｍガｰトルｰド, 67,義英真, 0.6, 69,  -6,  12,15,135.5,⑬⑬⑬
10,12,Ｅシンボリシャガｰル, 63,岩崎翼, 0.6, 60,   3,  -6, 8, 19.0, ⑧⑦,10, 3, アムロタイプ,---,太宰啓, 2.2, 34,  -4, -27, 8,  0.0, ⑨⑨,10, 4,Ｌブラックカイト, 65,和田竜, 1.0, 63,   4,  -2, 8, 23.3,③③③,10, 5,Ａエインセル, 77,浜中俊, 0.6, 67,   0,   3, 4,  9.6,⑥⑥⑧
11, 9,Ｎマイティｰフライ, 49,和田竜, 0.7, 57,  -5,*  5,14,155.7, ⑮⑮,11, 5, レガｰロ,---,ルメｰ, 2.5, 32, -21, -10, 1,  0.0, ⑮⑮,11, 6,Ｇクロニクルスカイ, 68,幸英明, 1.0, 65,   1,   6, 9, 29.2,⑮⑭⑭,11,12,Ｎヤマニンナジャｰハ, 64,鮫島克, 0.8, 66,  -4,   8,11, 49.3,⑪⑫⑫
12, 7,Ｑヴァルディスｰザ, 34,小牧太, 0.8, 58,*  8, -17,11, 30.7, ①①,12, 1, カキナダ,---,福永祐, 2.5, 30,  -8, -25, 9,  0.0, ⑪⑪,12,12,Ｈキンコバン, 67,国分恭, 1.2, 62,   4,  -4,14,149.5,⑦⑤⑥,12, 6,Ｋアンジュエ, 67,小牧太, 1.4, 57,*  3, -13,12, 56.0,③④④
13,13,Ｐバトルハイスポット, 42,松若風, 1.0, 53,  -8,*  4,15,183.0, ⑯⑱,13,13, ハｰモニｰゲイル,---,松若風, 3.1, 28, -13, -24,14,  0.0, ⑭⑭,13, 1,Ｅハギノブシドウ, 70,浜中俊, 2.5, 47,   4, -21,12, 42.3,⑪⑩⑨,13,10,Ｐクリノツネチャン, 57,酒井学, 1.4, 60,  -8,   7,16,238.7,⑮⑭⑭
14, 1,Ｏメイケイヘリオス, 46,浜中俊, 1.1, 52,   3, -14,12, 38.3, ⑥⑥,14,11, ダイシンヤｰス,---,松山弘, 3.4, 25,*  1, -45, 5,  0.0, ①①,14,13,Ｎクインズロンペｰル, 61,秋山真, 2.5, 47,   2, -19,15,172.7,⑧⑦⑩,14, 3,Ｏルｰルビクトリア, 58,北村友, 1.5, 60, -12,  12,14,117.1,⑭⑮⑯
