15年10月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年10月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ2100m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ2100m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
"馬単:3,190円 3連複:9,370円 3連単:35,000円",,,,,,,,,,,,"馬単:4,010円 3連複:9,610円 3連単:63,600円",,,,,,,,,,,,"馬単:2,110円 3連複:900円 3連単:6,760円",,,,,,,,,,,,"馬単:4,970円 3連複:7,200円 3連単:42,700円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ｱﾙﾃﾐｽｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃティソｰナ, 56,ルメｰ,, 54,* -3,   2, 1,  2.7, ①①, 1, 8, ネバｰリグレット,---,ルメｰ,, 59, -20,*  6, 1,  3.2, ⑩⑧, 1,16,Ｅグレｰタｰロンドン, 73,横山典,, 85,  -2,* 15, 1,  2.4,⑭⑭⑪, 1,14,Ｍデンコウアンジュ, 53,田辺裕,, 77,  -3,* 20,12, 82.8, ⑬⑫
 2, 2,Ａピュアブリリアン, 60,横山典, 0.1, 55, -10,* 11, 2,  3.7, ⑨⑪, 2,14, キホンハシコ,---,黛弘人, 0.2, 56, -16,  -1,10, 30.4, ⑤⑥, 2,11,Ｈディアコンチェルト, 71,大野拓, 0.0, 88,  -3,* 18, 6, 16.6,⑯⑯⑭, 2,15,Ｄメジャｰエンブレム, 64,ルメｰ, 0.0, 73,*  5,   6, 1,  2.2, ①①
 3, 1,Ｇウイングソルジャｰ, 46,田中勝, 0.2, 53,  -6,   2, 4,  7.3, ④④, 3, 1, ホッコｰモモタン,---,武豊  , 0.3, 58, -20,*  5, 5,  7.7, ⑪⑩, 3,12,Ｆウェルブレッド, 72,ルメｰ, 0.2, 80,*  1,   7, 3,  6.9,④④④, 3,10,Ｊクロコスミア, 58,勝浦正, 0.2, 75,  -1,* 14, 6, 31.7, ⑨⑩
 4, 9,Ｅイルフォｰコン, 49,内田博, 0.3, 54, -10,*  9,10,107.0, ⑫⑫, 4,11, ショウナンアｰリｰ,---,勝浦正, 0.4, 56, -23,*  6, 9, 25.7, ⑫⑭, 4, 8,Ｇシングンジョｰカｰ, 72,武士沢, 0.2, 84,*  1,   8, 4,  9.5,⑤⑩⑥, 4, 4,Ｎペプチドサプル, 50,四位洋, 0.4, 72,  -3,* 15, 9, 51.5, ⑫⑬
 5,11,Ｆエディクト, 46,田辺裕, 0.3, 50,* -3,  -3, 3,  6.2, ②②, 5, 6, ラブラブビｰム,---,岩部純, 0.5, 50,*-11, -11,16,144.8, ②②, 5,15,Ｊダイワスキャンプ, 70,柴田善, 0.2, 82,   0,  11,11, 45.0,⑨⑪⑩, 5, 8,Ｅウインファビラス, 62,松岡正, 0.5, 71,  -2,   9, 5,  9.0, ⑩⑨
 6, 6,Ｋセイウンコウセイ, 32,三浦皇, 0.4, 51,  -8,   3, 9, 57.4, ⑪⑩, 6,13, ポッドビバｰチェ,---,石川裕, 0.7, 46,*-11, -15, 6, 21.4, ①①, 6, 2,Ｍナスノセイカン, 68,三浦皇, 0.3, 85,  -5,* 17, 8, 31.5,⑮⑮⑰, 6,11,Ｂエスティタｰト, 65,武豊  , 0.7, 67,*  3,   1, 4,  8.0, ③③
 7,12,Ｄアポロノホウリン, 51,武豊  , 0.7, 45,* -5,  -7, 8, 37.5, ③③, 7, 9, ロイヤルフレア,---,田辺裕, 0.8, 51, -23,   1, 3,  6.0, ⑬⑬, 7,14,Ｋメロｰハｰモニｰ, 70,デムｰ, 0.3, 79,  -1,   9, 9, 38.1,⑩⑫⑨, 7,13,Ａカイザｰバル, 71,デムｰ, 0.8, 64,*  2,  -1, 2,  3.6, ④④
 8, 4,Ｈシンボリラパス, 44,江田照, 0.9, 45,  -9,  -3, 6, 14.1, ⑩⑧, 8,10, ブラックゼウス,---,大野拓, 0.9, 49, -21,  -3, 4,  7.1, ⑨⑪, 8, 5,Ｂトｰセンナチュラル, 75,戸崎圭, 0.5, 76,*  1,   2, 5,  9.9,②③③, 8, 3,Ｌウインクルサルｰテ, 54,柴田善, 1.0, 66,  -5,  10,11, 69.0, ⑮⑮
 9, 8,Ｊジュンキンカメ, 32,北村宏, 1.1, 43,  -6, -10, 7, 14.4, ⑥⑥, 9, 3, ニシノリュウセイ,---,野中悠, 1.0, 48, -23,  -2,14,101.5, ⑭⑫, 9, 6,Ｎヤギリヴィｰナス, 66,松岡正, 0.6, 79,   0,   5,14, 72.9,⑧⑥⑧, 9, 7,Ｏトモジャクｰル, 50,田中勝, 1.4, 61,  -3,  -1,15,305.2, ⑪⑪
10, 7,Ｌコスモプルｰト, 22,柴田大, 1.1, 44,  -7,  -7,11,224.8, ⑧⑨,10,16, ジェイラｰ,---,江田照, 1.1, 45, -18, -10, 2,  4.3, ⑦⑨,10, 9,Ｃロッカバラｰド, 74,石川裕, 0.7, 73,*  2,  -4,12, 45.5,③②②,10, 9,Ｋテイケイレｰヴ, 57,内田博, 1.4, 60,  -6,   3,10, 63.7, ⑭⑭
11, 5,Ｂショウザイシンホｰ, 57,石川裕, 1.6, 35,  -6, -17, 5,  8.5, ⑤⑤,11, 4, マイネルアウトラン,---,柴田大, 1.1, 45, -18, -10,13, 80.5, ⑧⑦,11, 3,Ｄニシノオタケビ, 74,内田博, 0.8, 71,*  2,  -6, 7, 20.7,①①①,11, 1,Ｃジｰプルメリア, 64,和田竜, 1.4, 61,   0,  -5,13,110.9, ⑦⑦
12, 3,Ｉサミダレ, 32,嘉藤貴, 2.1, 32,  -7, -23,12,388.2, ⑦⑦,12, 7, エンドレスフライト,---,北村宏, 1.1, 44, -15, -12, 7, 22.0, ⑥⑤,12, 4,Ａクワトロガッツ, 79,北村宏, 0.8, 76,  -2,   5, 2,  5.1,⑫⑧⑫,12, 2,Ｉクナウ, 59,大野拓, 1.5, 58,  -1,  -7, 8, 40.0, ⑧⑧
,,,,,,,,,,,,13, 2, クインズウラヌス,---,吉田豊, 1.2, 41, -14, -17,11, 54.2, ④③,13,10,Ｉヴェルジョワｰズ, 71,和田竜, 1.0, 75,  -2,   2,16,124.9,⑬⑨⑬,13, 5,Ｇビｰビｰバｰレル, 61,戸崎圭, 1.5, 56,   1, -10, 3,  7.8, ⑤⑤
,,,,,,,,,,,,14,12, ラルゴランド,---,戸崎圭, 1.2, 47, -27,   1, 8, 24.7, ⑮⑮,14, 1,Ｏダｰクネブラス, 65,武豊  , 1.2, 68,  -1,  -4,13, 47.1,⑦⑤⑦,14,12,Ｆシトロン, 61,嘉藤貴, 1.8, 55,   1, -13,14,164.3, ⑥⑥
,,,,,,,,,,,,15,15, レペゼン,---,和田竜, 2.0, 32,*-13, -28,15,126.6, ③④,15,17,Ｌクインズラピス, 70,勝浦正, 1.3, 66,*  1,  -8,10, 40.2,⑥⑦⑤,15, 6,Ｈマシェリガｰル, 61,横山典, 2.3, 47,*  4, -26, 7, 32.5, ②②
,,,,,,,,,,,,16, 5, ヤギリジャスパｰ,---,松岡正, 2.2, 35, -29, -10,12, 60.7, ⑯⑯,16, 7,Ｒレッドオラシオン, 62,四位洋, 1.5, 69,  -4,   1,17,261.2,⑱⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｑジェイケイライアン, 62,江田照, 1.5, 65,  -2,  -5,18,309.2,⑪⑬⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｐブリエアヴェニｰル, 63,田辺裕, 1.9, 61,  -3,  -8,15,118.5,⑰⑰⑯,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,
単勝:270円 複勝:10=120円 02=130円 01=190円 枠連:470円,,,,,,,,,,,,"単勝:320円 複勝:08=160円 14=710円 01=230円 枠連:2,200円",,,,,,,,,,,,単勝:240円 複勝:16=140円 11=300円 12=200円 枠連:640円,,,,,,,,,,,,"単勝:8,280円 複勝:14=1,620円 15=120円 10=460円 枠連:7,580円",,,,,,,,,,,
馬連:550円 ワイド:02-10=230円 01-10=410円 01-02=410円,,,,,,,,,,,,"馬連:9,150円 ワイド:08-14=2,570円 01-08=590円 01-14=3,850円",,,,,,,,,,,,"馬連:2,600円 ワイド:11-16=1,110円 12-16=410円 11-12=1,240円",,,,,,,,,,,,"馬連:10,450円 ワイド:14-15=3,240円 10-14=16,950円 10-15=990円",,,,,,,,,,,
"馬単:1,080円 3連複:1,160円 3連単:4,190円",,,,,,,,,,,,"馬単:13,970円 3連複:17,500円 3連単:109,320円",,,,,,,,,,,,"馬単:3,110円 3連複:4,300円 3連単:22,200円",,,,,,,,,,,,"馬単:28,670円 3連複:51,180円 3連単:516,620円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,国立特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂプレイヤｰサムソン, 56,デムｰ,, 60,   1,*  4, 1,  1.9,⑩⑥⑥, 1,13,Ａマハロマナ, 77,デムｰ,, 73,* -2,  16, 2,  3.9, ③②, 1,10,Ｌクリノコマチ, 67,内田博,, 78,  -9,  13,13, 68.6, ③③, 1, 1,Ｂウインオリファン, 75,三浦皇,, 76,* 11,   7, 1,  2.9, ①①
 2, 5,Ｃウインガｰネット, 52,内田博, 0.4, 59,  -5,* 10, 8, 23.4,⑬⑫⑬, 2, 6,Ｄルノンキュｰル, 72,北村宏, 0.3, 75,  -3,  16, 3,  5.6, ④④, 2,12,Ｂブリクスト, 75,ルメｰ, 0.0, 79, -13,  18, 1,  1.6, ⑧⑧, 2, 7,Ａダウトレス, 75,江田照, 0.7, 72,  -1,* 16, 3,  4.9, ⑯⑭
 3, 9,Ｅコスモジャｰベ, 51,柴田大, 0.5, 56,*  2,  -6, 4,  9.5,⑤③③, 3, 8,Ｉフォｰクスグロｰブ, 65,武豊  , 0.4, 70,* -1,  11, 4,  6.3, ①①, 3,14,Ａビヨンジオｰル, 77,戸崎圭, 0.2, 77, -16,* 19, 2,  6.7, ⑩⑩, 3, 9,Ｋサンタナブルｰ, 67,和田竜, 0.7, 71,   8,   5,12, 45.8, ⑤④
 4,10,Ｄバルダッサｰレ, 51,田辺裕, 0.6, 54,   1,  -5, 3,  9.4,⑦⑤⑤, 4,11,Ｂメリｰウィドウ, 77,吉田豊, 0.5, 72,  -8,* 22, 1,  2.4, ⑫⑪, 4, 3,Ｊシｰギリヤガｰル, 70,柴田大, 0.3, 72,* -7,   5, 8, 26.8, ②②, 4,10,Ｊアサマ, 68,戸崎圭, 1.1, 69,   0,* 11, 4,  8.3, ⑬⑬
 5, 7,Ａメゾンリｰ, 56,北村宏, 0.6, 54,*  2,  -9, 5, 11.3,④②②, 5,12,Ｃリｰスリング, 73,戸崎圭, 1.0, 70,  -7,  17, 5, 12.6, ⑪⑫, 5, 6,Ｉカシノピカチュウ, 71,松岡正, 0.3, 76, -13,  14, 4, 12.6, ⑦⑦, 5,14,Ｌコンドルヒデオ, 67,内田博, 1.2, 67,* 10,  -2, 6, 16.9, ②②
 6,11,Ｊサンホッブズ, 41,松岡正, 0.8, 55,   0,  -3, 9, 36.7,⑨⑨⑧, 6, 9,Ｍリストワｰル, 57,三浦皇, 1.6, 64,  -4,   7,12,167.2, ⑦⑥, 6,11,Ｈマイネルエスパス, 71,三浦皇, 0.3, 71,* -6,   3, 5, 18.0, ①①, 6, 8,Ｅブルｰミｰフラワｰ, 71,デムｰ, 1.2, 66,   4,   6, 9, 29.9, ⑩⑩
 7, 2,Ｉラペルトワ, 45,石川裕, 0.8, 51,   1,  -9, 6, 20.4,③④④, 7, 7,Ｆリンガスアリュｰル, 68,柴田善, 1.7, 63,  -6,   8, 6, 21.8, ⑨⑨, 7,13,Ｇスカイキュｰティｰ, 72,北村宏, 0.4, 73, -12,  10,14,101.0, ⑤⑤, 7, 5,Ｄスマｰトダイバｰ, 72,武豊  , 1.3, 67,   0,   9,10, 36.4, ⑭⑫
 8, 6,Ｈスケッチブック, 46,戸崎圭, 0.9, 51,  -1,  -5, 2,  4.4,⑥⑧⑦, 8, 5,Ｋカズノネネヒメ, 58,勝浦正, 1.8, 62,  -6,   8, 8, 35.5, ⑧⑦, 8, 4,Ｆタカラジェニファ, 72,大野拓, 0.5, 72, -12,  10, 7, 21.0, ⑥⑥, 8,15,Ｇエジル, 69,吉田豊, 1.5, 64,   3,   4,13, 53.3, ⑫⑪
 9, 3,Ｇアポロリベリオン, 46,吉田豊, 1.0, 50,*  4, -16, 7, 20.6,①①①, 9, 1,Ｇマッカナバラ, 66,和田竜, 1.9, 60,  -3,   1,11,127.3, ②③, 9, 1,Ｄライブリシュネル, 73,吉田豊, 0.5, 71, -11,   7, 3, 11.0, ④④, 9, 6,Ｉミッキｰジョイ, 69,横山典, 1.5, 64,   3,   4, 2,  4.6, ⑨⑨
10, 8,Ｋブロンテ, 35,柴田善, 1.1, 51,  -3,  -3,12,127.6,⑫⑬⑫,10,10,Ｊパルパルパピヨン, 62,石川裕, 1.9, 64,  -6,   6, 9, 38.3, ⑩⑩,10, 8,Ｎキッズライトオン, 65,勝浦正, 0.6, 73, -15,  14,12, 53.2, ⑨⑨,10,11,Ｍヴァッハウ, 67,北村宏, 1.5, 65,   5,   1, 8, 28.6, ⑧⑦
11,13,Ｍクリスタルスカル, 27,三浦皇, 2.2, 39,  -1, -24,11,122.0,⑪⑪⑨,11, 3,Ｈテイア, 65,江田照, 2.3, 58,  -5,   2,10, 99.0, ⑤⑤,11, 5,Ｅスｰパｰアｰス, 73,江田照, 0.6, 75, -22,* 22,11, 44.1, ⑭⑭,11, 2,Ｈフィラｰレ, 69,柴田大, 1.8, 64,   5,   0,11, 37.6, ⑦⑧
12, 1,Ｌラブイズアｰト, 34,野中悠, 2.6, 35,  -2, -27,13,320.1,⑧⑩⑪,12, 4,Ｌパイストロピカル, 57,野中悠, 2.6, 56,  -6,   1,13,310.0, ⑥⑧,12, 7,Ｃレッドマニッシュ, 75,デムｰ, 0.6, 73, -20,* 19, 9, 27.9, ⑬⑬,12,16,Ｏペガサスジュニア, 61,武士沢, 1.9, 63,  -2,   6,16,157.6, ⑮⑮
13, 4,Ｆモウカッテル, 50,横山典, 5.2,  3,  -2, -66,10, 48.3,②⑦⑩,,,,,,,,,,,,,13, 9,Ｋスノｰエンジェル, 69,和田竜, 0.7, 73, -18,  15, 6, 19.6, ⑫⑫,13, 3,Ｃギンガメテオｰル, 73,柴田善, 2.0, 60,   7,  -6, 5, 15.2, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｍジｰニマジック, 67,田辺裕, 1.0, 68, -18,  11,10, 35.1, ⑪⑪,14,13,Ｎセイウンオセアン, 63,松岡正, 2.4, 58,   8, -11,15, 91.0, ③⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｆブラックジャガｰ, 69,田辺裕, 2.7, 55,   8, -13, 7, 17.9, ④③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12, ウエスタンゼウス,---,田中勝, 4.9, 38,  -5, -17,14, 83.7, ⑪⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
