15年 2月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛鳥ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂマイネルカペラ, 64,川田将,, 66,  -4,*  5, 2,  5.2,②③③, 1, 3, オｰヴァｰジョイド,,北沢伸,,,,, 3,  3.9,②①①, 1, 7,Ａヒルノデイバロｰ, 79,鮫島良,, 73,* -2,  15, 2,  2.6,①①①, 1, 6,Ｆテイエムイナズマ, 79,シュタ,, 88,   2,  15, 3,  9.9, ④③
 2, 1,Ｃショウナンラクティ, 64,戸崎圭, 0.2, 61,* -2,   0, 3,  6.0,①①①, 2, 7, カシノランナウェイ,,黒岩悠,199.7,,,, 2,  3.5,⑥⑥④, 2, 8,Ｈタガノハヤテ, 70,岩田康, 0.0, 74,* -1,* 16, 3,  5.9,②②②, 2, 5,Ｂシベリアンスパｰブ, 84,戸崎圭, 0.2, 89,  -1,* 20, 5, 21.0, ⑤⑥
 3, 9,Ｅアイファｰマグオｰ, 59,酒井学, 0.3, 61,* -3,   0, 7, 22.4,④②②, 3, 6, タイタン,,植野貴,199.9,,,, 1,  3.2,④③③, 3,11,Ｄタイガｰクラウン, 72,太宰啓, 0.1, 76,  -3,* 18, 4, 10.6,⑤④④, 3, 8,Ｃミヤジタイガ, 80,和田竜, 0.3, 83,*  3,   8, 4, 10.6, ②②
 4, 3,Ａワｰルドリｰスタｰ, 67,岩田康, 0.5, 61,  -5,*  2, 1,  1.9,⑤⑥⑤, 4,10, ミラクルルｰマｰ,,西谷誠,200.6,,,, 5, 10.2,③②②, 4, 4,Ｆハッピｰメモリｰズ, 70,国分優, 0.5, 70,  -3,  15, 5, 18.2,④⑤⑤, 4, 3,Ａトｰセンマタコイヤ, 85,武豊  , 0.3, 88,  -1,  18, 1,  1.4, ⑥⑤
 5,10,Ｆヴェリテ, 59,太宰啓, 0.5, 62,  -4,   0, 6, 17.7,⑦④④, 5, 4, オマモリ,,浜野谷,201.7,,,, 7, 21.3,⑧⑦⑥, 5, 1,Ｅオｰルデフィｰト, 71,酒井学, 0.5, 71,  -2,  13, 9, 48.7,③③③, 5, 9,Ｇベストドリｰム, 76,秋山真, 0.5, 87,  -5,* 23, 8, 47.1, ⑩⑩
 6,12,Ｈビクトリｰミノル, 58,藤岡佑, 1.3, 52,  -6,  -3, 8, 37.4,⑩⑧⑦, 6, 5, コスモメルハバ,,金子光,202.6,,,, 9, 44.8,⑨⑨⑨, 6, 5,Ｂサンライズレｰヴ, 78,戸崎圭, 1.0, 68,  -5,  13, 1,  2.4,⑦⑧⑧, 6, 4,Ｅエアアンセム, 79,岩田康, 0.8, 82,  -4,  15, 2,  4.8, ⑦⑦
 7, 7,Ｄヒルノケルン, 62,鮫島良, 1.4, 56,  -8,   1, 4,  6.8,⑬⑪⑪, 7,11, クリノコトノオｰ,,平沢健,202.8,,,, 4, 10.1,⑩⑩⑩, 7, 9,Ｇスペルヴィア, 70,藤岡佑, 1.5, 60,  -4,   7, 7, 24.3,⑥⑥⑥, 7, 7,Ｄタマモトッププレイ, 79,池添謙, 0.8, 75,*  3,   1, 7, 27.4, ①①
 8,13,Ｋトｰセンギガ, 48,菅原隆, 1.4, 57,  -6,  -1,10,110.1,⑨⑩⑧, 8, 8, トゥルｰフレンド,,難波剛,202.9,,,, 8, 40.6,⑦⑧⑧, 8, 6,Ｋトｰセンリュｰ, 57,菅原隆, 1.5, 64,  -4,   8, 8, 46.0,⑧⑦⑦, 8, 1,Ｈエｰシンマックス, 76,太宰啓, 1.0, 75,   2,   2, 6, 26.8, ③④
 9, 5,Ｉエナジャイズ, 57,城戸義, 1.4, 57,  -8,   0,11,131.0,⑧⑫⑩, 9, 1, テイエムロカビリｰ,,佐久間,203.8,,,,14,164.8,①④⑤, 9, 3,Ｉサンエルピス, 67,和田竜, 1.6, 65,  -5,  10,10, 81.4,⑩⑨⑨, 9,10,Ｊサフランディライト, 69,四位洋, 1.0, 80,  -2,  11, 9, 98.0, ⑧⑧
10,11,Ｊビップハテンコウ, 51,和田竜, 2.0, 51,  -5, -11, 9, 96.9,⑥⑤⑥,10, 2, カンタベリｰラウス,,高野和,204.8,,,,13,155.0,⑤⑤⑦,10,10,Ｃフロリダブルｰ, 74,幸英明, 1.6, 65,  -5,  10, 6, 19.1,⑨⑩⑩,10, 2,Ｉアイウォントユｰ, 75,幸英明, 1.2, 79,  -5,  12,10,145.9, ⑨⑨
11, 4,Ｇメイショウヒコザ, 59,国分優, 3.7, 39,  -9, -17,13,310.2,⑫⑬⑬,11,13, ブットバセ,,田村太,206.9,,,,11, 77.5,⑪⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,
12, 8,Ｌオｰサムレディ, 43,池添謙, 4.0, 38,  -5, -25,12,252.3,⑪⑨⑨,12, 9, ティマイドリｰム,,小坂忠,209.7,,,,12,100.5,⑫⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
13, 6,Ｍシュテルンリッタｰ, 20,幸英明, 5.4, 29,  -6, -38, 5, 16.1,③⑦⑫,13,12, マイネルカｰミン,,山本康,209.9,,,,10, 65.9,⑬⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
