15年 7月 4日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月 4日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
12, 9, ミザントロｰプ,---,城戸義, 1.9, 30,  -8, -21,14,264.9, ⑫⑫,12, 5,Ｌミスエレキング, 44,松田大, 6.8, 25,  -1, -48,12,151.9,⑧⑫⑫,12,11,Ｌサンテレｰズ, 44,長岡禎, 3.1, 41, -10,  -9,12,340.4, ⑫⑫,12,12,Ｌコｰトオブアｰムズ, 64,四位洋, 1.5, 63,  -2,   2, 9, 36.0,⑭⑭⑮
13, 2,Ｄシシャモスペシャル, 41,藤岡康, 2.2, 27,  -3, -31, 6, 28.6, ④⑥,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｉショウナンアイ, 65,菱田裕, 1.5, 60,   2,  -8,15,115.5,④⑥⑥
14,11,Ｉホシノパレｰド, 26,小林徹, 2.8, 19, -10, -32,13,262.7, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｍジャストヴィｰクル, 63,三浦皇, 1.7, 59,   1,  -7,11, 54.5,⑨⑩⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｅマルカライン, 70,田中博, 1.7, 60,  -3,   0,10, 43.6,⑬⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
"単勝:140円 複勝:03=110円 01=800円 14=190円 枠連:4,070円",,,,,,,,,,,,単勝:310円 複勝:02=120円 11=150円 07=110円 枠連:530円,,,,,,,,,,,,"単勝:450円 複勝:02=170円 04=150円 07=190円 枠連:1,050円",,,,,,,,,,,,"単勝:560円 複勝:06=160円 04=190円 02=120円 枠連:1,100円",,,,,,,,,,,
"馬連:4,530円 ワイド:01-03=1,150円 03-14=240円 01-14=4,250円",,,,,,,,,,,,馬連:830円 ワイド:02-11=270円 02-07=180円 07-11=290円,,,,,,,,,,,,"馬連:1,000円 ワイド:02-04=380円 02-07=620円 04-07=520円",,,,,,,,,,,,"馬連:2,170円 ワイド:04-06=690円 02-06=300円 02-04=350円",,,,,,,,,,,
"馬単:5,060円 3連複:5,230円 3連単:22,360円",,,,,,,,,,,,"馬単:1,390円 3連複:630円 3連単:3,530円",,,,,,,,,,,,"馬単:2,050円 3連複:1,800円 3連単:8,390円",,,,,,,,,,,,"馬単:3,680円 3連複:1,460円 3連単:11,780円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,TVh杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｇパパラヴズマンボ, 52,黛弘人,, 68,   0,*  6, 9, 37.4,⑥④③, 1, 7, レディトリス,---,柴山雄,,,,, 2,  3.4, ③③, 1,15,Ｂジェットコルサ, 73,岩田康,, 69,  -3,   8, 2,  2.8, ⑨⑨, 1, 3,Ｉウキヨノカゼ, 76,四位洋,, 81,  -2,* 15,10, 36.9, ⑫⑫
 2, 4,Ｅルノンキュｰル, 56,四位洋, 0.4, 67,  -2,*  5, 1,  3.2,⑦⑦④, 2, 1, ホワイトパンドラ,---,小林徹, 0.1,,,, 5,  9.4, ①①, 2,11,Ｄコスモイノセント, 67,木幡初, 0.2, 67,  -6,   8, 9, 29.4, ⑬⑫, 2, 9,Ｃエポワス, 82,柴山雄, 0.0, 82,  -1,* 14, 1,  3.2, ⑨⑨
 3, 7,Ｊシャトｰブリアン, 44,三浦皇, 1.3, 57,*  3, -11,11, 75.5,⑨①①, 3, 3, マダムクレアシオン,---,藤岡康, 0.4,,,, 1,  2.8, ⑥④, 3,16, ユヅルノオンガエシ,---,服部茂, 0.2, 67,  -1,   3,12, 48.9, ⑧⑥, 3, 1,Ｂブルｰストｰン, 82,吉田隼, 0.3, 77,   2,   8, 4,  6.8, ④③
 4,11,Ｄエヴリホｰプ, 56,柴山雄, 1.4, 56,   0,  -7, 7, 15.7,②③②, 4, 5, フリｰムｰヴメント,---,丸田恭, 0.6,,,, 3,  4.4, ④⑤, 4,14,Ｏノボリクリｰン, 43,阪野学, 0.3, 66,  -5,   5,16,143.6, ⑫⑬, 4, 4,Ｊラヴァｰズポイント, 76,三浦皇, 0.4, 76,   0,   8, 3,  5.0, ⑥④
 5,10,Ｂブリアンナ, 60,加藤祥, 1.4, 56,  -2,  -5, 5,  9.8,④⑤⑥, 5, 4, ミシェル,---,城戸義, 1.2,,,, 6, 21.4, ⑤⑥, 5, 9,Ｎクリノバトゥｰラ, 51,城戸義, 0.3, 66,   2,  -1,15,116.5, ⑤⑤, 5, 7,Ｇベストルｰラｰ, 78,岩田康, 0.4, 76,*  4,   4, 6, 14.3, ②②
 6, 9,Ｃトｰセンルミナス, 59,井上敏, 2.4, 50,  -3, -11, 3,  5.5,⑩⑧⑦, 6, 6, コウキアツガｰル,---,丹内祐, 1.4,,,, 4,  7.3, ②②, 6, 3,Ｅツクバインパクト, 67,古川吉, 0.3, 66, -12,* 13, 8, 27.5, ⑮⑮, 6, 5,Ｅオレニホレルナヨ, 79,田中健, 0.5, 74,*  6,   1,11, 45.3, ①①
 7, 8,Ａタマモラララ, 64,城戸義, 2.8, 49,  -3, -15, 2,  3.5,③⑥⑧, 7, 2, ボタニカル,---,丸山元, 4.3,,,, 7, 31.7, ⑦⑦, 7,13,Ａベルモントラハイナ, 75,吉田隼, 0.4, 64,*  6,  -6, 1,  2.5, ③④, 7, 6,Ｆワｰルンガ, 78,池添謙, 0.6, 73,   1,   5, 7, 15.4, ⑦⑦
 8, 6,Ｋルサルカ, 42,丸田恭, 2.9, 46,  -5,  -9,12,140.2,⑬⑫⑫,,,,,,,,,,,,, 8,12,Ｌプライマリｰコｰド, 58,柴山雄, 0.4, 64,  -9,   8,10, 31.5, ⑭⑭, 8,12,Ｈキョウエイバサラ, 77,菱田裕, 0.7, 72,*  3,   1, 9, 26.4, ③⑤
 9, 5,Ｈウエスタンビアンコ, 49,岩田康, 3.1, 44,  -4, -15, 6, 15.2,⑧⑨⑨,,,,,,,,,,,,, 9,10,Ｃエクスシア, 68,井上敏, 0.4, 65,  -5,   4, 6, 22.6, ⑪⑪, 9, 8,Ｄヤマノレオ, 80,小林徹, 0.7, 72,  -2,   6, 8, 15.5, ⑪⑪
10, 2,Ｍベルシルエット, 36,吉田隼, 3.4, 44,  -5, -14,10, 40.0,⑪⑪⑪,,,,,,,,,,,,,10, 4,Ｇイワヌガハナ, 64,四位洋, 0.6, 61, -13,*  9, 5, 22.5, ⑯⑯,10, 2,Ａワｰドイズボンド, 87,藤岡康, 0.7, 72,  -2,   6, 2,  4.5, ⑩⑩
11, 3,Ｆディナミック, 54,池添謙, 3.9, 41,  -5, -20, 4,  9.5,⑤⑩⑩,,,,,,,,,,,,,11, 5,Ｉヤマホトトギス, 64,長岡禎, 0.7, 61,  -2,  -3,11, 42.3, ⑦⑧,11,11,Ｋヤマニンプチガトｰ, 75,竹之下, 0.8, 70,  -1,   4, 5, 13.1, ⑧⑧
12, 1,Ｉロックステップ, 49,竹之下, 4.7, 34,   0, -36, 8, 16.1,①②⑤,,,,,,,,,,,,,12, 6,Ｆマイネルグルマン, 66,丹内祐, 0.8, 59,  -5,  -1, 3,  8.7, ⑩⑩,12,10,Ｌコンサｰトレディ, 75,丸田恭, 1.7, 59,   2, -11,12, 71.1, ⑤⑥
13,13,Ｌアスタｰロマｰネ, 39,菱田裕, 4.8, 37,  -5, -24,13,287.2,⑫⑬⑬,,,,,,,,,,,,,13, 7,Ｈサウンドマンデュロ, 64,菱田裕, 1.0, 57,*  9, -17, 4, 16.0, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｊイシス, 62,勝浦正, 1.2, 54,  -1, -10, 7, 24.2, ⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｋニシノニカ, 59,藤岡康, 1.3, 53,   4, -17,13, 48.9, ④③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｍブリッツカイザｰ, 57,黛弘人, 2.1, 43,*  8, -31,14, 84.9, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:??? ﾚｰｽｱｶﾞﾘ指数:??? 馬場:良,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,
"単勝:3,740円 複勝:12=710円 04=150円 07=1,440円 枠連:4,240円",,,,,,,,,,,,単勝:340円 複勝:07=190円 01=350円 枠連:0円,,,,,,,,,,,,"単勝:280円 複勝:15=190円 11=750円 16=1,740円 枠連:1,700円",,,,,,,,,,,,"単勝:3,690円 複勝:03=700円 09=150円 01=230円 枠連:6,060円",,,,,,,,,,,
"馬連:4,990円 ワイド:04-12=1,800円 07-12=17,790円 04-07=2,780円",,,,,,,,,,,,"馬連:1,490円 ワイド:01-07=410円 03-07=180円 01-03=330円",,,,,,,,,,,,"馬連:4,760円 ワイド:11-15=1,480円 15-16=2,700円 11-16=16,320円",,,,,,,,,,,,"馬連:7,190円 ワイド:03-09=2,060円 01-03=3,130円 01-09=450円",,,,,,,,,,,
"馬単:14,540円 3連複:76,260円 3連単:499,340円",,,,,,,,,,,,"馬単:2,140円 3連複:960円 3連単:6,360円",,,,,,,,,,,,"馬単:6,810円 3連複:71,000円 3連単:286,710円",,,,,,,,,,,,"馬単:17,140円 3連複:12,460円 3連単:112,570円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洞爺湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄクリノリｰソクツモ, 59,岩田康,, 70,*  4,*  3, 3,  5.6, ①①, 1, 1, スクエアゴｰルド,---,岩田康,, 67,   5,* -1, 2,  4.5,⑧⑦⑦, 1, 2,Ｃスリｰアロｰ, 78,古川吉,, 80,*  6,* 15, 4,  7.6,①①①, 1, 7,Ｂゴｰルドアクタｰ, 81,吉田隼,, 81,*  0,  18, 1,  1.9,④③③
 2, 7,Ｂゼクト, 63,菱田裕, 0.8, 61,   1,  -3, 2,  4.0, ③③, 2, 2,Ｂエッケザックス, 63,三浦皇, 0.1, 67,   1,*  6, 1,  4.3,⑮⑭⑬, 2,13,Ｂティｰポイズン, 78,藤岡康, 1.3, 72,*  5,   6, 1,  2.6,③③③, 2,10,Ｌヤマニンアルゴシｰ, 69,丸山元, 0.3, 78,  -1,  16,11, 55.0,⑤⑤⑤
 3, 3,Ｃゴｰルドエッグ, 59,木幡初, 1.1, 58,  -1,  -4, 4,  6.1, ④④, 3, 4,Ｉクラレンスハウス, 52,嶋田純, 0.3, 65,   2,*  2,11, 37.0,⑭⑪⑩, 3, 5,Ａタマモネイヴィｰ, 80,池添謙, 1.8, 70,   3,   5, 2,  3.3,⑫⑥⑤, 3, 1,Ｄメイショウブシン, 76,丸田恭, 0.4, 83,  -6,* 25, 5, 14.0,⑬⑬⑫
 4, 5,Ａラッキｰダン, 66,丹内祐, 1.2, 56,  -1,  -5, 1,  2.1, ⑤⑤, 4, 9,Ｄウインエスパシオ, 60,丹内祐, 0.7, 57,* 10, -21, 5,  7.1,②②②, 4,10,Ｄタイキオｰルブルｰ, 74,岩田康, 1.8, 70,   1,* 10, 5, 10.7,⑪⑩⑨, 4,12,Ｅインナｰアｰジ, 75,柴山雄, 0.4, 79,  -3,  17, 4, 12.4,⑧⑨⑨
 5, 1,Ｆサンライズシｰズン, 54,藤田伸, 1.5, 53,  -4,  -6, 5, 13.8, ⑥⑥, 5,13,Ｊハッピｰパウダｰ, 50,柴山雄, 0.7, 59,* 10, -17,10, 35.8,③③④, 5, 6,Ｌブルｰガｰディアン, 59,藤田伸, 2.2, 66,*  6,  -3, 8, 36.3,②②②, 5, 5,Ｊアメリカンダイナｰ, 71,三浦皇, 0.5, 74,*  0,   8, 9, 41.3,①①①
 6, 6,Ｇラインチャｰミｰ, 53,松田大, 1.6, 50,  -7,  -5, 7, 29.6, ⑦⑦, 6, 8,Ｍプレイアンドラスト, 41,吉田隼, 0.9, 56,   8, -18,14,165.1,⑤⑤⑤, 6, 4,Ｇマイネルライヒ, 67,丹内祐, 2.4, 65,  -2,   8, 6, 18.1,⑬⑬⑩, 6, 3,Ｇヤマニンプｰドレ, 72,黛弘人, 0.5, 78,  -3,  15,10, 42.9,⑦⑦⑦
 7,10,Ｈアグネスファイン, 49,小林徹, 1.8, 50,*  2, -12, 6, 22.0, ②②, 7,10,Ｅノワｰルギャルソン, 58,勝浦正, 0.9, 57,   5, -13, 6, 12.7,⑪⑧⑧, 7, 9,Ｅミッキｰボクサｰ, 70,小林徹, 2.5, 64,   3,   1,10, 40.2,⑨⑦⑧, 7, 2,Ｈメイショウテッサイ, 71,藤岡康, 0.5, 79,  -4,  19, 7, 29.3,⑪⑩⑩
 8,11,Ｉデルマゴシンゾサン, 44,勝浦正, 2.0, 48,  -7,  -7, 9, 92.5, ⑧⑧, 8, 7,Ａリュウノｰスジョイ, 68,丸田恭, 0.9, 55,   8, -19, 3,  4.7,④④③, 8,12,Ｈリｰゼントロック, 66,菱田裕, 2.5, 66,   0,   6, 3,  6.4,⑩⑫⑪, 8, 8,Ａヤマイチパｰトナｰ, 81,古川吉, 0.5, 80,  -4,* 21, 3,  7.0,⑫⑫⑪
 9, 2,Ｅルシアンネイル, 55,丸田恭, 2.4, 41, -15,  -5, 8, 30.7, ⑨⑨, 9,11,Ｇサンヨｰク, 53,村田一, 1.3, 55,   4, -15, 8, 20.0,⑨⑩⑪, 9, 3,Ｉマコトグランドゥ, 66,荻野琢, 2.7, 62,   3,  -4, 7, 26.4,④④④, 9,13,Ｆフォントルロイ, 73,岩田康, 0.6, 76,  -3,  15, 8, 29.5,⑨⑧⑧
10, 9,Ｊトレスグスト, 37,村田一, 3.5, 32, -34,  -6,10,157.7, ⑪⑪,10, 6,Ｆディｰプビヨンド, 58,古川吉, 1.3, 54,   3, -13, 7, 16.9,⑬⑬⑫,10, 8,Ｊスレッジハンマｰ, 65,長岡禎, 3.0, 61,   2,  -3, 9, 39.0,⑧⑧⑦,10, 9,Ｃサトノフェラｰリ, 78,四位洋, 0.7, 73,  -1,  10, 2,  3.8,⑥⑥⑥
11, 4,Ｋリッフェル, 29,長岡禎, 3.5, 30, -25, -10,11,201.7, ⑩⑩,11,16,Ｃウソハッピャク, 61,池添謙, 1.4, 50,   6, -23, 4,  6.7,⑩⑥⑥,11, 7,Ｆコスモバｰダン, 69,三浦皇, 3.6, 57,   3, -11,11, 70.3,⑤⑤⑥,11, 6,Ｋマイティｰスコｰル, 70,菱田裕, 0.8, 70,*  0,   4,12, 97.0,②②②
,,,,,,,,,,,,12,14,Ｎジョウノチェリｰ, 38,井上敏, 1.7, 48,* 12, -38,16,268.4,①①①,12, 1,Ｋファイアキング, 63,城戸義, 4.0, 57,   0,  -7,13,194.8,⑦⑪⑬,12, 4,Ｉヒルノドンカルロ, 71,藤田伸, 1.0, 68,  -2,   5, 6, 21.9,③④④
,,,,,,,,,,,,13, 3,Ｈモアザンソニック, 53,黛弘人, 2.1, 46,   4, -26, 9, 34.2,⑫⑨⑨,13,11,Ｍトｰセンラブリｰ, 56,嶋田純, 4.5, 50,   1, -15,12,145.4,⑥⑨⑫,13,11,Ｍモンプレジｰル, 62,長岡禎, 1.8, 64,  -4,   3,13,308.3,⑩⑪⑬
,,,,,,,,,,,,14,12,Ｋドリｰムポリｰニ, 49,松田大, 3.6, 34,  -2, -37,12, 75.1,⑦⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,15,Ｌアコルダｰジュ, 46,加藤祥,10.1,-50,   2, ---,13,161.0,⑥⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 5, ギンセカイ,---,田中博,11.7,-54, -36, -80,15,191.2,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,
"単勝:560円 複勝:08=180円 07=160円 03=180円 枠連:1,130円",,,,,,,,,,,,"単勝:450円 複勝:01=210円 02=170円 04=860円 枠連:1,320円",,,,,,,,,,,,単勝:760円 複勝:02=150円 13=120円 05=120円 枠連:670円,,,,,,,,,,,,"単勝:190円 複勝:07=130円 10=750円 01=330円 枠連:4,340円",,,,,,,,,,,
"馬連:1,320円 ワイド:07-08=440円 03-08=530円 03-07=440円",,,,,,,,,,,,"馬連:1,080円 ワイド:01-02=430円 01-04=2,870円 02-04=1,970円",,,,,,,,,,,,馬連:820円 ワイド:02-13=270円 02-05=310円 05-13=190円,,,,,,,,,,,,"馬連:4,350円 ワイド:07-10=1,600円 01-07=550円 01-10=4,710円",,,,,,,,,,,
