15年 1月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:5),,,,,,,,,,,
"単勝:10,010円 複勝:12=1,400円 06=220円 07=110円 枠連:1,950円",,,,,,,,,,,,"単勝:470円 複勝:06=220円 02=290円 07=1,360円 枠連:2,030円",,,,,,,,,,,,単勝:660円 複勝:09=210円 03=140円 07=160円 枠連:860円,,,,,,,,,,,,"単勝:520円 複勝:04=160円 05=350円 08=280円 枠連:2,950円",,,,,,,,,,,
"馬連:37,160円 ワイド:06-12=8,800円 07-12=2,830円 06-07=350円",,,,,,,,,,,,"馬連:2,090円 ワイド:02-06=760円 06-07=3,930円 02-07=6,190円",,,,,,,,,,,,"馬連:1,510円 ワイド:03-09=480円 07-09=600円 03-07=320円",,,,,,,,,,,,"馬連:2,940円 ワイド:04-05=870円 04-08=840円 05-08=1,640円",,,,,,,,,,,
"馬単:111,110円 3連複:17,730円 3連単:345,640円",,,,,,,,,,,,"馬単:3,410円 3連複:44,260円 3連単:187,230円",,,,,,,,,,,,"馬単:3,100円 3連複:2,580円 3連単:15,700円",,,,,,,,,,,,"馬単:5,120円 3連複:7,230円 3連単:36,950円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 8R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長篠ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｈウイングアクティブ, 44,松若風,, 59,* -8,*  9, 4,  6.6,①①①, 1, 5,Ｃダノンシｰザｰ, 57,吉田隼,, 61,*  9, -10, 2,  6.4,②②②, 1, 6,Ａエンキンドル, 80,藤岡康,, 69,*  4,* 13, 1,  1.3,①①①, 1, 4,Ｄロンド, 81,川島信,, 79,   0,* 10, 5, 13.7, ⑩⑩
 2, 6,Ａモズレッドファｰム, 57,岩崎翼, 0.3, 58, -10,*  9, 3,  5.8,⑥⑤⑤, 2, 7,Ｉジュｰンロディ, 54,松田大, 0.1, 63,   5,  -4, 4,  7.6,⑨⑧⑧, 2, 7,Ｂステｰジジャンプ, 75,松田大, 0.1, 70,*  3,* 14, 2,  5.4,②②②, 2,11,Ａダンスディレクタｰ, 83,藤岡康, 0.1, 79, -11,* 20, 1,  1.8, ⑰⑰
 3, 1,Ｆエイシンナセル, 49,小崎綾, 0.4, 57,* -9,*  8, 1,  3.2,③④④, 3,15,Ａアルティマブラッド, 72,松若風, 0.1, 61,   5,  -6, 3,  7.0,⑦⑥⑥, 3, 2,Ｄグランプレｰジョ, 72,松若風, 0.6, 67,   2,  11, 3,  6.5,③④③, 3,12,Ｈヤマニンプチガトｰ, 79,竹之下, 0.1, 78,   6,   2, 9, 26.4, ⑦④
 4,13,Ｃパッショナｰト, 53,義英真, 0.5, 54,* -8,   5, 2,  4.2,④③③, 4,14,Ｄトｰセンコスモ, 56,井上敏, 0.4, 59,   2,  -4,11, 17.3,⑬⑭⑭, 4, 1,Ｇガッテンキャンパス, 68,井上敏, 0.9, 66,   1,  11, 8,109.1,⑦⑦⑦, 4, 5,Ｎエイシンオルドス, 74,岩崎翼, 0.1, 78,   5,   3,13, 55.1, ④⑥
 5,10,Ｐジｰニアル, -1,平野優, 0.6, 55,* -8,   5,12, 83.9,②②②, 5, 6,Ｋテイエムシャンパン, 53,藤岡康, 0.4, 60,   2,  -4,10, 17.1,⑪⑫⑫, 5, 5,Ｅプラスワン, 69,西田雄, 0.9, 67,   1,  11, 7, 72.8,⑤⑥⑤, 5, 9,Ｋサマｰルナ, 77,松田大, 0.2, 77,  -5,* 12,12, 51.3, ⑭⑭
 6,14,Ｄファミリｰパｰク, 50,伊藤工, 1.4, 50, -10,   0, 7, 19.8,⑩⑥⑥, 6, 4,Ｈゴｰオンハｰト, 54,木幡初, 0.4, 58,   6, -11,13, 52.8,④⑤⑤, 6, 9,Ｃシェイプリｰ, 74,小崎綾, 1.6, 61,  -1,   9, 5, 17.0,⑨⑨⑨, 6,15,Ｐエｰシンエムディｰ, 72,松山弘, 0.2, 78,   5,   2, 2,  8.4, ⑨⑦
 7,11,Ｌツジスｰパｰハヤテ, 39,藤懸貴, 1.6, 49, -11,   0,14,107.9,⑬⑦⑧, 7, 8,Ｎパブリックフレンド, 47,伊藤工, 0.6, 57,  -2,*  0,14, 60.1,⑯⑯⑯, 7, 4,Ｆヤマニンパンテオン, 69,岩崎翼, 1.8, 60,   1,   5, 6, 46.9,⑧⑧⑧, 7, 8,Ｃネロ, 82,国分恭, 0.3, 75,*  9,  -3, 3,  8.9, ②②
 8,16,Ｇヴェンティミリア, 47,井上敏, 1.8, 49, -13,   2,15,109.5,⑮⑫⑩, 8,13,Ｂプルメリアスタｰ, 60,川須栄, 0.6, 57,*  8, -16, 7, 13.9,⑥③③, 8, 8,Ｈワンダｰパラジｰノ, 66,義英真, 2.2, 54,*  3,  -3, 9,115.2,④③④, 8,10,Ｌゴｰハンティング, 77,小崎綾, 0.5, 72,   3,   0, 6, 16.6, ⑥⑧
 9, 2,Ｅオｰプンマｰケット, 49,原田和, 1.8, 47, -12,   0,13, 84.6,⑨⑩⑦, 9,11,Ｊディスコルディア, 54,丸山元, 0.7, 55,   0,  -4, 1,  5.1,⑮⑮⑮, 9, 3,Ｉウインサｰガ, 65,松山弘, 2.3, 56,   2,  -2, 4, 12.7,⑥⑤⑥, 9, 1,Ｅスピｰクソフトリｰ, 81,鮫島良, 0.6, 71,  -1,   3, 7, 21.1, ⑧⑪
10, 5,Ｂトｰセンアスリｰト, 56,西村太, 1.9, 50, -15,   7, 5,  7.4,⑯⑯⑭,10,12,Ｆサウンドドゥイット, 55,松山弘, 0.7, 58,   4, -11, 6,  9.6,⑩⑩⑩,,,,,,,,,,,,,10,17,Ｇカフヴァｰル, 80,吉田隼, 0.7, 69,  -1,   2,10, 31.6, ⑬⑬
11,12,Ｉコスモアルゴル, 43,花田大, 2.4, 43, -11,  -6,10, 46.1,⑤⑧⑨,11, 2,Ｅブライトボイス, 56,小崎綾, 0.8, 52,*  9, -23, 5,  8.3,①①①,,,,,,,,,,,,,11, 2,Ｊシゲルカガ, 78,田中健, 0.8, 69,* 12, -12, 4, 13.0, ①①
12,15,Ｋマイネルラヴィｰン, 41,木幡初, 2.5, 44, -11,  -6, 6, 16.0,⑦⑨⑪,12, 9,Ｍレｰヴラヴィッサン, 52,勝浦正, 1.0, 53,   4, -16, 8, 15.7,⑤⑨⑨,,,,,,,,,,,,,12,14,Ｆジョｰオリオン, 80,梶晃啓, 0.8, 69,   3,  -3,11, 45.2, ⑪⑨
13, 3,Ｍデルマフウライマツ, 38,伴啓太, 3.3, 37, -13, -11,11, 46.4,⑭⑪⑬,13,16,Ｌヴァンドデセｰル, 52,伴啓太, 1.1, 51,   1, -13,15, 77.9,⑫⑬⑬,,,,,,,,,,,,,13,16,Ｑジャｰエスペランサ, 69,勝浦正, 1.0, 67,  -8,   5,17,137.1, ⑮⑮
14, 4,Ｊマイネルカサドｰル, 42,中井裕, 3.9, 36, -13, -13, 8, 37.4,⑫⑭⑫,14, 1,Ｏアワｰドジャック, 42,鮫島良, 1.1, 51,   6, -21,12, 28.6,③④④,,,,,,,,,,,,,14, 7,Ｍダノンウィスラｰ, 75,川須栄, 1.2, 64,  -2,  -3,15,104.6, ⑫⑫
15, 7,Ｎマイネルエリジウム, 31,水口優, 4.6, 29, -14, -18, 9, 42.6,⑪⑮⑯,15, 3,Ｇマイティディｰバ, 55,義英真, 1.3, 49,   5, -21, 9, 16.8,⑧⑦⑦,,,,,,,,,,,,,15,18,Ｂユキノアイオロス, 82,丸山元, 1.2, 63, -17,* 11, 8, 23.5, ⑱⑱
16, 8,Ｏベリサリウス, 28,嶋田純, 4.6, 28, -12, -21,16,217.2,⑧⑬⑮,16,10,Ｐコスモセブン, 36,柴田未, 4.0, 24,   1, -54,16, 93.4,⑭⑪⑪,,,,,,,,,,,,,16,13,Ｉシゲルアセロラ, 78,義英真, 1.3, 62,*  8, -15,14, 82.2, ⑤③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 6,Ｏヒｰラ, 73,杉原誠, 2.1, 53, -11,  -5,16,127.6, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｒエンプレスラブ, 68,水口優, 2.8, 43,   5, -32,18,276.1, ③⑤
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:5),,,,,,,,,,,
単勝:660円 複勝:09=200円 06=160円 01=150円 枠連:760円,,,,,,,,,,,,"単勝:640円 複勝:05=200円 07=290円 15=250円 枠連:1,650円",,,,,,,,,,,,単勝:130円 複勝:06=110円 07=110円 02=130円 枠連:200円,,,,,,,,,,,,"単勝:1,370円 複勝:04=260円 11=110円 12=430円 枠連:1,100円",,,,,,,,,,,
"馬連:1,680円 ワイド:06-09=510円 01-09=490円 01-06=490円",,,,,,,,,,,,"馬連:2,630円 ワイド:05-07=1,030円 05-15=740円 07-15=1,220円",,,,,,,,,,,,馬連:220円 ワイド:06-07=140円 02-06=130円 02-07=300円,,,,,,,,,,,,"馬連:1,170円 ワイド:04-11=450円 04-12=2,200円 11-12=800円",,,,,,,,,,,
"馬単:3,280円 3連複:2,070円 3連単:15,110円",,,,,,,,,,,,"馬単:5,150円 3連複:6,530円 3連単:35,330円",,,,,,,,,,,,馬単:280円 3連複:330円 3連単:720円,,,,,,,,,,,,"馬単:3,750円 3連複:6,900円 3連単:55,750円",,,,,,,,,,,
■ 3R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝2000m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,知立特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅヴァイセフラウ, 72,松山弘,, 69,* -2,*  7, 1,  2.6, ①①, 1,10, カレンスフィｰダ,---,勝浦正,, 60, -28,* 19, 2,  4.0,⑥⑥⑤, 1, 3,Ａパッシングブリｰズ, 81,杉原誠,, 72,   5,* 13, 6, 15.7, ⑯⑯, 1,14,Ｂアルマディヴァン, 81,勝浦正,, 75,   3,*  9, 1,  2.8, ⑫⑬
 2, 3,Ｃサンシカゴ, 73,岩崎翼, 0.1, 68,* -3,*  7, 3,  6.4, ③③, 2, 1, アドマイヤホｰク,---,松山弘, 0.1, 59, -28,  17, 5,  8.4,⑦④③, 2,15,Ｆサクラテイオｰ, 70,藤岡康, 0.3, 71,   6,*  9, 9, 39.3, ⑮⑭, 2,15,Ｊボブキャット, 71,伊藤工, 0.0, 76,   8,   1, 6, 15.6, ④④
 3, 4,Ａテイクファイア, 79,義英真, 0.1, 67,* -3,*  7, 2,  3.8, ②②, 3, 4, エアルｰティｰン,---,藤岡康, 0.3, 55, -28,  15, 3,  4.1,③③④, 3,16,Ｇフィンデルムンド, 70,松田大, 0.4, 71,   5,*  9, 5, 10.5, ⑭⑬, 3, 7,Ａタガノリバレンス, 82,吉田隼, 0.0, 74,   4,*  6, 2,  5.4, ⑨⑨
 4, 2,Ｄグレイスフルデイズ, 73,勝浦正, 0.3, 66,  -4,   6, 5, 13.0, ④④, 4, 6, カリビアンブルｰ,---,川須栄, 0.4, 52,*-27,  11, 1,  4.0,②②②, 4, 1,Ｐサムライノモン, 24,伴啓太, 0.6, 71,* 14,  -4, 8, 38.3, ①①, 4, 2,Ｅダイナミックガイ, 74,国分恭, 0.1, 74,   4,*  5, 9, 22.9, ⑧⑧
 5, 7,Ｂサｰストンデンバｰ, 77,吉田隼, 0.3, 64,  -5,*  7, 4,  6.5, ⑤⑤, 5, 8, アンネイ,---,松若風, 0.4, 50,*-27,  10, 4,  5.9,①①①, 5,14,Ｋザショットアロｰ, 65,木幡初, 0.7, 70,   9,   1,15,171.1, ⑩⑨, 5,17,Ｃキンシノキセキ, 77,丸山元, 0.4, 69,   4,   1, 4, 10.1, ⑩⑩
 6, 5,Ｉホッコｰジョイフル, 65,木幡初, 0.4, 66,  -6,*  7,11, 59.6, ⑦⑦, 6, 5, ヒルノケルン,---,鮫島良, 0.5, 55, -29,  17, 6,  9.1,⑤⑦⑦, 6, 6,Ｎアマカケル, 61,川須栄, 0.8, 70,  11,  -2,13, 72.5, ⑤④, 6, 3,Ｍナオミノユメ, 68,小崎綾, 0.4, 70,   4,   3,15, 52.1, ⑪⑪
 7, 8,Ｆナリタマクリス, 71,藤岡康, 0.5, 65,  -8,*  9, 8, 32.4, ⑪⑩, 7, 3, ケントオｰ,---,小崎綾, 1.6, 48, -36,  15, 7, 19.1,⑧⑨⑨, 7, 9,Ｂトｰタルヒｰト, 76,松山弘, 0.9, 70,* 13,  -5, 1,  1.8, ④⑥, 7,16,Ｑストｰクアンドレイ, 67,松田大, 0.5, 70,   7,  -2,14, 49.7, ⑦⑦
 8, 6,Ｇスクワドロン, 70,松若風, 0.6, 63,  -7,   6, 6, 14.8, ⑧⑨, 8, 7, コスモバカンス,---,木幡初, 1.8, 36, -29,  -3,10, 72.9,④⑤⑥, 8, 7,Ｅスズトラッド, 71,中井裕, 1.0, 68,  10,  -3,10, 47.3, ⑧⑩, 8, 1,Ｄボンジュｰルココロ, 75,松山弘, 0.6, 71,*  9,  -8, 5, 10.6, ③②
 9, 9,Ｊミュｰル, 65,伊藤工, 0.7, 64,  -7,   7, 7, 22.9, ⑨⑪, 9, 9, グッドウィｰク,---,吉田隼, 2.3, 32, -32,  -2, 8, 35.6,⑨⑧⑧, 9,13,Ｄエンドレスシャイン, 72,松若風, 1.0, 69,  11,  -2, 3,  7.9, ⑨⑧, 9,11,Ｉブライトチェリｰ, 71,西田雄, 0.7, 66,   0,   3,10, 28.0, ⑮⑮
10,11,Ｌポイントパイパｰ, 61,川島信, 0.8, 63, -10,*  7, 9, 36.3, ⑫⑫,10, 2, プラチナウィンド,---,伊藤工, 3.1, 29, -35,  -5, 9, 41.6,⑩⑩⑩,10,11,Ｃクァンタムギア, 75,小崎綾, 1.0, 68,  12,  -5, 2,  7.6, ⑦⑦,10, 4,Ｎラｰストチカ, 68,川島信, 0.8, 68,   8,  -7, 8, 22.2, ⑤⑤
11,12,Ｋスリｰチアサウス, 63,城戸義, 1.0, 60,  -9,   4,12, 81.6, ⑩⑧,,,,,,,,,,,,,11,12,Ｉアクアライン, 68,吉田隼, 1.1, 65,   8,   0,11, 47.4, ⑫⑫,11,10,Ｆダンツカナリｰ, 73,藤岡康, 0.8, 69,* 12, -13, 3,  7.3, ①①
12,10,Ｈサクラオｰドシエル, 68,丸山元, 1.7, 54,  -5,  -5,10, 41.3, ⑥⑥,,,,,,,,,,,,,12,10,Ｌライトオブホｰプ, 64,岩崎翼, 1.2, 66,  11,  -6, 4,  8.7, ⑥⑤,12, 9,Ｋマイティｰスコｰル, 69,鮫島良, 0.8, 65,   2,   0,11, 33.0, ⑭⑫
,,,,,,,,,,,,,,,,,,,,,,,,13, 8,Ｊシゲルアボカド, 68,川島信, 2.1, 60,   8,  -8,16,172.3, ⑪⑪,13,12,Ｏタイセイララバイ, 68,川須栄, 0.9, 67,* 11, -13, 7, 17.5, ②③
,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｍダテノトライアンフ, 62,丸山元, 2.2, 59,* 13, -17, 7, 32.6, ③③,14,13,Ｐベルライン, 67,藤懸貴, 1.0, 65,   8, -10,16, 94.2, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｏテイエムテンリュウ, 58,原田和, 2.2, 57,   6,  -8,14,101.3, ⑬⑮,15,18,Ｌスリｰロブロイ, 69,岩崎翼, 1.0, 63,  -1,   1,17,180.6, ⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｈデスティニｰシチｰ, 69,義英真, 3.6, 47,* 13, -29,12, 53.7, ②②,16, 6,Ｒメイショウゲンブ, 67,杉原誠, 1.4, 58,   1,  -6,12, 35.0, ⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｇザラストロ, 73,中井裕, 2.4, 48,   1, -19,13, 37.0, ⑰⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:5),,,,,,,,,,,
単勝:260円 複勝:01=130円 03=180円 04=140円 枠連:950円,,,,,,,,,,,,"単勝:400円 複勝:10=150円 01=200円 04=170円 枠連:1,900円",,,,,,,,,,,,"単勝:1,570円 複勝:03=500円 15=1,080円 16=320円 枠連:2,850円",,,,,,,,,,,,"単勝:280円 複勝:14=140円 15=360円 07=180円 枠連:2,120円",,,,,,,,,,,
