15年11月14日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月14日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
11,12,Ｇテイブルランド, 48,井上敏, 2.1, 36, -10, -14,12,132.7, ⑬⑬,11,14,Ｅアコルデ, 43,丸山元, 1.5, 36,  -1, -11,11, 96.5,⑧⑩⑨,11,15,Ｈテンカイチ, 72,大庭和, 0.7, 70,   3,*  6, 6, 12.1,⑮⑯⑯,11,11,Ｍエクストラペトル, 66,石橋脩, 1.3, 62,*  7, -19,10, 22.0,③③②
12,14,Ｆラブラブビｰム, 50,岩部純, 2.5, 36,  -2, -23, 9, 42.1, ⑦⑧,12,15,Ｌトモジャハリｰフ, 37,丸田恭, 1.6, 33,  -2, -13, 8, 31.6,⑩⑪⑪,12,13,Ｃアドマイヤウイング, 76,菱田裕, 0.8, 69,   4,*  2,11, 33.5,⑯⑭⑭,12, 5,Ｋレッドラヴィｰタ, 68,松若風, 1.4, 61,  -2,  -1,11, 30.6,⑬⑬⑭
13,16,Ｍヴィクトリｰマハロ, 19,嶋田純, 2.8, 31,  -7, -24,15,209.8, ⑪⑫,13, 1,Ｎフレンチフュｰゴ, 33,勝浦正, 1.7, 32,  -2, -16, 4,  9.5,⑫⑧⑦,13,12,Ｏレッドオラシオン, 63,伴啓太, 1.1, 66,   2,   1,16,174.9,⑬⑮⑮,13, 4,Ｉトラストルシファｰ, 70,丸山元, 1.9, 55,   6, -23, 9, 21.4,⑤⑤⑥
14,11,Ｏプロジェクション, -5,松若風, 2.9, 30,  -7, -25, 8, 29.0, ⑩⑩,14, 7,Ｋラヴィアナ, 37,加藤祥, 1.7, 33,  -3, -13,14,142.8,⑨⑨⑩,14, 7,Ｎマクベスバロｰズ, 66,勝浦正, 2.0, 59,   8, -30,12, 54.8,⑩⑧⑩,14,14,Ｈサグレス, 73,黛弘人, 2.2, 53,*  7, -30, 8, 18.7,④④⑦
15, 3,Ｐラブリｰラブラブ, -8,原田和, 4.5,  2, -28, -20,14,150.8, ⑮⑮,15, 9,Ｉクラウンエイトドア, 40,原田和, 2.4, 25,*  1, -30, 9, 41.5,②②①,15, 9,Ｍアルマセクレタ, 67,石橋脩, 2.1, 59,   7, -29,14, 87.9,⑤⑨⑫,15, 1,Ｏウインバニラスカイ, 61,丹内祐, 3.4, 41,   0, -34,14,122.8,⑧⑪⑫
16, 7,Ｎムツミツドイテ, 13,城戸義, 7.7,-29, -32, -45,16,359.4, ⑯⑯,16, 3,Ｊアンデスコンドル, 39,田中博, 4.7,  8,*  0, -62,10, 72.4,①①⑯,16, 8,Ｇレッドクラｰケン, 73,加藤祥, 3.2, 53,* 10, -54, 7, 12.2,①①⑥,16, 6,Ｌステイブレイズ, 67,原田和, 3.7, 40,*  8, -53,15,137.1,②②⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:13),,,,,,,,,,,
単勝:420円 複勝:02=150円 09=110円 05=300円 枠連:520円,,,,,,,,,,,,単勝:190円 複勝:12=110円 06=220円 13=510円 枠連:550円,,,,,,,,,,,,"単勝:1,270円 複勝:14=440円 10=580円 02=190円 枠連:7,360円",,,,,,,,,,,,"単勝:1,130円 複勝:13=250円 07=130円 12=790円 枠連:820円",,,,,,,,,,,
馬連:570円 ワイド:02-09=230円 02-05=660円 05-09=590円,,,,,,,,,,,,"馬連:780円 ワイド:06-12=380円 12-13=930円 06-13=2,320円",,,,,,,,,,,,"馬連:10,950円 ワイド:10-14=3,540円 02-14=1,220円 02-10=1,590円",,,,,,,,,,,,"馬連:1,280円 ワイド:07-13=710円 12-13=6,270円 07-12=2,470円",,,,,,,,,,,
"馬単:1,460円 3連複:1,730円 3連単:7,430円",,,,,,,,,,,,"馬単:1,310円 3連複:4,630円 3連単:15,390円",,,,,,,,,,,,"馬単:23,090円 3連複:17,230円 3連単:137,380円",,,,,,,,,,,,"馬単:3,680円 3連複:17,920円 3連単:98,590円",,,,,,,,,,,
■ 2R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,福島放送賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃクラウンシャイン, 73,黛弘人,, 73,*  2,  10, 4,  7.1,②②②, 1,12, プレゼンスブルｰ,---,松若風,, 56,* -2,  -8, 4,  6.1, ①①, 1, 1,Ａゴｰザトップ, 75,加藤祥,, 75,   5,* 11, 1,  4.1,⑦⑨⑤, 1,12,Ｃセトノプロミス, 77,菱田裕,, 82,* 10,* 10, 5,  7.9,③③②
 2, 9,Ｉショウナンガッチャ, 70,丸山元, 0.3, 71,   0,  10, 1,  3.8,⑤⑥⑤, 2,16, ラカリフォルニｰ,---,吉田隼, 0.2, 53,  -8,  -6, 1,  3.4, ⑤④, 2,13,Ｄアップルハウス, 70,平野優, 0.6, 71,   8,   1, 6, 12.0,⑥③③, 2, 8,Ｌトップボンバｰ, 71,松若風, 0.1, 83,* 11,   8, 1,  4.3,①①①
 3, 2,Ａドラゴンバロｰズ, 75,菱田裕, 0.3, 72,  -2,* 15, 2,  4.4,⑪⑩⑧, 3, 1, スプリングキャロル,---,丸山元, 0.6, 49, -20,*  2, 2,  5.4, ⑨⑥, 3, 9,Ｃビバハイタッチ, 70,嶋田純, 0.8, 70,   3,*  7, 8, 19.1,⑫⑫⑩, 3, 4,Ｉフレンドスイｰト, 75,津村明, 0.5, 77,   8,* 11,10, 22.4,⑪⑩⑩
 4, 8,Ｋパイロキシン, 69,石橋脩, 0.3, 70,*  1,   8,10, 28.2,⑫③③, 4, 3, メイショウフレイヤ,---,村田一, 0.6, 50,* -5, -13, 3,  5.5, ③②, 4, 6,Ｂジェット, 72,城戸義, 0.9, 69,* 10,  -6, 7, 12.1,①①①, 4, 6,Ｇサンライズホｰム, 75,岡田祥, 0.8, 78,   8,   7, 8, 15.2,⑨⑧⑦
 5, 7,Ｈカズノテナンゴ, 71,津村明, 0.7, 66,   0,   7, 5,  9.6,④⑤④, 5, 6, イネディット,---,杉原誠, 0.7, 49,* -4, -14, 8, 21.0, ④③, 5, 7,Ｈイェドプリオル, 66,松若風, 1.0, 70,   6,  -1, 4,  9.1,⑩⑦④, 5,15,Ｄコクリュウノマイ, 76,丸田恭, 1.0, 73,* 10,   2, 9, 17.2,⑦⑤③
 6, 3,Ｍレアルイモン, 67,二本柳, 0.7, 70,  -4,* 15, 9, 25.6,⑮⑬⑪, 6, 8, アキノプリンス,---,城戸義, 1.0, 43, -15,  -8,13, 41.3, ⑥⑦, 6, 5,Ｍタタラ, 58,水口優, 1.1, 69,   4,   5,11, 37.8,⑪⑪⑨, 6, 1,Ｅタマモマズルカ, 76,黛弘人, 1.0, 75,   5,*  9, 3,  6.2,⑭⑬⑪
 7, 4,Ｄロｰドプレステｰジ, 72,中谷雄, 0.8, 68,   1,   7, 3,  5.9,⑧⑦⑥, 7,10, ヤマニンモナムｰル,---,伊藤工, 1.4, 42, -21,  -4,12, 37.0, ⑬⑩, 7,14,Ｇロウアンドロウ, 68,鮫島克, 1.2, 65,*  9,  -7, 2,  4.4,⑨②②, 7, 9,Ｊデザｰトオブムｰン, 75,石橋脩, 1.1, 75,   6,*  9, 6, 13.4,⑬⑭⑭
 8, 5,Ｆマルカロゼッタ, 71,荻野琢, 0.8, 70,  -5,* 15, 8, 20.5,⑩⑭⑫, 8, 9, クマダモン,---,平野優, 1.5, 38, -27,* -1,15,128.2, ⑮⑬, 8,11,Ｋトｰセンアスリｰト, 64,小野寺, 1.8, 64,   1,   2,13, 76.0,⑭⑭⑫, 8, 3,Ｆタプロｰム, 76,西村太, 1.5, 71,   5,   6,14, 85.2,⑮⑮⑫
 9,14,Ｂセルリアンラビット, 73,丸田恭, 1.0, 67,  -4,  12, 7, 18.2,⑬⑪⑬, 9, 7, コスモボｰラｰ,---,丹内祐, 1.7, 34, -29,* -3, 5, 11.2, ⑭⑮, 9, 3,Ｌニシノマジック, 59,西村太, 2.3, 60,  -1,   1,10, 33.6,⑮⑮⑮, 9,14,Ａマｰブルケｰキ, 80,吉田隼, 1.8, 69,   8,  -2, 2,  5.4,⑧⑨⑧
10, 1,Ｊヴァンクウィッシュ, 70,松若風, 1.6, 66,  -5,   9,11, 38.3,⑭⑮⑮,10,13, カドバン,---,伴啓太, 1.8, 33, -23, -11,11, 36.7, ⑫⑫,10, 2,Ｅベラフォレスタ, 69,井上敏, 2.3, 58,   5, -10, 5, 10.0,④⑧⑭,10,13,Ｂポイントブランク, 80,川須栄, 2.2, 67,* 10,  -8, 4,  6.6,⑥④⑤
11,11,Ｏマイネルライヒ, 65,丹内祐, 1.7, 61,  -3,   3,14, 96.3,⑦⑨⑨,11, 2, サンライフル,---,菱田裕, 1.9, 32,  -6, -29,10, 36.3, ②⑤,11,12,Ｆヤマカツライデン, 69,伴啓太, 2.4, 59,   6, -13, 3,  4.9,⑤⑥⑧,11, 7,Ｎケツァルコアトル, 69,原田和, 2.3, 65,   7,  -6,15,143.1,⑩⑪⑬
12,15,Ｅニチドウリュンヌ, 72,田中博, 1.8, 61,*  1,  -4, 6, 10.0,③④⑦,12, 5, ティアップジェイド,---,黛弘人, 2.2, 29, -24, -15, 7, 19.8, ⑩⑪,12, 4,Ｉメイショウトキムネ, 66,花田大, 2.6, 57,   5, -11,12, 40.5,⑧⑩⑦,12,10,Ｋトｰセンアｰネスト, 71,嶋田純, 2.3, 65,   9,  -8,11, 32.7,⑤⑦⑥
13,13,Ｎトｰセンモバイル, 66,井上敏, 1.8, 60,  -4,   5,13, 70.3,⑨⑫⑭,13, 4, オプティマスロｰズ,---,勝浦正, 2.2, 29, -19, -19, 6, 13.2, ⑧⑨,13,10,Ｊマルｰンドロップ, 64,原田和, 2.8, 56,   2,  -9,15,145.3,⑬⑬⑬,13,11,Ｍカネコメオスタｰ, 70,鮫島克, 2.4, 64,* 10, -11,13, 50.2,②②④
14,12,Ｇサｰシスリｰフ, 71,鮫島克, 2.1, 57,*  1,  -7,12, 53.4,①①①,14,15, ニシノヒロイン,---,川須栄, 2.8, 22, -14, -30,14, 62.4, ⑦⑧,14,15,Ｏペプチドムｰン, 51,中井裕, 5.0, 42,   8, -36,14,121.4,③④⑥,14, 5,Ｈリアルエンブレム, 75,丸山元, 2.5, 64,   6,  -5, 7, 15.1,⑫⑫⑮
15,10,Ｌワンダｰバイファル, 68,中井裕, 2.2, 58,  -1,  -3,15,100.2,⑥⑧⑩,15,14, リネンジェット,---,古川吉, 3.0, 18, -33, -16, 9, 32.5, ⑯⑯,15, 8,Ｎアピシウス, 58,杉原誠, 5.8, 33,   6, -42, 9, 20.1,②⑤⑪,15, 2,Ｏモアザンイナフ, 54,中井裕, 2.6, 64,   9, -10,12, 48.9,④⑥⑨
,,,,,,,,,,,,16,11, サツキイチバンボシ,---,嶋田純, 4.0,  8, -23, -38,16,137.3, ⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-4),,,,,,,,,,,
単勝:710円 複勝:06=190円 09=140円 02=160円 枠連:790円,,,,,,,,,,,,"単勝:610円 複勝:12=180円 16=140円 01=200円 枠連:1,090円",,,,,,,,,,,,単勝:410円 複勝:01=200円 13=350円 09=400円 枠連:750円,,,,,,,,,,,,単勝:790円 複勝:12=250円 08=210円 04=600円 枠連:610円,,,,,,,,,,,
"馬連:2,240円 ワイド:06-09=740円 02-06=540円 02-09=370円",,,,,,,,,,,,"馬連:1,260円 ワイド:12-16=360円 01-12=830円 01-16=460円",,,,,,,,,,,,"馬連:2,420円 ワイド:01-13=880円 01-09=990円 09-13=1,960円",,,,,,,,,,,,"馬連:1,770円 ワイド:08-12=680円 04-12=2,290円 04-08=2,110円",,,,,,,,,,,
"馬単:4,290円 3連複:3,160円 3連単:18,150円",,,,,,,,,,,,"馬単:2,520円 3連複:2,330円 3連単:10,760円",,,,,,,,,,,,"馬単:4,680円 3連複:9,590円 3連単:33,650円",,,,,,,,,,,,"馬単:3,740円 3連複:12,480円 3連単:61,500円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高湯温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｊグリｰンバシリスク, 47,大庭和,, 60,   3,*  7,10, 20.6, ⑪⑩, 1,15,Ａトウケイタイガｰ, 76,川須栄,, 75,   9,   5, 3,  5.1, ③③, 1,10,Ｇプラチナブロンド, 68,丸田恭,, 76,  -1,* 10, 2,  5.8, ⑨⑦, 1,11,Ｃハッピｰウィルス, 75,吉田隼,, 74,* 11,*-10, 2,  5.3,⑧③③
 2,16,Ｃチタンクレバｰ, 56,丸山元, 0.0, 65,  12,  -2, 3,  6.2, ⑤⑤, 2,12,Ｂサビｰナクレスタ, 75,加藤祥, 0.4, 69,* 12,  -1, 1,  3.2, ②②, 2,12,Ｌアルマクレヨン, 61,勝浦正, 0.4, 70,   3,   0,12, 33.2, ⑥③, 2, 1,Ｄマイネルサｰジュ, 75,丹内祐, 0.3, 73,   7,* -4, 5,  9.4,⑬⑪⑥
 3,10,Ｇギンゴｰ, 51,西村太, 0.2, 59,   5,   2, 6, 15.9, ⑨⑥, 3, 5,Ｅイアペトス, 70,津村明, 0.4, 68,   5,   5, 9, 24.0, ⑦⑦, 2,13,Ａアルティマブラッド, 76,松若風, 0.4, 70,*  4,  -1, 1,  2.0, ②②, 3,12,Ｉエヴァンジル, 70,宮崎北, 1.0, 68,   6,* -9,13, 28.3,⑭⑭⑪
 4, 1,Ｅバトルグランドリイ, 53,川須栄, 0.3, 57,   5,   0, 2,  5.2, ⑦⑦, 4, 3,Ｌビットアリエス, 64,松若風, 0.6, 69,   4,   5,12, 36.9, ⑥⑥, 4,11,Ｄトウシンムサシ, 69,丹内祐, 0.6, 68,   2,  -1, 7, 29.6, ⑤⑥, 4,15,Ｐネオアトラクション, 55,川須栄, 1.5, 62,   6, -19, 8, 18.7,⑫⑬⑬
 5, 8,Ａレアドロップ, 63,丸田恭, 0.3, 58,   7,  -1, 1,  3.1, ⑧⑨, 5, 7,Ｄディｰエスフェイム, 70,勝浦正, 0.6, 68,   7,   2, 5, 12.1, ④④, 5,14,Ｂディレットリｰチェ, 71,川須栄, 0.6, 67,  -9,*  9,11, 33.1, ⑭⑭, 5,16,Ｎキングイマデショウ, 66,石橋脩, 1.6, 62,* 12, -31,15, 66.7,③⑤④
 6,15,Ｂリバティｰクイｰン, 60,吉田隼, 0.3, 62,* 16, -10, 4,  7.0, ③③, 6, 2,Ｇシゲルハダカマツリ, 68,吉田隼, 0.7, 66,   1,   5, 4,  9.5, ⑩⑨, 6, 6,Ｈユメノマイホｰム, 68,津村明, 0.7, 66,  -3,   3, 3,  9.4, ⑪⑪, 6, 3,Ｈマイネボニｰタ, 70,黛弘人, 1.8, 62,  11, -29,12, 28.1,⑪⑥⑤
 7,13,Ｈメｰプルパｰル, 50,井上敏, 0.5, 60,* 16, -12,12, 65.8, ①①, 7,11,Ｉレディｰ, 67,鮫島克, 0.8, 66,   4,   3, 7, 20.3, ⑧⑧, 7, 5,Ｎシングルカスク, 54,伴啓太, 1.0, 63,*  7, -11,14, 67.1, ①①, 7, 7,Ａスタｰリｰウインド, 78,松若風, 1.8, 59,   7, -24, 1,  4.2,⑩⑩⑩
 8,11,Ｎクラウンドリｰム, 35,杉原誠, 0.7, 51,  -1,   2,16,294.7, ⑭⑬, 8, 9,Ｎナウシカ, 60,城戸義, 0.9, 66,  -1,*  7,14,100.0, ⑬⑩, 8,16,Ｋグレイスフルワｰド, 64,黛弘人, 1.1, 64,  -3,  -1,10, 32.4, ⑫⑫, 8,14,Ｋレッドグルック, 70,丸田恭, 2.0, 57,   5, -21, 6, 13.4,⑮⑮⑭
 9, 5,Ｄファインキャプテン, 56,宮崎北, 0.7, 54,   9,  -8, 7, 16.5, ⑥④, 9,10,Ｆナミノリゴリラ, 69,伴啓太, 1.0, 65,   7,  -2, 2,  4.3, ⑤⑤, 9, 8,Ｃオトコギマサムネ, 70,中谷雄, 1.2, 60,  -1,  -6, 4,  9.8, ⑩⑧, 9, 5,Ｂイイデフュｰチャｰ, 77,古川吉, 2.1, 57,* 12, -38, 4,  7.9,④②②
10, 6,Ｆソニックタイガｰ, 53,津村明, 0.9, 48,   2,  -3,11, 35.3, ⑩⑪,10, 6,Ｋガｰトルｰド, 64,荻野琢, 1.1, 63,  -2,   6,10, 33.7, ⑭⑬,10, 1,Ｆキンシノキセキ, 68,鮫島克, 1.2, 60,  -1,  -6, 5, 13.8, ⑦⑨,10, 2,Ｌタイセイマジック, 68,中谷雄, 2.2, 57,   2, -18,16, 76.8,⑯⑯⑮
11, 3,Ｉワオ, 49,加藤祥, 0.9, 48,  -3,   2, 5,  9.7, ⑮⑭,11,13,Ｊキャメロンロｰド, 67,丸田恭, 1.1, 62,  -4,*  7,11, 36.2, ⑮⑮,11, 9,Ｍコウユｰココロザシ, 61,村田一, 1.3, 60,  -8,  -1,13, 35.7, ⑬⑬,11,13,Ｍアンジュデュバン, 67,井上敏, 2.3, 55,* 12, -40,14, 48.3,②④⑧
12, 2,Ｌキンノツル, 46,伴啓太, 1.0, 47,  -1,  -2, 9, 19.9, ⑫⑫,12, 8,Ｏスカイアクセス, 59,西村太, 1.2, 61,  -8,*  9,16,144.6, ⑯⑯,12, 7,Ｊサフランスカイ, 65,菱田裕, 1.3, 60, -11,   3, 6, 17.8, ⑮⑮,12, 8,Ｏアキトプレスト, 58,横山和, 2.4, 54,   6, -29,10, 23.8,⑦⑫⑯
13,12,Ｐコスモアリエス, 28,丹内祐, 2.1, 34,  -3, -13,13,157.4, ⑯⑮,13,14,Ｃキュｰクッキング, 74,井上敏, 1.3, 60,   3,  -2, 6, 14.0, ⑨⑫,13, 2,Ｉハギノソフィア, 66,田中博, 1.3, 59,   3, -11,15,122.8, ③④,13, 4,Ｇストｰミング, 72,菱田裕, 2.6, 54,* 13, -48, 3,  6.4,①①①
