15年10月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年10月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,桂川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｇレッドウィズダム, 43,福永祐,, 51,   2,*-13, 1,  2.4,③③③, 1, 1, アットザシｰサイド,---,福永祐,, 63,  -2,* -1, 1,  5.0, ⑦⑦, 1, 2,Ｃバスタｰタイプ, 76,和田竜,, 71,*  8,   1, 1,  2.9,③③③, 1,12,Ａエイシンブルズアイ, 85,福永祐,, 85,*  5,  10, 1,  2.6, ②②
 2, 4,Ａセイヴァイタル, 59,国分優, 0.4, 49,*  4, -19, 2,  2.8,①①①, 2, 7, サトノマイヒメ,---,和田竜, 0.2, 62,*  2, -11, 4,  6.7, ③③, 2,13,Ｂストロベリｰキング, 76,水口優, 0.2, 72,   4,*  8, 4,  6.7,⑧⑧⑧, 2,11,Ｎラインスピリット, 70,森一馬, 0.1, 85,*  6,   8, 8, 32.3, ①①
 3, 8,Ｈキングラディウス, 34,岩田康, 0.4, 49,*  3, -17, 5, 11.4,④④④, 3, 2, ホｰマンビジュｰ,---,岩田康, 0.4, 59,  -1,  -9, 2,  5.3, ⑤⑤, 3, 8,Ｅエイシンナセル, 74,福永祐, 0.2, 70,   6,   3, 2,  3.6,⑥⑥⑥, 3, 2,Ｉラヴァｰズポイント, 74,川須栄, 0.3, 82,   2,   8, 9, 39.6, ③③
 4, 3,Ｃトニｰブロンディ, 54,武豊  , 0.6, 48,  -1,*-11, 4,  9.5,⑧⑨⑨, 4,16, ブリリョドソル,---,内田博, 0.6, 58,*  2, -16, 7, 12.6, ④④, 4,12,Ａシンボリハミルトン, 83,横山典, 0.4, 68,   1,* 11, 3,  4.8,⑬⑫⑩, 4,10,Ｇプレイズエタｰナル, 78,田辺裕, 0.3, 85,  -9,* 19, 5, 12.7, ⑭⑭
 5, 9,Ｆランドストｰリア, 47,菱田裕, 0.7, 48,*  3, -21, 8, 60.2,②②②, 5, 4, ウｰトゥルメｰル,---,藤岡康, 0.9, 53,  -2, -13,10, 16.8, ⑧⑧, 5, 3,Ｆゴｰザトップ, 73,戸崎圭, 0.4, 69,   7,   1, 6, 17.2,⑤⑤⑤, 5, 1,Ｄサンブルエミュｰズ, 80,ルメｰ, 0.5, 80,  -2,  10, 3,  8.1, ⑧⑦
 6, 7,Ｄクリノカルカソンヌ, 50,幸英明, 1.0, 45,   1, -20, 6, 14.6,⑦⑤⑤, 6, 5, プラチナメモリｰ,---,北村宏, 0.9, 53,  -9,* -2, 6, 10.8, ⑮⑮, 6, 9,Ｇタイムアラウド, 72,古川吉, 0.5, 69,   4,   5, 9, 46.1,⑨⑦⑦, 6, 3,Ｂトｰキングドラム, 84,戸崎圭, 0.5, 81,  -6,* 14, 4,  8.1, ⑫⑨
 7, 5,Ｂミスタｰライジン, 55,戸崎圭, 1.5, 43,   0, -20, 3,  5.9,⑨⑧⑥, 7, 6, ダンツロビン,---,松山弘, 1.0, 55,*  6, -25, 8, 12.8, ①①, 7, 6,Ｋメイショウクオン, 68,岩田康, 0.6, 66,*  8,  -5, 7, 18.9,②②②, 7, 5,Ｅアドマイヤナイト, 80,浜中俊, 0.6, 79,  -3,  10, 2,  3.1, ⑩⑪
 8, 6,Ｉシゲルクロカジキ, 33,松山弘, 2.0, 39,  -1, -25, 9, 87.5,⑥⑦⑧, 8, 3, ラブリッサ,---,城戸義, 1.0, 51,  -6, -10,16,137.5, ⑩⑨, 8, 7,Ｄハッピｰロｰド, 75,秋山真, 0.8, 65,   3,   5, 8, 24.5,⑪⑩⑨, 8,13,Ｏヤマニンプチガトｰ, 69,国分恭, 0.6, 78,   2,   4,15,217.1, ④④
