15年 6月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝2200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花のみちｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅナリタノヘア, 63,デムｰ,, 66,   1,*  2, 3,  6.1, ⑦⑥, 1,13,Ｈウインガニオン, 52,松山弘,, 70,*  5,  -7, 7, 17.5, ②②, 1, 1,Ｆウインアルザス, 70,松山弘,, 83,*  6,*  9, 5,  8.4,①①①, 1,11,Ｌカジキ, 77,武豊  ,, 86,*  8,  17, 7, 23.5, ①①
 2, 1,Ｃデストリアｰ, 67,福永祐, 0.2, 65,   3,  -2, 1,  4.1, ③④, 2, 5,Ｅエイシンサブウェイ, 57,和田竜, 0.4, 65,   2,  -9, 8, 20.9, ④④, 2,11,Ａワンダｰアツレッタ, 75,川田将, 0.1, 83,*  6,* 11, 1,  1.9,③③③, 2,12,Ｃペイシャモンシェリ, 83,福永祐, 0.2, 85,*  7,  16, 1,  2.2, ③②
 3, 3,Ｂタガノトリオンフ, 68,藤懸貴, 0.2, 65,*  5,  -5, 9, 12.9, ①①, 3, 1,Ｂオメガハｰトソング, 69,武豊  , 0.4, 65,   0,* -4, 1,  3.0, ⑦⑥, 3, 3,Ｂメイショウラリマｰ, 75,武豊  , 0.7, 75,*  6,   0, 3,  6.7,②②②, 3, 1,Ａサンライズネガノ, 84,ルメｰ, 0.7, 81,*  6,  13, 2,  4.6, ②③
 4,15,Ｄソルフェジオ, 64,岩田康, 0.6, 61,   0,  -2, 5,  9.7, ⑧⑧, 4, 4,Ａハッピｰウィルス, 69,幸英明, 0.6, 64,  -5,*  0, 2,  3.6, ⑪⑪, 4, 4,Ｉマイネルフレスコ, 68,デムｰ, 0.7, 76,   4,   5, 2,  5.1,⑦④④, 4, 5,Ｈカフジテイク, 82,秋山真, 0.8, 79,  -3,* 20, 4,  9.0, ⑬⑬
 5, 7,Ａパンドラズホｰプ, 71,横山典, 0.6, 59,  -5,*  4, 2,  6.0, ⑮⑬, 5,16,Ｇショウナンハルカス, 55,浜中俊, 0.8, 60,  -2,* -6, 3,  7.7, ⑩⑩, 5, 2,Ｃダブルイｰグル, 72,鮫島克, 0.9, 75,   4,   4, 8, 68.6,④⑥⑥, 5, 6,Ｅテイクファイア, 82,国分恭, 1.0, 79,   3,  13, 5, 16.6, ⑤④
 6, 5,Ｊメイショウヒルガオ, 55,熊沢重, 0.8, 60,  -2,  -1,15,165.4, ⑪⑨, 6,12,Ｉレパｰドクリフ, 51,川田将, 0.9, 59,*  3, -18, 6, 15.3, ③③, 6,10,Ｅステイザコｰス, 71,幸英明, 1.7, 68,   5,  -9, 4,  7.6,⑤⑤⑤, 6,14,Ｄミリオンヴォルツ, 83,デムｰ, 1.0, 76,   4,  12, 8, 30.8, ④⑤
 7,10,Ｈトゥルｰロマンス, 61,川田将, 0.9, 60,*  3, -10, 4,  6.8, ②②, 7, 7,Ｍホワイトフリル, 39,秋山真, 1.0, 56,  -1, -14,11, 41.4, ⑥⑦, 7, 5,Ｈクｰルオｰプニング, 69,小牧太, 2.0, 65,   3,  -9, 7, 27.0,⑥⑦⑦, 7, 3,Ｆエリアコンプリｰト, 82,北村友, 1.1, 77,  -2,  17, 6, 21.1, ⑫⑪
 8, 4,Ｐテイエムセキハン, 37,鮫島良, 1.0, 59,   1,  -8,11, 59.9, ⑤⑦, 8, 3,Ｃダイゴサクラ, 63,鮫島克, 1.0, 57,*  6, -24, 4,  8.9, ①①, 8, 6,Ｄマハロチケット, 71,ルメｰ, 2.4, 61,  -1,  -5, 6, 11.3,⑨⑨⑨, 8,10,Ｊトキノゲンジ, 79,藤岡康, 1.1, 77,  -5,* 20,10, 43.8, ⑭⑭
 9, 8,Ｉコウエイラブリｰ, 60,松山弘, 1.0, 58,  -1,  -6, 8, 12.3, ⑨⑪, 9,18,Ｆサトｰリアス, 57,デムｰ, 1.2, 56,  -5,  -7, 5, 14.5, ⑭⑫, 9, 7,Ｊパｰプルパルピナ, 65,義英真, 2.8, 58,  -2,  -8,10,167.2,⑩⑩⑩, 9, 8,Ｉエｰシングリズリｰ, 81,太宰啓, 1.3, 75,   2,  11,11, 53.0, ⑦⑧
10,11,Ｆカネトシスキｰム, 63,藤岡康, 1.2, 58,*  4, -11,10, 31.0, ④③,10, 2, エイシンタルトゥ,---,藤岡康, 1.3, 55,  -2, -13, 9, 24.4, ⑨⑧,10, 9,Ｇシゲルエッチュウ, 69,国分恭, 3.1, 58,  -3,  -4,11,257.0,⑪⑪⑪,10, 9,Ｍインディｰズゲｰム, 76,蛯名正, 1.3, 76,   2,  11,13, 86.6, ⑧⑥
11, 2,Ｌキトラ, 55,義英真, 1.6, 52,  -4,  -7,12, 78.1, ⑬⑭,11, 8,Ｄマイアトラクション, 57,藤岡佑, 1.3, 55,   2, -20,10, 24.7, ⑤⑤,11, 8,Ｋシェイクザバｰレイ, 62,藤岡康, 3.2, 54,   0, -19, 9,155.1,⑧⑧⑧,11, 2,Ｋサウスビクトル, 78,幸英明, 1.5, 73,   2,   9,12, 67.9, ⑥⑦
12,14,Ｋマッテンタルト, 55,秋山真, 1.7, 51,  -2,  -9,13, 96.0, ⑫⑫,12,11,Ｏナタリｰ, 29,中井裕, 1.6, 54,  -1, -17,16,198.8, ⑧⑨,,,,,,,,,,,,,12, 4,Ｂドニカナルボｰイ, 83,岩田康, 2.0, 69,   0,   7, 3,  5.1, ⑨⑨
13, 9,Ｇエンプレスダンス, 62,和田竜, 2.2, 48,   0, -17, 6,  9.7, ⑩⑤,13, 9,Ｊバトルボンネビル, 49,酒井学, 2.2, 45,  -6, -20,18,331.6, ⑫⑬,,,,,,,,,,,,,13, 7,Ｇレアヴェントゥｰレ, 82,浜中俊, 2.5, 64,  -1,   3, 9, 32.8, ⑩⑫
14,12,Ｍマｰレｰ, 54,高倉稜, 2.3, 47,  -6, -10,16,220.3, ⑭⑯,14,17, ミスティｰフリップ,---,ルメｰ, 2.3, 43,  -8, -19,14, 84.3, ⑰⑯,,,,,,,,,,,,,14,13,Ｎタイセイマスタング, 75,高倉稜, 3.0, 60,  -1,  -2,14,170.9, ⑪⑩
15,16,Ｎライムスカッシュ, 45,藤岡佑, 2.3, 44,  -7,  -9, 7, 11.7, ⑯⑮,15, 6,Ｎグラツィオｰソ, 38,藤懸貴, 2.5, 41,  -8, -22,13, 84.1, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Ｏマツリダカｰニバル, 42,幸英明, 3.8, 36,   1, -32,14,135.0, ⑥⑩,16,10,Ｌコウエイサムライ, 48,北村友, 2.7, 40, -13, -15,17,255.2, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,14, プリｰメル,---,松若風, 2.9, 36,  -9, -27,12, 64.8, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,15,Ｋホｰプフルデイズ, 49,高倉稜, 3.9, 29, -12, -35,15,147.4, ⑬⑰,,,,,,,,,,,,,,,,,,,,,,,,
