15年 7月 5日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月 5日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2750m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
10, 1,Ｊルスナイエリザベス, 44,柴田未, 2.1, 47,  -2,  -9,13,256.7,⑩⑩⑨,10, 2, サンマルスピリット,,金子光,187.1,,,, 4,  6.7,⑪⑪⑪,10, 2,Ｉキョウワクラウド, 47,大野拓, 1.6, 50, -10,  -6,11,126.2,⑬⑫⑬,10,11,Ｇワイルドジョイ, 69,長岡禎, 0.7, 65,   1,  -2, 7, 24.0, ⑧⑧
11, 4,Ｍティアップフェイム, 32,石川裕, 3.7, 39,  -6, -17,15,334.6,⑪⑭⑭,11, 9, ボストンエンペラｰ,,林満明,187.9,,,, 2,  4.7,③⑩⑩,11, 8,Ｈダイワハッスル, 49,柴田善, 1.7, 49, -12,  -5, 9, 89.9,⑭⑭⑭,11,14,Ｈスｰパｰアｰス, 69,江田照, 0.7, 64,   1,  -2, 8, 36.1, ⑩⑪
12, 8,Ｎトｰホウアスティ, 27,内田博, 4.0, 34,  -5, -21, 9, 45.1,⑮⑬⑬,12, 4, クインズエキシｰト,,石神深,189.6,,,, 8, 26.1,⑬⑫⑫,12,11,Ｍメトロノミック, 44,宮崎北, 1.8, 46,  -7, -15,16,271.6,⑩⑨⑨,12,12,Ｉキングクリチャン, 69,宮崎北, 0.8, 64,   1,  -3,11, 72.5, ⑨⑨
13,11, ベストワルツ,---,松岡正, 4.3, 31,  -5, -23,10, 69.5,⑭⑫⑪,13,12, ラナキラリオ,,上野翔,194.4,,,,12, 92.0,⑥⑬⑬,13,12,Ｎハナミズキ, 44,木幡初, 2.4, 39,  -8, -24,12,142.0,⑦⑩⑩,13, 8,Ｎレッドガルシア, 60,吉田豊, 1.2, 59, -12,   3,12, 87.7, ⑬⑬
14, 7,Ｌジャイアントリアン, 38,木幡初, 5.4, 26,  -7, -28,14,287.6,⑬⑮⑮,,,,,,,,,,,,,14,14,Ｏマリネｰラ, 31,田中勝, 2.9, 36,  -8, -31,14,225.9,⑧⑪⑪,14, 7,Ｊタイキガラハッド, 66,田中勝, 3.0, 35, -18, -14,14,145.2, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,15,13, カシマモンスタｰ,---,津村明, 3.1, 32, -13, -22,15,258.4,⑯⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｌミヤコエンパイア, 44,酒井学, 4.6, 20, -13, -44,13,154.6,⑫⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,
単勝:360円 複勝:06=160円 09=150円 10=270円 枠連:870円,,,,,,,,,,,,"単勝:880円 複勝:05=270円 08=210円 11=980円 枠連:1,060円",,,,,,,,,,,,"単勝:1,520円 複勝:06=550円 01=440円 10=4,250円 枠連:4,540円",,,,,,,,,,,,単勝:350円 複勝:03=150円 10=150円 05=240円 枠連:610円,,,,,,,,,,,
馬連:830円 ワイド:06-09=410円 06-10=860円 09-10=810円,,,,,,,,,,,,"馬連:2,930円 ワイド:05-08=1,160円 05-11=5,510円 08-11=4,700円",,,,,,,,,,,,"馬連:4,720円 ワイド:01-06=1,280円 06-10=9,470円 01-10=6,800円",,,,,,,,,,,,馬連:660円 ワイド:03-10=310円 03-05=530円 05-10=700円,,,,,,,,,,,
"馬単:1,830円 3連複:3,040円 3連単:15,080円",,,,,,,,,,,,"馬単:5,520円 3連複:49,290円 3連単:226,700円",,,,,,,,,,,,"馬単:11,750円 3連複:92,220円 3連単:501,650円",,,,,,,,,,,,"馬単:1,230円 3連複:1,820円 3連単:7,310円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵNIKKEI賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａアｰスエンジェル, 66,ルメｰ,, 63,*  1,   2, 1,  2.5, ②②, 1,10, シャクンタラｰ,---,戸崎圭,, 41, -11,*-14, 2,  2.9,⑧⑧⑦, 1,11,Ｂグリサｰジュ, 71,江田照,, 68,   5,   4, 5,  8.5,⑩⑥⑤, 1, 3,Ｂアンビシャス, 80,ルメｰ,, 81,   4,* 17, 1,  2.8,⑨⑩⑥
 2,13,Ｄフクノグロｰリア, 55,大野拓, 0.0, 63,  -7,* 10, 3,  5.0, ⑨⑧, 2,13, ラブレオ,---,田中勝, 0.0, 42,  -9, -17, 4, 15.1,⑥⑥⑥, 2, 7,Ａオトメチャン, 73,戸崎圭, 0.0, 68,   4,*  5, 1,  2.3,⑧⑨⑦, 2,12,Ａミュゼゴｰスト, 83,柴田善, 0.6, 73,*  8,   1, 4,  9.8,②③②
 3, 5,Ｆシュンクルｰズ, 52,酒井学, 0.5, 56, -12,*  9,12, 80.6, ⑬⑫, 3,16, ファｰタグリｰン,---,石川裕, 0.2, 38, -12,*-13,10, 54.8,⑨⑨⑨, 3,12,Ｉジャズダンサｰ, 65,内田博, 0.1, 68,*  6,   2, 8, 27.2,⑦③③, 3, 6,Ｐマルタｰズアポジｰ, 57,武士沢, 0.7, 73,*  9,  -5,12, 40.8,①①①
 4,11,Ｊグラントウショウ, 44,内田博, 0.5, 56,  -3,  -1,10, 26.1, ⑥⑥, 4, 7, マックｰル,---,宮崎北, 0.4, 36,  -9, -24, 7, 28.6,②④④, 4, 4,Ｃエンドレストライ, 71,田辺裕, 0.3, 67,   2,*  7, 6, 12.1,⑪⑪⑫, 4,16,Ｃロジチャリス, 77,大野拓, 0.7, 71,*  8,  -2, 3,  7.5,③②③
 5, 8,Ｉケイジｰスワロｰ, 47,岩部純, 0.6, 56,  -2,  -3,11, 60.7, ④③, 5,14, プライムセラｰ,---,石橋脩, 0.5, 36,* -6, -29, 8, 47.4,③②②, 5, 1,Ｄヒムカ, 68,大野拓, 0.4, 66,   4,   2, 7, 14.4,⑥⑦⑥, 5,14,Ｅブランドベルグ, 77,藤岡佑, 0.8, 70,   6,  -1,10, 26.7,④⑦⑤
 6, 2,Ｌギャルソンヌ, 43,オｰル, 0.6, 55,  -6,   1, 4, 12.5, ⑦⑦, 6,12, スモモチャン,---,嘉藤貴, 0.6, 38, -15,*-10, 5, 15.4,⑫⑫⑫, 6, 6,Ｋモアアピｰル, 62,吉田豊, 0.5, 64,*  6,  -1, 4,  8.0,③④④, 6, 4,Ｌナヴィオン, 70,蛯名正, 0.8, 74,   2,*  9,11, 27.3,⑫⑫⑫
 7, 7,Ｂヒットザフロアｰ, 66,横山典, 0.8, 52,  -8,   1, 2,  4.6, ⑪⑩, 7, 8, ガオガイリュイ,---,ルメｰ, 0.6, 35, -15, -15, 3,  6.1,⑪⑩⑧, 7, 9,Ｇクロフネビｰムス, 67,石川裕, 0.8, 66,*  6,  -6, 2,  6.2,②②②, 7, 8,Ｍストレンジクォｰク, 69,吉田豊, 0.8, 73,   1,* 11, 9, 23.6,⑭⑮⑬
 8,15,Ｃロｰドアルタイル, 57,田中勝, 0.8, 53,*  0,  -7, 6, 15.6, ③④, 8, 3, メラニオｰン,---,松岡正, 0.7, 35,* -6, -32,14, 91.3,①①①, 8, 5,Ｊプレシャスムｰン, 64,木幡初, 1.2, 63,   1,   2,13,198.4,⑬⑬⑬, 8, 2,Ｊホワイトウインド, 73,松岡正, 0.9, 71,   6,  -1,14, 62.7,⑥⑥④
 9,12,Ｇシベリアンマッシブ, 50,吉田豊, 0.9, 51,  -9,  -1, 9, 23.2, ⑫⑭, 9,11, マイネルトゥラン,---,柴田大, 0.8, 34,  -9, -28, 6, 22.8,⑤⑦⑩, 9, 2,Ｈアイヅラブリｰ, 66,柴田大, 1.2, 62,   1,   1,12,150.1,⑫⑫⑪, 9,10,Ｆグリュイエｰル, 76,戸崎圭, 0.9, 70,   4,   4, 6, 13.0,⑪⑪⑭
10, 4,Ｅサンデンバロン, 53,松岡正, 0.9, 52,  -3,  -6, 7, 18.7, ⑤⑤,10, 1, ベルウッドユウキ,---,津村明, 1.2, 29, -19, -15,15,109.8,⑬⑭⑬,10, 8,Ｆイデアオブクィｰン, 67,蛯名正, 1.6, 61,   5,  -6, 3,  6.3,⑨⑩⑩,10, 7,Ｎアッシュゴｰルド, 67,池添謙, 1.0, 70,   3,   5, 7, 16.2,⑬⑬⑪
11, 6,Ｏシグラップジュエル, 36,的場勇, 1.1, 50, -11,   0,14,246.1, ⑭⑬,11, 9, ミュゼリバイアサン,---,田辺裕, 1.2, 29, -15, -24, 1,  2.7,⑭⑪⑪,11,10,Ｅグラスティファニｰ, 68,石橋脩, 1.9, 55,*  6, -13,10, 65.4,⑤⑤⑧,11,13,Ｋストリｰトキャップ, 71,田辺裕, 1.2, 68,   1,   5,15, 63.3,⑮⑯⑮
12,10,Ｈヴァンドデセｰル, 49,柴田大, 1.2, 48,*  2, -15, 8, 19.7, ①①,12, 5, トウショウシｰルド,---,酒井学, 1.9, 24,* -8, -48,13, 87.0,④③③,12,13,Ｍディスティンダリア, 52,オｰル, 2.1, 54,   4, -12,11, 92.1,④⑧⑨,12,11,Ｄグランアルマダ, 77,酒井学, 1.4, 63,*  8, -11, 8, 22.4,⑦⑤⑧
13, 1,Ｋロｰズオブウィル, 44,木幡初, 1.2, 47,  -9,  -5, 5, 15.3, ⑩⑨,13,15, ファインキャプテン,---,江田照, 2.5, 19,  -9, -54,12, 68.3,⑦⑤⑤,13, 3,Ｌクィｰンオブシバ, 61,田中勝, 2.5, 51,*  6, -20, 9, 27.9,①①①,13, 9,Ｈマイネルシュバリエ, 75,柴田大, 1.4, 65,   5,  -7,13, 54.1,⑩⑨⑨
14,16,Ｍヨイチフレｰム, 43,江田照, 1.3, 45,  -6,  -8,14,246.1, ⑧⑪,14, 2, シゲルマンタ,---,オｰル, 2.9, 16, -19, -38, 9, 51.6,⑮⑮⑭,,,,,,,,,,,,,14, 1,Ｏアクセラレｰト, 67,江田照, 1.8, 59,   2,  -7,16, 94.5,⑯⑭⑯
15, 9,Ｐアルメニアンダンス, 22,武士沢, 1.9, 39, -11, -11,13,141.3, ⑮⑮,15, 4, イエスアイゲット,---,菅原隆, 4.1,  1, -33, -28,16,168.3,⑯⑯⑯,,,,,,,,,,,,,15,15,Ｉキャンベルジュニア, 75,内田博, 1.8, 59,*  8, -17, 5, 12.0,⑤④⑦
16, 3,Ｎバレリｰフォンテン, 41,嘉藤貴, 2.4, 32, -19,  -9,16,323.7, ⑯⑯,16, 6, ウインフラクタル,---,池添謙, 4.4, -9, -19, -61,11, 63.2,⑩⑬⑮,,,,,,,,,,,,,16, 5,Ｇレアリスタ, 75,福永祐, 2.3, 53,   5, -19, 2,  5.0,⑧⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:250円 複勝:14=140円 13=160円 05=1,300円 枠連:650円",,,,,,,,,,,,単勝:290円 複勝:10=120円 13=280円 16=980円 枠連:710円,,,,,,,,,,,,単勝:850円 複勝:11=260円 07=150円 12=530円 枠連:880円,,,,,,,,,,,,単勝:280円 複勝:03=150円 12=230円 06=680円 枠連:950円,,,,,,,,,,,
"馬連:700円 ワイド:13-14=290円 05-14=4,530円 05-13=6,470円",,,,,,,,,,,,"馬連:1,880円 ワイド:10-13=800円 10-16=2,230円 13-16=6,010円",,,,,,,,,,,,"馬連:1,070円 ワイド:07-11=490円 11-12=2,090円 07-12=1,150円",,,,,,,,,,,,"馬連:1,420円 ワイド:03-12=560円 03-06=2,320円 06-12=4,080円",,,,,,,,,,,
"馬単:950円 3連複:24,900円 3連単:69,250円",,,,,,,,,,,,"馬単:2,530円 3連複:19,830円 3連単:60,270円",,,,,,,,,,,,"馬単:2,600円 3連複:5,830円 3連単:29,240円",,,,,,,,,,,,"馬単:2,190円 3連複:19,940円 3連単:75,100円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,種市特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｊトミケンシェルフ, 55,蛯名正,, 66,  -5,* 12, 6, 10.9,⑧⑦⑤, 1,11, フルオブスタｰズ,---,田辺裕,, 46, -23,*  0, 1,  3.1, ⑦⑦, 1, 3,Ｊバルビエｰル, 57,蛯名正,, 81,  -4,* 18, 2,  4.6,③②②, 1, 3,Ｄヒカリブランデｰ, 70,内田博,, 68,  -4,*  9, 3,  6.7, ⑬⑧
 2, 8,Ｅパイロキネシスト, 58,内田博, 0.2, 63,* -3,*  7, 2,  4.4,⑨④③, 2, 1, オｰディンロｰズ,---,内田博, 0.0, 43,*-15,  -8, 4,  8.8, ①①, 2, 5,Ａウェルブレッド, 75,ルメｰ, 0.5, 76,  -5,  16, 1,  1.9,⑧⑧⑧, 2, 9,Ｂリンガスヴィグラス, 73,柴田善, 0.0, 68,  -1,*  7, 1,  3.3, ⑪⑨
 3,15,Ｄルミナス, 58,石橋脩, 0.8, 57,* -3,   1,11, 40.0,②②①, 3,15, クナウ,---,大野拓, 0.4, 39, -25,  -5, 3,  6.3, ⑪⑧, 3, 4,Ｃマイネルスパｰブ, 71,柴田大, 0.5, 77,  -5,  16, 5,  9.4,⑤⑥④, 3,16,Ｋオｰゴンマリア, 65,大野拓, 0.1, 68,*  4,   1, 7, 17.7, ②②
 4,10,Ｍロｰレルロケッツ, 46,柴田大, 1.1, 57,* -3,  -1, 5,  9.1,④③②, 4, 5, モンマルトル,---,江田照, 0.5, 36,*-19, -11, 9, 26.6, ③③, 4, 8,Ｅアｰトフェスタ, 67,柴田善, 0.8, 72,  -5,  11, 4,  8.8,⑥⑦⑤, 4,14,Ｆパトロクロス, 67,田辺裕, 0.5, 63,  -5,*  6,10, 32.2, ⑮⑯
 5, 7,Ｆアクティブボス, 57,野中悠, 1.3, 55,  -6,   1, 3,  5.2,⑤⑧⑦, 5, 4, クラウンネロ,---,蛯名正, 0.5, 37,*-17, -14, 7, 15.5, ②②, 5, 1,Ｆロｰリングストｰン, 66,津村明, 1.0, 69,  -7,  11, 9, 50.0,⑦⑨⑦, 5,12,Ｇランバイワイルド, 67,大庭和, 0.5, 65,   1,   1,11, 46.5, ⑦⑦
 6,12,Ａロマンホｰプ, 62,柴田善, 1.4, 56,  -6,   4, 4,  8.2,⑮⑫⑬, 6, 7, スリｰミュｰジアム,---,木幡初, 0.6, 36, -22, -10,15,159.6, ⑤⑤, 6, 6,Ｉジャストフォｰユｰ, 58,原田和, 1.2, 59,*  2, -10, 3,  6.4,①①①, 6, 2,Ａカシノスティｰヴ, 74,野中悠, 0.6, 63,   0,   1, 2,  4.4, ⑧⑤
 7, 4,Ｈハッスルカフェ, 56,吉田豊, 1.6, 53,  -6,   1,12, 73.7,⑩⑪⑩, 7, 2, ジェネレｰション,---,的場勇, 0.7, 35, -20, -12, 8, 22.1, ④④, 7, 2,Ｄマクベスバロｰズ, 71,内田博, 1.3, 63,  -4,   0, 6, 18.5,⑩③③, 7, 7,Ｉダイメイリシャｰル, 66,柴田大, 0.8, 61,  -7,   5, 8, 21.2, ⑯⑩
 8,13,Ｌベニイモン, 47,二本柳, 2.1, 51,  -5,  -5,13,136.5,⑪⑨⑪, 8, 8, キセキノヒｰロｰ,---,戸崎圭, 0.7, 37, -30,  -3, 6, 11.6, ⑫⑫, 8, 7,Ｇパイロキシン, 65,石橋脩, 1.4, 67,  -8,   8, 8, 45.1,⑨⑩⑨, 8,13,Ｌコｰトリｰラッシュ, 60,オｰル, 1.0, 60,  -2,  -1,15,100.5, ⑫⑬
 9, 9,Ｉプラチナムスタング, 55,田辺裕, 2.2, 48,* -3, -10,10, 36.6,①①④, 9,10, ダッシュビｰム,---,吉田豊, 0.8, 33, -25, -10,10, 65.9, ⑩⑪, 9, 9,Ｂオｰルデフィｰト, 72,酒井学, 1.6, 60,  -4,  -3, 7, 28.6,④⑤⑥, 9,15,Ｃキｰプレイヤｰ, 71,松岡正, 1.0, 59,*  3,  -6, 4,  7.5, ③③
10, 5,Ｂウェブスリンガｰ, 60,田中勝, 2.7, 46,  -5, -12, 1,  3.4,③⑤⑥,10, 3, カシノアｰニング,---,二本柳, 0.8, 36, -34,*  0,14,152.5, ⑭⑬,10,10,Ｈクリノカンパニｰ, 61,宮崎北, 3.2, 42,  -4, -26,10, 67.7,②④⑩,10, 5,Ｏハリケｰンリリｰ, 58,宮崎北, 1.0, 59,  -4,   0,12, 53.4, ⑭⑮
11,11,Ｎムｰンセイル, 39,戸崎圭, 2.7, 46,  -8,  -6, 7, 13.6,⑬⑮⑭,11, 9, タヒテンシス,---,宮崎北, 0.9, 33, -21, -13,12, 99.7, ⑥⑥,11,11,Ｋエリｰアイズ, 51,伊藤工, 3.6, 46, -15,  -4,11,194.3,⑪⑪⑪,11, 6,Ｊヨイチナデシコ, 66,江田照, 1.4, 55,   0,  -6, 9, 25.2, ⑨⑪
12, 6,Ｋサンコｰルドウェル, 51,的場勇, 2.7, 47,  -8,  -6,14,188.0,⑫⑬⑮,12,16, リアルスキャット,---,田中勝, 1.0, 31, -23, -13, 5,  9.4, ⑧⑨,,,,,,,,,,,,,12, 1,Ｐウｰルｰシュヴァル, 53,武士沢, 1.5, 56,   3,  -9,14, 61.0, ④④
13, 2,Ｃヤマニンフライハイ, 58,津村明, 2.7, 45,  -8,  -5, 8, 23.3,⑭⑭⑫,13,13, オリンダ,---,ルメｰ, 1.1, 32, -37,* -2, 2,  4.9, ⑮⑭,,,,,,,,,,,,,13, 4,Ｅセイウンオセアン, 67,吉田豊, 1.5, 54,   3,  -9, 5,  9.2, ⑤⑥
14, 1,Ｏギルバｰト, 37,平野優, 3.2, 42,  -7, -13,15,296.4,⑦⑩⑨,14,12, カンタベリｰムシャ,---,武士沢, 1.1, 31, -24, -13,13,146.6, ⑨⑩,,,,,,,,,,,,,14,10,Ｍマリｰズミイ, 60,二本柳, 2.3, 48,   0, -14,16,185.7, ⑩⑭
15,14,Ｇタイガｰアイアン, 56,石川裕, 3.3, 43,  -5, -18, 9, 36.5,⑥⑥⑧,15,14, シゲルナガイワシ,---,酒井学, 2.3, 14, -37, -18,16,179.3, ⑯⑮,,,,,,,,,,,,,15,11,Ｎドラゴンスズラン, 59,伊藤工, 2.6, 44,*  5, -22,13, 53.8, ①①
,,,,,,,,,,,,16, 6, マｰトレット,---,嘉藤貴, 2.3, 14, -36, -19,11, 70.9, ⑬⑯,,,,,,,,,,,,,16, 8,Ｈラヴァｰサクラ, 66,横山典, 3.5, 35,   0, -26, 6, 14.0, ⑥⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
