15年 4月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2750m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 9,Ｇトウショウデルタ, 48,加藤祥, 2.4, 49,   5, -11,11, 72.7,③⑥⑧, 9, 9, インキュベｰタｰ,,山本康,185.7,,,,12, 94.0,⑦⑧⑨, 9,10,Ｉホワイトトラップ, 43,嶋田純, 0.9, 46,*-10,  -6,12,150.2,⑦④⑤, 9, 6,Ａアサクサスタｰズ, 78,松田大, 2.0, 59,   6, -13, 1,  3.6,②③⑥
10,13,Ｆサスナｰアディｰン, 50,丸田恭, 2.8, 47,   2, -10, 8, 33.1,⑨⑨⑨,10, 1, トウケイムｰン,,黒岩悠,186.3,,,,13, 95.0,⑬⑩⑩,10, 1,Ｎカリエンテス, 22,川須栄, 1.0, 48, -16,   2,10, 86.4,⑩⑫⑪,10, 4,Ｇレオネプチュｰン, 71,石橋脩, 2.1, 58,   2,  -5,11, 43.3,⑩⑪⑪
11,10,Ｈグロリアバロｰズ, 47,丸山元, 2.9, 46,  -1,  -7, 9, 34.5,⑩⑪⑪,11, 5, アポロスタｰズ,,浜野谷,191.0,,,, 6, 15.2,⑫⑫⑪,11, 7,Ｈモノクロｰムシチｰ, 44,津村明, 1.3, 43, -16,  -2, 8, 29.4,⑫⑬⑫,11, 9,Ｋコリャコリャ, 65,松若風, 2.5, 56,   1,  -9,12, 47.5,⑧⑬⑬
12, 5,Ｍダイワビリｰブ, 29,丹内祐, 6.1, 25,  -5, -24,14,158.8,⑬⑬⑬,12,10, カネトシマｰシャル,,難波剛,191.1,,,, 7, 18.6,⑪⑬⑫,12,15,Ｋサンララミｰ, 38,井上敏, 1.5, 37,*-10, -16, 9, 53.1,②③④,12, 2,Ｌサマｰラヴ, 64,木幡初, 2.6, 57,   3, -10,13,116.8,⑦⑫⑫
13, 6,Ｌフェブグレイトフル, 42,鮫島克, 6.1, 26,  -1, -31,12, 83.0,⑫⑫⑫,13,12, シゲルソウサイ,,草野太,194.2,,,, 9, 27.0,⑤⑪⑬,13,14,Ｇラブラビリンス, 46,西田雄, 1.7, 38, -14, -11,11,104.3,⑪⑪⑩,13, 5,Ｍパｰプルパルピナ, 60,国分恭, 3.9, 46,*  7, -31, 9, 36.9,①②④
14, 1, クレバｰフォｰス,---,中谷雄, 6.2, 25,  -7, -24,10, 60.9,⑭⑭⑭,,,,,,,,,,,,,14, 6, ジャイアントリアン,---,伴啓太, 2.0, 38, -20,  -4,14,166.6,⑭⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｍコスモバカンス, 36,木幡初, 2.5, 26, -13, -25,16,243.2,④⑧⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｏカフェラテ, 22,加藤祥, 2.6, 34, -23,  -5,13,160.9,⑯⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-1),,,,,,,,,,,
"単勝:810円 複勝:15=230円 08=130円 02=160円 枠連:1,010円",,,,,,,,,,,,"単勝:1,010円 複勝:11=230円 08=160円 07=130円 枠連:620円",,,,,,,,,,,,"単勝:300円 複勝:03=150円 02=330円 11=180円 枠連:1,320円",,,,,,,,,,,,"単勝:390円 複勝:10=160円 11=600円 07=170円 枠連:9,100円",,,,,,,,,,,
馬連:930円 ワイド:08-15=400円 02-15=920円 02-08=430円,,,,,,,,,,,,"馬連:2,130円 ワイド:08-11=730円 07-11=410円 07-08=260円",,,,,,,,,,,,"馬連:2,170円 ワイド:02-03=800円 03-11=380円 02-11=1,140円",,,,,,,,,,,,"馬連:7,620円 ワイド:10-11=2,130円 07-10=410円 07-11=2,190円",,,,,,,,,,,
"馬単:2,210円 3連複:2,490円 3連単:16,030円",,,,,,,,,,,,"馬単:4,400円 3連複:1,580円 3連単:13,780円",,,,,,,,,,,,"馬単:3,970円 3連複:3,920円 3連単:20,690円",,,,,,,,,,,,"馬単:10,240円 3連複:11,520円 3連単:62,610円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 8R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島民報杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄセラフィｰナ, 57,伴啓太,, 49, -11,* -5, 5, 12.8, ⑩⑧, 1,10,Ｃシェｰネフラウ, 51,松若風,, 57,*  4,  -9, 1,  3.3, ①①, 1, 3,Ｄショウナンバッハ, 72,藤懸貴,, 73,   6,   0, 4,  7.3,⑦⑧⑤, 1, 2,Ａマイネルフロスト, 89,丹内祐,, 82,* 15,   5, 2,  4.2,③③③
 2, 7,Ａヘットロｰ, 62,松若風, 0.1, 50,  -2, -15, 1,  2.7, ⑥⑤, 2,12,Ｂハッピｰノリチャン, 60,木幡初, 0.0, 57,*  4,  -9, 3,  4.1, ②②, 2, 9,Ｅプロレタリアト, 71,小崎綾, 0.0, 74,   3,*  8, 5,  9.2,⑭⑮⑬, 2,14,Ｆダコｰル, 81,津村明, 0.2, 82,  10,* 15, 4, 10.0,⑭⑭⑪
 3, 8,Ｅネミッサ, 55,津村明, 0.1, 48, -18,*  2, 2,  4.2, ⑬⑬, 3, 5,Ｄトウケイウルフ, 51,国分恭, 0.5, 51,   0, -11, 5,  8.6, ⑤③, 3, 5,Ｉサンドラバロｰズ, 65,長岡禎, 0.0, 74,   5,*  3,13, 54.1,⑪⑩⑧, 3,12,Ｂマイネルディｰン, 86,木幡初, 0.2, 82,  11,* 11, 9, 27.4,⑪⑩⑩
 4, 5,Ｌオｰキャロル, 44,丸田恭, 0.2, 48,  -6, -11, 9, 51.3, ⑧⑩, 4, 8,Ａスｰパｰプリンセス, 64,小崎綾, 0.6, 45,  -7,  -6, 2,  3.6, ⑨⑨, 4,11,Ａナイフリッジ, 78,鮫島克, 0.2, 70,   4,  -1, 3,  5.3,⑯⑫⑦, 4,11,Ｌテイエムイナズマ, 77,古川吉, 0.3, 80,  12,   5, 7, 22.1,⑦⑦④
 5,14,Ｈミスチフウイッチ, 50,西田雄, 0.3, 45, -11,  -9,10, 53.6, ⑪⑪, 5, 4,Ｈグラントウショウ, 37,伴啓太, 0.7, 42, -16,*  1, 6, 22.9, ⑬⑬, 5,14,Ｐゴｰルデンクロス, 52,加藤祥, 0.3, 69,   5,  -3,12, 53.3,⑧⑪⑩, 5, 1,Ｄムｰンリットレイク, 83,丸山元, 0.4, 76,* 16,  -6, 5, 12.9,①①①
 6,16,Ｇホザンナ, 50,加藤祥, 0.5, 44,  -2, -21, 4,  7.6, ⑦⑥, 6, 9,Ｇエンジェルミナ, 38,井上敏, 0.8, 43,  -8,  -7,10, 63.7, ⑧⑦, 6, 1,Ｂレッドグルック, 74,嶋田純, 0.5, 65,   7, -12, 1,  3.1,③⑤②, 6, 4,Ｈレッドレイヴン, 80,杉原誠, 0.4, 78,  13,   2, 3,  4.5,⑤⑤⑤
 7, 3,Ｂエクレｰル, 58,中谷雄, 0.5, 44,  -3, -19, 3,  4.9, ⑤⑦, 7, 1,Ｅトレイケイトカフェ, 47,二本柳, 0.9, 42,  -4, -13,12, 79.9, ⑥⑥, 7,12,Ｋネコタイショウ, 62,伴啓太, 0.5, 65,* 10, -17, 9, 25.3,⑤①①, 7, 8,Ｍメイショウウズシオ, 75,松田大, 0.8, 76,  11,   2,14,130.1,⑩⑨⑧
 8,13,Ｍラビットボｰテ, 44,古川吉, 0.8, 41, -14, -11,14,115.9, ⑫⑫, 8, 7,Ｆラスパジャサｰダス, 41,松田大, 1.1, 44,   1, -20, 4,  7.4, ③④, 8,10,Ｃクリｰルハヤテ, 73,杉原誠, 0.8, 63,   7, -13, 2,  4.7,⑨⑥⑨, 8, 5,Ｊヒラボクディｰプ, 78,丸田恭, 0.9, 73,  12,  -2,10, 34.0,⑧⑧⑨
 9, 2,Ｋカンヌ, 45,柴田大, 0.8, 45,*  2, -26, 8, 50.2, ②②, 9,13, メイショウカイヘイ,---,古川吉, 1.1, 40,  -9,  -9, 9, 62.1, ⑪⑧, 9,13,Ｎウイングオブハｰツ, 55,井上敏, 1.0, 60,*  8, -20, 7, 20.2,②③③, 9, 3,Ｃマイネルミラノ, 85,柴田大, 0.9, 73,* 16, -12, 1,  2.9,②②②
10,11,Ｃチャｰミングマオ, 58,木幡初, 0.8, 40,  -9, -16, 7, 18.8, ⑨⑨,10,14, トウショウリンクス,---,加藤祥, 1.5, 34, -11, -14,15,116.0, ⑫⑫,10,16,Ｌプレスアテンション, 61,松若風, 1.0, 61,   6, -18, 6, 16.6,⑩⑦⑥,10, 7,Ｏマデイラ, 70,松若風, 1.2, 71,   9,  -1,13,118.6,⑮⑬⑬
11, 1,Ｏガトｰネグロ, 34,石橋脩, 0.9, 41, -21,* -6,13,102.5, ⑭⑭,11, 6,Ｉボｰルドハｰト, 37,川須栄, 1.6, 35, -26,* -1,14,114.6, ⑭⑭,11, 6,Ｊコンドッティエｰレ, 62,花田大, 1.0, 62,   3,  -8,15,144.5,⑫⑬⑭,11,10,Ｇアンコイルド, 80,国分恭, 1.5, 69,  11,  -8,12, 39.7,⑨⑪⑫
12, 9,Ｊハラペｰニョペパｰ, 46,小崎綾, 1.8, 28,*  1, -40, 6, 14.4, ④④,12,15,Ｋテンマイキララ, 32,的場勇, 1.8, 31,  -6, -21,16,153.6, ⑩⑪,12, 7,Ｇウインサｰガ, 67,中井裕, 1.5, 59,  -2,  -5,11, 50.8,⑮⑯⑯,12, 6,Ｋラブイズブｰシェ, 78,藤懸貴, 1.6, 68,  10,  -6,11, 36.0,⑬⑫⑭
13, 4,Ｉエフティロビン, 48,的場勇, 2.5, 22,*  2, -48,11, 55.7, ③③,13,16, サクセスクイｰン,---,丸山元, 1.9, 33,   2, -30, 7, 30.3, ④⑤,13,15,Ｈウインミラグロス, 65,原田和, 1.5, 56,*  8, -29,10, 44.6,④④④,13,15,Ｉヒュウマ, 80,石橋脩, 1.6, 67,* 15, -18, 6, 17.8,④④⑥
14, 6,Ｎフラワｰフェスタ, 41,井上敏, 2.6, 20,*  4, -53,12, 78.4, ①①,14, 3, ヤマニンブルｰテ,---,柴田大, 2.8,  1, -36,  -6,11, 64.9, ⑮⑮,14, 8,Ｏクライナｰヘルツ, 53,野中悠, 1.8, 55,   3, -18,16,232.4,⑬⑭⑮,14,13,Ｅアロマカフェ, 82,西田雄, 1.9, 63,  13, -20, 8, 27.4,⑥⑥⑦
15,12, メイショウラポｰル,---,鮫島克, 2.9,  1, -22, -32,15,128.2, ⑮⑮,15,11,Ｊトップロック, 36,中谷雄, 3.3, 12,  -4, -44,13, 93.4, ⑦⑩,15, 4,Ｍヤマニンエルフィン, 57,菅原隆, 2.0, 52,   5, -29,14,118.3,⑥⑨⑫,15, 9,Ｎカネトシイナｰシャ, 72,川須栄, 3.7, 48,   7, -29,15,280.1,⑫⑮⑮
,,,,,,,,,,,,16, 2, グリｰンアモｰレ,---,西田雄, 3.5,-11, -43,  -6, 8, 61.6, ⑯⑯,16, 2,Ｆホワイトマニキュア, 67,木幡初, 2.3, 49,*  8, -39, 8, 20.4,①②⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,280円 複勝:10=300円 07=130円 08=140円 枠連:630円",,,,,,,,,,,,単勝:330円 複勝:10=150円 12=150円 05=150円 枠連:640円,,,,,,,,,,,,"単勝:730円 複勝:03=320円 09=320円 05=960円 枠連:1,400円",,,,,,,,,,,,単勝:420円 複勝:02=160円 14=260円 12=490円 枠連:590円,,,,,,,,,,,
"馬連:1,670円 ワイド:07-10=560円 08-10=720円 07-08=350円",,,,,,,,,,,,馬連:740円 ワイド:10-12=360円 05-10=620円 05-12=490円,,,,,,,,,,,,"馬連:4,110円 ワイド:03-09=1,510円 03-05=4,440円 05-09=3,980円",,,,,,,,,,,,"馬連:2,190円 ワイド:02-14=670円 02-12=1,530円 12-14=2,960円",,,,,,,,,,,
"馬単:3,650円 3連複:2,620円 3連単:19,010円",,,,,,,,,,,,"馬単:1,410円 3連複:1,920円 3連単:7,710円",,,,,,,,,,,,"馬単:7,720円 3連複:37,090円 3連単:186,790円",,,,,,,,,,,,"馬単:3,650円 3連複:16,370円 3連単:62,450円",,,,,,,,,,,
■ 3R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,喜多方特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａザマンダ, 74,杉原誠,, 65,*  2,* 14, 1,  3.2,①①①, 1, 4,Ｆジャイアントアイ, 48,松若風,, 54,   0,  -3, 7, 24.7, ③③, 1, 1,Ｊトウショウハマｰ, 64,西田雄,, 66,  -4,* 10, 3,  6.1, ⑭⑨, 1, 4,Ｊグレンデｰル, 62,柴田大,, 70,   6,  -1, 8, 24.4, ⑥⑤
 2,11,Ｂエスティレジェンド, 73,嶋田純, 0.3, 70,*  2,* 13, 2,  4.1,②②②, 2,12,Ｃナリタサウス, 61,小崎綾, 0.5, 49,  -6,  -2, 2,  4.3, ⑧⑦, 2, 7,Ｄロｰドメビウス, 70,鮫島克, 0.0, 69,   5,   2,11, 27.5, ④②, 2, 1,Ｂアスペンサミット, 70,丸田恭, 0.2, 67,   8,  -5, 3,  5.7, ⑤③
 3, 6,Ｄディオｰサシチｰ, 71,井上敏, 0.3, 71,   0,* 13, 6, 15.8,④③③, 3, 3,Ｈシャドウリクルｰト, 44,中井裕, 0.6, 48, -11,*  1,10, 65.5, ⑩⑩, 3,11,Ｂグレイスフルデイズ, 71,石橋脩, 0.2, 65,  -1,*  6, 8, 12.4, ⑪⑦, 3,16,Ａトシストロング, 72,丸山元, 0.3, 63,   0,*  2, 5, 10.8, ⑭⑩
 4, 1,Ｆテラノココロ, 70,松田大, 0.6, 68,   1,  12, 4,  8.8,⑥⑥⑤, 4, 8,Ｇカシノリノ, 45,西田雄, 0.6, 49,*  3, -11, 5,  7.2, ②②, 4, 9,Ａビｰビｰボイジャｰ, 75,伴啓太, 0.2, 65,  -1,*  6, 2,  5.5, ⑩⑧, 4,15,Ｋアポロデイライト, 61,原田和, 0.4, 68,* 12, -11,15,110.2, ①①
 5, 3,Ｉヴェルジョワｰズ, 68,石橋脩, 0.7, 66,   1,  10, 5,  9.2,⑮④④, 5, 9,Ｅディナミック, 48,柴田大, 0.7, 47,  -4,  -6, 4,  6.3, ⑥⑤, 5,10,Ｅサンレイクウッド, 68,井上敏, 0.3, 70,* 10,  -4, 1,  5.1, ②③, 5, 2,Ｌアルマダクロス, 60,川須栄, 0.4, 62,   0,*  1,14, 85.6, ⑫⑬
 6, 7,Ｅクロカミノオトメ, 70,丸山元, 1.3, 63,  -2,  10, 9, 21.9,⑬⑬⑧, 6, 2,Ｂサトノハｰデス, 64,古川吉, 0.8, 47,  -2,  -8, 3,  4.5, ⑤④, 6,13,Ｌヘリオドｰル, 61,田中博, 0.6, 64,   5,  -2,15, 77.9, ⑤⑤, 6,14,Ｄフィボナッチ, 66,国分恭, 0.5, 63,   4,  -5,12, 48.2, ⑪⑫
 7, 5,Ｇハッピｰセｰラｰ, 68,西田雄, 1.5, 62,  -1,   7, 8, 19.9,⑪⑩⑩, 7, 5,Ｌティマイオス, 41,木幡初, 1.0, 44, -10,  -4, 9, 41.8, ⑨⑨, 7, 5,Ｃダブルフェイス, 70,津村明, 0.7, 64,* 10,  -8, 4,  7.4, ①①, 7,11,Ｈコスモマイルｰル, 64,丹内祐, 0.5, 61,  -4,*  3,10, 36.9, ⑮⑭
 8,14,Ｊカゼノサファイア, 66,柴田大, 1.6, 62,  -1,   6,11, 29.9,⑩⑨⑫, 8, 7,Ａデルマヨタロウ, 66,津村明, 1.2, 42,*  4, -16, 1,  3.8, ①①, 8,16,Ｎノンブルドｰル, 58,丸山元, 0.8, 61,   1,  -1,12, 39.6, ⑦⑥, 8, 8,Ｎドリｰムマｰクス, 59,杉原誠, 0.5, 63,   4,  -5, 9, 35.3, ⑨⑧
 9, 9,Ｈタニノセレナｰデ, 68,松若風, 1.6, 61,  -2,   7, 7, 18.0,⑦⑫⑬, 9,16,Ｍツンデレｰション, 22,伴啓太, 1.2, 41, -16,  -1,11, 83.0, ⑬⑬, 9,14,Ｏミスネバｰ, 57,加藤祥, 1.2, 59,   7, -11,16,184.3, ③④, 9, 3,Ｐエｰデルシュタイン, 59,松田大, 0.6, 61,   4,  -6,13, 76.3, ⑧⑦
10, 2,Ｃノｰスファイヤｰ, 72,津村明, 1.7, 57,  -1,   4, 3,  6.6,⑫⑦⑦,10,10,Ｊヒミノナデシコ, 43,鮫島克, 1.2, 42,  -7,  -8,13,134.3, ⑦⑧,10, 4,Ｋゼンノステルス, 64,古川吉, 1.9, 50,   0,  -9, 9, 15.9, ⑧⑪,10, 7,Ｅシャルマンウｰマン, 66,長岡禎, 0.6, 64,* 10, -13, 6, 12.1, ②②
11,15,Ｋリｰスリング, 66,伴啓太, 1.9, 58,   0,   2,12, 48.6,⑧⑧⑨,11,11, スタｰウインド,---,丸山元, 1.3, 41, -15,  -1, 8, 29.0, ⑫⑫,11, 6,Ｍグラスルノン, 60,的場勇, 1.9, 50,   1, -10, 5, 11.5, ⑥⑩,11, 9,Ｉダイワソフィｰ, 64,木幡初, 0.7, 58,  -4,*  0, 7, 13.6, ⑯⑯
12, 4,Ｌエイユｰラピス, 64,小崎綾, 2.5, 53,   0,  -4,10, 23.4,③⑤⑥,12,14,Ｄティｰエスカクタス, 50,松田大, 1.4, 41,   0, -15, 6, 10.3, ④⑥,12,12,Ｉジギｰスンナｰ, 65,丹内祐, 2.1, 46, -10,  -3,14, 46.9, ⑯⑭,12,12,Ｇシンガン, 66,石橋脩, 0.7, 61,   5,  -9, 4,  8.3, ⑩⑪
13,13,Ｎロｰズオヌットゥ, 55,丸田恭, 2.7, 56,  -1,   1,13,100.6,⑭⑭⑭,13,15,Ｋストロベリｰボス, 42,小野寺, 1.5, 39, -20,*  1,15,308.6, ⑭⑭,13, 2,Ｈベニノラッキｰマン, 66,木幡初, 2.2, 46,  -4, -10, 7, 12.2, ⑬⑬,13,10,Ｆサクラヴィオｰラ, 66,松若風, 1.0, 59,* 10, -18, 2,  5.3, ③④
14, 8,Ｍパイストロピカル, 57,長岡禎, 2.7, 53,  -2,  -2,14,143.8,⑨⑪⑪,14,13, キョウワデュｰク,---,的場勇, 1.7, 36, -29,*  6,12,107.1, ⑮⑮,14,15,Ｐオキテスグメシ, 48,原田和, 2.8, 41,  -6, -13,13, 45.4, ⑮⑫,14,13,Ｃブラウンカイ, 69,津村明, 1.2, 56,* 10, -20, 1,  2.9, ④⑥
15,10,Ｏヴェルサイユパｰク, 45,木幡初, 3.7, 47,  -5,  -6,15,210.2,⑤⑮⑮,15, 1,Ｉメルシｰトウショウ, 43,二本柳, 2.5, 31, -11, -15,14,186.5, ⑪⑪,,,,,,,,,,,,,15, 5,Ｍクラウンデュナミス, 60,古川吉, 1.2, 55,   6, -16,11, 42.6, ⑦⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｏサウスノｰブル, 59,伴啓太, 1.2, 51,  -2,  -9,16,155.0, ⑬⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
