15年 8月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,響灘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄサイモンゼｰレ, 44,パｰト,, 43,*  5, -14, 1,  1.4, ①①, 1,11,Ｄクィｰンチャｰム, 58,パｰト,, 64,*  9,* -5, 1,  2.3,④③③, 1,12,Ａサクセスグロｰリｰ, 79,藤岡佑,, 74,* 15,  -2, 1,  1.9,①①①, 1, 7,Ａグレナディアｰズ, 87,北村友,, 75,   8,*  6, 1,  2.4,⑪⑨⑤
 2, 4,Ｃクｰルマギｰ, 44,浜中俊, 0.5, 35,*  4, -20, 3,  7.7, ②②, 2, 3,Ａプレミオテｰラｰ, 67,岩崎翼, 0.3, 59,   7,  -8, 2,  6.5,③⑤④, 2,14,Ｇロｰザズカレッジ, 74,松山弘, 1.0, 74,   5,*  8,11, 39.0,⑭⑭⑭, 2, 5,Ｅスズカウラノス, 80,幸英明, 0.2, 76,   7,*  7, 8, 22.0,⑭⑮⑪
 3, 1,Ａティノ, 46,鮫島克, 0.5, 34,  -1, -14, 7, 32.6, ⑤⑥, 3, 9,Ｃトワイライトキッス, 61,松山弘, 0.3, 61,*  9, -11, 8, 13.2,⑨④⑤, 3, 5,Ｉオルナ, 73,小牧太, 1.2, 71,  10,  -3, 4, 11.2,⑤⑤⑤, 3, 6,Ｆメイショウドゥｰマ, 79,武豊  , 0.2, 75,   8,*  5,10, 29.1,⑮⑩⑧
 4, 8,Ｂツイセキシャ, 46,松若風, 0.6, 30,  -4,*-13, 8, 56.4, ⑧⑦, 4, 1,Ｂエイシンアルファｰ, 62,幸英明, 0.7, 59,   5,  -6, 3,  7.5,⑩⑩⑧, 4,11,Ｈタマモワカサマ, 74,浜中俊, 1.3, 69,   9,  -1,10, 27.2,⑪⑧⑧, 4, 8,Ｎマッシヴヒｰロｰ, 72,岩崎翼, 0.2, 75,* 13,  -2,14,129.4,②②②
 5, 5,Ｈショｰストｰム, -3,武豊  , 0.7, 29,  -6,*-13, 5, 14.5, ⑦⑧, 5,14,Ｊレッドペルル, 52,浜中俊, 0.7, 54,   7, -14, 6, 12.5,⑪⑥⑦, 5, 6,Ｅゲｰムフェイス, 75,北村友, 1.3, 68,  10,  -5, 8, 24.5,④④③, 5,11,Ｃラインルｰフ, 83,武幸四, 0.4, 76,   9,   0, 2,  4.5,⑧⑥⑦
 6, 3,Ｅブリオ, 41,川田将, 0.9, 28,   0, -21, 2,  6.5, ⑥④, 6,15,Ｈケンブリッジアロｰ, 53,北村友, 0.8, 55,   6, -12, 9, 22.2,⑥⑦⑥, 6, 3,Ｊゴｰントレット, 73,武豊  , 1.4, 69,   7,   2, 3, 10.9,⑩⑬⑫, 6, 2,Ｇエｰシンエポナ, 77,太宰啓, 0.4, 74,   9,  -1, 6, 19.1,⑦⑤③
 7, 7,Ｆクリノアロｰハ, 40,岩崎翼, 1.1, 26,   3, -26, 6, 25.5, ④③, 7,10,Ｅナムラオツウ, 57,松若風, 0.9, 53,* 10, -21, 4, 11.1,②②②, 7, 2,Ｏニチドウリュンヌ, 70,幸英明, 1.5, 67,* 14, -13, 5, 17.8,③②②, 7, 9,Ｉポメグラネイト, 77,浜中俊, 0.9, 69,   9,  -5, 3,  6.2,④④④
 8, 2,Ｇタイセイマライカ, 34,幸英明, 1.2, 27,   2, -26, 4, 10.6, ③⑤, 8, 6,Ｉリプカ, 53,藤岡佑, 0.9, 58,   3,* -2,13,122.5,⑭⑭⑭, 8, 7,Ｃリゼコｰフィｰ, 76,岩崎翼, 1.6, 68,   9,  -4,13, 44.7,⑨⑦⑦, 8, 4,Ｂヴォルケンクラッツ, 85,小牧太, 1.2, 69,   7,  -2, 4,  9.1,⑩⑬⑨
,,,,,,,,,,,, 9, 8,Ｆエクラドレｰヴ, 56,川田将, 0.9, 57,   4,  -6,10, 32.1,⑬⑬⑫, 9, 1,Ｂジュンスパｰヒカル, 76,川田将, 1.7, 67,   9,  -4, 2,  5.7,⑧⑨⑨, 9,10,Ｌトラキチシャチョウ, 74,三津谷, 1.2, 68,   8,  -3,12, 77.8,⑥⑫⑬
,,,,,,,,,,,,10, 5,Ｇサトノマジカル, 56,武豊  , 0.9, 54,   5, -11,11, 32.3,⑧⑨⑩,10,13,Ｆゼンノロンゴ, 74,鮫島克, 1.8, 66,   9,  -7, 7, 23.0,⑦⑥⑥,10,16,Ｐヤマニンメンヒル, 65,高倉稜, 1.4, 69,   7,  -4,15,241.2,⑬⑭⑭
,,,,,,,,,,,,11,13,Ｎベッライリス, 44,義英真, 1.0, 55,   2,  -6, 7, 12.6,⑯⑮⑬,11, 8,Ｍアチｰヴ, 72,鮫島良, 1.8, 69,   0,* 10,16,135.7,⑮⑮⑮,11,15,Ｈジャマイカジョｰ, 77,森一馬, 2.3, 60,   9, -14,11, 75.0,⑨⑧⑩
,,,,,,,,,,,,12, 7,Ｌパイアタウン, 48,小牧太, 1.0, 54,   3,  -8,12, 98.8,⑫⑫⑪,12, 9,Ｌアドマイヤスパｰズ, 72,高倉稜, 2.1, 65,* 13, -16, 9, 26.7,②③④,12,13,Ｋスマｰトレパｰド, 74,鮫島克, 3.1, 54,   8, -21, 9, 27.3,⑫⑪⑮
,,,,,,,,,,,,13,16,Ｐパイグリン, 33,国分恭, 1.4, 51,   0,  -9,16,428.8,⑮⑯⑮,13,16,Ｐディグニファイド, 66,パｰト, 2.2, 63,   7,  -6,14, 47.0,⑬⑫⑩,13,12,Ｏベストサｰパス, 72,大下智, 3.2, 53,   9, -22,13,100.4,⑤⑦⑫
,,,,,,,,,,,,14,12,Ｏルトルヴェｰル, 33,柴田未, 2.5, 38,   4, -34,15,294.6,⑤⑧⑨,14,15,Ｋゼンノスサノヲ, 72,熊沢重, 2.4, 64,   8,  -9,12, 42.3,⑫⑪⑬,14, 1,Ｍブライトアイディア, 73,藤岡佑, 3.2, 50,* 12, -29, 5, 11.1,①①①
,,,,,,,,,,,,15, 4,Ｋブｰケオブロｰズ, 50,太宰啓, 2.6, 36,* 10, -45, 5, 11.6,①①①,15,10,Ｄマジカルツアｰ, 75,松若風, 2.5, 64,   9, -11, 6, 20.5,⑥⑩⑪,15,14,Ｊマズルファイヤｰ, 75,松山弘, 3.3, 53,* 10, -27, 7, 19.8,③③⑥
,,,,,,,,,,,,16, 2,Ｍダンツストｰン, 48,高倉稜, 2.7, 37,   3, -32,14,226.5,⑦⑪⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-6),,,,,,,,,,,
単勝:140円 複勝:06=110円 04=150円 01=310円 枠連:0円,,,,,,,,,,,,単勝:230円 複勝:11=120円 03=190円 09=270円 枠連:700円,,,,,,,,,,,,"単勝:190円 複勝:12=120円 14=590円 05=290円 枠連:1,410円",,,,,,,,,,,,"単勝:240円 複勝:07=130円 05=380円 06=570円 枠連:1,730円",,,,,,,,,,,
"馬連:460円 ワイド:04-06=200円 01-06=530円 01-04=1,060円",,,,,,,,,,,,"馬連:1,180円 ワイド:03-11=470円 09-11=570円 03-09=1,030円",,,,,,,,,,,,"馬連:4,330円 ワイド:12-14=1,600円 05-12=570円 05-14=4,220円",,,,,,,,,,,,"馬連:2,310円 ワイド:05-07=830円 06-07=1,340円 05-06=2,990円",,,,,,,,,,,
"馬単:530円 3連複:1,790円 3連単:4,420円",,,,,,,,,,,,"馬単:1,930円 3連複:3,580円 3連単:14,710円",,,,,,,,,,,,"馬単:5,600円 3連複:14,630円 3連単:59,480円",,,,,,,,,,,,"馬単:3,880円 3連複:12,350円 3連単:47,220円",,,,,,,,,,,
