15年 5月 3日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月 3日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
10,10,Ｃシゲルゴホウサイ, 63,幸英明, 1.2, 57,*  7, -16, 5, 12.2, ①②,,,,,,,,,,,,,10, 8,Ｋルアノヴァ, 63,岩田康, 1.8, 63,   2,   1,10, 71.4,⑪⑪⑪,10,16,Ｊキタサンサジン, 73,小牧太, 1.4, 72,  12,  -5, 4,  7.0, ⑥⑦
11, 3,Ｆココロナルハ, 62,太宰啓, 1.2, 54,   0, -10, 7, 19.4, ⑥⑤,,,,,,,,,,,,,11, 4,Ｇキネオマドンナ, 67,浜中俊, 1.9, 61,   4,  -7, 4,  8.3,⑦⑧⑨,11, 9,Ｋメイショウワダイコ, 72,池添謙, 1.9, 68,* 14, -13,13, 43.3, ③③
12,11,Ｊタガノディナｰ, 54,加藤祥, 1.4, 48, -11,  -1,13, 98.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,12, 2,Ｐタイセイラビッシュ, 67,酒井学, 2.0, 69,* 16, -16,16,173.7, ①①
13, 7,Ｎゲスワット, 32,竹之下, 1.6, 47,  -6,  -9,15,262.9, ⑬⑩,,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｂスキｰスクｰル, 77,幸英明, 2.4, 63,   8,  -8, 2,  6.3, ⑫⑨
14,15,Ｍヒミノナデシコ, 43,水口優, 2.1, 43,  -6, -12,16,646.7, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｆワインシャワｰ, 75,田辺裕, 2.5, 62,   9, -11, 9, 23.8, ⑨⑪
15, 8,Ｋスピｰルダンジュ, 54,三津谷, 2.3, 41,  -5, -16,11, 43.7, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｌプレシャスルｰジュ, 71,松山弘, 2.7, 61,   8, -11,10, 24.4, ⑩⑬
16,14, メイショウハルゴマ,---,松山弘, 4.9, 21,   3, -46,12, 75.8, ④⑥,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ａリリｰウイナｰ, 78,秋山真, 2.8, 59,  11, -15,11, 27.2, ⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:220円 複勝:05=130円 13=310円 02=240円 枠連:1,290円",,,,,,,,,,,,"単勝:870円 複勝:03=180円 02=140円 09=110円 枠連:1,210円",,,,,,,,,,,,"単勝:1,640円 複勝:07=350円 10=410円 05=230円 枠連:1,260円",,,,,,,,,,,,"単勝:2,230円 複勝:06=570円 03=370円 05=160円 枠連:870円",,,,,,,,,,,
"馬連:1,420円 ワイド:05-13=770円 02-05=610円 02-13=1,500円",,,,,,,,,,,,"馬連:1,180円 ワイド:02-03=370円 03-09=350円 02-09=190円",,,,,,,,,,,,"馬連:8,710円 ワイド:07-10=2,560円 05-07=960円 05-10=1,370円",,,,,,,,,,,,"馬連:9,100円 ワイド:03-06=2,760円 05-06=1,650円 03-05=1,020円",,,,,,,,,,,
"馬単:1,940円 3連複:4,560円 3連単:14,340円",,,,,,,,,,,,"馬単:2,600円 3連複:900円 3連単:8,480円",,,,,,,,,,,,"馬単:20,230円 3連複:12,840円 3連単:138,060円",,,,,,,,,,,,"馬単:20,610円 3連複:14,850円 3連単:130,010円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝3200m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鷹ｹ峰特別,,,,,,,,,,,,天皇賞(春) ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇアｰスシンフォニｰ, 55,太宰啓,, 65,  -2,*  7, 5, 19.1,⑭⑩⑧, 1, 6,Ｉナムラヒュｰマン, 66,小牧太,, 68,  -2,*  8, 3, 10.8, ⑫⑪, 1, 1,Ｇメイショウライナｰ, 72,武豊  ,, 82,   3,* 12, 4,  7.4, ③③, 1, 1,Ａゴｰルドシップ,102,横山典,, 88,  10,  10, 2,  4.6,⑭④⑤
 2, 5,Ｆイェドプリオル, 56,岩田康, 0.2, 58,*  1,  -1, 8, 41.1,②②②, 2, 7,Ａバリキ, 74,浜中俊, 0.0, 70,   2,*  4, 1,  1.7, ⑨⑨, 2,12,Ｂドラゴンストリｰト, 78,福永祐, 0.2, 79,   1,* 13, 1,  2.7, ⑨⑨, 2,14,Ｃフェイムゲｰム, 99,北村宏, 0.0, 94,   9,* 17, 7, 22.6,⑨⑪⑪
 3, 3,Ｍミッキｰオリビエ, 37,ルメｰ, 0.2, 61,  -3,*  6, 4, 11.3,⑪⑪⑨, 3, 3,Ｊツァリｰツァ, 66,松山弘, 0.1, 70,   7,  -2, 7, 24.1, ⑥④, 3, 3,Ｌセトノフラッパｰ, 65,田中健, 0.4, 76,*  6,   2,10, 37.9, ①①, 3, 2,Ｅカレンミロティック, 93,蛯名正, 0.1, 90,* 12,   6,10, 30.5,②③①
 4, 1,Ｃシゲルホウネンサイ, 62,戸崎圭, 0.3, 58,  -1,*  3, 2,  5.6,⑩⑧⑥, 4, 2,Ｌブリンディス, 65,中谷雄, 0.2, 70,* 12,  -8,11, 28.4, ①①, 4, 9,Ｉコウエイタケル, 69,松山弘, 0.6, 75,*  4,   2, 6, 21.9, ④④, 4, 4,Ｄラストインパクト, 97,川田将, 0.2, 93,   9,* 18, 5, 12.5,⑬⑯⑭
 5,14,Ａコパノチャｰリｰ, 68,武豊  , 0.5, 58,   0,  -1, 1,  1.5,⑤④④, 5, 8,Ｈサンアルパイン, 67,岩部純, 0.7, 66,* 11, -11, 9, 24.4, ③③, 5, 5,Ａベッラヴォｰチェ, 80,浜中俊, 0.6, 75,   2,   7, 2,  3.9, ⑦⑦, 5, 3,Ｐネオブラックダイヤ, 85,秋山真, 0.3, 88,   9,  12,16,191.8,⑪⑫⑩
 6, 9, テｰオｰヘリオス,---,荻野琢, 0.6, 58,  -1,   1, 9,102.6,⑨⑦⑤, 6,11,Ｋネイバルエンスン, 66,ルメｰ, 0.8, 62,   3,  -4,12, 44.2, ⑩⑩, 6, 2,Ｄケイアイユニコｰン, 73,秋山真, 0.7, 73,   0,   6, 9, 34.8, ⑧⑧, 6, 6,Ｊホッコｰブレｰヴ, 91,幸英明, 0.3, 90,  11,   8,11, 31.6,⑧⑧⑦
 7,12,Ｅセイセイセイ, 59,中谷雄, 1.5, 53,   0,  -8,10,177.6,⑦⑥⑦, 7, 4,Ｅタキオンレディｰ, 70,加藤祥, 0.9, 64,* 12, -14, 2,  6.0, ②②, 7,13,Ｊライブリシュネル, 68,田辺裕, 0.8, 73,  -1,   6,13,174.4, ⑩⑩, 7,13,Ｌキズナ, 90,武豊  , 0.5, 88,   9,  11, 1,  3.3,⑰⑭⑬
 8, 2,Ｎフェロｰニア, 29,横山典, 1.6, 50,  -4,  -2, 7, 37.1,⑫⑬⑬, 8, 9,Ｇハクサンフレンチ, 67,岩田康, 0.9, 60,   4,  -7,10, 25.2, ⑧⑥, 8,11,Ｃステイウェル, 76,ルメｰ, 0.8, 73,  -2,   9, 3,  4.1, ⑫⑫, 8,10,Ｋラブリｰデイ, 91,ルメｰ, 0.5, 84,  10,   3, 8, 24.9,④⑥④
 9,16,Ｂエルブダムｰル, 63,北村宏, 1.6, 50,*  2, -16, 3,  6.2,①①①, 9, 1,Ｃカフジオリオン, 70,北村宏, 1.0, 58,  -7,*  4, 5, 21.6, ⑭⑬, 9, 8,Ｆラｰストチカ, 72,岩田康, 0.9, 72,  -2,   7, 8, 29.9, ⑪⑪, 9,15,Ｇサウンズオブアｰス, 92,内田博, 0.7, 85,  10,   3, 4,  6.2,⑥⑨⑧
10, 7,Ｄテイエムカンベエ, 60,加藤祥, 1.7, 50,  -2,  -7,12,193.5,⑥⑨⑪,10,14,Ｎジャイアントアイ, 56,田辺裕, 1.0, 60,   5,  -8,14,127.1, ⑦⑧,10, 6,Ｅウエスタンムサシ, 72,内田博, 0.9, 71,*  6,  -3, 7, 28.4, ②②,10,12,Ｂデニムアンドルビｰ, 99,浜中俊, 0.9, 85,   8,  10, 9, 26.3,⑯⑮⑯
11,15,Ｋモズドゥｰチェ, 47,小牧太, 2.1, 48,*  1, -16, 6, 19.7,④③③,11,12,Ｄファイアリシンゾウ, 70,蛯名正, 1.0, 62,   8, -11, 8, 24.3, ⑤⑤,11,10,Ｋアドマイヤクｰガｰ, 68,川田将, 1.0, 72,  -3,   8,11, 69.2, ⑬⑬,11,11,Ｈフｰラブライド, 91,酒井学, 0.9, 85,   9,   7,14,109.2,⑫⑬⑮
12,13,Ｌテイエムラｰタワｰ, 40,田中健, 2.2, 49,  -5,  -4,16,453.0,⑯⑮⑭,12, 5,Ｂゴマスリオトコ, 71,内田博, 1.9, 50,  -4,  -8, 6, 22.1, ⑬⑭,12, 4,Ｍサンキストロｰド, 65,幸英明, 1.4, 65,   2,  -6,12, 72.5, ⑤⑥,12,16,Ｉウインバリアシオン, 91,福永祐, 1.1, 80,   9,   1, 6, 15.8,⑩⑩⑨
13, 8, チャｰミングポッケ,---,松山弘, 3.3, 42,  -7, -11,11,189.8,⑮⑯⑯,13,10,Ｍサンフレイム, 62,幸英明, 2.1, 52,   7, -20,13, 57.2, ④⑦,13, 7,Ｈコスモグラウベ, 71,戸崎圭, 1.5, 64,   2,  -7, 5, 16.4, ⑥⑤,13, 7,Ｑトｰセンアルニカ, 83,池添謙, 1.6, 80,   8,   4,17,203.8,⑮⑰⑰
14,10,Ｉメイショウハシダテ, 50,小林徹, 3.4, 40,  -5, -15,13,276.6,⑬⑭⑮,14,13,Ｆサウスリバティｰ, 69,戸崎圭, 2.3, 47,  -1, -14, 4, 11.0, ⑪⑫,,,,,,,,,,,,,14, 5,Ｏタマモベストプレイ, 85,津村明, 1.7, 75,  10, -14,15,141.2,⑤⑤⑥
15, 6,Ｊダンツフクキタル, 50,幸英明, 3.7, 38,  -3, -23,14,319.2,⑧⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,15,17,Ｆアドマイヤデウス, 92,岩田康, 2.8, 70,  11, -24, 3,  5.4,⑦⑦⑫
16, 4,Ｈアルボルデヴィダ, 52,秋山真, 4.4, 31,  -1, -33,15,413.6,③⑤⑩,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｍクリｰルカイザｰ, 87,田辺裕, 3.1, 69,* 12, -39,12, 55.2,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｎスズカデヴィアス, 85,藤岡佑, 3.2, 67,* 12, -39,13, 59.0,③②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,910円 複勝:11=1,140円 05=2,160円 03=1,020円 枠連:16,710円",,,,,,,,,,,,"単勝:1,080円 複勝:06=250円 07=110円 03=410円 枠連:670円",,,,,,,,,,,,"単勝:740円 複勝:01=240円 12=150円 03=770円 枠連:1,200円",,,,,,,,,,,,単勝:460円 複勝:01=260円 14=630円 02=610円 枠連:690円,,,,,,,,,,,
"馬連:25,540円 ワイド:05-11=4,190円 03-11=2,170円 03-05=3,250円",,,,,,,,,,,,"馬連:1,080円 ワイド:06-07=420円 03-06=3,060円 03-07=970円",,,,,,,,,,,,"馬連:1,330円 ワイド:01-12=570円 01-03=2,580円 03-12=1,980円",,,,,,,,,,,,"馬連:6,060円 ワイド:01-14=2,300円 01-02=2,460円 02-14=6,010円",,,,,,,,,,,
"馬単:64,730円 3連複:50,040円 3連単:543,020円",,,,,,,,,,,,"馬単:3,040円 3連複:5,730円 3連単:40,080円",,,,,,,,,,,,"馬単:3,440円 3連複:11,210円 3連単:60,390円",,,,,,,,,,,,"馬単:8,480円 3連複:57,160円 3連単:236,300円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1800m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,糺の森特別,,,,,,,,,,,,高瀬川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｉポップオｰヴァｰ, 50,北村宏,, 68,*  2,* -2, 3,  5.7, ④④, 1, 3,Ａポルボロｰネ, 68,藤岡佑,, 69,*  7,  -1, 3,  7.5, ①①, 1,12,Ｃアドマイヤシｰマ, 77,福永祐,, 81,  11,*  3, 2,  4.1, ⑨⑨, 1,12,Ｂメイショウオセアン, 84,池添謙,, 80,*  1,  16, 5,  9.6, ②②
 2,13,Ｍエイシンパライソ, 45,内田博, 0.2, 65,*  3,  -6, 6, 16.0, ③③, 2, 5,Ｅアズマクィｰン, 65,川田将, 0.0, 69,*  7,  -1, 2,  5.0, ②②, 2, 8,Ｄディｰプサウス, 76,ルメｰ, 0.0, 81,  11,*  5, 5,  6.4, ⑩⑩, 2,10,Ａアルボナンザ, 87,岩田康, 0.2, 78,  -3,* 20, 1,  2.9, ⑪⑨
 3, 6,Ｈトウカイクロｰネ, 52,川田将, 0.2, 64,  -1,* -2, 5, 13.0, ⑥⑥, 3, 9,Ｂアグネスユｰリヤ, 68,岩田康, 0.1, 68,  -6,* 11, 1,  2.2, ⑩⑨, 3, 2,Ｂアサクサティアラ, 82,浜中俊, 0.0, 80,  14,  -3, 4,  5.9, ⑤⑤, 3,14,Ｇマヤノオントロジｰ, 82,国分優, 0.4, 78,  -7,* 23,12, 54.0, ⑭⑬
 4,12,Ｂサワヤカムスメ, 64,戸崎圭, 0.3, 66,*  6, -10, 4,  6.7, ①①, 4, 8,Ｄフェアラフィネ, 66,戸崎圭, 0.1, 68,   3,   2, 4,  8.4, ⑤⑤, 4,10,Ａカラフルブラッサム, 83,武豊  , 0.1, 81,  11,*  3, 1,  3.0, ⑪⑪, 4,11,Ｄゴｰインググレｰト, 83,浜中俊, 0.6, 76,  -3,  16, 2,  5.8, ⑩⑧
 5, 7,Ｆデンコウハシャ, 54,太宰啓, 0.6, 57,  -8,*  1,10, 42.6, ⑬⑭, 5, 2,Ｊカノヤカンザクラ, 58,小牧太, 0.2, 66,  -3,   6, 7, 15.7, ⑦⑦, 5, 3,Ｅブリュネット, 76,岩田康, 0.3, 78,  12,  -3, 3,  5.6, ⑦⑦, 5, 7,Ｆダンシングミッシｰ, 83,戸崎圭, 0.6, 74,*  1,  12,10, 20.9, ④③
 6,16,Ｄダンツレガリア, 56,武豊  , 0.6, 58,  -4,  -5, 1,  2.8, ⑩⑧, 6, 1,Ｇスズカマドンナ, 64,加藤祥, 0.3, 65,   3,  -1, 5,  9.7, ④③, 6, 5,Ｈタガノバラｰド, 71,川田将, 0.6, 75,* 22, -27, 7, 19.9, ①①, 6,15,Ｎメイショウアイアン, 79,秋山真, 0.6, 76,  -7,* 22, 8, 14.6, ⑮⑮
 7,17,Ａキャロライン, 65,中谷雄, 0.7, 54,  -8,* -2, 2,  4.3, ⑭⑪, 7,12,Ｉゼンノイザナギ, 60,北村宏, 0.6, 61, -10,*  8, 8, 24.1, ⑫⑫, 7,11,Ｆディｰプストｰリｰ, 73,戸崎圭, 0.7, 74,  13,  -8, 8, 30.9, ⑧⑧, 7, 6,Ｈセイラ, 82,内田博, 0.6, 75,  -3,  16, 9, 19.2, ⑧⑩
 8,11,Ｇエイシンバンバ, 52,ルメｰ, 0.8, 53,  -5,  -6, 8, 22.2, ⑨⑩, 8, 6,Ｋタピエス, 56,田辺裕, 0.8, 59,  -4,  -1,10, 60.0, ⑧⑧, 8, 7,Ｋレッドラヴィｰタ, 68,内田博, 0.9, 72,  12, -13,10, 67.9, ⑥⑥, 8,13,Ｅロｰドヴォルケｰノ, 83,福永祐, 0.8, 74,  -4,  16, 4,  8.9, ⑫⑫
 9, 4,Ｃカネトシスキｰム, 56,藤岡佑, 0.8, 56,   1, -11, 7, 19.4, ⑤⑤, 9, 7,Ｃシゲルチャグチャグ, 67,太宰啓, 0.9, 56,  -9,   3, 6, 12.3, ⑪⑪, 9, 1,Ｇフェイトカラｰ, 71,田辺裕, 0.9, 71,  16, -22, 6, 19.4, ②②, 9, 5,Ｋキタサンミカヅキ, 81,北村宏, 0.8, 74,   0,  12, 3,  7.5, ⑦⑥
10, 8,Ｊジｰンノワｰル, 49,城戸義, 1.0, 52,  -4,  -8,13,163.7, ⑧⑨,10,10,Ｌグッドピアス, 52,酒井学, 1.1, 56,   1,  -8,12,165.6, ⑥⑥,10, 6,Ｊソロデビュｰ, 70,松山弘, 1.1, 71,   8,  -7,12,249.2, ⑫⑫,10, 8,Ｉドリｰムコンサｰト, 81,松山弘, 0.8, 73,*  2,   8,11, 47.4, ①①
11,14,Ｐアグリナンバｰワン, 44,酒井学, 1.3, 50,  -2, -15,18,425.1, ⑦⑦,11, 4,Ｈタイセイスウォｰド, 60,内田博, 1.2, 53,  -6,  -4,11,111.5, ⑨⑩,11, 9,Ｉダイワデッセｰ, 71,北村宏, 1.2, 68,  16, -26,11, 70.3, ③③,11, 9,Ｌキクノフレヴァン, 80,幸英明, 0.9, 73,   0,  11,15,136.3, ⑥⑦
12, 3,Ｎウインカルミナ, 45,松山弘, 1.4, 47,  -6, -13, 9, 37.1, ⑪⑫,12,11,Ｆアヴェｰヌモン, 65,松山弘, 1.3, 52,   4, -16, 9, 32.9, ③④,12, 4,Ｌクイｰンリヴィエラ, 66,秋山真, 1.9, 60,  16, -33, 9, 63.2, ④④,12, 4,Ｍシンキングマシｰン, 79,蛯名正, 1.3, 72,  -9,  18,13, 62.7, ⑯⑯
13,15,Ｅアグネスエピソｰド, 54,秋山真, 1.6, 46,*  4, -27,11, 43.3, ②②,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｊダノンクリエｰタｰ, 81,小牧太, 1.4, 69,*  0,   5, 7, 14.2, ③④
14,10,Ｑヤマニンラビサン, 35,幸英明, 1.8, 41,  -8, -17,15,233.9, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｃミリオンヴォルツ, 84,ルメｰ, 1.4, 68,   0,   6, 6, 12.5, ⑤⑤
15, 5,Ｋニホンピロヒｰロｰ, 47,三津谷, 2.0, 38, -10, -17,16,269.8, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｐスマｰトアレンジ, 73,酒井学, 1.5, 68,  -3,   8,14,114.7, ⑨⑪
16, 2,Ｌマキヤｰジュ, 47,加藤祥, 2.3, 35, -14, -17,17,362.3, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｏヤマノサファイア, 79,水口優, 1.6, 68,  -5,  11,16,173.2, ⑬⑭
17, 9,Ｏマｰブルシャルルｰ, 44,池添謙, 3.2, 27, -16, -26,12,129.3, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
