15年 8月16日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月16日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,豊栄特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂグレｰトヒット, 45,北村宏,, 49,*  0,  -9, 2,  4.0, ②②, 1,18,Ｊトｰホウスペンサｰ, 58,福永祐,, 77, -14,* 23, 4,  7.2, ⑮⑭, 1, 4,Ｅアｰルブリュット, 71,福永祐,, 80,   7,* 15, 1,  3.3, ⑩⑩, 1, 7,Ｆクリノタカラチャン, 74,村田一,, 79,  -2,* 22, 5, 10.9, ⑪⑩
 2,11,Ｏルグランシェクル, -3,戸崎圭, 0.0, 49,*  0,  -8, 4,  8.6, ③③, 2,12,Ｃラバニｰユ, 64,蛯名正, 0.1, 76, -11,* 16, 2,  5.2, ⑦⑦, 2, 7,Ａデルフィｰノ, 75,戸崎圭, 0.1, 81,   7,* 15, 2,  4.2, ⑨⑨, 2, 2,Ｃコリｰヌ, 77,福永祐, 0.1, 75,   4,  12, 2,  5.0, ④④
 3, 7,Ｃシゲルクロダイ, 41,吉田豊, 0.4, 42,  -6,  -7, 5, 10.2, ⑩⑨, 3,13,Ｂデトロイトカフェ, 65,内田博, 0.1, 71,*-10,  12,10, 22.3, ⑤⑤, 3, 2,Ｃカレンリスベット, 73,デムｰ, 0.3, 76,* 10,   5, 4,  6.2, ③③, 3, 1,Ｐサトノプレジデント, 68,柴山雄, 0.2, 74,*  6,   8, 9, 19.6, ②③
 4,15,Ｎミステリオ, 14,武士沢, 0.4, 42, -10,* -3,11, 48.5, ⑬⑫, 4,16,Ａハッピｰムｰン, 66,津村明, 0.3, 71, -12,* 15, 6, 10.1, ⑬⑫, 4,14,Ｈプレミアステイタス, 71,柴山雄, 1.0, 70,   7,   2, 9, 26.1, ⑪⑪, 4,12,Ｅホッコｰアムｰル, 74,藤岡佑, 0.3, 74,  -2,* 19, 6, 12.3, ⑭⑬
 5, 6,Ｇビレッジエンパイア, 37,柴田大, 0.4, 43,  -7,  -6, 3,  5.6, ⑨⑩, 5, 9,Ｌリガｰドリング, 55,大野拓, 0.3, 68,*-10,   8, 9, 22.1, ②②, 5, 9,Ｍフィフスセント, 60,宮崎北, 1.0, 68,* 12, -12,11, 39.5, ①①, 5,16,Ｑラッフォルツァｰト, 67,柴田大, 0.5, 72,   2,  11, 4,  9.2, ⑧⑦
 6, 4,Ｈタイセイブラスト, 37,内田博, 0.8, 40,  -5, -12, 1,  3.7, ⑧⑧, 6,15,Ｐトウカイストラｰダ, 38,西田雄, 0.3, 62,* -6,  -1,14, 82.7, ①①, 6,16,Ｐホｰプフルデイズ, 39,津村明, 1.2, 68,   4,   5,16,206.4, ⑬⑬, 6,10,Ｂアドマイヤオウジャ, 78,北村宏, 0.7, 70,  -1,  11, 8, 14.7, ⑩⑪
 7,14,Ｋヤマタケジャイアン, 27,岩部純, 1.0, 38,  -8, -10,12,115.8, ⑪⑪, 7,17,Ｇアラホウジョウ, 60,松岡正, 0.4, 69, -11,   9, 8, 12.9, ⑨⑧, 7, 8,Ｄヴァンデミエｰル, 73,松岡正, 1.2, 69,   8,  -5, 8, 25.3, ⑦⑦, 7, 6,Ｊキングクリチャン, 72,西田雄, 0.7, 68,   2,   8,18,192.7, ⑦⑥
 8,13,Ｄプレミアムデス, 39,川須栄, 1.3, 36, -20,*  0, 8, 27.7, ⑮⑮, 8, 5,Ｉシｰドパｰル, 59,戸崎圭, 0.6, 66, -11,   8, 7, 10.7, ⑥⑥, 8,17,Ｆレインボｰラヴラヴ, 71,内田博, 1.3, 66,* 11, -11, 3,  5.8, ⑤⑤, 8,17,Ａレッドカｰラ, 83,石川裕, 0.8, 68,  -3,  14, 3,  7.3, ⑯⑯
