15年 3月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9,15,Ｇジｰシスタｰ, 47,中谷雄, 2.2, 43,  -8,  -1,15,180.5, ⑪⑪, 9, 9, カシノランナウェイ,,黒岩悠,209.0,,,, 1,  3.0,⑥⑦⑦, 9, 6,Ｂメンカウラｰ, 77,岩田康, 1.2, 62,  -8,   7, 3,  5.7, ⑦⑨, 9, 6,Ｍファントムライト, 78,川田将, 1.3, 75,   3,   3, 5, 13.0, ⑬⑬
10,16,Ｄモンドリュミエｰル, 51,鮫島良, 2.3, 43,  -5,  -4, 5, 14.8, ⑨⑩,10,14, カンタベリｰラウス,,高野和,209.3,,,,13,199.1,⑬⑩⑩,10, 9,Ｎグレｰトエンジェル, 65,松若風, 1.2, 63,  -8,   8,12, 96.2, ⑩⑩,10,16,Ｈシルクドリｰマｰ, 82,シュタ, 1.3, 74,   7,  -3,14, 77.7, ⑨⑨
11, 9,Ｌデルマグｰリンダイ, 32,松若風, 2.4, 42,  -6,  -5, 7, 43.1, ⑩⑨,11,12, モズノハナミチ,,白浜雄,211.3,,,, 7, 22.7,⑫⑬⑭,11, 3,Ｆララガニエ, 72,バルジ, 1.2, 62,  -5,   4, 5, 10.2, ④⑦,11, 4,Ｂオｰスミナイン, 87,福永祐, 1.4, 72,   7,  -4, 1,  3.9, ⑧⑧
12,10,Ｅソニック, 49,太宰啓, 2.8, 39, -10,  -4,10, 60.1, ⑮⑫,12, 3, ヤギリヒマワリ,,上野翔,211.3,,,,14,238.9,⑭⑭⑬,12,13,Ｋサンレイロッキｰ, 68,義英真, 1.4, 61, -13,  11,14,284.1, ⑬⑬,12, 5,Ｆキミノナハセンタｰ, 83,四位洋, 1.4, 74,   5,  -1, 6, 14.2, ⑪⑪
13, 5,Ｍアグネスレジｰナ, 31,小崎綾, 2.8, 40,  -3, -10,14,163.8, ⑦⑧,13, 5, ダンシングバトｰ,,熊沢重,211.9,,,,10, 79.4,⑨⑪⑪,13, 7,Ｍロｰレルシャイニｰ, 67,加藤祥, 1.8, 57,  -5,  -2,13,158.6, ⑤③,13, 7,Ｉタガノエトワｰル, 82,藤岡康, 1.6, 72,   1,   2, 4,  7.8, ⑭⑮
14, 1,Ｋグッドピアス, 42,松山弘, 3.4, 35,  -7, -11,13,156.5, ⑫⑬,14,13, イキ,,中村将,213.0,,,, 9, 56.5,⑩⑫⑫,14, 5,Ｊグロシュラライト, 69,デムｰ, 1.9, 57,* -4,  -3, 8, 23.7, ③②,14,15,Ｎアイウォントユｰ, 78,幸英明, 1.9, 69,   1,  -1,16,313.3, ⑯⑯
15,11,Ｈセレブデｰト, 46,幸英明, 4.0, 28, -11, -13, 6, 27.4, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｄマカハ, 84,浜中俊, 2.0, 66,   5, -10, 9, 17.5, ⑫⑫
16,13,Ｎミスジャングル, 22,水口優, 6.8,  5, -21, -29,16,330.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐイエスイットイズ, 72,国分恭, 3.7, 47,   9, -43,15,256.8, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:10),,,,,,,,,,,
"単勝:240円 複勝:02=120円 12=1,240円 07=1,100円 枠連:2,590円",,,,,,,,,,,,"単勝:740円 複勝:04=190円 07=160円 06=180円 枠連:1,890円",,,,,,,,,,,,"単勝:730円 複勝:11=240円 02=160円 10=320円 枠連:1,090円",,,,,,,,,,,,"単勝:2,380円 複勝:11=660円 02=230円 01=540円 枠連:1,940円",,,,,,,,,,,
"馬連:6,850円 ワイド:02-12=1,910円 02-07=2,150円 07-12=19,850円",,,,,,,,,,,,"馬連:1,750円 ワイド:04-07=550円 04-06=660円 06-07=470円",,,,,,,,,,,,"馬連:1,320円 ワイド:02-11=550円 10-11=1,690円 02-10=990円",,,,,,,,,,,,"馬連:5,380円 ワイド:02-11=1,590円 01-11=3,610円 01-02=980円",,,,,,,,,,,
"馬単:11,280円 3連複:59,690円 3連単:306,130円",,,,,,,,,,,,"馬単:4,160円 3連複:2,850円 3連単:22,780円",,,,,,,,,,,,"馬単:2,900円 3連複:6,850円 3連単:36,230円",,,,,,,,,,,,"馬単:14,330円 3連複:21,300円 3連単:135,300円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾁｭｰﾘｯﾌﾟ賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａエイシンナセル, 74,福永祐,, 59,* -3,*  1, 1,  1.4,⑤⑤⑥, 1, 8,Ｅレｰゲンヴァルト, 61,デムｰ,, 69,* 17,   1, 1,  2.2,①①①, 1, 9,Ｃナムララオウ, 75,バルジ,, 75,*  4,* 12, 6, 17.5,⑧⑥③, 1,14,Ｆココロノアイ, 73,横山典,, 74,   5,* -3, 5,  8.2, ⑨⑧
 2, 5,Ｃワンダｰジュヌオム, 63,浜中俊, 0.7, 55,* -3,  -5, 3,  6.9,③③⑤, 2, 4,Ｂドンアルフォンス, 64,小牧太, 0.2, 67,* 16,   2, 5,  9.2,③④③, 2, 7,Ｄハッピｰメモリｰズ, 72,国分優, 0.7, 71,   4,   8, 7, 19.7,⑦⑤⑦, 2, 1,Ｅアンドリエッテ, 74,川田将, 0.2, 75,   3,*  0, 7, 15.2, ⑭⑮
 3,11,Ｂワｰルドリｰスタｰ, 65,岩田康, 0.7, 55,  -3,* -3, 2,  5.3,⑧⑦④, 3,10,Ｄレジメンタル, 62,浜中俊, 0.3, 67,  15,*  3, 2,  4.8,⑦⑥⑥, 3, 6,Ｇメイショウシシマル, 67,太宰啓, 1.1, 70,   3,   6, 4, 10.4,⑨⑨⑧, 3,15,Ｄレッツゴｰドンキ, 75,岩田康, 0.3, 71,*  9, -13, 2,  3.8, ①①
 4, 9,Ｄミッキｰハピネス, 56,川田将, 0.8, 55,* -3,  -6, 4,  7.1,④④③, 4,12,Ｆアウトゼアｰ, 59,和田竜, 0.6, 65,  11,*  5, 8, 53.7,⑫⑫⑪, 4, 2,Ｆエアｰウェｰブ, 68,加藤祥, 1.1, 66,*  5,   0, 9,136.2,①①①, 4,12,Ｇロカ, 73,デムｰ, 0.6, 68,   3,  -7, 3,  6.1, ⑫⑭
 5, 3,Ｈナムラキャニオン, 46,義英真, 1.6, 49,  -6,  -5, 8,132.8,⑪⑪⑪, 5, 3,Ｋアｰミｰバロｰズ, 44,岩田康, 0.9, 61,  13,  -3, 6, 10.4,⑧⑧⑩, 5, 5,Ｅアダムズアップル, 72,岩崎翼, 1.5, 65,*  4,  -2, 5, 14.5,⑤④②, 5, 4,Ｋアスカビレン, 68,秋山真, 0.8, 66,   1,* -5,12,103.7, ⑯⑰
 6, 6,Ｆグロビュｰル, 49,小坂忠, 2.0, 46,  -4, -12,10,211.9,⑦⑧⑦, 6,11,Ｇビセックスタイル, 58,松山弘, 1.1, 59,* 15, -13,10, 86.9,②②②, 6, 4,Ａタガノハヤテ, 77,岩田康, 1.7, 64,   2,   2, 1,  1.6,⑥⑧⑨, 6, 7,Ｂコンテッサトゥｰレ, 77,北村友, 0.9, 64,   6, -15, 4,  6.9, ⑧⑦
 7, 8,Ｉウォｰタｰセドナ, 41,バルジ, 2.0, 45,* -2, -19, 5, 22.9,②②②, 7, 1,Ａシャイニングスタｰ, 64,川田将, 1.1, 59,  13,  -6, 3,  6.6,⑪⑩⑦, 7, 1,Ｉスカイライン, 62,川田将, 2.8, 57,*  4, -13, 3,  6.0,②②④, 7,16,Ｈウインアキレア, 68,バルジ, 0.9, 65,*  8, -20,16,257.1, ⑥④
 8, 2,Ｊメイショウハシダテ, 38,小林徹, 2.1, 46,  -9,  -6,11,239.7,⑫⑫⑫, 8, 2,Ｉフィリオドベント, 50,シュタ, 1.3, 57,  13,  -8, 9, 54.0,⑥⑨⑨, 8, 8,Ｂシャトｰウインド, 76,川須栄, 2.9, 56,*  5, -14, 2,  5.9,④③⑥, 8, 6,Ｃティｰエスクライ, 76,和田竜, 1.1, 63,   4, -15, 9, 42.3, ⑩⑪
 9, 1,Ｅグエンザップ, 51,小崎綾, 2.1, 45,* -2, -19, 7, 76.0,①①①, 9, 5,Ｊショウナンランボ, 46,小崎綾, 1.7, 53,   9,  -6,13,282.0,⑩⑬⑬, 9, 3,Ｈイクラトロ, 66,中谷雄, 3.0, 56,*  5, -13, 8, 48.1,③⑦⑤, 9, 9,Ｑタッチングスピｰチ, 58,福永祐, 1.1, 63,   1, -10, 8, 30.9, ⑰⑯
10, 4,Ｋヤマニンラビサン, 34,幸英明, 2.4, 44,  -5, -15, 9,174.3,⑨⑨⑧,10,14,Ｃショウナンハルカス, 62,福永祐, 1.8, 50,* 15, -21, 4,  7.5,⑤③④,,,,,,,,,,,,,10, 8,Ｍウインソワレ, 65,松山弘, 1.2, 63,   7, -21,13,117.2, ③⑤
11,10,Ｇライプツィヒバトル, 48,和田竜, 3.0, 41,  -4, -22, 6, 39.7,⑥⑥⑨,11, 9,Ｍエイシンカリバｰン, 41,太宰啓, 2.1, 49,  14, -22,14,301.5,⑬⑦⑧,,,,,,,,,,,,,11, 3,Ａクルミナル, 91,池添謙, 1.3, 59,   4, -18, 1,  3.7, ⑬⑩
12, 7,Ｌアユミドンドン, 34,水口優, 3.1, 40,  -6, -19,12,376.6,⑩⑩⑩,12, 7,Ｌオヤマタイザン, 44,高倉稜, 2.1, 52,   8,  -7,12,202.6,⑭⑭⑭,,,,,,,,,,,,,12, 5,Ｌマイティティｰ, 66,太宰啓, 1.3, 61,   6, -20,17,289.3, ⑦⑨
,,,,,,,,,,,,13, 6,Ｈバイザウェイ, 58,バルジ, 2.7, 44,  14, -32, 7, 22.3,④⑤⑤,,,,,,,,,,,,,13, 2,Ｊレッドカｰラ, 68,川須栄, 1.5, 59,   3, -19,11, 99.9, ⑪⑬
,,,,,,,,,,,,14,13,Ｎシアワセノキザシ, 36,義英真, 3.3, 39,  11, -32,11,168.1,⑨⑪⑫,,,,,,,,,,,,,14,17,Ｉブチコ, 68,武豊  , 1.7, 55,*  8, -31, 6,  9.0, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｎノｰブルリｰズン, 63,浜中俊, 2.1, 52,   4, -29,10, 69.6, ⑮⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｐオデッタ, 62,シュタ, 2.9, 44,*  8, -48,14,159.6, ⑤③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｏオリエンタルダンス, 62,藤岡康, 8.9,-33,   6, ---,15,192.1, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:10),,,,,,,,,,,
単勝:140円 複勝:12=100円 05=130円 11=110円 枠連:340円,,,,,,,,,,,,単勝:220円 複勝:08=110円 04=180円 10=140円 枠連:510円,,,,,,,,,,,,"単勝:1,750円 複勝:09=510円 07=470円 06=430円 枠連:2,330円",,,,,,,,,,,,"単勝:820円 複勝:14=220円 01=310円 15=150円 枠連:4,530円",,,,,,,,,,,
馬連:430円 ワイド:05-12=180円 11-12=150円 05-11=340円,,,,,,,,,,,,馬連:870円 ワイド:04-08=340円 08-10=220円 04-10=660円,,,,,,,,,,,,"馬連:7,130円 ワイド:07-09=1,450円 06-09=1,400円 06-07=1,100円",,,,,,,,,,,,"馬連:5,780円 ワイド:01-14=1,530円 14-15=380円 01-15=760円",,,,,,,,,,,
"馬単:560円 3連複:380円 3連単:1,280円",,,,,,,,,,,,"馬単:1,350円 3連複:1,280円 3連単:5,940円",,,,,,,,,,,,"馬単:17,120円 3連複:14,680円 3連単:121,110円",,,,,,,,,,,,"馬単:11,040円 3連複:4,020円 3連単:30,600円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,千里山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5, ゴマスリオトコ,---,松若風,, 65,*  4,  -4, 5,  9.0, ②②, 1, 8,Ｃラインルｰフ, 73,武幸四,, 72,*  3,   6, 4,  6.9,④④④, 1, 8,Ｄシホウ, 78,浜中俊,, 89,  10,* 12, 2,  4.7,⑧⑧⑥, 1, 5,Ｍテイエムダイパワｰ, 71,古川吉,, 83,* 13,* 11, 2,  4.7,①①①
 2,12, ビバリｰヒルズ,---,シュタ, 0.0, 67,*  4,  -2, 2,  3.4, ③③, 2,12,Ａサｰジェントバッジ, 75,シュタ, 0.0, 74,  -2,* 14, 6, 10.6,⑬⑫⑩, 2, 3,Ａカラフルブラッサム, 82,武豊  , 0.1, 87,  11,   7, 4,  7.9,③④②, 2,12,Ｂエアカミュゼ, 83,武豊  , 0.7, 78,  11,   8, 1,  2.3,⑤④④
 3, 7, ホオキパビｰチ,---,浜中俊, 1.0, 58,  -2,  -5, 6, 11.0, ④④, 3,14,Ｅシンゼンガンプ, 71,秋山真, 0.1, 71,   0,* 10, 9, 24.6,⑦⑨⑦, 3, 7,Ｏハドソンヤｰド, 67,松若風, 0.4, 84,* 13,  -1, 9, 27.5,①①①, 3,11,Ａキングブレイク, 83,藤岡康, 0.8, 78,   9,* 14, 4,  6.5,⑬⑫⑫
 4, 3, クランデｰル,---,デムｰ, 1.2, 54,  -6,  -4, 4,  8.1, ⑤⑤, 4, 7,Ｂレッドルグラン, 75,岩田康, 0.2, 68,*  2,   4, 1,  4.2,②③③, 4, 2,Ｊメイショウブシン, 75,太宰啓, 0.7, 84,   8,* 10,15,170.9,⑭⑭⑭, 4, 2,Ｋカトラス, 73,岩崎翼, 0.8, 80,* 12,   6,10, 58.9,③②②
 5,16, モズアリュｰル,---,川田将, 1.3, 54,  -7,  -4, 3,  7.1, ⑥⑥, 5,13,Ｆシゲルエベッサン, 71,藤岡佑, 0.4, 64,*  3,   0,11, 35.8,⑭②①, 5, 1,Ｂヤマニンプｰドレ, 81,岩崎翼, 0.8, 82,   9,   5,10, 32.6,⑪⑪⑪, 5,14,Ｈファイヤｰロック, 74,デムｰ, 1.5, 75,   8,   9, 5, 10.6,⑭⑭⑭
 6, 1, ゼクト,---,国分優, 1.3, 53,*  5, -15,10, 78.5, ①①, 6,10,Ｉアドマイヤスタｰ, 66,和田竜, 0.4, 71,  -3,* 12, 7, 18.6,⑪⑬⑬, 6,12,Ｃサトノレオパｰド, 80,デムｰ, 0.8, 81,   9,   3, 6, 12.3,⑩⑩⑩, 6, 9,Ｌジャマイカジョｰ, 72,太宰啓, 1.6, 76,   8,   8,12,115.3,⑫⑬⑪
 7, 6, アドマイヤゼン,---,藤岡康, 1.7, 49,  -9,  -5, 7, 20.8, ⑧⑦, 7,15,Ｍマルカライン, 59,幸英明, 0.4, 69,   0,   7,10, 33.0,⑧⑥⑥, 7,14,Ｍモンドシャルナ, 71,藤岡康, 0.9, 83,   9,   4, 8, 16.8,⑬⑬⑫, 7,15,Ｇサンライズワｰルド, 76,浜中俊, 1.7, 75,* 13,   0, 3,  6.4,④⑤⑤
 8,11, カネトシハｰトフル,---,藤懸貴, 1.8, 51, -16,*  2,14,182.6, ⑬⑫, 8, 1,Ｄユイマｰル, 72,武豊  , 0.5, 66,   1,   4, 5,  7.4,③⑤⑤, 8,15,Ｉヒロノプリンス, 75,小崎綾, 1.5, 73,* 13, -14,12, 40.6,⑤③④, 8,13,Ｉパフュｰムボム, 73,川田将, 2.2, 71,  10,  -3, 7, 30.1,⑦⑦⑦
 9,15, ビｰビｰボヌｰル,---,岩田康, 1.9, 48, -13,  -4, 1,  2.7, ⑩⑩, 9, 4,Ｇヤマカツライデン, 70,池添謙, 0.6, 65,*  3,  -2, 2,  4.3,①①②, 9, 6,Ｌポセイドンバロｰズ, 72,バルジ, 1.5, 73,  12, -13,11, 39.5,⑦⑤⑤, 9, 6,Ｅジャストヴィｰクル, 77,松田大, 2.2, 70,   9,   0, 6, 16.2,⑨⑧⑧
10, 9, メイショウショウキ,---,太宰啓, 2.4, 44, -25,*  3,13,176.3, ⑮⑮,10, 2,Ｈマイネルカペラ, 68,デムｰ, 1.0, 65,   0,   2, 8, 21.5,⑥⑦⑧,10,10,Ｋアドマイヤツヨシ, 74,岩田康, 1.6, 73,  10, -11, 7, 16.7,④⑦⑧,10, 8,Ｊキングスバｰン, 73,シュタ, 2.3, 69,* 12,  -7, 9, 40.5,②③③
11,10, タカノコｰラン,---,岩崎翼, 2.5, 44, -12,  -9,16,304.8, ⑨⑨,11,11,Ｌドラゴンヴァｰス, 60,浜中俊, 1.5, 62,  -1,   0, 3,  5.4,⑤⑧⑨,11, 4,Ｈカレンバッドボｰイ, 75,小牧太, 1.6, 72,   9,  -8, 5, 11.7,⑨⑨⑨,11, 1,Ｆマンハッタンコｰド, 76,バルジ, 2.4, 68,  10,  -5,14,160.7,⑥⑥⑥
12, 2, インテグラル,---,高倉稜, 2.7, 42, -20,  -5,11, 98.9, ⑭⑭,12, 6,Ｋウイングアクティブ, 62,松若風, 1.6, 62,  -2,   1,12, 62.0,⑩⑩⑫,12, 5,Ｅアウォｰディｰ, 78,幸英明, 1.8, 72,   9,  -8, 1,  3.5,⑫⑫⑬,12, 4,Ｃツルマルスピリット, 80,小牧太, 2.7, 66,   9,  -4, 8, 34.9,⑩⑩⑨
13,14, カワカミハンコック,---,川島信, 2.8, 40, -15, -10,15,255.4, ⑫⑪,13, 3,Ｎメイショウカシュウ, 55,太宰啓, 1.9, 60,  -2,  -3,13, 88.1,⑨⑪⑪,13,11,Ｆメイショウテッサイ, 77,藤岡佑, 1.9, 71,   5,  -2,14,104.2,⑮⑮⑮,13, 7,Ｏタイセイジｰニアス, 63,義英真, 3.0, 63,   9,  -6,13,131.8,⑪⑪⑩
14, 8, シャルドン,---,藤岡佑, 2.8, 38, -16,  -9, 8, 31.8, ⑪⑬,14, 5,Ｏエメラルヒマワリ, 48,岡田祥, 2.3, 60,  -3,  -3,14,146.8,⑫⑭⑭,14,13,Ｇリラヴァティ, 77,シュタ, 2.0, 69,  10, -17, 3,  4.8,⑥⑥⑦,14, 3,Ｎオウケンゴｰルド, 65,松若風, 3.2, 64,  10,  -9,11, 61.1,⑧⑨⑬
15,13, セイマイスタｰ,---,義英真, 3.4, 34,  -9, -22, 9, 76.5, ⑦⑧,,,,,,,,,,,,,15, 9,Ｎナインテイルズ, 70,川島信, 2.2, 67,* 13, -24,13, 66.1,②②③,,,,,,,,,,,,
16, 4, メイショウゴザン,---,秋山真, 4.6, 23, -29, -13,12,156.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-3),,,,,,,,,,,
