15年 7月18日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月18日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,臥牛山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｆラブゴｰギャン, 39,三浦皇,, 56,  -3,* -1, 4,  6.2, ③③, 1, 6,Ｅツクバイｰメｰカｰ, 59,古川吉,, 66,*  1,*  7, 6, 21.5,②②②, 1, 7,Ａティｰポイズン, 77,藤岡康,, 68,*  1,* 17, 1,  2.0,②③③, 1, 2,Ｄレッドルモンド, 72,杉原誠,, 74,* 17,  -8, 3,  6.4,①①①
 2, 8,Ｇメイショウコボウシ, 31,古川吉, 0.5, 48, -17,*  3, 9, 80.9, ⑨⑧, 2, 7,Ｂタマモアタック, 64,城戸義, 1.0, 62,  -2,   3, 4,  5.5,④⑤④, 2, 4,Ｃバイタルフォｰス, 74,三浦皇, 0.0, 69,*  1,* 18, 2,  2.6,⑤④④, 2, 4,Ｆシャインアロｰ, 71,丸田恭, 0.1, 78,   7,* 15, 6, 18.8,⑧⑨⑥
 3, 3,Ｃビｰビｰサレンダｰ, 48,武豊  , 0.5, 49, -11,*  0, 2,  3.1, ⑦⑥, 3, 4,Ｇサトｰリアス, 58,岩田康, 1.7, 54,*  1,  -8, 2,  3.4,①①①, 3, 6,Ｆデルマコテツ, 70,菱田裕, 0.2, 67,*  3,  13, 6, 25.5,⑨①①, 3,15,Ｌストリｰトオベロン, 66,デムｰ, 0.2, 77,   9,   9, 5,  7.6,⑦⑥⑦
 4,10, シゲルムロアジ,---,加藤祥, 0.9, 45, -10,  -5, 5, 12.5, ⑤⑤, 4, 3,Ｃメイショウテンロウ, 63,武豊  , 1.7, 55,  -1,  -4, 3,  3.7,③③③, 4, 2,Ｄバイタルフォルム, 72,西村太, 1.3, 59,*  1,   6, 4, 14.6,①②②, 4, 5,Ａツクバアズマオｰ, 77,武豊  , 0.3, 77,   8,  10, 1,  2.5,⑨⑧⑨
 5, 5,Ｂノアビジン, 51,田中健, 1.1, 45,*  0, -13, 3,  5.7, ②②, 5, 9,Ｄセイセイセイ, 59,加藤祥, 1.8, 57,  -7,*  6, 7, 53.4,⑨⑧⑦, 5, 5,Ｇミッキｰボクサｰ, 69,小林徹, 1.4, 61,   0,  12, 7, 28.9,③⑥⑤, 5, 1,Ｂギブアンドテイク, 75,岩田康, 0.4, 74,  11,   3, 4,  6.6,④⑤⑤
 6, 2,Ｄスティルプリンス, 41,吉田隼, 1.2, 41, -12,  -6, 6, 23.1, ⑥⑦, 6, 5,Ｆガンクラブチェック, 59,三浦皇, 2.0, 54,  -3,  -3, 5, 14.4,⑦⑥⑥, 6, 1,Ｈカフジスタｰ, 66,古川吉, 1.5, 61,  -1,  12, 8, 43.9,⑦⑧⑧, 6,14,Ｇスペランツァデｰア, 68,松田大, 0.5, 77,   7,  11, 9, 26.7,⑫⑪⑧
 7, 4,Ａエピックマジック, 53,岩田康, 1.3, 42,*  3, -17, 1,  2.9, ①①, 7, 2,Ａヒロノドラム, 65,丹内祐, 2.3, 50,  -1,  -9, 1,  2.7,⑤④⑤, 7, 9,Ｂワンダフルニュｰス, 74,勝浦正, 1.6, 59,   0,   9, 3,  5.4,⑧⑤⑥, 7, 8,Ｈジェイケイネオ, 68,吉田隼, 0.6, 74,   4,* 14,11, 71.7,⑭⑮⑫
 8, 6,Ｈジュンノキボウ, 30,田中博, 1.5, 39,  -7, -12, 7, 31.5, ④④, 8, 8,Ｈリキサンレｰヴ, 46,黛弘人, 3.1, 47,  -7,  -7, 8,103.4,⑥⑦⑧, 8, 8,Ｉドラゴンブルｰス, 63,井上敏, 2.5, 54,  -1,   3, 5, 21.9,④⑦⑦, 8,11,Ｊピサノベッテル, 67,四位洋, 0.6, 74,   5,* 12, 7, 26.5,⑮⑭⑭
