15年 2月 7日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月 7日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,唐戸特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａハルマッタン, 72,岩崎翼,, 67,*  6,*  3, 1,  1.2, ①①, 1, 8,Ａサダムブルｰハワイ, 63,藤岡康,, 57,*-11,*  6, 1,  2.7,④④③, 1,13,Ｈグレｰトヴァリュｰ, 69,松田大,, 72,*  1,* 16, 6, 11.9,①②②, 1,15,Ｂビオラフォｰエバｰ, 77,吉田隼,, 79,*  2,  14, 2,  4.0,②②②
 2, 5,Ｃシゲルハダカマツリ, 61,吉田隼, 0.9, 55,  -4,   1, 7, 23.6, ⑤⑥, 2,13,Ｄシャンデリアハウス, 55,吉田隼, 0.1, 55, -12,*  8, 4,  7.3,⑥⑥④, 2, 4,Ｄヤマカツポセイドン, 72,国分恭, 0.0, 72,*  2,* 15, 2,  4.7,⑮①①, 2, 2,Ｌロｰハイド, 65,松山弘, 0.3, 83,  -3,* 20, 1,  2.8,⑦⑥④
 3, 6,Ｅハｰドアスリｰト, 56,西田雄, 1.0, 56,  -7,*  3, 5, 17.0, ⑦⑤, 3,16,Ｏプリモレガｰロ, 32,松山弘, 0.1, 56,*-10,   3, 5,  8.1,②②②, 3,12,Ｅチュウワストライク, 71,荻野琢, 0.3, 71,   0,* 17, 7, 17.4,③⑥④, 3, 8,Ｃマイネルスパｰブ, 76,津村明, 0.5, 76,  -1,  13, 7, 19.2,③③③
 4, 3,Ｆカシノキングダム, 56,二本柳, 1.1, 55,  -3,  -1, 2, 11.5, ④③, 4,10,Ｆアグネスエンジェル, 50,勝浦正, 0.3, 56, -13,*  8, 8, 31.7,⑨⑨⑨, 4,15,Ｇグランプレｰジョ, 70,松若風, 0.4, 71,   0,* 16, 5,  8.2,④⑦⑤, 4, 1,Ａスマッシュスマイル, 78,勝浦正, 0.5, 82,  -4,* 21, 3,  7.3,⑨⑨⑦
 5, 7,Ｂタピエス, 63,杉原誠, 1.2, 51,  -9,*  3, 4, 13.9, ⑨⑧, 5,11,Ｂトキワ, 59,松若風, 0.4, 50,* -8,  -4, 2,  3.4,①①①, 5, 8,Ｉティｰポイズン, 68,小崎綾, 0.7, 66,*  1,  10, 4,  6.2,⑭③③, 5, 5,Ｋサトノフラクタル, 66,藤岡康, 0.8, 76,  -3,  14, 6, 14.8,⑤⑦⑧
 6, 1,Ｄオルティラアスｰル, 57,津村明, 1.2, 55,*  3,  -6, 6, 22.4, ②②, 6, 2,Ｃパラベンス, 58,バルジ, 0.4, 54, -14,*  6, 3,  6.3,⑦⑦⑦, 6, 9,Ａシップウ, 75,長岡禎, 1.1, 66,   0,  11, 1,  4.5,⑪⑩⑦, 6, 3,Ｇスマｰトルピナス, 71,原田和, 1.2, 71,  -2,   8,10, 25.6,⑧⑧⑨
 7, 2,Ｇハクユウゼウス, 46,川須栄, 1.3, 53, -12,*  4,10,153.1, ⑩⑦, 7,12,Ｐジェルヴェｰズ, 27,川須栄, 0.7, 51, -16,*  6, 9, 46.3,⑮⑬⑪, 7, 7,Ｆカフジスタｰ, 70,古川吉, 1.3, 64,   0,   7, 3,  5.7,⑫⑤⑥, 7,13,Ｄレインオｰバｰ, 74,丸山元, 1.2, 73,  -5,  13, 8, 22.0,⑬⑩⑩
 8, 9,Ｉカナラズカナラズ, 41,伴啓太, 1.6, 48, -14,   2, 9,120.4, ⑪⑩, 8, 7,Ｇパイアタウン, 46,国分恭, 0.7, 50, -14,   2, 6, 25.1,⑧⑧⑧, 8, 2,Ｋヴァルティカル, 67,川島信, 1.4, 67,   0,  11,10, 22.6,⑥⑪⑧, 8, 9,Ｎライザン, 63,松田大, 1.2, 65,*  3,  -4, 9, 25.1,①①①
