15年 3月 1日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月 1日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9,12,Ｉカナラズカナラズ, 46,伴啓太, 2.3, 53,  -8,*  2,14,131.4,⑯⑭⑭, 9,10,Ｆリバイブビｰト, 53,義英真, 2.1, 41,   5, -44,11, 56.0,③⑤⑤, 9, 6,Ｆサダムロｰドショｰ, 69,松山弘, 2.0, 59,   6, -21, 5,  8.9,⑫⑫⑫, 9, 5,Ｉロｰドガンブラック, 59,松若風, 2.7, 55,*  3, -19, 9, 62.1,⑥⑤⑦
10, 8,Ｍアイノフシギ, 40,高倉稜, 2.4, 53,*  2, -16,10, 48.6,②②③,10, 6,Ｈゼノ, 47,吉田隼, 2.2, 40,  -1, -31,10, 52.1,⑫⑮⑬,10, 9,Ｈモシモシ, 66,岩崎翼, 2.0, 58,   5, -18,10, 37.9,⑬⑭⑬,,,,,,,,,,,,
11,16,Ｂパッショナｰト, 58,義英真, 2.5, 50,  -2, -10, 3,  6.8,⑨⑪⑧,11, 3,Ｌエｰデルフラウ, 42,小崎綾, 2.3, 40,   2, -38, 5, 10.3,⑨⑫⑩,11, 4,Ｅピｰスメｰカｰ, 69,義英真, 2.2, 55,   5, -26, 6, 10.8,⑦⑪⑪,,,,,,,,,,,,
12,15,Ｋブルｰライトクロス, 43,丸田恭, 3.3, 44,  -8,  -7,15,173.6,⑭⑯⑮,12, 7,Ｃブルｰルｰク, 59,川島信, 2.3, 40,   0, -37, 7, 13.0,⑥⑬⑪,12,10,Ｋマイネルアルティマ, 63,丹内祐, 2.5, 53,   7, -31,11, 42.3,⑨⑩⑨,,,,,,,,,,,,
13, 6,Ｌヒメノエルフ, 43,長岡禎, 3.3, 47,  -6, -10,13,130.1,⑬⑬⑬,13,13,Ｎコウエイイプシロン, 38,松山弘, 3.5, 34,   5, -64, 9, 32.7,⑪⑥⑨,13,11,Ｂマウイノカオイ, 76,バルジ, 2.6, 52,   8, -38, 2,  5.1,⑤⑥⑩,,,,,,,,,,,,
14,11,Ｐイエロｰラベンダｰ, 30,川島信, 3.9, 42,  -8, -12,12, 69.4,⑮⑮⑯,14, 9,Ｍシゲルユキマツリ, 39,川須栄, 3.9, 30,   0, -58,16,245.2,⑯⑭⑭,14,14,Ｌジンライムデザイア, 60,伴啓太, 4.9, 38,   7, -67,14,167.0,⑪⑧⑭,,,,,,,,,,,,
15, 9,Ｏカシノリコｰダｰ, 39,原田和, 4.0, 42,   0, -24,16,244.3,⑥⑦⑨,15,11,Ｇトップモｰリｰ, 52,バルジ, 4.0, 29,   1, -63, 4,  9.5,⑩⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Ｎヒトミヲトジテ, 40,藤岡康, 4.9, 33,   1, -36, 4, 12.7,④⑤⑩,16,15,Ｊイｰハトｰボ, 43,丹内祐, 4.3, 12,   3, -69,13,116.6,⑦⑪⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-19 馬場:重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:10),,,,,,,,,,,
"単勝:170円 複勝:07=110円 03=650円 01=200円 枠連:2,280円",,,,,,,,,,,,"単勝:570円 複勝:01=190円 12=160円 14=1,540円 枠連:540円",,,,,,,,,,,,"単勝:3,680円 複勝:02=860円 03=200円 12=190円 枠連:6,390円",,,,,,,,,,,,単勝:240円 複勝:03=110円 01=140円 09=160円 枠連:490円,,,,,,,,,,,
"馬連:3,370円 ワイド:03-07=1,160円 01-07=350円 01-03=3,720円",,,,,,,,,,,,"馬連:940円 ワイド:01-12=400円 01-14=4,590円 12-14=4,630円",,,,,,,,,,,,"馬連:7,880円 ワイド:02-03=2,470円 02-12=2,740円 03-12=790円",,,,,,,,,,,,馬連:450円 ワイド:01-03=200円 03-09=320円 01-09=540円,,,,,,,,,,,
"馬単:4,960円 3連複:7,450円 3連単:26,660円",,,,,,,,,,,,"馬単:2,380円 3連複:22,710円 3連単:90,830円",,,,,,,,,,,,"馬単:20,320円 3連複:12,790円 3連単:117,590円",,,,,,,,,,,,"馬単:700円 3連複:910円 3連単:2,510円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関門橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂアイファｰマグオｰ, 63,小崎綾,, 65,   0,*  5, 2,  5.2,⑩⑨⑥, 1, 1,Ｂギャラクシｰエクス, 72,松若風,, 71,*  0,*  7, 2,  4.2, ①①, 1,16,Ｒテｰオｰトマホｰク, 49,吉田隼,, 69,*  5,   2,13, 41.3, ②②, 1, 9,Ｅタマモトッププレイ, 79,津村明,, 74,  10,* -8, 7, 14.5,⑫⑧⑤
 2, 9,Ｄスクワｰル, 59,藤岡康, 0.1, 64,   2,*  1, 1,  2.5,⑤④④, 2, 3,Ｍスカイアクセス, 48,西村太, 0.8, 60, -15,*  8,12,143.8, ⑩⑩, 2, 5,Ｍトシストロング, 59,松山弘, 0.1, 70,  -6,* 11, 9, 22.0, ⑩⑪, 2, 7,Ｈコウエイワンマン, 78,丸山元, 0.1, 73,   9,* -6, 5, 11.0,⑬⑬⑥
 3, 7,Ｍスｰパｰノヴァ, 47,岩崎翼, 0.5, 64,  -3,*  7,13, 60.7,⑭⑬⑫, 3, 2,Ｆサｰシスリｰフ, 67,バルジ, 0.8, 61,  -5,   2, 6, 18.7, ④③, 3,17,Ｉテイエムシングン, 63,松田大, 0.1, 69,*  3,   2,11, 28.1, ③③, 3, 1,Ｂフレイムコｰド, 81,藤懸貴, 0.7, 67,  12, -20, 9, 21.2,⑥⑤③
 4,14,Ａヴェリテ, 63,吉田隼, 0.6, 58,*  4,  -6, 5, 11.1,③②②, 4,12,Ｈプレシャスベガ, 66,川須栄, 1.0, 60,  -8,   2, 7, 27.6, ⑥⑥, 4,10,Ｈカシノワルツ, 64,二本柳, 0.2, 68,  -8,* 13, 5, 11.3, ⑬⑫, 4, 4,Ｎエルカミｰノレアル, 68,松田大, 0.8, 67,* 16, -30,14, 76.3,①①①
 5, 3,Ｈヤマイチキセキ, 55,松山弘, 1.2, 57,*  4, -12, 3,  6.4,①①①, 5,13,Ａバｰニｰズ, 74,丸田恭, 1.0, 58,  -9,   3, 1,  2.8, ⑦⑦, 5, 7,Ｂサフランスカイ, 70,勝浦正, 0.2, 68,  -3,   8, 1,  4.8, ⑨⑨, 5, 2,Ｌブロｰドスタｰ, 73,川須栄, 0.9, 66,   9, -17,10, 21.5,⑩⑪⑪
 6, 2,Ｇロｰレルベルカント, 55,川須栄, 1.4, 57,   2, -10, 8, 24.4,④③③, 6,11,Ｅリッシンロケット, 67,藤岡康, 1.1, 57, -17,*  8, 5, 15.0, ⑫⑫, 6, 8,Ｋエルノルテ, 61,藤岡康, 0.2, 68,  -6,* 10, 8, 18.9, ⑪⑩, 6,10,Ｇダノンシンフォニｰ, 78,松若風, 1.1, 65,  11, -23, 1,  4.1,⑪⑩④
 7, 8,Ｌカゼノゴトク, 50,杉原誠, 1.6, 49,  -2,  -4,16,205.9,⑫⑪⑪, 7, 4,Ｃキｰプレイヤｰ, 70,津村明, 1.1, 57,  -8,   1, 4,  5.6, ⑤⑤, 7, 9,Ａオｰルパｰパス, 71,川島信, 0.2, 68,*  5,   0, 3,  5.0, ①①, 7, 5,Ｃブレｰクビｰツ, 80,バルジ, 1.2, 63,* 14, -31, 4,  5.9,③②②
 8, 6,Ｏジャイアントケンタ, 40,国分恭, 1.8, 52,   0, -11,14, 65.1,⑨⑧⑧, 8,10,Ｄチェリｰミルズ, 70,小崎綾, 1.2, 56, -12,   3, 3,  4.3, ⑨⑨, 8, 1,Ｅジンセイハオマツリ, 66,バルジ, 0.3, 66,*  2,   1, 2,  4.9, ④④, 8, 3,Ｉロｰゼンケｰニッヒ, 77,勝浦正, 1.3, 62,   7, -19, 6, 13.3,⑭⑭⑩
 9,13,Ｃタイキラトナンジュ, 61,バルジ, 2.0, 52,   2, -15, 4,  7.1,⑦⑥⑤, 9, 9,Ｉディアプリンセス, 60,国分恭, 1.4, 54, -14,   3,13,157.4, ⑪⑪, 9, 2,Ｆショウナンバグｰス, 66,津村明, 0.5, 64,  -2,   3,10, 24.9, ⑦⑥, 9, 8,Ａプロクリス, 82,小崎綾, 2.0, 54,  10, -37, 3,  5.4,⑤⑥⑧
10,15,Ｆリタｰンエｰス, 56,西田雄, 2.0, 54,  -2,  -8,11, 43.8,⑬⑫⑨,10, 5,Ｌアスタｰキング, 55,岩崎翼, 1.4, 56,* -2,  -5, 9, 46.8, ②②,10,11,Ｃユキノラムセス, 69,西田雄, 0.6, 63,   1,  -1, 4,  6.5, ⑥⑤,10,11,Ｍダイシンブラック, 72,丸田恭, 2.5, 50,  12, -47,13, 51.2,②③⑦
11,16,Ｅダイチ, 58,丸山元, 2.3, 48,*  3, -19, 9, 26.9,⑥⑤⑦,11, 8,Ｋサクラドラジェ, 58,松山弘, 1.5, 55,* -3,  -5,10, 47.7, ③④,11, 6,Ｊエｰデルシュタイン, 62,川須栄, 0.8, 59, -14,* 10,15, 97.5, ⑰⑰,11, 6,Ｄリメインサイレント, 80,藤岡康, 2.5, 51,  10, -43, 2,  5.2,⑦⑨⑫
12, 4,Ｐキョウエイヒｰロｰ, 34,黛弘人, 2.5, 49,  -1, -16,15,201.8,⑧⑩⑬,12, 6,Ｇポｰクチョップ, 67,丹内祐, 1.5, 51, -12,   0, 8, 34.0, ⑧⑧,12, 3,Ｑサイキセキ, 50,義英真, 0.9, 58, -10,   5,16,100.5, ⑮⑬,12,12,Ｊコモノドラゴン, 76,吉田隼, 3.5, 42,   9, -54,12, 47.5,⑨⑫⑭
13,12,Ｎタマモホットポット, 45,津村明, 2.5, 50,  -3,  -9,10, 40.2,⑮⑭⑭,13, 7,Ｊクリノジュロウジン, 59,鮫島克, 1.7, 50, -22,   5,11, 88.1, ⑬⑬,13,13,Ｌキボウダクリチャン, 59,長岡禎, 0.9, 59, -12,   7,18,186.3, ⑱⑯,13,14,Ｋショウナンバｰキン, 75,松山弘, 3.9, 44,  12, -66,11, 40.6,④④⑨
14, 5,Ｊタマモヴィオｰラ, 52,勝浦正, 4.3, 35,   0, -32, 7, 23.7,②⑦⑩,,,,,,,,,,,,,14, 4,Ｄロｰドメビウス, 68,鮫島克, 1.1, 56,   1,  -8, 6, 12.6, ⑤⑦,14,13,Ｆメイショウインロウ, 78,武幸四, 4.9, 18,  10, -78, 8, 16.1,⑧⑦⑬
15, 1,Ｉスマｰトアロｰ, 52,武幸四, 4.3, 38,  -7, -19, 6, 18.4,⑯⑯⑯,,,,,,,,,,,,,15,12,Ｎホオポノポノ, 59,伴啓太, 1.3, 53,  -2,  -8,17,165.3, ⑧⑧,,,,,,,,,,,,
16,11,Ｋデルニエアトゥｰ, 51,松若風, 4.4, 36,  -3, -26,12, 55.4,⑪⑮⑮,,,,,,,,,,,,,16,18,Ｏジャストザオネスト, 59,黛弘人, 1.8, 47,  -9,  -8,12, 36.0, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｐマイネパシオｰネ, 53,丹内祐, 2.3, 41, -11, -11,14, 73.5, ⑯⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｇニナフェアリｰ, 65,松若風, 3.0, 32,  -6, -26, 7, 18.2, ⑫⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-21 馬場:重(指数:10),,,,,,,,,,,
"単勝:520円 複勝:10=170円 09=130円 07=1,170円 枠連:710円",,,,,,,,,,,,"単勝:420円 複勝:01=180円 03=3,160円 02=560円 枠連:12,330円",,,,,,,,,,,,"単勝:4,130円 複勝:16=970円 05=840円 17=600円 枠連:8,060円",,,,,,,,,,,,"単勝:1,450円 複勝:09=430円 07=330円 01=540円 枠連:680円",,,,,,,,,,,
"馬連:700円 ワイド:09-10=250円 07-10=3,730円 07-09=2,030円",,,,,,,,,,,,"馬連:26,050円 ワイド:01-03=6,280円 01-02=1,220円 02-03=19,150円",,,,,,,,,,,,"馬連:37,400円 ワイド:05-16=16,560円 16-17=9,460円 05-17=8,910円",,,,,,,,,,,,"馬連:6,750円 ワイド:07-09=2,000円 01-09=3,720円 01-07=3,290円",,,,,,,,,,,
"馬単:1,570円 3連複:7,720円 3連単:40,040円",,,,,,,,,,,,"馬単:35,320円 3連複:70,730円 3連単:469,670円",,,,,,,,,,,,"馬単:76,610円 3連複:300,440円 3連単:1,801,200円",,,,,,,,,,,,"馬単:13,660円 3連複:46,360円 3連単:270,920円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周防灘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃプリズム, 58,勝浦正,, 67,* -2,*  2, 1,  4.4, ④③, 1,10,Ｌスピリットレイク, 66,鮫島良,, 78,*  7,   3, 5, 10.8, ①①, 1,10,Ｅキングスクルｰザｰ, 71,藤懸貴,, 70,*  4,  12, 6, 13.0,②②②, 1, 4,Ｇヤマニンマルキｰザ, 74,丸田恭,, 80,   3,* 11, 2,  6.2, ④④
 2, 7,Ａキャロライン, 64,中谷雄, 0.2, 65,*  1,  -3, 2,  4.8, ①①, 2, 8,Ｂボストンサクラ, 70,義英真, 0.2, 75,   2,*  6, 4, 10.7, ⑤⑤, 2, 3,Ｇコスモナチュラル, 71,丹内祐, 0.1, 66,   3,  13, 7, 15.0,③③③, 2,16,Ｑコウエイタケル, 67,松山弘, 0.0, 81,*  5,* 10, 4,  8.3, ③③
 3, 8,Ｊアグネスリュシアン, 51,バルジ, 0.3, 64,*  0,  -3, 8, 22.3, ②②, 3,11,Ｃイルｰシヴキャット, 70,岩崎翼, 0.4, 72,*  6,   0, 2,  6.0, ②②, 3, 1,Ｂシェｰンメｰア, 77,杉原誠, 0.1, 63,   2,* 14, 3,  4.7,⑥⑦⑤, 3, 9,Ｆクラウンカイザｰ, 75,国分恭, 0.1, 79,*  6,   7, 8, 11.3, ②②
 4, 2,Ｅウェｰブランチャン, 57,藤懸貴, 0.5, 61,  -9,*  2, 6, 10.1, ⑨⑥, 4, 9,Ｆエクスシア, 69,伴啓太, 0.4, 73,  -2,*  8,14, 38.5, ⑨⑧, 4, 7,Ｉサンライズカラｰ, 70,川島信, 0.5, 66,   3,  10, 8, 18.6,⑦⑥⑥, 4, 5,Ｋスマｰトエビデンス, 71,高倉稜, 0.4, 75,*  7,   2, 9, 20.4, ①①
 5, 6,Ｇブライトボイス, 54,小崎綾, 0.6, 59,  -5,  -3, 4,  6.8, ⑤⑤, 5, 7,Ｎマナオラナ, 65,小崎綾, 0.6, 70,*  4,   0,10, 21.1, ③④, 5, 9,Ｏパｰプルパルピナ, 64,岩崎翼, 0.5, 66,*  5,   6,12, 65.2,①①①, 5, 7,Ｃビットスタｰダム, 76,津村明, 0.4, 74,   1,   9,12, 35.2, ⑩⑤
 6, 9,Ｏテイエムレジェンド, 31,丸田恭, 0.7, 58,  -8,   0,15,128.8, ⑩⑨, 6, 5,Ｑテイエムナデュｰラ, 61,藤懸貴, 0.7, 69,  -6,*  8,17,132.4, ⑯⑭, 6,15,Ａアクアマリンブレス, 77,鮫島克, 0.6, 65,   3,   8, 2,  4.6,⑤④④, 6, 3,Ｂメイショウライナｰ, 77,勝浦正, 0.6, 72,  -7,* 14, 3,  7.4, ⑯⑰
 7,14,Ｂイワヌガハナ, 60,川島信, 0.7, 59, -14,*  5, 3,  6.1, ⑮⑬, 7, 3,Ｉハッピｰアビラ, 67,松若風, 0.7, 69,  -3,   5, 6, 12.2, ⑬⑩, 7, 2,Ｌノｰブルプラネット, 66,丸山元, 0.6, 66,   0,  13,10, 38.4,⑩⑧⑧, 7, 1,Ｍライブリシュネル, 70,藤懸貴, 0.6, 72,  -5,* 11,11, 23.5, ⑬⑫
 8, 1,Ｆオルティラアスｰル, 56,津村明, 0.7, 58,  -3,  -5,10, 42.2, ③④, 8, 6,Ｅネオヴィクトリア, 69,松山弘, 0.7, 70,   0,   2, 8, 16.0, ⑧⑥, 8,12,Ｄイノセンテス, 75,藤岡康, 0.6, 66,   0,* 14, 1,  4.0,⑬⑬⑫, 8,12,Ｉオトコギマサムネ, 72,松田大, 0.8, 70,   1,   4,10, 22.2, ⑪⑧
 9,18,Ｉセイントバロｰズ, 53,藤岡康, 0.7, 59, -11,*  2, 7, 10.3, ⑬⑪, 9, 4,Ｋラドゥガ, 66,長岡禎, 0.8, 68,  -4,   5,12, 29.9, ⑫⑫, 9, 4,Ｆジェイケイニュｰス, 71,丸田恭, 0.9, 63,  -1,  12, 5, 12.6,⑫⑫⑬, 9, 6,Ｎスｰパｰアｰス, 69,西田雄, 0.9, 68,   2,   1,13, 53.3, ⑥⑩
10, 5,Ｎコウザンダンサｰ, 38,鮫島良, 0.9, 57, -12,   2,14, 71.9, ⑫⑩,10, 2,Ｏガｰトルｰド, 64,松田大, 1.2, 63,  -8,   4, 9, 19.3, ⑱⑰,10,14,Ｃサンライズレｰヴ, 77,義英真, 1.1, 62,   0,   9, 4,  6.1,⑭⑭⑭,10,13,Ｒラインロバｰト, 66,嶋田純, 1.0, 67,  -5,   6,15, 78.7, ⑭⑬
11, 3, レッドアナベル,---,松若風, 1.7, 46, -15,  -7, 9, 35.0, ⑯⑮,11, 1,Ｒバシニアティヴ, 47,川島信, 1.5, 59,  -8,   0,18,246.7, ⑰⑱,11, 8,Ｍガッテンキャンパス, 66,伴啓太, 1.4, 62,  -3,  13,16,205.1,⑯⑯⑯,11, 8,Ｏベルライン, 68,西村太, 1.1, 66,  -9,   9,14, 70.5, ⑱⑱
12,10,Ｋレオアジリティｰ, 51,西田雄, 1.7, 46,  -5, -15,11, 43.4, ⑦⑦,11,14,Ｇラヴィオリ, 69,津村明, 1.5, 58,*  5, -13, 1,  3.8, ④③,12,11,Ｋノｰブルガイア, 67,長岡禎, 1.5, 63,  -3,  12,15,163.3,⑮⑮⑮,12,10,Ａプリンセスムｰン, 78,藤岡康, 1.2, 65,   2,  -3, 1,  4.5, ⑦⑥
13,11,Ｄタイセイメテオ, 58,川須栄, 1.7, 46,  -8, -13, 5,  8.0, ⑪⑫,13,15,Ｈダイワカリエンテ, 67,吉田隼, 1.6, 57,   1, -10,16, 60.5, ⑥⑦,13,16,Ｎタルトオポム, 64,津村明, 1.6, 59,   1,   4, 9, 31.6,⑪⑪⑩,13,14,Ｅオリエンタルサン, 75,バルジ, 1.3, 63,  -1,  -2, 6, 10.3, ⑫⑭
14,17,Ｍテイエムジャック, 39,義英真, 2.1, 41, -11, -15,16,178.7, ⑭⑯,14,13,Ｄアルトゥｰナ, 69,勝浦正, 1.7, 57,  -3,  -7,13, 36.2, ⑭⑮,14,13,Ｈペリｰホワイト, 70,黛弘人, 2.1, 56,   1,  -1,11, 41.9,⑨⑩⑨,14,15,Ｊアグネスチャンス, 71,岩崎翼, 1.4, 62,  -5,   1,17, 87.8, ⑮⑮
