15年 5月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 7,Ｆクリノリュウイｰソ, 56,太宰啓, 1.5, 53,  -2, -11, 9,112.0,⑪⑩⑨, 9, 7, ラヴィｰゲラン,---,池添謙, 1.1, 50, -14,  -2, 6, 17.8, ⑯⑯, 9,13,Ｏホワイトクリスマス, 57,四位洋, 0.8, 64,  -8,*  8,16,151.4, ⑯⑯, 9, 6,Ｐタケデンタイガｰ, 48,酒井学, 0.9, 63,   0,   0,15,118.0, ⑧⑦
10,12,Ｋコウザンゴｰルド, 47,松山弘, 1.9, 50,  -3, -13, 8, 30.7,⑧⑪⑪,10, 4,Ｉマｰシフルハｰト, 50,太宰啓, 1.3, 49,  -2, -21, 8, 30.0, ③③,10, 4,Ｃヒカリセット, 72,加藤祥, 0.9, 61,  -7,   6, 6, 11.2, ⑬⑬,10,16,Ｃヴィクタｰプライム, 72,藤田伸, 0.9, 63,  -6,   7, 9, 30.3, ⑮⑭
11, 9,Ｉヤマニントライブ, 50,城戸義, 1.9, 51,  -2, -15,12,278.2,⑨⑨⑩,11, 3, グラナダ,---,大野拓, 1.4, 45,  -7, -19,13,153.9, ⑧⑥,11, 6,Ｊタイムアラウド, 65,城戸義, 1.0, 62,  -8,   7,14,126.5, ⑮⑮,11,14,Ｍエフェクト, 65,国分優, 0.9, 63,   0,   0,16,121.0, ⑨⑨
12, 6,Ｇトウケイファイタｰ, 54,藤岡佑,17.5,-58, -29, -98,10,140.4,⑫⑫⑫,12, 8, ラブラドリカ,---,菱田裕, 1.5, 47, -15,  -6,10, 52.3, ⑰⑰,12, 2,Ｆステｰキ, 70,松山弘, 1.3, 58,   2,  -5, 3,  6.7, ④⑥,12,10,Ｆジルダ, 71,四位洋, 1.0, 63,  -6,   6, 7, 19.3, ⑭⑮
,,,,,,,,,,,,13, 9,Ｋテイエムセキハン, 47,鮫島良, 1.7, 41,  -7, -24, 9, 41.4, ⑦⑨,13,11,Ｋゼンノステルス, 64,岩崎翼, 1.4, 57,   1,  -5,13,113.4, ⑤④,13,15,Ｌアグネスユｰリヤ, 66,幸英明, 1.0, 62,  -4,   3, 5, 11.6, ⑬⑫
,,,,,,,,,,,,14,17,Ｍファイヤウィｰド, 34,水口優, 1.7, 42, -11, -17,15,202.6, ⑪⑫,14,10,Ｌスリｰヴェスタ, 64,池添謙, 1.5, 55,  -5,  -1, 8, 18.3, ⑪⑪,14, 3,Ｎワキノヒビキ, 62,鮫島良, 1.2, 59, -11,   7,12, 41.5, ⑯⑯
,,,,,,,,,,,,15,13,Ｎサイダｰパンチ, 30,城戸義, 2.3, 36, -11, -24,17,660.9, ⑬⑬,15, 7,Ｇビバハイタッチ, 69,国分優, 1.8, 53,  -7,  -1, 9, 18.5, ⑭⑭,15,12,Ｋヒラボククラウン, 66,加藤祥, 1.2, 59,   1,  -5,14, 94.0, ⑦⑧
,,,,,,,,,,,,16, 6,Ｌラブオリｰブ, 44,国分優, 2.7, 32, -10, -31,16,227.5, ⑫⑪,16,14,Ｍレッドレイチェル, 63,大野拓, 1.8, 53,  -4,  -4,11, 50.0, ⑨⑨,16,13,Ｏアンブリカル, 60,北村友, 1.4, 57,* 11, -17,13, 59.1, ①①
,,,,,,,,,,,,17, 2,Ｏウォｰゴッデス, 21,酒井学, 4.0, 21,* -2, -62,14,165.2, ②④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:780円 複勝:05=340円 03=220円 01=280円 枠連:3,460円",,,,,,,,,,,,単勝:220円 複勝:10=110円 01=140円 14=190円 枠連:420円,,,,,,,,,,,,"単勝:1,630円 複勝:01=350円 05=150円 09=220円 枠連:760円",,,,,,,,,,,,"単勝:2,300円 複勝:05=710円 04=310円 02=890円 枠連:8,660円",,,,,,,,,,,
"馬連:3,320円 ワイド:03-05=960円 01-05=1,460円 01-03=620円",,,,,,,,,,,,馬連:460円 ワイド:01-10=220円 10-14=340円 01-14=430円,,,,,,,,,,,,"馬連:2,950円 ワイド:01-05=1,060円 01-09=2,110円 05-09=600円",,,,,,,,,,,,"馬連:13,910円 ワイド:04-05=3,840円 02-05=7,890円 02-04=3,710円",,,,,,,,,,,
"馬単:5,900円 3連複:6,690円 3連単:33,420円",,,,,,,,,,,,"馬単:640円 3連複:960円 3連単:2,820円",,,,,,,,,,,,"馬単:6,940円 3連複:6,630円 3連単:52,790円",,,,,,,,,,,,"馬単:26,940円 3連複:77,150円 3連単:665,300円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,栗東ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄレッツイットラン, 59,菱田裕,, 57,  -5,*  2, 3,  5.1, ⑧⑧, 1, 8,Ｂドンアルフォンス, 63,小牧太,, 57,   7, -13, 1,  2.3,③④③, 1, 3,Ｈボｰルドジャパン, 67,中谷雄,, 75,  -5,*  7,13, 52.1, ⑧⑦, 1, 4,Ｆエイシンゴｰジャス, 86,幸英明,, 82,*  5,  16, 3,  6.5, ②②
 2,15,Ｃドラグｰン, 59,幸英明, 0.0, 57,  -3,   0, 1,  2.4, ⑥⑥, 2, 4,Ｃジュンファイトクン, 56,四位洋, 0.0, 59,   4,* -5, 3,  5.2,⑩⑨⑧, 2,10,Ｊオベｰション, 65,酒井学, 0.0, 73,*  1,   1,12, 51.1, ④③, 2, 7,Ｈオｰルブラックス, 84,松山弘, 0.2, 81,*  4,  15, 6, 23.8, ③④
 3,16,Ｈコウユｰハレワタル, 51,大野拓, 0.0, 58,  -7,*  5, 5,  9.4, ⑩⑩, 3, 5,Ｌマインリｰバｰ, 39,北村友, 0.4, 55,   4, -10, 8, 52.8,⑦⑧⑨, 3, 6,Ｃジンセイハオマツリ, 69,太宰啓, 0.1, 71,*  3,  -3, 6, 11.6, ①①, 3, 9,Ａジョヴァンニ, 91,藤岡佑, 0.4, 78,   2,  15, 5, 11.2, ⑥⑤
 4,11,Ａマロンマロン, 68,藤岡佑, 0.3, 53,  -3,  -2, 2,  4.9, ⑤④, 4,10,Ｉトウシンハンタｰ, 46,菱田裕, 0.6, 52,   6, -17, 5, 12.8,⑧⑥⑦, 4, 8,Ｇサフランスカイ, 68,四位洋, 0.1, 74,  -2,*  4, 7, 12.2, ⑥⑤, 4, 8,Ｂニシケンモノノフ, 90,中谷雄, 0.5, 78,   2,  15, 1,  2.3, ⑤⑥
 5, 4,Ｊホッコｰビフレスト, 45,国分優, 0.3, 54,*  1,  -6, 6, 14.5, ①①, 5, 7,Ｈディｰプアントス, 46,国分優, 0.6, 54,   1,* -4, 4,  9.6,⑫⑫⑫, 5,15,Ｅサトノネネ, 68,池添謙, 0.3, 70,  -1,   0, 5,  7.7, ⑤⑥, 5,15,Ｊメイショウオセアン, 84,小牧太, 0.6, 78,*  4,  12, 4,  8.1, ④③
 6, 8,Ｅカネトシバリアント, 57,中谷雄, 0.3, 54,  -5,  -1, 7, 29.7, ⑦⑦, 6, 2,Ｅトミｰスマイル, 49,岩崎翼, 0.7, 51,   3, -11,11,180.6,⑨⑩⑩, 6, 1,Ｂアキノクリンチ, 69,小牧太, 0.4, 71,  -6,*  5, 4,  7.1, ⑪⑩, 6, 2,Ｌキョウエイアシュラ, 80,菱田裕, 0.6, 78,   3,  15,13, 93.2, ⑦⑦
 7,14,Ｂセングウ, 63,岩崎翼, 0.4, 53,* -1,  -5, 4,  6.8, ③⑤, 7, 3,Ｊアスタｰプロスパｰ, 44,鮫島良, 0.9, 51,   2, -12,12,220.0,⑪⑪⑪, 7, 7,Ｆグッドレインボｰ, 68,加藤祥, 0.4, 72,  -9,*  7, 8, 14.5, ⑬⑮, 7,10,Ｄサンライズブレット, 88,北村友, 0.6, 77,   1,  15, 7, 24.3, ⑧⑧
 8, 2,Ｉメイショウハイネス, 49,池添謙, 1.1, 47, -15,*  2, 9, 61.8, ⑮⑭, 8,11,Ａチョｰハッピｰ, 64,幸英明, 1.6, 44,   6, -33, 2,  3.0,⑥⑦⑥, 8, 2,Ｌメイショウネブタ, 61,松山弘, 0.5, 68,  -1,  -3, 1,  5.2, ③④, 8, 5,Ｏヴァンヌｰヴォｰ, 75,鮫島良, 0.9, 76,  -1,  16,10, 45.1, ⑪⑪
 9, 1,Ｋスナｰクメジャｰ, 44,水口優, 1.2, 46,  -6,  -8,10, 77.6, ⑨⑨, 9, 9,Ｄエンパイアライン, 50,中谷雄, 1.7, 41,   5, -35, 9, 61.3,⑤⑤⑤, 9,12,Ｉキングナポレオン, 66,藤岡佑, 0.6, 65,*  0,  -7, 2,  5.5, ②②, 9, 1,Ｇピンポン, 84,池添謙, 1.1, 74,   0,  14, 2,  4.2, ⑩⑩
10, 6,Ｍブレｰヴブラッド, 41,太宰啓, 1.4, 45,*  0, -15, 8, 32.4, ②②,10,12,Ｇアンリオ, 47,藤岡佑, 2.2, 38,* 12, -57, 6, 18.7,②②②,10, 9,Ｑユアメモリｰ, 53,幸英明, 0.8, 65,  -3,  -4,11, 48.9, ⑨⑧,10,11,Ｉカネトシイナｰシャ, 84,加藤祥, 1.2, 73,  -2,  15,12, 77.8, ⑫⑫
11, 5,Ｇシゲルトンテントン, 51,北村友, 1.5, 43,  -2, -14,12,149.2, ④③,11, 1,Ｆニホンピロラプタｰ, 48,酒井学, 2.3, 38,   7, -44,10,161.7,④③④,11,11,Ｍバｰンアウル, 60,城戸義, 1.0, 63,  -6,  -3,17,182.0, ⑫⑪,11, 6,Ｐリヴェレンテ, 75,四位洋, 1.3, 76,  -8,* 21, 9, 37.6, ⑮⑮
12,13,Ｌサンライズライン, 43,田中博, 1.5, 43,  -9,  -8,16,241.8, ⑪⑪,12, 6,Ｋテイエムヤゴロドン, 41,加藤祥, 3.1, 35,* 12, -71, 7, 39.6,①①①,12, 4,Ｄハイマウンテン, 68,国分優, 1.2, 62,  -8,  -2,10, 21.8, ⑯⑭,12,16,Ｅカｰティスバロｰズ, 86,大野拓, 1.3, 71,*  6,   3, 8, 25.1, ①①
13,12,Ｏエスケイミネルバ, 28,加藤祥, 1.5, 43, -12,  -4,14,222.2, ⑬⑬,,,,,,,,,,,,,13,13,Ｋオｰルオブナイト, 63,北村友, 1.3, 60,  -7,  -5, 3,  6.3, ⑭⑬,13,13,Ｋスズカロジック, 82,岩崎翼, 1.5, 72,  -6,* 17,15,190.1, ⑭⑭
14, 3,Ｆメイショウララムリ, 52,酒井学, 1.7, 43, -11,  -6,11,103.8, ⑫⑫,,,,,,,,,,,,,14,17,Ｒアクロマティック, 33,水口優, 1.3, 61,  -9,  -1,18,229.0, ⑰⑰,14, 3,Ｎサウンドリアｰナ, 79,藤田伸, 1.5, 72,  -4,  15,11, 49.0, ⑬⑬
15,10, マンテンスマイル,---,佐久間, 2.3, 36, -14, -10,13,156.7, ⑭⑮,,,,,,,,,,,,,15,14,Ａケイアイヴァｰゲ, 70,岩崎翼, 1.4, 57,  -4, -10, 9, 16.3, ⑩⑫,15,12,Ｍミヤジエルビス, 80,太宰啓, 2.2, 65,   0,   2,14,109.5, ⑨⑨
16, 7,Ｎコウエイサンクス, 39,小林徹, 4.2, 19, -25, -16,15,231.1, ⑯⑯,,,,,,,,,,,,,16, 5,Ｎスナｰクマスカラス, 59,小林徹, 2.1, 50, -12, -10,14, 60.4, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｏダンツトゥルｰス, 59,鮫島良, 2.4, 45,  -9, -18,15, 82.0, ⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｐハワイアンロｰズ, 56,藤田伸, 2.4, 44,  -3, -25,16, 96.6, ⑦⑨,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-5),,,,,,,,,,,
単勝:510円 複勝:09=200円 15=130円 16=230円 枠連:660円,,,,,,,,,,,,単勝:230円 複勝:08=120円 04=170円 05=860円 枠連:430円,,,,,,,,,,,,"単勝:5,210円 複勝:03=2,170円 10=960円 06=410円 枠連:17,630円",,,,,,,,,,,,単勝:650円 複勝:04=270円 07=560円 09=390円 枠連:870円,,,,,,,,,,,
馬連:740円 ワイド:09-15=360円 09-16=790円 15-16=460円,,,,,,,,,,,,"馬連:530円 ワイド:04-08=260円 05-08=1,700円 04-05=3,180円",,,,,,,,,,,,"馬連:105,080円 ワイド:03-10=32,040円 03-06=12,660円 06-10=9,570円",,,,,,,,,,,,"馬連:8,090円 ワイド:04-07=2,220円 04-09=1,480円 07-09=3,050円",,,,,,,,,,,
"馬単:2,180円 3連複:2,310円 3連単:13,970円",,,,,,,,,,,,"馬単:910円 3連複:7,220円 3連単:23,120円",,,,,,,,,,,,"馬単:296,070円 3連複:514,310円 3連単:4,408,280円",,,,,,,,,,,,"馬単:14,160円 3連複:25,570円 3連単:149,590円",,,,,,,,,,,
■ 3R  ダ1900m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1800m 4歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾊﾟｰﾙｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａシルバｰソｰド, 66,松山弘,, 68,   9,  -4, 1,  2.3,④④④, 1, 9,Ａトップディｰヴォ, 81,四位洋,, 71,   4,*  9, 1,  1.6,⑦⑥④, 1, 6,Ａウインプリメｰラ, 85,松山弘,, 94,   0,  22, 1,  3.7, ②②, 1, 5,Ｄモンマックス, 74,幸英明,, 79,  -3,   9, 1,  2.0, ⑦⑥
 2, 1,Ｋベラルディ, 43,北村友, 0.0, 67,   8,* -2, 2,  4.7,⑦⑤⑤, 2, 5,Ｅココ, 73,岩崎翼, 0.0, 67,*  5,   5, 4,  8.5,①①①, 2,10,Ｃイリュミナンス, 81,菱田裕, 0.3, 90,  -3,  23, 7, 15.9, ⑤⑤, 2, 7,Ｂホスト, 76,大野拓, 0.1, 76,   0,   5, 3,  7.8, ⑤⑤
 3, 7,Ｂロウアンドロウ, 62,岩崎翼, 0.2, 65,* 11, -10, 3,  5.3,①①①, 3, 8,Ｄレッドルグラン, 73,幸英明, 0.4, 65,   4,   6, 3,  7.3,⑤⑤⑥, 3, 2,Ｄレッドオリヴィア, 81,国分優, 0.4, 88,  -3,  21, 3,  4.9, ④③, 3, 4,Ｐウィットウォｰタｰ, 59,太宰啓, 0.2, 75,   0,   4,14,114.9, ③③
 4, 8,Ｃテｰオｰヘリオス, 62,荻野琢, 0.5, 64,* 11, -12, 4,  5.8,②②②, 4, 6,Ｉキングルアウ, 63,北村友, 0.6, 62,*  5,   1, 7, 37.5,②②②, 4, 8,Ｂシャトｰブランシュ, 81,北村友, 0.5, 86,  -2,  17, 5,  7.9, ③④, 4, 2,Ｋクラウンアイリス, 66,菱田裕, 0.3, 78, -11,* 16, 7, 17.7, ⑫⑫
 5, 9,Ｅワｰルドカップ, 61,佐久間, 0.6, 63,* 11, -12, 8, 43.1,⑩③③, 5, 2,Ｆアドマイヤシャイ, 71,小牧太, 0.6, 65,*  5,   2, 2,  5.3,④③③, 5, 1,Ｅセウアズｰル, 79,四位洋, 0.6, 90,  -5,  24, 6,  8.7, ⑥⑥, 5, 3,Ｍダイヤモンドハイ, 65,岩崎翼, 0.3, 74,  -1,   4, 4, 11.8, ④④
 6, 5, シンゲキ,---,加藤祥, 1.0, 62,   4,* -2, 5,  9.7,⑧⑨⑦, 6, 7,Ｂサｰジェントバッジ, 77,加藤祥, 1.2, 59,   2,   1, 5, 12.3,⑨⑨⑨, 6, 3,Ｆベリｰフィｰルズ, 79,酒井学, 0.7, 89,  -7,* 26,10, 47.7, ⑨⑨, 6, 8,Ｌエルノルテ, 65,松山弘, 0.4, 74,  -5,   7, 2,  5.2, ⑨⑨
 7, 6,Ｄスｰパｰノヴァ, 62,藤岡佑, 1.1, 60,   2,*  1, 7, 22.1,⑫⑪⑧, 7, 3,Ｇレインボｰソング, 67,藤岡佑, 1.3, 57,   3,   0, 8, 44.6,⑥⑦⑦, 7, 4,Ｈプリモンディアル, 78,幸英明, 0.9, 85,  -4,  18, 2,  4.8, ⑧⑧, 7,14,Ａモｰニングコｰル, 76,池添謙, 0.4, 71,*  3,  -1, 6, 14.4, ②②
 8, 2,Ｇシゲルヒノクニ, 57,太宰啓, 2.6, 53,   3, -14,10,233.4,⑨⑩⑩, 8, 1,Ｈディグニファイド, 64,松山弘, 1.4, 58,   4,  -4, 9, 71.2,③④⑤, 8, 5,Ｉリメインサイレント, 76,岩崎翼, 1.2, 79,  -6,  14, 9, 43.4, ⑦⑦, 8, 1,Ｆヤマニンカヴァリエ, 71,国分優, 0.6, 69,  -3,   1, 8, 25.1, ⑥⑧
 9,11,Ｆクリノチクバオｰ, 57,幸英明, 3.0, 49,   6, -25, 6, 13.2,⑤⑥⑥, 9, 4,Ｃジュエルメｰカｰ, 76,藤田伸, 2.9, 49,   2, -14, 6, 12.6,⑧⑧⑧, 9, 9,Ｇアドマイヤシｰマ, 78,小牧太, 1.3, 80,  -7,  16, 4,  5.5, ⑩⑩, 9, 6,Ｅカシノスティｰヴ, 71,鮫島良, 0.8, 68,  -8,   4,12, 60.1, ⑩⑩
10, 3,Ｉテイエムラｰタワｰ, 51,水口優, 4.1, 44,   1, -21,12,269.1,⑪⑫⑫,,,,,,,,,,,,,10, 7,Ｊセキショウ, 72,大野拓, 1.4, 69,*  4,  -8, 8, 22.0, ①①,10,10,Ｊワキノコクリュウ, 67,藤岡佑, 0.8, 66,  -2,  -3, 5, 14.1, ⑧⑦
11,12,Ｈメイショウエボウシ, 51,城戸義, 4.5, 43,   5, -35,11,247.7,③⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,,11,15,Ｉメイショウトキムネ, 67,加藤祥, 0.8, 69, -13,   9,13, 69.1, ⑬⑭
12, 4,Ｊフラバガスト, 48,大野拓, 5.0, 38,   4, -36, 9,152.2,⑥⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,,12,12,Ｇピュアアイズ, 71,城戸義, 0.8, 65,*  4,  -8,11, 39.7, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｈアグネスマチュア, 68,藤田伸, 0.9, 69, -16,* 11, 9, 33.9, ⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｃキンシザイル, 74,北村友, 1.1, 66, -17,   9,10, 37.6, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｏベルライン, 64,荻野琢, 1.3, 64, -21,* 11,15,170.2, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｎエバｰダンシング, 64,酒井学, 1.3, 61,  -9,  -1,16,173.8, ⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
