15年 8月30日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月30日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 5,Ｈミキシングスカイ, 37,加藤祥, 1.2, 36, -13,  -4, 7, 31.5, ⑦⑥, 9, 8,Ｌサンエバレット, 41,古川吉, 4.1, 37,  -5, -23,11,156.7,⑫⑪⑩, 9,11,Ｇマンオブグァテマラ, 68,荻野琢, 1.5, 64,   2,   0,13,212.1,⑪⑪⑫, 9, 5,Ｋトウショウハマｰ, 65,岩田康, 0.8, 62, -11,   3,11, 92.6, ⑪⑫
10, 2,Ｋウェルノｰテッド, 27,四位洋, 1.5, 33, -18,  -5, 3,  6.1, ⑩⑧,10, 5,Ｍマジックベル, 38,田中健, 8.9,  2, -10, -56,10,103.4,④⑫⑪,10, 9,Ｋツクバインパクト, 62,古川吉, 1.7, 62,   2,  -2, 7, 29.7,⑩⑩⑩,10,14,Ｊオリエンタルサン, 66,ウィリ, 0.9, 61,  -9,   1, 9, 65.0, ⑨⑨
11, 3,Ｅスｰパｰラビット, 46,柴山雄, 1.9, 28, -10, -13, 8, 39.9, ④⑤,11, 1,Ｂベストエビデンス, 64,岩田康, 9.7, -5,  -3, -74, 2,  3.1,⑩⑨⑧,11, 3,Ｍワイルドジｰク, 54,戸崎圭, 2.6, 57,   1,  -7,10,102.2,⑨⑬⑬,11,11,Ｉオｰガンディｰ, 66,柴山雄, 1.0, 59,  -4,  -5,13,133.6, ⑥⑥
12, 9,Ｇジュンノキボウ, 40,田中博, 2.3, 22, -19, -13,10,137.7, ⑪⑫,,,,,,,,,,,,,12, 2,Ｈトｰコｰヴィオラ, 67,井上敏, 3.0, 53,   5, -18, 9, 72.7,④⑤⑦,12, 4,Ｆオルフィｰク, 70,福永祐, 1.1, 57,*  1, -12, 6, 12.7, ①①
,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｉトップリバティ, 65,松田大, 3.5, 49,*  5, -24, 8, 38.3,③③⑨,13,13,Ｍジョｰジジョｰジ, 64,タｰナ, 1.2, 59, -17,   5,12,114.2, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｌウエスタンソｰレ, 64,横山典, 1.4, 54, -15,  -1,14,160.2, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:430円 複勝:11=160円 12=1,000円 06=150円 枠連:10,070円",,,,,,,,,,,,単勝:740円 複勝:13=180円 10=110円 12=210円 枠連:410円,,,,,,,,,,,,"単勝:1,980円 複勝:04=260円 13=130円 10=110円 枠連:1,200円",,,,,,,,,,,,単勝:190円 複勝:12=110円 02=180円 08=160円 枠連:740円,,,,,,,,,,,
"馬連:12,180円 ワイド:11-12=2,760円 06-11=250円 06-12=3,600円",,,,,,,,,,,,"馬連:990円 ワイド:10-13=380円 12-13=1,000円 10-12=480円",,,,,,,,,,,,"馬連:2,860円 ワイド:04-13=630円 04-10=570円 10-13=190円",,,,,,,,,,,,馬連:910円 ワイド:02-12=380円 08-12=340円 02-08=570円,,,,,,,,,,,
"馬単:18,520円 3連複:12,060円 3連単:90,470円",,,,,,,,,,,,"馬単:2,680円 3連複:2,640円 3連単:15,300円",,,,,,,,,,,,"馬単:7,000円 3連複:1,650円 3連単:23,920円",,,,,,,,,,,,"馬単:1,250円 3連複:1,700円 3連単:5,610円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,ｷｰﾝﾗﾝﾄﾞｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂレインボｰライン, 46,四位洋,, 53,   0,* -2, 1,  1.9,⑦③③, 1, 7, ラシｰム,---,モレイ,, 49,*-10,  -8, 2,  3.2, ①①, 1, 5,Ｈアルバｰト, 71,モレイ,, 90,   4,* 26, 3,  4.7,⑥⑦④, 1,13,Ｂウキヨノカゼ, 82,四位洋,, 84,  -7,* 20, 8, 29.1, ⑯⑨
 2, 8,Ａティソｰナ, 59,モレイ, 0.4, 49,*  1,*-10, 2,  2.6,②②②, 2, 5, ジョｰマイク,---,ウィリ, 0.3, 45, -13, -10, 1,  2.8, ③②, 2, 9,Ａシュヴァルグラン, 76,福永祐, 0.4, 85,   4,* 21, 1,  3.1,⑪⑩⑨, 2,16,Ｅトｰホウアマポｰラ, 80,福永祐, 0.1, 82,  -4,* 16, 9, 30.4, ⑭⑮
 3, 1,Ｃフィｰルドシャルム, 45,池添謙, 1.6, 35,*  2, -27, 3,  8.0,①①①, 3, 3, メイショウエニシ,---,小林徹, 0.4, 45, -15,  -8, 3,  4.0, ④④, 3, 1,Ｇサブライムカイザｰ, 72,戸崎圭, 0.7, 81,   5,  13, 5, 14.0,⑤⑤⑤, 3,10,Ｆティｰハｰフ, 78,国分優, 0.2, 81,  -1,  13, 1,  2.9, ⑪⑬
 4, 6,Ｄザスタｰイズミｰ, 39,井上敏, 1.7, 35,  -3, -21, 4,  8.6,⑥⑦⑦, 4, 1, ペルルクロシュ,---,柴山雄, 0.6, 41, -14, -12, 6, 27.4, ②③, 4, 3,Ｄブレイヴリｰ, 73,古川吉, 1.0, 75,*  8,   1, 7, 17.3,④③②, 4,12,Ａオメガヴェンデッタ, 85,横山典, 0.2, 79,   5,   6, 4,  5.9, ⑥⑥
 5, 7,Ｉコスモライフワｰク, 24,丹内祐, 1.9, 33,  -1, -25, 7,128.5,⑤⑥⑤, 5, 2, サンドルトン,---,丹内祐, 1.0, 35, -17, -15, 5, 13.1, ⑤⑤, 5, 4,Ｆヘイロｰフォンテン, 72,三浦皇, 1.1, 74,* 10,  -4, 9, 20.9,①①①, 5, 5,Ｉレッドオｰヴァル, 76,岩田康, 0.2, 81,  -1,  13, 2,  4.8, ⑩⑫
 6, 3,Ｈクラウンエイトドア, 31,黛弘人, 2.0, 34,   0, -29, 8,146.8,③④④, 6, 6, ロマンコスモ,---,岩田康, 3.7,  7, -65,* -3, 4,  6.0, ⑥⑥, 6,11,Ｃアグリッパｰバイオ, 73,デムｰ, 1.1, 78,   6,   9, 6, 16.3,⑩⑧⑦, 6, 4,Ｋスギノエンデバｰ, 73,デムｰ, 0.2, 80,  -2,  14, 6, 15.9, ⑬⑪
 7, 4,Ｇサノルア, 35,藤田弘, 2.6, 27,  -4, -30, 9,155.0,⑧⑨⑨,,,,,,,,,,,,, 7, 2,Ｋメイアルｰア, 70,藤田弘, 1.2, 77,   3,  11, 8, 20.8,⑨⑪⑩, 7,11,Ｍロｰブティサｰジュ, 69,三浦皇, 0.3, 78,   1,   9, 5,  9.0, ⑨⑩
 8, 2,Ｅサンストックトン, 36,嶋田純, 2.9, 24,  -3, -37, 6,110.2,⑨⑧⑧,,,,,,,,,,,,, 8, 6,Ｅバスティｰド, 72,武豊  , 1.2, 79,   0,* 19,10, 23.3,⑯⑮⑮, 8, 2,Ｄサクラアドニス, 81,武豊  , 0.5, 75,   2,   6,11, 81.7, ⑧⑦
 9, 5,Ｆスイｰトマティｰニ, 36,ウィリ, 3.7, 19,  -1, -53, 5, 32.8,④⑤⑥,,,,,,,,,,,,, 9,15,Ｎマイネルサｰジュ, 65,ウィリ, 1.3, 73,*  8,  -2, 2,  4.5,③④③, 9, 9,Ｇエポワス, 78,モレイ, 0.6, 74,   4,   2, 3,  5.3, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,10,16,Ｊピサノベッテル, 70,加藤祥, 1.5, 75,   3,   8,14,166.6,⑬⑬⑬,10,15,Ｊレンイングランド, 75,菱田裕, 0.6, 74,   2,   3,10, 35.4, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,11, 7,Ｌデンコウセキトバ, 69,横山典, 1.8, 73,  -1,  13,13, 60.1,⑮⑯⑭,11, 8,Ｌネオウィズダム, 70,柴山雄, 0.7, 73,   5,  -1,12, 85.9, ④④
,,,,,,,,,,,,,,,,,,,,,,,,12,10,Ｐノｰヒッタｰ, 63,城戸義, 1.9, 70,   3,   1,15,242.3,⑫⑫⑪,12, 7,Ｈマジンプロスパｰ, 78,北村友, 0.7, 72,*  7,  -2, 7, 28.8, ③③
,,,,,,,,,,,,,,,,,,,,,,,,13, 8,Ｏプエルト, 65,岩田康, 3.5, 52,   5, -29,12, 53.1,⑦⑥⑧,13, 6,Ｃサトノタイガｰ, 81,町田直, 0.9, 71,  -5,   7,15,178.1, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｉコスモチョコレイ, 70,丹内祐, 4.4, 45,* 10, -48,11, 46.9,②②⑥,14, 3,Ｏクｰルホタルビ, 66,水口優, 1.1, 67,*  8,  -8,16,178.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｍジェイケイネオ, 67,柴山雄, 5.9, 35,   0, -47,16,265.1,⑭⑭⑫,15,14,Ｎペイシャオブロｰ, 67,戸崎圭, 1.1, 67,  -1,   1,13, 90.7, ⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｐタガノアザガル, 66,松田大, 1.7, 60,*  8, -16,14,156.7, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
単勝:190円 複勝:09=110円 08=110円 01=120円 枠連:200円,,,,,,,,,,,,単勝:320円 複勝:07=160円 05=130円 枠連:0円,,,,,,,,,,,,"単勝:470円 複勝:05=170円 09=170円 01=320円 枠連:1,030円",,,,,,,,,,,,"単勝:2,910円 複勝:13=630円 16=610円 10=170円 枠連:7,800円",,,,,,,,,,,
馬連:210円 ワイド:08-09=120円 01-09=200円 01-08=240円,,,,,,,,,,,,馬連:390円 ワイド:05-07=160円 03-07=240円 03-05=190円,,,,,,,,,,,,"馬連:1,190円 ワイド:05-09=450円 01-05=1,170円 01-09=860円",,,,,,,,,,,,"馬連:30,690円 ワイド:13-16=7,220円 10-13=1,440円 10-16=1,720円",,,,,,,,,,,
馬単:460円 3連複:300円 3連単:940円,,,,,,,,,,,,"馬単:850円 3連複:430円 3連単:1,950円",,,,,,,,,,,,"馬単:2,810円 3連複:4,170円 3連単:20,910円",,,,,,,,,,,,"馬単:59,940円 3連複:33,630円 3連単:370,520円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  芝1500m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 9R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,石狩特別,,,,,,,,,,,,2015ﾜｰﾙﾄﾞｵｰﾙｽﾀｰｼﾞｮｯｷｰｽﾞ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａカワキタキャッスル, 66,池添謙,, 57,*  0,  -1, 1,  1.7, ①①, 1, 6,Ｌミスエリカ, 55,モレイ,, 73,* -3,   8, 7, 22.0,②②②, 1,12,Ｉボルドネス, 66,デムｰ,, 73,   5,*  9, 3,  5.2,⑧⑦④, 1, 9,Ｇウインフェニックス, 76,タｰナ,, 82,  16,   4, 4,  8.6,⑤④④
 2,11,Ｊドリｰムポリｰニ, 45,菱田裕, 0.0, 56,  -5,   3,10, 52.4, ⑧⑤, 2, 4,Ｃレッドディザｰブ, 67,三浦皇, 0.1, 72,* -3,   6, 4,  7.1,①①①, 2, 1,Ｄセルリアンラビット, 72,戸崎圭, 0.6, 72,   2,* 11, 8, 31.3,⑫⑪⑧, 2,12,Ｋバイガエシ, 70,横山典, 0.0, 81,  14,*  6, 2,  4.2,⑦⑥⑤
 3, 5,Ｄミュゼフロｰレンス, 58,横山典, 0.0, 53, -19,* 11, 4, 14.6, ⑫⑪, 3, 9,Ｄパｰフェクトビュｰ, 65,柴山雄, 0.1, 73,  -6,  10, 1,  3.6,⑥⑥⑥, 3, 7,Ｂデモニオ, 75,岩田康, 0.6, 69,*  8,  -3, 4,  5.8,③②②, 3, 5,Ａタガノエンブレム, 80,岩田康, 0.1, 82,  11,* 11, 1,  3.0,⑨⑨⑦
 4, 6,Ｃラヴィダフェリｰス, 60,井上敏, 0.0, 55,* -3,   1, 3,  8.7, ③③, 4,13,Ｇリュウノｰスジョイ, 62,福永祐, 0.2, 70,* -4,   6, 6, 12.1,③③③, 4, 4,Ｈフィｰルドリアン, 67,古川吉, 0.6, 70,   3,   7, 9, 50.3,⑨⑨⑦, 4,14,Ｉオｰルステイ, 73,ベイズ, 0.3, 77,* 18,  -7, 6, 13.2,①①①
 5, 7,Ｂメイショウアバラガ, 61,岩田康, 0.2, 53,  -5,   0, 2,  3.8, ⑤④, 5,14,Ｆウェｰブランチャン, 63,戸崎圭, 0.2, 75, -13,* 19, 8, 25.4,⑭⑭⑬, 5, 2,Ｅテラノココロ, 69,松田大, 0.7, 71,   5,   4,13,173.9,⑥⑥⑥, 5, 1,Ｃティアｰモ, 79,武豊  , 0.5, 76,  14,  -2, 5,  9.5,④⑤⑥
 6, 1,Ｅファミリｰズオナｰ, 58,丹内祐, 0.3, 52,  -8,   2, 7, 24.3, ⑨⑧, 6,12,Ｂシンボリシャガｰル, 69,井上敏, 0.4, 71, -11,* 13, 9, 33.0,⑫⑫⑫, 6,13,Ｃスペｰスクルｰズ, 73,モレイ, 0.8, 67,*  8,  -5, 1,  2.9,①①①, 6, 4,Ｆピュアソルジャｰ, 76,戸崎圭, 0.6, 76,  10,*  6,11, 45.1,⑪⑪⑩
 7,12,Ｌチェルカトｰレ, 39,三浦皇, 0.4, 52,* -1,  -3, 6, 21.1, ②②, 7, 2,Ｉメモリｰオブハｰス, 61,岩田康, 0.4, 69,  -5,   6, 5,  8.0,④④④, 7, 5,Ｆサウンドジャンゴ, 69,福永祐, 0.8, 68,   5,   1, 5, 13.3,⑤⑤③, 7, 3,Ｂアルテ, 79,ウィリ, 0.8, 73,  15,  -9, 3,  7.3,②③②
 8, 4,Ｆディナミック, 54,丸田恭, 0.4, 50,  -7,   0, 5, 17.5, ⑦⑨, 8,10,Ａエバｰハｰモニｰ, 71,デムｰ, 0.5, 69,  -8,   9, 2,  4.1,⑨⑩⑩, 8,11,Ｋビタミンエｰス, 62,横山典, 0.8, 68,   0,* 10, 6, 18.4,⑬⑬⑩, 8, 8,Ｄアメリカンダイナｰ, 78,ジャル, 0.8, 73,  13,  -4,12, 46.2,⑥⑦⑪
 9, 2,Ｈラビットボｰテ, 51,黛弘人, 0.8, 47,  -7,  -3, 9, 33.4, ⑥⑥, 9, 8,Ｅメイショウスタｰク, 65,四位洋, 0.7, 66,  -8,   6, 3,  5.3,⑪⑨⑨, 9, 6,Ａメイショウナガマサ, 75,武豊  , 1.7, 62,   5,  -7, 2,  3.3,④④⑤, 9,10,Ｍディルガ, 70,福永祐, 0.8, 73,  11,  -1, 9, 22.2,⑧⑧⑧
10, 8,Ｇココロナルハ, 53,田中健, 1.1, 44,  -4,  -8,11, 61.6, ④⑦,10, 7,Ｊギャルソンヌ, 58,ジャル, 0.8, 63,  -6,   0,10, 33.4,⑤⑤⑤,10, 3,Ｍサンディｰクス, 57,菱田裕, 2.2, 60,   2,  -6,10, 88.0,⑦⑧⑨,10, 6,Ｅメイショウテッサイ, 77,デムｰ, 0.9, 72,   8,   5, 7, 16.3,⑭⑬⑬
11, 3,Ｋグラナダ, 41,加藤祥, 1.3, 41, -14,  -3,12,166.2, ⑪⑫,11, 1,Ｈバウトナカヤマ, 62,横山和, 0.9, 62,  -7,   1,11, 54.1,⑦⑦⑦,11, 8,Ｌバイレ, 62,丸田恭, 2.3, 56,   5, -13,11,120.8,②③⑪,11,13,Ｎケツァルコアトル, 58,モレイ, 1.2, 70,  10,  -3,10, 41.1,⑫⑫⑫
12,10,Ｉサクラデスティｰノ, 47,横山和, 1.5, 40,  -8,  -9, 8, 29.5, ⑩⑩,12, 3,Ｍルフナ, 48,加藤祥, 1.3, 59,  -9,   0,12, 56.7,⑩⑪⑪,12, 9,Ｊファイアキング, 62,長岡禎, 2.4, 59,   2,  -5,12,121.1,⑪⑩⑫,12, 7,Ｊエデンロック, 73,柴山雄, 1.4, 68,  11,  -8, 8, 17.7,⑩⑩⑨
,,,,,,,,,,,,13, 5,Ｋアルマアネラ, 56,池添謙, 1.7, 52,  -7,  -9,13, 71.3,⑧⑧⑧,13,10,Ｇカゼノドリｰム, 69,藤田伸, 4.0, 47,   1, -20, 7, 24.7,⑩⑫⑬,13, 2,Ｈヴァリアシオン, 73,岩橋勇, 1.4, 68,   7,  -1,14,151.4,⑬⑭⑭
,,,,,,,,,,,,14,11,Ｎニエロ, 30,黛弘人, 2.1, 52, -12,  -6,14,223.0,⑬⑬⑭,,,,,,,,,,,,,14,11,Ｌシベリアンタイガｰ, 70,藤田弘, 1.8, 62,* 17, -25,13, 48.9,③②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,
"単勝:170円 複勝:09=110円 11=650円 05=260円 枠連:1,120円",,,,,,,,,,,,"単勝:2,200円 複勝:06=560円 04=220円 09=140円 枠連:6,540円",,,,,,,,,,,,"単勝:520円 複勝:12=200円 01=390円 07=190円 枠連:3,630円",,,,,,,,,,,,"単勝:860円 複勝:09=240円 12=170円 05=140円 枠連:1,380円",,,,,,,,,,,
"馬連:4,100円 ワイド:09-11=1,550円 05-09=590円 05-11=6,380円",,,,,,,,,,,,"馬連:9,010円 ワイド:04-06=2,620円 06-09=1,600円 04-09=520円",,,,,,,,,,,,"馬連:7,120円 ワイド:01-12=2,300円 07-12=610円 01-07=2,170円",,,,,,,,,,,,"馬連:2,270円 ワイド:09-12=820円 05-09=500円 05-12=360円",,,,,,,,,,,
"馬単:5,260円 3連複:12,060円 3連単:44,400円",,,,,,,,,,,,"馬単:17,900円 3連複:9,820円 3連単:78,300円",,,,,,,,,,,,"馬単:12,420円 3連複:13,250円 3連単:101,660円",,,,,,,,,,,,"馬単:5,180円 3連複:2,210円 3連単:17,680円",,,,,,,,,,,
