15年 4月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湾岸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａツウロｰゼズ, 60,木幡初,, 64,*  0,* -1, 1,  2.0, ②②, 1, 4,Ａジャイロスコｰプ, 71,戸崎圭,, 63,*  1,* -2, 1,  1.6,①①①, 1,12,Ｃコアレスキング, 76,吉田豊,, 73,*  2,* 13, 1,  3.2,④③③, 1, 4,Ｄシャドウダンサｰ, 85,戸崎圭,, 89,  -1,  22, 2,  3.9,⑤⑤⑤
 2,15,Ｂスマイルハッピｰ, 59,柴田善, 0.2, 62,*  0,* -2, 2,  6.1, ③③, 2, 7,Ｍアｰスライジング, 41,石川裕, 0.4, 63,*  1,  -5,10,105.0,②②②, 2, 4,Ａプレジｰルシチｰ, 77,柴山雄, 0.0, 72,*  3,  11, 5,  8.2,①①①, 2, 5,Ａマイネルアイザック, 85,柴田大, 0.0, 89,*  0,  19,10, 30.5,③③③
 3, 2,Ｅボストンヴィｰナス, 53,村田一, 0.5, 59,*  1,  -7, 5, 10.0, ①①, 3,16,Ｃアドマイヤドラゴン, 66,柴田善, 0.5, 61,   0,  -3, 3,  7.2,⑩⑧④, 3, 9,Ｊホルボッシュ, 65,田中勝, 0.6, 72,*  2,   8, 4,  6.0,②②②, 3, 2,Ｂダイワリベラル, 85,三浦皇, 0.2, 87,  -1,  20, 1,  3.6,④④④
 4,16,Ｎワンダｰタイム, 38,石川裕, 1.1, 53,  -4,  -8, 3,  7.7, ⑥⑤, 4,12,Ｂラインフェルス, 70,藤岡康, 0.6, 58,*  1,  -4, 2,  4.4,⑥④⑦, 4, 1,Ｅディアグリスタｰ, 73,戸崎圭, 0.7, 72,  -1,* 15, 7, 14.1,⑨⑨⑧, 4, 9,Ｉカムフィｰ, 80,柴田善, 0.2, 90,  -2,* 25, 3,  5.1,⑩⑩⑩
 5,11,Ｄレｰヴシャルマン, 56,三浦皇, 1.3, 50,  -6,  -8, 6, 10.6, ⑧⑧, 5, 1,Ｄドリｰムダン, 61,柴山雄, 0.6, 59,  -1,* -1, 9, 57.3,⑫⑫⑪, 5, 2,Ｍトｰホウビｰスト, 58,石川裕, 0.8, 72,   2,   8,14,183.3,③④④, 5,14,Ｈメジャｰプレゼンス, 80,柴山雄, 0.3, 82,*  0,  13, 8, 22.8,②②②
 6, 7,Ｃカンタベリｰキッズ, 58,二本柳, 1.5, 50,  -5,  -8, 7, 17.9, ⑦⑥, 6, 6, ウィスパｰノット,---,三浦皇, 0.9, 60,  -2,* -2, 5, 20.0,⑬⑬⑫, 6, 5,Ｇカシノカｰム, 72,柴田大, 0.9, 70,   2,   7,11, 89.6,⑤⑤⑤, 6, 7,Ｃレイズアスピリット, 85,丸山元, 0.3, 89,  -4,* 25, 4,  9.5,⑬⑬⑪
 7,14,Ｆウインレナｰタ, 50,柴田大, 1.6, 48,  -7,  -8, 4,  7.7, ⑨⑩, 7,15,Ｆトｰセンハイアｰ, 57,吉田豊, 1.0, 55,  -1,  -5, 8, 46.8,⑧⑪⑩, 7, 3,Ｆマサノグリンベレｰ, 72,三浦皇, 1.3, 68,   0,   7, 3,  5.5,⑧⑧⑦, 7,10,Ｇダｰビｰフィズ, 81,田中勝, 0.4, 87,  -2,  19, 5,  9.6,⑫⑧⑦
 8, 4,Ｌネイチャｰシュシュ, 42,丸山元, 1.8, 44, -14,* -4,15,195.0, ⑭⑬, 8,11,Ｉテイエムソラトブ, 52,丸山元, 1.2, 57,  -4,*  0,11,127.4,⑯⑯⑭, 8,11,Ｌランドントウォｰク, 59,柴田善, 1.3, 68,  -3,* 12,12, 95.3,⑪⑪⑪, 8,13,Ｊジャイアントリｰプ, 79,藤岡康, 0.4, 85,  -3,  19, 6, 12.9,⑥⑦⑥
