15年10月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年10月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 8,Ｃコウキアツガｰル, 50,伴啓太, 1.6, 37,* -1, -18, 8, 17.8, ④④, 9, 2,Ｅパパラヴズマンボ, 69,横山和, 1.4, 62,   2,   1, 7, 15.3,③④④, 9, 9,Ｉゼンノステルス, 64,岩崎翼, 1.2, 58,  -7,   1,10, 31.7, ⑨⑨, 9, 1,Ｊコルヌコピア, 63,勝浦正, 1.2, 70,  -3,  10, 7, 15.8, ⑬⑬
10,14,Ｆブルｰフォｰユｰ, 42,的場勇, 1.8, 33,  -5, -16,10, 91.0, ⑥⑥,10,13,Ｄディオｰサシチｰ, 70,木幡初, 1.5, 60,  -1,   4, 5, 11.0,⑩⑨⑨,10, 4,Ｈスイｰトガｰデン, 66,原田和, 1.3, 56,  -5,  -2, 8, 25.1, ⑥⑤,10,11,Ｅコスモメリｰ, 70,丹内祐, 1.4, 63,   2,  -6, 8, 18.3, ④④
11,10,Ｅジェイケイウィン, 43,丹内祐, 2.4, 27, -12, -15,11,109.7, ⑫⑫,11, 7,Ｂサンレイフロｰラ, 72,鮫島克, 1.6, 58,  -3,   8, 6, 12.5,⑫⑫⑫,11, 1,Ｎカジノプレイヤｰ, 59,城戸義, 1.3, 57, -11,   4,13, 53.9, ⑪⑩,11, 8,Ｌコスモチョコレイ, 62,荻野琢, 1.4, 64,*  4,  -8,11, 34.7, ②③
12,15,Ｋタマモベルガモ, 35,三浦皇, 2.5, 25, -20,  -8, 7, 15.3, ⑮⑮,12, 5,Ｉガラドリエル, 65,松若風, 1.7, 59,*  2,  -4, 2,  4.6,②②②,12,13,Ｊサクセスコｰド, 64,嶋田純, 1.3, 56, -11,   4,14, 55.9, ⑬⑭,12,13,Ｈガｰリッシュハｰト, 66,松若風, 1.7, 60,*  4, -12,10, 33.4, ③②
13,11,Ｍシゲルタイ, 29,横山和, 2.9, 23, -16, -16,15,217.5, ⑬⑬,13,12,Ｍセンリツ, 53,伊藤工, 2.0, 57,  -3,   3,13, 75.0,⑬⑬⑬,13, 5,Ｍボストンヴィｰナス, 59,長岡禎, 1.3, 56,  -3,  -3,11, 43.3, ③④,13,12,Ｋコスモツケマ, 63,中井裕, 1.8, 63,  -1,  -5,14,134.7, ⑫⑪
14,12,Ｊサムライッコ, 36,津村明, 2.9, 22, -16, -15,12,119.3, ⑭⑭,,,,,,,,,,,,,14,10,Ｌミッキｰナイト, 61,水口優, 1.8, 52, -14,   3,15,120.0, ⑮⑮,14, 7,Ｍクリノチョモラｰリ, 58,的場勇, 1.9, 57,*  3, -18,13,132.9, ①①
15, 3,Ｈモヒカン, 40,北村友, 3.1, 21, -10, -22, 3,  5.8, ⑪⑪,,,,,,,,,,,,,15,15,Ｏショウナンライム, 50,横山和, 1.9, 52,* -1, -10, 9, 28.3, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,
単勝:690円 複勝:09=230円 02=410円 13=150円 枠連:920円,,,,,,,,,,,,"単勝:1,650円 複勝:06=500円 08=130円 10=860円 枠連:890円",,,,,,,,,,,,単勝:400円 複勝:06=160円 02=260円 12=250円 枠連:580円,,,,,,,,,,,,"単勝:400円 複勝:04=180円 10=500円 09=230円 枠連:1,180円",,,,,,,,,,,
"馬連:4,580円 ワイド:02-09=1,620円 09-13=530円 02-13=830円",,,,,,,,,,,,"馬連:2,380円 ワイド:06-08=1,000円 06-10=9,850円 08-10=1,870円",,,,,,,,,,,,"馬連:980円 ワイド:02-06=740円 06-12=540円 02-12=1,080円",,,,,,,,,,,,"馬連:5,160円 ワイド:04-10=1,730円 04-09=570円 09-10=1,990円",,,,,,,,,,,
"馬単:7,780円 3連複:4,660円 3連単:34,370円",,,,,,,,,,,,"馬単:5,290円 3連複:28,580円 3連単:103,440円",,,,,,,,,,,,"馬単:1,700円 3連複:3,430円 3連単:8,790円",,,,,,,,,,,,"馬単:7,910円 3連複:11,250円 3連単:61,680円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,信越ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂフリｰムｰヴメント, 53,三浦皇,, 53, -11,*  6, 1,  2.5, ⑪⑪, 1,12, アポロテキサス,---,菱田裕,, 59,* -5,*  1, 1,  3.6, ①①, 1,13,Ｃスマｰトエビデンス, 68,鮫島克,, 83,*  6,* 11, 1,  3.1,   , 1,11,Ａダノンプログラマｰ, 90,松若風,, 79,   0,* 18, 6, 13.5, ⑱⑱
 2, 2,Ｇタイセイエクレｰル, 45,松田大, 0.2, 50,* -1,  -8, 7, 22.6, ③②, 2,11, ドライヴナイト,---,北村友, 0.5, 54,  -9,*  0, 6,  9.1, ④③, 2, 3,Ｌタカラジャンヌ, 59,村田一, 0.8, 73, -14,* 14, 7, 22.1,   , 2,10,Ｎニンジャ, 78,義英真, 0.1, 80,   6,   9,14, 56.0, ⑪⑪
 3, 4,Ａジュエリｰストｰム, 60,吉田隼, 0.3, 48, -12,*  2, 2,  3.0, ⑩⑩, 3, 9, ヘイハチハピネス,---,中井裕, 1.5, 46, -12,  -5,10, 36.0, ⑦⑦, 3,18,Ｍメッサｰウイング, 57,菱田裕, 0.9, 69,  -2,   5, 5, 10.4,   , 3,14,Ｂタガノブルグ, 85,北村友, 0.2, 79,   4,* 12, 4,  7.8, ⑯⑮
 4, 7,Ｆビップトイトイトイ, 46,高倉稜, 0.4, 48,  -8,  -4, 9, 28.6, ⑧⑧, 4, 6, サｰブルクｰリｰル,---,加藤祥, 1.9, 42,* -8, -13, 3,  6.7, ③④, 4,14,Ｆクラウンノキミ, 64,吉田隼, 1.0, 66,   2,   0, 4, 10.1,   , 4, 1,Ｑペルフィカ, 76,菱田裕, 0.2, 79,   4,* 12, 7, 13.9, ⑭⑭
 5,15,Ｍワオ, 33,菱田裕, 0.4, 48,  -7,  -3,12,108.7, ⑨⑨, 5,14, プリンシアラッテオ,---,三浦皇, 2.0, 41,* -7, -15, 5,  7.4, ②②, 5,16,Ｄインヴォｰク, 67,松若風, 1.0, 67,*  5,  -1, 2,  3.8,   , 5, 7,Ｆアミカブルナンバｰ, 82,勝浦正, 0.3, 77,   5,   8,13, 30.5, ⑬⑫
 6,14,Ｅタニマサガｰル, 46,松若風, 0.5, 46,  -3,  -9, 6, 14.5, ⑦⑥, 6, 2, ナンゴクロックオン,---,柴田未, 2.0, 41, -10, -11,14, 73.3, ⑤⑥, 6,17,Ｏケンタッキｰミント, 56,三浦皇, 1.1, 66,  -8,   6,13, 55.3,   , 6, 2,Ｃシンボリディスコ, 85,伴啓太, 0.3, 79,* 13,  -2, 3,  7.4, ③③
 7, 1,Ｏメイショウウララカ, 26,鮫島克, 0.8, 43,*  1, -17,15,203.4, ①①, 7, 8, ヴィシュトリア,---,松若風, 2.2, 41, -10, -14, 8, 21.2, ⑥⑤, 7,11,Ａクリノハッチャン, 72,嶋田純, 1.1, 66, -11,   9, 3,  6.0,   , 7, 8,Ｍマテンロウハピネス, 78,古川吉, 0.3, 78,  11,   2, 5, 13.4, ⑥⑥
 8,10,Ｃミラクルプリンス, 53,木幡初, 0.8, 42,  -5, -12, 4, 13.0, ⑥⑦, 8, 7, セイントシャイニｰ,---,丹内祐, 2.6, 36, -31,*  2,12, 70.0, ⑬⑭, 8, 4,Ｅトゥルｰカラｰズ, 65,津村明, 1.2, 63,*  6,  -5,10, 44.3,   , 8, 5,Ｌオリｰビン, 78,高倉稜, 0.3, 81,* 13,  -2,11, 27.6, ④④
 9,13,Ｈトウカイメジャｰ, 44,北村友, 0.8, 42,* -2, -14, 3,  7.0, ④④, 9, 5, セトノチェｰサｰ,---,伊藤工, 2.7, 34, -19,  -9,13, 71.8, ⑪⑩, 9, 7,Ｊミュゼミランダ, 59,城戸義, 1.2, 65, -16,* 10,16, 93.1,   , 9, 9,Ｏアフォｰド, 77,村田一, 0.5, 75,   0,* 12, 8, 14.8, ⑰⑰
10, 6,Ｄペルルクロシュ, 51,勝浦正, 1.0, 40,  -5, -14, 5, 14.4, ⑤⑤,10, 3, タガノアクセント,---,鮫島克, 3.0, 29, -18, -14, 9, 26.8, ⑨⑨,10, 1,Ｂシャドウリｰフ, 68,木幡初, 1.2, 65, -16,* 10, 8, 26.5,   ,10,15,Ｄニシノビｰクイック, 84,杉原誠, 0.5, 75,   8,   1,17, 71.8, ⑨⑧
11, 8,Ｊカジノクイｰン, 39,加藤祥, 1.1, 38, -20,  -1,11, 92.8, ⑭⑭,11, 4, アタックガｰル,---,義英真, 3.4, 29, -34,  -1, 2,  5.2, ⑭⑬,11,12,Ｒナンプｰ, 45,中井裕, 1.3, 64, -12,   6,14, 57.1,   ,11,17,Ｉサフィロス, 79,三浦皇, 0.8, 72,   8,  -2, 1,  3.5, ⑩⑩
12, 3,Ｌピエナダンディｰ, 34,古川吉, 1.1, 38, -16,  -5,13,109.3, ⑫⑫,12,15, ニシノディアマン,---,嶋田純, 3.4, 29, -12, -23,11, 37.0, ⑧⑧,12,10,Ｑシンボリゾンネ, 56,大庭和, 1.4, 62, -20,* 10,17, 96.9,   ,12,13,Ｇプリムラブルガリス, 81,松田大, 0.8, 72,   3,   5, 9, 17.8, ⑮⑯
13, 5,Ｋマイネルラファル, 38,丹内祐, 1.2, 38,* -2, -19,10, 70.7, ②③,13,10, エンゼルトリック,---,吉田隼, 4.2, 21, -24, -18, 7, 15.5, ⑫⑫,13, 5,Ｐロｰドワイルド, 56,義英真, 1.5, 59, -10,   2,18,145.3,   ,13,18,Ｐフレイムヘイロｰ, 76,木幡初, 1.1, 70,  10,  -9,16, 59.6, ⑧⑨
14, 9,Ｉマイネルアｰベント, 39,津村明, 1.4, 34, -17,  -8, 8, 26.9, ⑬⑬,14,13, シゲルイナダ,---,伴啓太, 4.4, 21, -17, -26,15, 85.0, ⑩⑪,14, 6,Ｉヴィクトリｰスノｰ, 61,伴啓太, 1.5, 59,*  5,  -7, 6, 16.6,   ,14,12,Ｊコウヨウアレス, 79,津村明, 1.2, 68,  10, -10,10, 25.5, ⑦⑦
15,11,Ｎサンメサベルデ, 30,義英真, 1.5, 33, -20,  -7,14,124.8, ⑮⑮,15, 1, タガノボワテュｰル,---,古川吉, 4.5, 19, -39,  -6, 4,  7.3, ⑮⑮,15, 2,Ｋケイエスポｰラ, 59,勝浦正, 1.5, 59,  -3,  -2,15, 60.6,   ,15, 6,Ｋサクラアドニス, 79,中谷雄, 1.4, 67,  12, -15,15, 56.0, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｇプレシャスベガ, 64,加藤祥, 1.6, 57,  -8,  -1,11, 48.1,   ,16, 3,Ｒセカンドテｰブル, 76,水口優, 1.5, 66,* 16, -22,12, 28.5, ①①
,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｈアグネスリュシアン, 62,古川吉, 1.9, 51,  -6,  -7, 9, 34.1,   ,17, 4,Ｅゼウス, 83,吉田隼, 1.5, 66,* 16, -21, 2,  6.7, ②②
,,,,,,,,,,,,,,,,,,,,,,,,18, 8,Ｎマイネパシオｰネ, 57,丹内祐, 2.5, 42,  -2, -17,12, 52.3,   ,18,16,Ｈシャイニｰホｰク, 79,的場勇, 1.7, 61,   6, -12,18,161.1, ⑫⑬
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
"単勝:250円 複勝:12=110円 02=410円 04=130円 枠連:2,330円",,,,,,,,,,,,単勝:360円 複勝:12=160円 11=320円 09=530円 枠連:940円,,,,,,,,,,,,"単勝:310円 複勝:13=170円 03=530円 18=280円 枠連:1,830円",,,,,,,,,,,,"単勝:1,350円 複勝:11=380円 10=1,240円 14=240円 枠連:5,320円",,,,,,,,,,,
"馬連:3,680円 ワイド:02-12=990円 04-12=170円 02-04=950円",,,,,,,,,,,,"馬連:1,810円 ワイド:11-12=680円 09-12=1,930円 09-11=4,880円",,,,,,,,,,,,"馬連:4,290円 ワイド:03-13=1,730円 13-18=780円 03-18=4,210円",,,,,,,,,,,,"馬連:44,040円 ワイド:10-11=9,840円 11-14=1,140円 10-14=8,330円",,,,,,,,,,,
"馬単:5,830円 3連複:3,050円 3連単:20,050円",,,,,,,,,,,,"馬単:2,740円 3連複:20,020円 3連単:74,190円",,,,,,,,,,,,"馬単:7,740円 3連複:16,400円 3連単:69,420円",,,,,,,,,,,,"馬単:73,590円 3連複:92,340円 3連単:701,620円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳥屋野特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃダンツプリウス, 49,松若風,, 58, -10,*  1, 2,  3.6,⑤⑨⑧, 1,17,Ｊジョｰアラタ, 67,三浦皇,, 79,  -1,* 16, 1,  3.3, ⑭⑬, 1, 5,Ａカレングラスジョｰ, 81,鮫島克,, 71,   1,* 15, 1,  2.6,⑥⑤⑤, 1,17,Ｃコスモドｰム, 69,伊藤工,, 73,  -6,* 13, 6, 12.8, ⑯⑯
 2,10,Ｇマイネルツィｰル, 44,三浦皇, 0.2, 56, -10,* -3, 4,  5.9,⑦⑧⑦, 2,13,Ｋフォルシャｰ, 65,中谷雄, 0.3, 77,  -3,* 17,11, 41.2, ⑰⑰, 2, 9,Ｈプレジｰルシチｰ, 69,勝浦正, 0.0, 73,*  2,* 13, 5, 11.1,④④④, 2,14,Ｐマズイマズイウマイ, 53,松若風, 0.1, 69,*  7,  -1,11, 25.4, ①①
 3,11,Ｈルｰレットクイｰン, 44,加藤祥, 0.4, 54, -11,* -3,10, 59.9,⑨⑪⑨, 3,14,Ｈマイネルネｰベル, 70,丹内祐, 0.3, 71,*  5,   0, 7, 15.0, ②②, 3, 1,Ｇマイネルネッツ, 70,丹内祐, 0.2, 72,*  3,   9, 4,  9.7,①①①, 3,10,Ｂベルリネッタ, 71,丹内祐, 0.1, 70,   0,   6, 3,  7.9, ⑥⑦
 4, 5,Ｂマルカベッカム, 59,吉田隼, 0.5, 50,  -9, -10, 1,  2.9,⑪⑤③, 4,18,Ａミッキｰカｰニバル, 77,菱田裕, 0.4, 75,  -1,  11, 4,  7.7, ⑬⑭, 4, 3,Ｋエイムハイ, 66,北村友, 0.6, 68,*  2,   8, 2,  4.4,③②②, 4, 4,Ａオｰトクレｰル, 75,吉田隼, 0.2, 69,  -1,   6, 1,  3.9, ⑦⑥
 5, 3,Ｅコスモブランカ, 46,津村明, 0.6, 48,* -7, -14, 6, 34.3,⑧②②, 5, 3,Ｅウェスタｰルンド, 72,松若風, 0.5, 73,  -3,* 14, 2,  4.6, ⑯⑯, 5, 2,Ｉジュガンティｰヤ, 68,横山和, 1.2, 66,*  2,   2,12, 62.8,②③③, 5, 2,Ｆオトコギマサムネ, 68,中谷雄, 0.2, 69,  -2,   7, 5, 10.3, ⑩⑨
 6, 6,Ｄアイアンマン, 47,鮫島克, 0.6, 51, -10,  -8, 3,  4.3,⑥⑦⑥, 6,12,Ｄシゲルエベッサン, 72,古川吉, 0.5, 72,  -2,  11, 6, 12.4, ⑮⑮, 6, 8,Ｆパラティｰノ, 72,水口優, 1.3, 66,  -2,   8, 6, 13.5,⑩⑩⑩, 6, 9,Ｅグレイトチャｰタｰ, 68,岩崎翼, 0.3, 67,*  4,  -1, 4,  8.1, ③③
 7, 7,Ｊジャンボスピリット, 38,中井裕, 0.7, 53, -11,  -7, 7, 42.9,⑩⑩⑪, 7,16,Ｐロｰドグリッタｰ, 57,北村友, 0.6, 69,   4,  -2, 9, 29.7, ⑥⑦, 7, 6,Ｊディプロイディ, 66,小野寺, 1.3, 66,  -2,   9,11, 62.1,⑫⑫⑪, 7, 8,Ｌメイショウキリサメ, 64,高倉稜, 0.3, 68,  -4,   7, 8, 13.9, ⑫⑫
 8,12,Ａタンブリンマン, 67,中谷雄, 1.3, 42,  -9, -21, 5,  8.6,②③④, 8, 2,Ｇシンボリネルソン, 70,吉田隼, 0.7, 70,   2,   3,14, 72.9, ⑫⑩, 8,10,Ｅサクラテイオｰ, 73,加藤祥, 1.4, 65,  -1,   6, 7, 16.2,⑧⑨⑧, 8,16,Ｋマルクナッテ, 65,鮫島克, 0.4, 69,  -8,* 11,12, 26.2, ⑰⑰
 9, 1,Ｆコスモラフム, 44,木幡初, 1.3, 45, -13, -11, 8, 48.4,⑫⑫⑫, 9, 6,Ｃエｰシンサファイア, 74,松田大, 0.7, 71,   1,   4, 3,  7.6, ⑩⑪, 9,12,Ｃスズカリバｰ, 75,吉田隼, 1.7, 62,   1,   0, 3,  5.3,⑤⑥⑥, 9,15,Ｄサダムリスペクト, 68,三浦皇, 0.4, 67,  -6,*  8, 2,  5.8, ⑭⑭
10, 9,Ｌウインブルｰスカイ, 19,丹内祐, 2.6, 29,* -7, -44,11,113.7,①①①,10, 7,Ｆハイドンセット, 71,伴啓太, 0.8, 67,   4,  -5, 8, 20.3, ⑤⑤,10,11,Ｄコピｰライタｰ, 75,小坂忠, 2.2, 59,  -1,   0,10, 53.7,⑨⑪⑫,10, 1,Ｇミリオンフレッシュ, 68,北村友, 0.6, 63,  -2,   2,13, 57.0, ⑨⑧
11, 4,Ｉコスモライフワｰク, 39,高倉稜, 4.1, 10, -10, -58, 9, 56.9,③⑥⑩,11, 4,Ｉタルトオポム, 69,杉原誠, 0.8, 68,   3,  -2,12, 56.3, ⑦⑥,11,13,Ｌダノンアイガｰ, 65,伴啓太, 2.4, 60,   0,  -4, 8, 19.0,⑪⑧⑨,11, 3,Ｈエンジェルミディ, 67,津村明, 0.8, 59,   0,  -4,10, 23.8, ⑤⑤
12, 8,Ｋパｰムハｰト, 23,伴啓太, 4.2,  7,* -7, -64,12,203.7,④④⑤,12, 9,Ｂサｰサルヴァトｰレ, 75,津村明, 0.8, 66,   2,  -2, 5,  8.2, ⑧⑧,12, 4,Ｂゴｰルデンアタック, 75,松田大, 2.9, 55,   1,  -8, 9, 46.4,⑦⑦⑦,12, 7,Ｍブラウンカイ, 64,勝浦正, 0.8, 61,  -1,  -2, 9, 16.8, ⑧⑪
,,,,,,,,,,,,13, 5,Ｌメモリｰデシジョン, 65,荻野琢, 0.9, 65,*  6, -11,10, 40.6, ①①,13, 7,Ｍタイセイポラリス, 56,木幡初, 4.2, 46,  -3, -13,13,134.4,⑬⑬⑬,13,13,Ｉラブリｰプラネット, 66,菱田裕, 1.0, 58,*  3,  -9, 7, 13.9, ④④
,,,,,,,,,,,,14, 1,Ｎトスカニｰニ, 64,加藤祥, 0.9, 66,   4,  -6,16, 95.3, ④④,,,,,,,,,,,,,14, 5,Ｊファイナルブロｰ, 65,横山和, 1.0, 61, -11,   6,14, 62.0, ⑱⑱
,,,,,,,,,,,,15,10,Ｒテｰオｰクリスエス, 36,横山和, 1.5, 59,   2, -12,13, 65.1, ⑨⑨,,,,,,,,,,,,,15, 6,Ｒメイショウカイモン, 49,村田一, 1.3, 55,  -2,  -8,16, 89.8, ⑪⑩
