15年12月13日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年12月13日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 6, 5,Ｋサンライズウィズ, 35,柴田大, 1.2, 45,   1, -11, 9,109.8,④③⑤, 6, 8, ミキノカンタｰタ,---,太宰啓, 1.1, 34, -25, -13, 6, 17.5, ⑦⑥, 6, 7,Ｅインテグラｰド, 72,岩田康, 0.6, 69,*  1,   7, 4, 11.9,②②②, 6, 5,Ｎペルソナリテ, 60,柴田大, 0.7, 76,   8,* -3,15, 68.5, ⑱⑰
 7,13,Ｉイルミオクオｰレ, 38,三浦皇, 1.8, 43,  -1, -10, 8, 73.1,⑪⑧⑩, 7, 9, ヤマニンゲイナｰ,---,義英真, 1.2, 33, -29, -10, 9, 87.8, ⑧⑦, 7,12,Ｆフィｰルドリアン, 72,秋山真, 0.9, 67,  -1,   9, 7, 22.3,⑦⑦⑦, 7,17,Ｅデンコウアンジュ, 69,川田将, 0.9, 71,  17, -22, 2,  7.4, ⑤⑤
 8, 3,Ｊニホンピロリｰプ, 35,酒井学, 1.9, 41,   0, -14,13,257.3,⑦⑤⑧, 8, 1, メイショウユキンコ,---,酒井学, 2.8, 17, -51,  -9, 7, 30.8, ⑨⑨, 8,11,Ｇメイショウハクラク, 72,藤岡康, 1.2, 65,  -1,   4, 5, 13.5,⑤⑥⑤, 8, 7,Ｄクロコスミア, 70,勝浦正, 0.9, 73,  16, -19, 7, 18.0, ⑩⑥
 9, 2,Ｌゲンキチヤマト, 21,太宰啓, 1.9, 42,  -1, -11, 7, 46.8,⑩⑪⑪, 9, 6, ダッシャｰクワトロ,---,ルメｰ, 3.5, -1, -28, -42, 1,  1.8, ⑤⑧, 9, 5,Ｋミッキｰボクサｰ, 67,小牧太, 1.3, 69,  -3,   9,10, 86.2,⑩⑩⑪, 9,15,Ｉキャンディバロｰズ, 66,アッゼ, 1.0, 71,* 19, -24, 5, 14.4, ④④
10,10,Ｆサカジロチュウオｰ, 45,義英真, 2.3, 39,  -2, -13,10,113.6,⑨⑫⑫,,,,,,,,,,,,,10, 3,Ｈデルマコテツ, 70,菱田裕, 1.3, 69,  -3,  11, 9, 83.3,⑫⑫⑫, 9, 1,Ｂアドマイヤリｰド, 74,菱田裕, 1.0, 73,  12, -13, 6, 16.0, ⑫⑫
11, 8,Ｄセイヴァイタル, 57,秋山真, 2.4, 35,   1, -20, 4, 13.5,③④⑥,,,,,,,,,,,,,11, 4,Ｌスズカアルファ, 59,小林徹, 1.8, 63,  -2,   2,12,296.0,⑧⑨⑨,11, 8,Ｏメジャｰタイフｰン, 59,川島信, 1.1, 71,  10, -12,14, 64.2, ⑭⑭
12, 6,Ｇシゲルノコギリダイ, 43,藤岡康, 2.7, 35,   0, -21,12,146.8,⑧⑥⑨,,,,,,,,,,,,,12, 1,Ｊメイショウヒマワリ, 67,川島信, 1.9, 62,  -2,   1,11,108.3,⑪⑪⑩,12, 6,Ｌメイショウスイヅキ, 64,池添謙, 1.1, 69,   8, -11,11, 36.0, ⑰⑯
13, 4,Ｍラオコｰン, 10,松岡正, 4.0, 28,  -6, -20,11,128.1,⑬⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｍクｰドラパン, 62,田辺裕, 2.3, 55,* 18, -44, 8, 18.7, ⑥③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,Ｊメジェルダ, 65,四位洋, 2.3, 56,* 20, -47,12, 50.2, ③②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｋウインミレｰユ, 64,松山弘, 2.3, 57,  10, -30,13, 59.8, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐジェントルハｰト, 55,藤岡康, 2.7, 52,  15, -46,16,122.2, ⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｑマシェリガｰル, 54,横山典, 4.8, 34,   5, -60,17,122.6, ⑯⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｒキリシマオジョウ, 50,小牧太, 8.5,-26,  14, ---,18,143.3, ①⑧
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,410円 複勝:09=220円 01=110円 12=110円 枠連:900円",,,,,,,,,,,,"単勝:920円 複勝:02=240円 10=290円 07=180円 枠連:3,470円",,,,,,,,,,,,単勝:160円 複勝:06=110円 09=190円 08=300円 枠連:220円,,,,,,,,,,,,単勝:250円 複勝:02=120円 13=460円 11=240円 枠連:910円,,,,,,,,,,,
"馬連:1,850円 ワイド:01-09=420円 09-12=390円 01-12=140円",,,,,,,,,,,,"馬連:4,340円 ワイド:02-10=1,160円 02-07=570円 07-10=770円",,,,,,,,,,,,"馬連:640円 ワイド:06-09=320円 06-08=580円 08-09=1,610円",,,,,,,,,,,,"馬連:3,500円 ワイド:02-13=1,040円 02-11=440円 11-13=3,140円",,,,,,,,,,,
"馬単:4,320円 3連複:810円 3連単:9,280円",,,,,,,,,,,,"馬単:9,600円 3連複:5,640円 3連単:47,840円",,,,,,,,,,,,"馬単:840円 3連複:2,780円 3連単:6,230円",,,,,,,,,,,,"馬単:4,950円 3連複:7,640円 3連単:39,480円",,,,,,,,,,,
■ 3R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,境港特別,,,,,,,,,,,,高砂特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄキアロスクｰロ, 56,ルメｰ,, 72,*  1,*  2, 2,  4.3, ②②, 1, 2, ゴｰルドドリｰム,---,川田将,, 70,  -6,* 16, 3,  4.5,⑫⑪⑤, 1, 9,Ｅレッドルｰラｰ, 76,菱田裕,, 81,   8,*  6, 7, 25.0,⑪⑪⑩, 1,10,Ｌシャトｰウインド, 72,アッゼ,, 76,   3,  13,11, 43.4, ⑦⑦
 2, 6,Ｂサルドナ, 61,アッゼ, 0.1, 71,*  2,* -2, 1,  3.3, ①①, 2, 8, フォンタｰナリｰリ,---,アッゼ, 0.4, 67,* -4,* 10, 1,  3.5,⑤③②, 2,10,Ｋマドリｰドカフェ, 71,川島信, 0.1, 79,* 12,  -6,12,205.0,②②②, 2, 2,Ｄサウススタｰマン, 79,川田将, 0.1, 75,   3,  11, 3,  4.0, ④④
 3, 9,Ｅスマｰトカオス, 55,岩田康, 0.8, 62,  -3,* -3, 4,  6.6, ⑦⑥, 3,13, エイシンニトロ,---,ルメｰ, 0.4, 68,* -4,   9, 2,  3.8,②②①, 3, 2,Ｂカラフルブラッサム, 81,岩田康, 0.1, 80,   8,*  6, 3,  5.0,⑩⑩⑫, 3, 5,Ｉキャプテンシップ, 74,三浦皇, 0.2, 74,*  5,   7, 7, 17.6, ①①
 4,10,Ａステファンバロｰズ, 62,菱田裕, 0.9, 60,  -6,* -2, 6,  9.5, ⑩⑩, 4, 7, メイショウマスラオ,---,岩田康, 0.6, 65,  -5,   9, 8, 19.9,④⑤④, 4, 6,Ｊエクストレミティｰ, 72,アッゼ, 0.2, 78,   8,   2, 8, 37.5,⑫⑫⑪, 3,15,Ｃロｰドヴォルケｰノ, 79,勝浦正, 0.2, 74,  -2,* 16, 6, 17.2, ⑬⑬
 5, 3,Ｉショウナンアｰリｰ, 52,勝浦正, 1.4, 54,  -6,  -8, 7, 20.6, ⑨⑨, 5,16, ロｰドボアソルテ,---,三浦皇, 0.9, 63,  -5,   7, 5, 11.8,⑥⑥③, 5, 7,Ａエイシンエルヴィン, 84,田辺裕, 0.2, 77,   9,  -2, 1,  2.2,⑨⑨⑦, 5, 4,Ｂリバｰソウル, 80,田辺裕, 0.2, 74,   3,  10, 4, 10.4, ⑤⑤
 6,11,Ｃエイシンミント, 60,川田将, 1.7, 52,  -3, -14, 5,  9.4, ⑧⑦, 6,15, ワンダｰアビルマン,---,小牧太, 1.9, 57,  -5,  -1,11, 66.6,⑩⑧⑥, 6,11,Ｉマイネルリｰド, 72,柴田大, 0.5, 76,* 12, -11,11, 72.2,④③③, 6, 1,Ａライオンズバイツ, 80,横山典, 0.3, 72,   3,  10, 8, 21.6, ⑧⑧
 7, 8,Ｎヒナワジュウ, 33,水口優, 1.8, 49,  -7, -11,15,453.1, ⑪⑪, 7,12, ヤマカツリｰダｰ,---,池添謙, 2.0, 56,  -5,  -2, 6, 18.0,⑧⑦⑧, 7,12,Ｆブレイヴリｰ, 75,古川吉, 0.6, 73,  11, -11, 6, 17.6,⑤⑤⑥, 7, 6,Ｇラディカル, 75,岩田康, 0.4, 73,  -2,* 14, 2,  3.5, ⑪⑪
 8,13,Ｇトウシンスパｰク, 53,三浦皇, 1.8, 51,  -8,  -9, 3,  5.2, ⑫⑫, 8, 1, スマｰトメダリオン,---,田辺裕, 2.6, 50,  -6,  -6, 9, 21.8,⑨⑨⑩, 8, 4,Ｃアドマイヤツヨシ, 79,川田将, 0.7, 74,   9,  -7, 5, 15.3,⑧⑧⑨, 8, 3,Ｍワンダｰフォルテ, 71,水口優, 0.7, 70,  -5,* 15,16,279.3, ⑭⑮
 9,15,Ｏブボナ, 28,義英真, 1.9, 48, -10,  -8,14,393.2, ⑬⑭, 9,14, ケンブリッジバッハ,---,義英真, 3.7, 44,  -7, -13,16,201.5,⑪⑬⑫, 9, 8,Ｄコウエイワンマン, 78,松岡正, 0.8, 72,  10, -14, 4, 12.2,⑦⑥④, 9, 9,Ｐロｰレルレジェンド, 62,太宰啓, 0.7, 71,   1,   8,12, 44.6, ⑨⑨
10, 7,Ｋビップトイトイトイ, 46,松岡正, 1.9, 50,* -1, -21, 9, 34.6, ④③,10, 4, シゲルシロカジキ,---,勝浦正, 4.3, 40,  -8, -15,14,120.6,⑭⑭⑭,10, 1,Ｇトｰセンデュｰク, 75,ルメｰ, 0.8, 72,   9,  -9, 2,  3.6,⑥⑦⑧,10, 7,Ｋサクラテイオｰ, 72,藤岡康, 0.8, 69,  -2,  11,13,128.7, ⑫⑫
11, 4,Ｊブリオ, 50,柴田大, 1.9, 51,*  0, -21,11, 50.3, ③⑤,11, 6, カントリｰロｰド,---,藤岡康, 4.5, 40,  -6, -20, 4,  8.3,⑮⑫⑪,11, 5,Ｌダンディｰズムｰン, 70,松山弘, 0.9, 72,  10, -15, 9, 57.5,③④⑤,11,11,Ｊキｰブランド, 74,義英真, 0.8, 70,   0,   9,10, 43.2, ⑩⑩
12, 2,Ｍパキラ, 37,小牧太, 2.1, 47,  -9, -12,13,304.8, ⑮⑬,12,10, ノｰアトゥｰン,---,水口優, 4.7, 36,  -5, -26,13, 76.9,③④⑨,12, 3,Ｈブレイクアウト, 73,酒井学, 1.2, 68,* 12, -23,10, 68.0,①①①,12,13,Ｅアグネスエｰデル, 78,ルメｰ, 0.8, 69,*  4,   3, 1,  3.4, ②②
13, 1,Ｆタマモペンライト, 55,池添謙, 2.1, 46, -10, -11, 8, 25.3, ⑭⑮,13, 3, メイショウコウウン,---,古川吉, 4.8, 38,  -5, -24,12, 76.2,⑦⑩⑬,,,,,,,,,,,,,13,14,Ｎキングスクルｰザｰ, 70,藤懸貴, 1.0, 67,   3,   3,15,202.6, ⑥⑥
14, 5,Ｌデスマッチ, 43,酒井学, 2.4, 43,  -4, -22,12,246.0, ⑥⑧,14, 9, カガカジノ,---,酒井学, 4.9, 38, -10, -18,15,138.2,⑬⑮⑮,,,,,,,,,,,,,14,16,Ｆサトノアビリティ, 76,四位洋, 1.2, 67,  -3,   9, 5, 15.8, ⑯⑭
15,14,Ｈジョイフルデイズ, 53,田辺裕, 2.4, 44,  -1, -26,10, 37.8, ⑤④,15,11, カナリｰアイランド,---,松岡正, 5.6, 32,* -3, -37, 7, 19.6,①①⑦,,,,,,,,,,,,,15,12,Ｏトウカイメリｰ, 70,秋山真, 1.5, 63,  -4,   8,14,160.0, ⑮⑯
,,,,,,,,,,,,16, 5, ベストインザスカイ,---,秋山真, 5.7, 30, -12, -21,10, 39.5,⑯⑯⑯,,,,,,,,,,,,,16, 8,Ｈエンジェヌｰ, 74,酒井学, 2.2, 58,*  4,  -8, 9, 40.6, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-3),,,,,,,,,,,
