15年 4月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 6,Ｋカゼニモマケズ, 50,武士沢, 1.2, 52,   5, -10,12,133.0,⑤⑤③, 9,13,Ｉデュアルフレイム, 50,大野拓, 1.4, 51, -17,   3, 7, 26.2, ⑮⑮, 9, 2,Ｇミラクルルｰジュ, 68,柴山雄, 2.6, 56,   4,  -1, 7, 22.6,⑦⑥⑥, 9,11,Ｉプラントハンタｰ, 79,吉田豊, 1.2, 73,  13,   2, 9, 52.4,④⑦⑪
10, 7,Ｈカナラズカナラズ, 56,江田照, 1.2, 50,*  8, -17, 6, 28.7,①①①,10, 4,Ｆハｰモニｰノヴェル, 55,吉田豊, 1.6, 47,* -2, -13, 9, 32.7, ①①,10, 5,Ｋサチヒメ, 61,森一馬, 2.7, 58,   3,   2,11,230.1,⑩⑪⑪,10, 3,Ｌセイカフォルトゥナ, 75,石橋脩, 1.3, 72,* 14,  -1,13,198.7,②②③
11,10, ゴｰルドスティｰル,---,内田博, 1.4, 51,  -2,*  0, 8, 31.5,⑮⑮⑮,11, 8,Ｇコマアルカンシエル, 53,横山典, 1.6, 48,  -6,  -9, 8, 26.9, ④⑤,11, 3,Ｄエリｰフェアリｰ, 72,田辺裕, 2.9, 55,   4,  -3, 4,  8.9,⑤⑦⑨,11, 2,Ｋタマラマ, 75,柴田大, 1.3, 75,  10,   4,12, 84.1,⑨⑪⑨
12, 1,Ｅミュｰクロｰル, 59,柴山雄, 1.6, 47,   1,  -8, 7, 30.4,⑭⑫⑫,12, 2,Ｅカキツバタ, 56,原田和, 1.7, 48, -13,  -2,10, 46.4, ⑪⑨,12,11,Ｌパイストロピカル, 56,小野寺, 3.9, 51,   1,  -4,12,384.1,⑫⑫⑫,12, 7,Ｄセブンフォｰス, 87,蛯名正, 1.6, 72,  13,  -2, 5,  7.0,⑩⑧⑧
13, 8,Ｂラグロワｰル, 62,田中勝, 1.7, 49,   4, -15, 5, 11.7,⑦⑥⑦,13, 5,Ｎキョウワクラウド, 40,石川裕, 1.9, 47, -17,  -1, 6, 25.1, ⑬⑬,,,,,,,,,,,,,13, 1,Ｆヴァンガｰド, 86,内田博, 3.0, 62,  11, -11, 8, 22.5,⑬⑫⑬
14, 2,Ｉダイメイエンパイア, 54,嘉藤貴, 2.9, 41,   0, -16,13,139.3,⑬⑬⑭,14, 6,Ｍトｰセンキュｰティ, 41,小野寺, 2.1, 44,  -8, -11,15,243.3, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,
15, 3,Ｎフレンドマキシマム, 44,大野拓, 3.0, 42,   3, -22,15,311.7,⑧⑩⑪,15,10,Ｌモンサンギエナ, 47,江田照, 4.2, 24, -13, -26,16,270.7, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 7, ウエスタンルｰヴル,---,柴田善, 5.1, 17, -38, -10,13, 97.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
単勝:450円 複勝:15=120円 11=110円 05=180円 枠連:310円,,,,,,,,,,,,単勝:460円 複勝:12=150円 09=110円 01=210円 枠連:250円,,,,,,,,,,,,単勝:260円 複勝:06=130円 08=120円 07=250円 枠連:380円,,,,,,,,,,,,単勝:420円 複勝:09=150円 12=140円 10=210円 枠連:630円,,,,,,,,,,,
馬連:380円 ワイド:11-15=160円 05-15=500円 05-11=350円,,,,,,,,,,,,"馬連:470円 ワイド:09-12=240円 01-12=1,090円 01-09=420円",,,,,,,,,,,,馬連:460円 ワイド:06-08=220円 06-07=980円 07-08=610円,,,,,,,,,,,,馬連:750円 ワイド:09-12=320円 09-10=610円 10-12=470円,,,,,,,,,,,
"馬単:1,000円 3連複:950円 3連単:5,230円",,,,,,,,,,,,"馬単:1,140円 3連複:1,790円 3連単:10,370円",,,,,,,,,,,,"馬単:720円 3連複:1,840円 3連単:6,110円",,,,,,,,,,,,"馬単:1,630円 3連複:1,520円 3連単:7,430円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝4250m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山ｸﾞﾗﾝﾄﾞｼﾞｬﾝﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄマインドブロウ, 51,内田博,, 54,* -9,* -2, 3,  4.9, ①①, 1,11,Ａヴァンガｰドシチｰ, 64,内田博,, 65,*  8,  -8, 1,  2.3,①①①, 1, 4,Ａウエスタンソｰレ, 73,柴田善,, 66,* -5,   6, 1,  2.9, ①①, 1,12, アップトゥデイト,,林満明,,,,, 4, 12.0,②②①
 2,11,Ａセイウンアワｰド, 59,田辺裕, 0.5, 49, -12,  -4, 1,  2.1, ⑤⑤, 2, 4,Ｇビｰハグ, 55,石橋脩, 0.2, 67,   2,*  3, 4, 13.2,⑭⑪⑪, 2,15,Ｂダイメイリシャｰル, 68,江田照, 0.2, 64,* -6,   6, 3,  5.6, ②②, 2,13, ソンブレロ,,高田潤,288.3,,,, 5, 15.7,⑦⑥⑤
 3, 4,Ｌツンデレｰション, 40,石川裕, 0.5, 51,*-11,  -5, 8, 32.8, ③③, 3,15,Ｊマイネルインプレス, 51,柴田大, 0.4, 64,*  7,  -9,11, 70.9,②③②, 3, 8,Ｄケルシャンス, 67,横山典, 0.4, 63, -16,  14, 2,  3.7, ④④, 3, 7, サンレイデュｰク,,難波剛,288.7,,,, 3,  7.9,⑧⑤④
 4,13,Ｃタイセイプレシャス, 54,大野拓, 0.6, 49, -18,*  1, 6, 16.5, ⑫⑪, 4,10,Ｂマリｰズラン, 64,石川裕, 0.4, 62,   5,  -5, 8, 24.9,⑦⑦⑥, 4, 7,Ｉハルコマチ, 64,嘉藤貴, 0.7, 60, -18,  13,13, 76.1, ⑥⑤, 4, 6, シャイニｰブラック,,浜野谷,290.3,,,, 6, 29.6,③③③
 5,15,Ｋカシノフレンジｰ, 42,草野太, 0.7, 47, -17,* -1,10, 72.0, ⑦⑦, 5, 2,Ｈハヤブサライデン, 53,大野拓, 0.5, 62,   2,* -2,10, 59.6,⑨⑨⑨, 5, 9,Ｋスズノライジン, 62,柴田大, 0.9, 59, -18,  11, 8, 25.3, ⑦⑥, 5, 5, アポロマｰベリック,,五十嵐,290.7,,,, 2,  4.7,①①②
 6, 2,Ｅガルｰダ, 50,石橋脩, 0.7, 48, -11,  -5, 5, 12.6, ②②, 6, 8,Ｃタイタニウム, 60,蛯名正, 0.5, 63,   5,  -8, 2,  3.8,④⑤⑤, 6, 3,Ｎディアジｰスタｰ, 59,田中勝, 0.9, 60, -24,* 16,11, 49.5, ⑩⑩, 6, 2, ティリアンパｰプル,,山本康,290.7,,,,11,196.3,⑥⑧⑦
 7, 6,Ｈユニコｰンスタｰ, 46,田中勝, 1.1, 45, -17,  -4, 9, 39.1, ⑧⑨, 7, 6,Ｆブリエアヴェニｰル, 58,田辺裕, 0.7, 60,   4,  -7, 3,  4.7,⑩⑩⑦, 7,10,Ｃモリトハリウッド, 68,吉田豊, 0.9, 58, -27,* 19, 4,  9.8, ⑬⑬, 7, 4, レッドキングダム,,西谷誠,291.4,,,, 1,  1.5,⑤④⑥
 8,16,Ｂエイコオアルバ, 55,柴田大, 1.1, 44, -18,  -4, 2,  4.7, ⑩⑧, 8,16,Ｋアドラビリティ, 47,原田和, 0.7, 58,*  6, -15,15,200.9,③②③, 8, 6,Ｈパッシオｰネラヴィ, 64,三浦皇, 1.1, 58, -11,   2, 5, 12.3, ③③, 8, 3, ビコｰピリラニ,,田村太,292.0,,,,14,259.5,⑪⑩⑧
 9, 5,Ｇサウスポｰルツアｰ, 46,柴田善, 1.2, 44, -14,  -7, 4, 11.2, ⑥⑥, 9, 3,Ｑメイショウアルパ, 40,柴山雄, 0.8, 59,   1,* -2,13,134.5,⑬⑬⑩, 9,12,Ｌアルテミシア, 62,大野拓, 1.3, 55, -21,  10,12, 73.6, ⑨⑧, 9, 8, ミヤコデラックス,,小野寺,294.7,,,,12,223.6,⑫⑪⑨
10,12,Ｆラパンルｰジュ, 49,村田一, 1.6, 40,*-11, -14, 7, 17.9, ④④,10,17,Ｉクライミングロｰズ, 51,三浦皇, 0.9, 58,*  7, -15, 6, 23.7,⑤④④,10,11,Ｅヒメスズラン, 67,石橋脩, 1.3, 54, -24,  12, 6, 13.9, ⑫⑫,10,10, サンマルボス,,高野和,302.0,,,,15,313.5,⑬⑫⑩
11, 9,Ｉクリエイトアゲン, 43,森一馬, 1.8, 38, -21,  -6,14,197.5, ⑬⑬,11, 9,Ｅエレガントソング, 58,吉田豊, 1.2, 57,   1,  -7, 7, 24.5,⑮⑭⑬,11,13,Ｍミュゼミランダ, 62,武士沢, 1.4, 56, -23,  12, 9, 31.8, ⑪⑪,,,,,,,,,,,,
12, 7,Ｊミキノブシドウ, 43,江田照, 2.1, 34, -18, -12,11,146.9, ⑪⑫,12, 5,Ｄレディｰムｰン, 60,村田一, 1.3, 54,   4, -16, 5, 16.9,⑥⑥⑧,12, 1,Ｆドンビザッツウェイ, 66,内田博, 1.5, 53, -30,* 16,10, 40.5, ⑭⑭,,,,,,,,,,,,
13,10,Ｐヨシミツクン, 34,嘉藤貴, 2.3, 33, -17, -14,12,156.5, ⑨⑩,13, 1,Ｏトｰセンレイザｰ, 43,横山典, 1.7, 51,  -1,  -8, 9, 32.9,⑯⑯⑯,13, 5,Ｇラヴァｰサクラ, 64,柴山雄, 2.0, 48, -18,   1, 7, 18.4, ⑤⑦,,,,,,,,,,,,
14,14,Ｏパシナ, 34,原田和, 2.4, 32, -21, -12,15,209.8, ⑭⑭,14,12,Ｌビヘｰヴ, 46,田中勝, 1.9, 50,   1, -17,12, 73.9,⑫⑮⑭,14, 2,Ｏオキテスグメシ, 45,原田和, 2.1, 49, -21,   4,14,146.5, ⑧⑨,,,,,,,,,,,,
15, 1,Ｎシンザンユウコク, 39,武士沢, 2.8, 30, -24, -11,13,167.3, ⑮⑮,15,14,Ｍハニｰファンタジｰ, 44,武士沢, 2.1, 50,   3, -22,14,183.7,⑪⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 7,Ｐビヨンドザワルツ, 41,江田照, 3.3, 36,  -4, -25,16,262.1,⑰⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,13,Ｎゼノ, 43,嘉藤貴, 3.7, 35,   4, -51,17,369.8,⑧⑧⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,
単勝:490円 複勝:03=160円 11=120円 04=520円 枠連:440円,,,,,,,,,,,,"単勝:230円 複勝:11=140円 04=330円 15=1,080円 枠連:1,670円",,,,,,,,,,,,単勝:290円 複勝:04=130円 15=170円 08=140円 枠連:850円,,,,,,,,,,,,"単勝:1,200円 複勝:12=440円 13=500円 07=340円 枠連:5,290円",,,,,,,,,,,
"馬連:550円 ワイド:03-11=270円 03-04=1,690円 04-11=880円",,,,,,,,,,,,"馬連:1,710円 ワイド:04-11=710円 11-15=2,150円 04-15=9,290円",,,,,,,,,,,,"馬連:1,080円 ワイド:04-15=370円 04-08=220円 08-15=480円",,,,,,,,,,,,"馬連:4,640円 ワイド:12-13=1,170円 07-12=1,010円 07-13=1,030円",,,,,,,,,,,
"馬単:1,220円 3連複:4,650円 3連単:20,410円",,,,,,,,,,,,"馬単:2,470円 3連複:21,080円 3連単:65,370円",,,,,,,,,,,,"馬単:1,770円 3連複:1,330円 3連単:7,220円",,,,,,,,,,,,"馬単:11,490円 3連複:6,450円 3連単:69,700円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,山藤賞,,,,,,,,,,,,利根川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａオケアノス, 66,蛯名正,, 70,*  4,*  5, 1,  1.3,⑤②②, 1, 5,Ｅストリｰトキャップ, 67,柴山雄,, 73,  -6,*  9, 4, 10.0,④⑤④, 1, 4,Ｈミュゼゴｰスト, 65,柴田善,, 79,   4,* 11, 2,  3.4,⑥⑦③, 1, 8,Ｊワンダｰロｰド, 78,吉田豊,, 78,   4,  16, 1,  3.2,③④④
 2, 2,Ｊブルｰルｰク, 52,柴山雄, 0.0, 68,*  5,*  4, 2,  8.0,①①①, 2,12,Ｄトｰホウハニｰ, 68,蛯名正, 0.1, 76,  -7,* 11, 5, 14.7,⑦⑧⑥, 2, 3,Ｇキングカラカウア, 67,柴山雄, 0.2, 75,*  6,   1, 3,  4.9,②②②, 2,11,Ａシンボリハミルトン, 83,横山典, 0.0, 81,  -2,* 27, 5,  7.1,⑯⑯⑯
 3, 5,Ｃロマンホｰプ, 60,柴田善, 1.4, 62,   0,*  5, 4,  9.0,⑮⑫⑦, 3, 7,Ａレッドオルバｰス, 73,三浦皇, 0.3, 72,  -9,* 11, 1,  1.6,⑨⑩⑨, 3, 6,Ｅディアコンチェルト, 68,大野拓, 0.4, 76,   4,   5, 7, 19.2,⑦⑧⑧, 3,16,Ｋロンギングエｰス, 78,石橋脩, 0.2, 78,   1,  20, 7, 22.5,⑭⑬⑬
 4,13,Ｋパｰムリｰフ, 48,岩部純, 1.6, 62,  -4,*  9,11,119.5,⑭⑭⑬, 4, 4,Ｇマンゴジェリｰ, 65,石橋脩, 0.5, 64,*  3, -12, 2,  5.9,②①①, 4, 1,Ｆウイングチップ, 67,田中勝, 0.5, 74,   5,  -1, 1,  2.9,③④④, 4, 6,Ｅアｰルプロセス, 81,田中勝, 0.2, 79,   3,  15, 6,  8.2,⑦⑥③
 5, 7,Ｇトウショウノワｰル, 56,江田照, 1.7, 57,   3,  -5, 6, 30.7,⑥⑤④, 5,10,Ｆボルゲｰゼ, 66,横山典, 0.5, 64,  -4,  -1, 3,  8.4,⑧③②, 5, 7,Ｄナスノセイカン, 70,横山典, 0.7, 70,   5,  -4, 4,  5.2,⑧⑥⑥, 5,12,Ｇロジテｰル, 80,蛯名正, 0.3, 78,   4,  14, 8, 25.6,⑨⑦⑤
 6, 1,Ｍデュｰテリウム, 45,柴田大, 2.0, 57,*  3,  -9, 7, 44.7,③③③, 6, 6,Ｋメイショウオヤシオ, 55,内田博, 1.0, 62,  -7,  -2,10,143.7,⑤⑦⑩, 6, 8,Ａキングイマデショウ, 72,江田照, 0.7, 68,*  7,  -8, 5, 15.4,①①①, 6,15,Ｃファドｰグ, 82,三浦皇, 0.3, 80,   3,  17, 4,  6.9,⑫⑪⑨
 7, 3,Ｈレオクイック, 55,嘉藤貴, 2.5, 55,  -1,  -3, 9, 68.9,⑩⑩⑨, 7,11,Ｊジャストサウンド, 55,吉田豊, 1.1, 63, -10,   1,12,341.8,⑩⑨⑧, 7, 2,Ｃマイネルネｰベル, 71,蛯名正, 0.9, 71,   5,  -5, 8, 20.7,④⑤⑦, 7, 1,Ｆニットウビクトリｰ, 80,柴田善, 0.3, 80,  -1,* 23,10, 49.0,⑮⑮⑮
 8,15,Ｉタイムトゥシャイン, 55,吉田豊, 2.7, 52,  -2,  -4,10, 82.3,⑫⑬⑪, 8, 3,Ｃコスモヨハネ, 68,柴田大, 1.4, 61, -16,   5, 7, 18.3,⑪⑫⑫, 8, 5,Ｂウインオリファン, 72,柴田大, 2.1, 58,*  7, -25, 6, 15.5,⑤③⑤, 8, 2,Ｌタマモマズルカ, 77,江田照, 0.8, 74,   1,  15,14, 94.5,⑬⑭⑭
 9,14,Ｆスプリングブレスト, 57,田辺裕, 3.1, 49,   3, -16, 5, 22.5,⑦⑥⑤, 9, 9,Ｂオトコギイッポン, 69,江田照, 1.8, 46,  -4, -20, 8, 25.2,③④⑤,,,,,,,,,,,,, 9,13,Ｂエビスグレイト, 82,田辺裕, 0.8, 73,*  5,   7, 3,  6.5,①①①
10, 9,Ｎクリノトイトイ, 44,村田一, 3.2, 52,  -4,  -2,14,338.3,⑯⑯⑮,10, 8,Ｉヴァリアントアロｰ, 64,田辺裕, 1.9, 48,  -4, -20, 6, 17.4,⑥⑥⑦,,,,,,,,,,,,,10, 3,Ｎマイネルボルソｰ, 76,柴田大, 0.8, 75,   3,  11,12, 60.4,⑥⑧⑩
11,16,Ｅデルマウンライマツ, 58,大野拓, 3.3, 50,   0, -12,12,145.5,⑨⑧⑩,11, 1,Ｌライトザライト, 51,武士沢, 2.0, 52, -13,  -8,11,308.8,⑫⑪⑪,,,,,,,,,,,,,11, 9,Ｉニシノゲンキマル, 79,武士沢, 0.8, 73,   3,  10,11, 59.6,⑤⑤⑦
12,12,Ｏオｰゴンダｰク, 37,原田和, 3.7, 47,  -1, -13,15,371.6,⑪⑪⑫,12, 2,Ｈアフェクシオン, 65,石川裕, 2.5, 40,* -1, -34, 9, 34.8,①②③,,,,,,,,,,,,,12, 5,Ｄリアルエンブレム, 81,柴山雄, 1.0, 70,*  4,   6, 2,  5.5,④③②
13,10,Ｄスパｰクルゴｰルド, 58,田中勝, 4.1, 46,   1, -19, 8, 50.5,⑧⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,13, 7,Ｍコスモマイギフト, 77,嘉藤貴, 1.1, 72,   2,  10,15,118.1,⑩⑫⑪
14, 6,Ｂダイワハッスル, 61,三浦皇, 4.4, 42,*  4, -29, 3,  8.6,④④⑥,,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｏサトノバセロン, 75,村田一, 1.2, 71,   3,   8,16,176.8,⑪⑩⑧
15, 4,Ｌストロベリｰボス, 45,小野寺, 4.4, 43,  -4, -14,16,430.1,⑬⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｈファンシｰミュｰズ, 79,大野拓, 1.4, 71,   3,   7,13, 62.0,⑧⑨⑫
16, 8,Ｐテンマイキララ, 22,石川裕, 9.6,  7,  -1, -63,13,194.2,②⑨⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐヴィスビｰ, 72,内田博, 2.6, 60,*  5,  -8, 9, 42.6,②②⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-1),,,,,,,,,,,
単勝:130円 複勝:11=110円 02=170円 05=140円 枠連:420円,,,,,,,,,,,,"単勝:1,000円 複勝:05=170円 12=220円 07=110円 枠連:4,200円",,,,,,,,,,,,単勝:340円 複勝:04=140円 03=180円 06=400円 枠連:0円,,,,,,,,,,,,"単勝:320円 複勝:08=170円 11=240円 16=490円 枠連:1,160円",,,,,,,,,,,
