15年11月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾞﾝｶｽﾀｰｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｈジュエルメッセｰジ, 43,川田将,, 59,  -2,  -7, 5, 10.4, ②②, 1, 3,Ａロジクライ, 67,ムｰア,, 57,   2,*-17, 2,  4.3, ⑤⑤, 1, 1,Ａストロベリｰキング, 76,水口優,, 75,  10,*  0, 3,  6.4,⑬⑩⑦, 1,12,Ｈブラックムｰン, 72,ムｰア,, 78,   6,   4, 1,  3.3, ⑪⑪
 2, 7,Ｅクリノセゴビア, 50,酒井学, 0.0, 59,  -2,  -5, 6, 15.1, ④⑤, 2, 4,Ｄピッツバｰグ, 54,武豊  , 0.2, 54,   2,*-19, 1,  3.2, ⑥⑥, 2,16,Ｈオイルタウン, 71,岩田康, 0.0, 75,  11,  -1, 6, 11.9,⑧⑦⑨, 2, 4,Ｅサウンドアプロｰズ, 75,武豊  , 0.0, 78,   7,   1, 3,  6.1, ⑨⑨
 3, 2,Ｄトップノｰト, 64,和田竜, 0.2, 56,  -3,  -7, 2,  3.0, ⑤③, 3, 5,Ｂキアロスクｰロ, 63,ルメｰ, 0.2, 53,*  6, -27, 3,  5.2, ①①, 3,11,Ｉエアカｰディナル, 71,ルメｰ, 0.1, 76,  10,   0, 8, 34.0,⑫⑪⑪, 3, 1,Ａメイクアップ, 79,ルメｰ, 0.1, 77,   9,  -1, 4,  6.4, ⑦⑦
 4,11,Ｃオｰスミハナチャン, 65,小牧太, 0.4, 54,  -8,* -2, 3,  4.6, ⑨⑦, 4, 6,Ｈナディｰル, 38,和田竜, 1.0, 48,  -5,*-18, 8, 56.6, ⑩⑨, 4, 6,Ｄタイガｰクラウン, 74,蛯名正, 0.3, 75,   8,*  2, 5, 10.7,⑨⑭⑮, 4, 8,Ｃベステンダンク, 77,戸崎圭, 0.1, 76,* 12,  -9, 2,  4.2, ②②
 5, 1,Ａアリノマンボ, 73,花田大, 0.5, 55,*  0, -13, 1,  3.0, ①①, 5, 2,Ｃグランノｰブル, 58,浜中俊, 1.2, 43,   3, -37, 6, 10.5, ④④, 5, 5,Ｆハッピｰロｰド, 73,秋山真, 0.4, 70,   9,  -1, 9, 42.2,⑭⑫⑫, 5,11,Ｇベアトリッツ, 72,岩田康, 0.2, 78,   2,* 10,10, 29.6, ⑭⑬
 6,10,Ｉサトノベリｰニ, 39,川島信, 0.8, 51, -10,* -2, 7, 26.6, ⑪⑪, 6,10,Ｆエイム, 47,筒井勇, 1.6, 40,*  6, -46, 7, 32.4, ②②, 6,12,Ｊトウカイパイロ, 70,岡田祥, 0.6, 72,  11,  -7,10, 51.4,⑩⑧⑩, 6, 5,Ｆトップアｰト, 73,藤岡康, 0.3, 77,   3,*  6, 6, 14.6, ⑬⑭
 7, 5,Ｂエイシンシトラス, 69,武豊  , 1.0, 50,  -1, -15, 4,  7.9, ③④, 7, 8,Ｉニホンピロマｰク, 37,酒井学, 1.7, 39,  -1, -37, 9,177.0, ⑧⑧, 7, 8,Ｋエイシンハリケｰン, 69,ムｰア, 0.6, 70,* 13, -11, 2,  4.3,⑤④③, 7,10,Ｊピンストライプ, 70,松山弘, 0.3, 74,  11, -10, 7, 17.0, ④③
 8, 8,Ｇシゲルニジョウサバ, 43,高倉稜, 1.3, 48,  -8,  -9,10,150.6, ⑧⑧, 8, 1,Ｇダノングランツ, 43,川田将, 1.7, 39,   3, -44, 4,  5.3, ③③, 8, 4,Ｃダノンアンビシャス, 75,戸崎圭, 0.9, 68,  11, -11, 1,  2.8,⑪⑨④, 8, 2,Ｄサンセットスカイ, 76,蛯名正, 0.9, 69,   4,  -6, 8, 22.8, ⑫⑩
