15年 2月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｴﾙﾌｨﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｋウォｰタｰイｰグル, 50,菱田裕,, 68,*  6,* -4, 3,  8.9,②②②, 1, 9,Ｂアキトクレッセント, 71,浜中俊,, 81,*  6,* 12, 2,  3.8, ①①, 1,11,Ｃクレアドｰル, 71,武豊  ,, 71,  -1,   8, 3,  4.0, ⑨⑩, 1, 2,Ｌクルミナル, 47,池添謙,, 87,  -6,* 22, 1,  3.4, ⑥⑤
 2, 4,Ｃアイファｰラブオｰ, 62,秋山真, 0.3, 64,*  6,  -8, 6, 27.2,①①①, 2, 1,Ａフォンタネットポｰ, 74,福永祐, 0.8, 74,   2,*  9, 1,  1.7, ⑤④, 2, 8,Ｊスタｰペスユウコ, 66,水口優, 0.0, 72,   2,   6, 6, 18.0, ⑤④, 2, 4,Ｉナガラフラワｰ, 62,藤岡佑, 0.3, 86,  -8,* 23, 7, 12.0, ⑨⑨
 3, 6,Ｄシゲルホウネンサイ, 62,デムｰ, 0.5, 66,   3,* -2, 5, 12.1,⑨⑦⑥, 3,10,Ｄコモドｰ, 67,デムｰ, 1.6, 68,   0,   5, 3,  8.3, ⑨⑥, 3, 2,Ａモズマッテタワ, 74,岩田康, 0.0, 71,  -5,* 12, 2,  3.7, ⑭⑬, 3, 5,Ｄジルダ, 70,デムｰ, 0.6, 79,* -2,   9, 5,  8.3, ③③
 4, 8,Ｂコパノチャｰリｰ, 63,岩田康, 1.0, 61,   4, -10, 1,  1.5,⑤③③, 4, 6,Ｃニホンピロサンダｰ, 68,酒井学, 1.6, 68,   2,   2, 4,  8.8, ⑥⑤, 4,12,Ｇボストンビリｰヴ, 69,義英真, 0.2, 69,  -8,* 13,11, 47.8, ⑮⑯, 4, 9,Ｇサトノゼファｰ, 66,岩田康, 0.7, 76,* -1,   6, 2,  4.5, ①①
 5, 9,Ｌエイシンアルマイト, 47,酒井学, 1.0, 63,   4,  -8, 8, 59.1,⑧⑥④, 5, 7,Ｆラブミｰテンダｰ, 65,岩田康, 2.0, 64,   3,  -3, 5, 13.1, ②②, 5, 4,Ｂサウンドアドバイス, 73,国分優, 0.3, 69,*  7,  -2, 4,  8.6, ①①, 5, 1,Ｋコルボノワｰル, 58,シュタ, 0.7, 77,  -4,   9,10, 24.6, ④④
 6, 2,Ａサンディｰクス, 71,シュタ, 1.0, 63,   5,  -9, 2,  6.0,③④⑤, 6, 3,Ｅナムラカグヤヒメ, 66,池添謙, 2.2, 63,   1,   0, 6, 21.5, ⑦⑨, 6, 6,Ｆテイエムリヴィエラ, 70,池添謙, 0.3, 68,  -7,* 12,12, 57.9, ⑯⑮, 6,10,Ｅティｰエスクライ, 69,菱田裕, 1.0, 78, -10,  15, 6, 10.1, ⑪⑪
 7, 5,Ｇメイショウテンロウ, 58,武幸四, 1.7, 59,   0,  -6,10, 98.4,⑬⑬⑩, 7, 8,Ｇセレッソブランコ, 62,幸英明, 2.2, 62,   3,  -5, 7, 25.9, ③③, 7, 3,Ｋレディカリビアン, 65,浜中俊, 0.4, 69,  -1,   6,10, 47.7, ⑩⑨, 7, 7,Ａシャルｰル, 72,福永祐, 1.2, 72,  -5,   6, 4,  7.6, ⑧⑧
 8, 1,Ｅエタｰナルウインド, 60,幸英明, 2.0, 56,   0,  -9, 7, 37.5,⑫⑫⑪, 8, 4,Ｈバリュｰプラン, 56,菱田裕, 3.3, 55,   0, -10, 8,119.1, ⑧⑦, 8,13,Ｄピクニックソング, 71,菱田裕, 0.4, 69,   4,   0, 8, 31.0, ④③, 8, 3,Ｃエフェクト, 70,国分優, 1.3, 68,* -3,  -1,11, 64.4, ②②
 9, 7,Ｏティｰエスバラ, 37,和田竜, 2.6, 53,   2, -18,12,183.1,⑩⑨⑧, 9, 5,Ｊソチ, 49,義英真, 3.6, 52,  -5,  -6, 9,230.0, ⑩⑩, 9,10,Ｍピサノナイトレイ, 63,福永祐, 0.6, 67,   0,   2, 7, 21.4, ⑦⑦, 9,13,Ｂアスカビレン, 70,秋山真, 1.3, 68,  -4,   0, 3,  7.2, ⑤⑥
10,11,Ｆキングザバゴ, 60,国分優, 2.7, 49,   4, -23,11,182.9,④⑤⑦,10, 2,Ｉシェリエ, 52,中谷雄, 6.1, 31,   2, -37,10,324.1, ④⑧,10, 9,Ｌメイショウアシタバ, 63,北村友, 0.9, 63,  -3,   3,16,158.8, ⑫⑪,10,11,Ｈユキノカトレア, 62,幸英明, 1.6, 70, -11,   9, 8, 17.4, ⑫⑩
11,14,Ｊプロセッラ, 51,北村友, 3.1, 49,  -7,  -6,13,237.6,⑭⑮⑮,,,,,,,,,,,,,11,14,Ｎヒデノヒロイン, 61,幸英明, 0.9, 64,   1,   0,15, 89.6, ⑧⑧,11, 8,Ｆグレイスフルワｰド, 68,武豊  , 2.0, 61,  -5,  -7, 9, 23.5, ⑦⑦
12,15,Ｈスマｰトアロｰ, 56,武豊  , 3.3, 48,  -5, -11, 4,  9.3,⑯⑭⑭,,,,,,,,,,,,,12, 1,Ｐパフュｰムスタｰ, 49,藤田伸, 1.0, 63,  -4,   3,14, 82.6, ⑬⑫,12,12,Ｊフィｰルドスラッピ, 60,太宰啓, 2.3, 61, -12,   1,12,136.4, ⑬⑫
13, 3,Ｎタマモスマッシュ, 37,水口優, 3.9, 45,   2, -28,16,540.9,⑦⑪⑨,,,,,,,,,,,,,13,16,Ｈレッドレイチェル, 67,デムｰ, 1.8, 56,   1, -10, 1,  3.3, ⑥⑥,13, 6, ティｰプリｰズ,---,佐藤友, 3.3, 45, -10, -17,13,362.3, ⑩⑬
14,12,Ｉヴェスペルティリオ, 54,福永祐, 4.1, 43,   1, -29, 9, 79.3,⑪⑩⑬,,,,,,,,,,,,,14,15,Ｉピンクプリンセス, 66,大下智, 1.8, 55,  -4,  -6, 9, 44.2, ⑪⑭,,,,,,,,,,,,
15,13,Ｍイソノプレシャス, 44,岡田祥, 4.3, 43,   2, -34,15,410.6,⑥⑧⑫,,,,,,,,,,,,,15, 5,Ｅジャスティシア, 71,藤岡佑, 2.2, 51,*  6, -18, 5, 17.4, ②②,,,,,,,,,,,,
16,16,Ｐカルチャｰバリュｰ, -6,義英真, 4.3, 41,  -8, -15,14,338.3,⑮⑯⑯,,,,,,,,,,,,,16, 7,Ｏアグネスフィズ, 60,城戸義, 3.8, 38,*  5, -31,13, 65.2, ③⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,
"単勝:890円 複勝:10=930円 04=1,330円 06=730円 枠連:8,180円",,,,,,,,,,,,単勝:380円 複勝:09=120円 01=110円 10=150円 枠連:180円,,,,,,,,,,,,"単勝:400円 複勝:11=150円 08=280円 02=160円 枠連:3,150円",,,,,,,,,,,,"単勝:340円 複勝:02=150円 04=330円 05=270円 枠連:1,070円",,,,,,,,,,,
"馬連:12,080円 ワイド:04-10=2,310円 06-10=1,420円 04-06=1,290円",,,,,,,,,,,,馬連:270円 ワイド:01-09=160円 09-10=380円 01-10=250円,,,,,,,,,,,,"馬連:3,280円 ワイド:08-11=990円 02-11=350円 02-08=1,220円",,,,,,,,,,,,"馬連:2,120円 ワイド:02-04=960円 02-05=700円 04-05=2,000円",,,,,,,,,,,
"馬単:23,410円 3連複:19,650円 3連単:150,660円",,,,,,,,,,,,"馬単:810円 3連複:560円 3連単:3,920円",,,,,,,,,,,,"馬単:5,600円 3連複:4,240円 3連単:24,880円",,,,,,,,,,,,"馬単:3,490円 3連複:7,710円 3連単:30,490円",,,,,,,,,,,
