15年11月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
11, 4,Ｄセイエスパｰニャ, 50,国分優, 2.1, 31,  -6, -13,10,190.1, ⑫⑫,11,11, イエスイットイズ,,森一馬,209.5,,,,10, 40.6,⑪⑪⑪,11, 6,Ｆガｰリッシュハｰト, 69,和田竜, 1.7, 62,*  6, -13, 8, 19.2,④④⑤,11,11,Ｈナオミノユメ, 72,荻野琢, 1.1, 81, -11,  22,11,291.5, ⑪⑪
12, 9,Ｊヘッドストロング, 36,北村友, 3.2, 22,  -1, -30,11,207.9, ⑦⑨,,,,,,,,,,,,,12, 1,Ｉタマノベレッツァ, 67,アッゼ, 2.1, 59,   5, -13,10, 20.9,⑪⑩⑩,,,,,,,,,,,,
13, 5,Ｌパｰプルミラクル, 27,田中健, 3.6, 23,   3, -37, 9,154.1, ④⑤,,,,,,,,,,,,,13, 8,Ｎサンマルメジャｰル, 59,義英真, 2.2, 59,   4, -13,14,110.7,⑦⑪⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｏケンブリッジデイズ, 56,北村友, 3.2, 52,   1, -17,15,131.6,⑫⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｐエメラルヒマワリ, 52,三津谷, 3.9, 48,   1, -22,16,406.6,⑯⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｌリヴィエｰル, 65,川田将, 4.0, 47,*  6, -34, 1,  4.1,②②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,
単勝:890円 複勝:13=180円 03=110円 08=540円 枠連:240円,,,,,,,,,,,,"単勝:580円 複勝:10=220円 01=740円 08=610円 枠連:4,330円",,,,,,,,,,,,単勝:410円 複勝:12=180円 09=190円 03=310円 枠連:490円,,,,,,,,,,,,単勝:160円 複勝:10=110円 08=190円 09=280円 枠連:370円,,,,,,,,,,,
"馬連:520円 ワイド:03-13=250円 08-13=2,280円 03-08=930円",,,,,,,,,,,,"馬連:6,300円 ワイド:01-10=2,290円 08-10=2,510円 01-08=4,720円",,,,,,,,,,,,"馬連:1,330円 ワイド:09-12=410円 03-12=1,350円 03-09=1,170円",,,,,,,,,,,,"馬連:690円 ワイド:08-10=340円 09-10=440円 08-09=1,240円",,,,,,,,,,,
"馬単:1,730円 3連複:4,150円 3連単:24,600円",,,,,,,,,,,,"馬単:8,410円 3連複:42,240円 3連単:181,150円",,,,,,,,,,,,"馬単:2,300円 3連複:4,840円 3連単:20,250円",,,,,,,,,,,,"馬単:880円 3連複:1,680円 3連単:4,210円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ｱﾝﾄﾞﾛﾒﾀﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｅブラックジョｰ, 52,国分優,, 64,  -6,*  8, 4,  7.5, ⑦⑦, 1, 2, アドナルシｰ,---,シュタ,, 59, -11,   4, 5, 16.6, ④④, 1,12,Ａドリｰムカイザｰ, 79,川田将,, 74,*  4,*  5, 1,  3.3, ③③, 1,11,Ｆトｰセンレｰヴ, 80,ボウマ,, 87,   3,  19, 4, 10.7,⑥⑤⑤
 2, 4,Ａメイショウノボサン, 63,太宰啓, 0.1, 64,  -3,*  5, 1,  1.7, ⑤⑤, 2, 1, レッドアヴァンセ,---,松若風, 0.3, 56, -14,   6, 1,  1.2, ⑥⑨, 2,13,Ｊエイシンファイヤｰ, 61,岩田康, 0.2, 72,   1,*  6, 4, 10.4, ⑥⑥, 2, 4,Ｇトラストワン, 79,岩田康, 0.0, 85,   2,  17, 6, 18.3,③③③
 3, 6,Ｂユアマイラブ, 62,岩田康, 0.1, 63,*  0,   2, 2,  5.9, ①①, 3, 7, スマｰトカオス,---,岩田康, 0.3, 55,*-10,  -3, 4, 14.7, ①①, 3, 7,Ｂティップトップ, 75,藤岡康, 0.4, 70,  -1,*  6, 2,  3.3, ⑨⑦, 3, 2,Ｂアルバｰトドック, 85,川田将, 0.1, 87,   1,* 21, 1,  2.3,⑨⑨⑨
 4, 7,Ｃセイシュプリｰム, 60,幸英明, 0.8, 58,* -1,  -3, 5,  8.1, ②②, 4, 5, ゴｰルドインゴット,---,高田潤, 0.3, 58, -17,* 10,12,170.4, ⑫⑧, 4, 2,Ｃミカエルシチｰ, 71,ルメｰ, 0.4, 71,*  5,   0, 3,  4.1, ①①, 4, 9,Ｅサンライズタイセイ, 80,池添謙, 0.2, 82,   3,  14, 7, 20.0,④④④
 5,10,Ｆビップフウマ, 50,松若風, 0.8, 58,* -2,  -3, 3,  6.7, ③③, 5, 4, センショウレイナ,---,武豊  , 0.4, 54, -11,   0, 2,  7.4, ⑤⑤, 5, 6,Ｋノボリクリｰン, 61,和田竜, 0.4, 71,*  5,   1, 9, 29.2, ②②, 5, 1,Ｃケツァルテナンゴ, 82,シュタ, 0.2, 84,   2,  17, 2,  3.3,⑤⑥⑥
 6,11,Ｄシゲルオキサワラ, 52,和田竜, 0.9, 57,  -3,  -2, 7, 39.1, ④④, 6,12, フラワｰファｰスト,---,浜中俊, 0.5, 56, -18,* 10, 6, 30.0, ⑬⑬, 6, 3,Ｈリナクリスタル, 63,義英真, 0.9, 66,   2,  -1,14,217.4, ⑤⑤, 6, 7,Ｊアロマカフェ, 78,武幸四, 0.3, 81,*  4,  10, 8, 32.2,②②②
 7, 8,Ｇスナｰクスカイ, 50,鮫島良, 0.9, 58,  -4,   0, 6, 26.4, ⑥⑥, 7, 6, アバンダント,---,ルメｰ, 0.5, 55, -16,   7, 3, 10.0, ⑪⑫, 7, 1,Ｇエピックウィン, 64,小牧太, 1.2, 64,   3,  -4, 6, 15.7, ④④, 7, 6,Ａトウシンモンステラ, 85,武豊  , 0.3, 86,   0,* 21, 3,  5.2,⑩⑩⑩
 8, 3,Ｉジュンレンパ, 44,加藤祥, 1.4, 51, -10,   0, 8, 62.5, ⑫⑫, 8, 3, ニホンピロカｰン,---,酒井学, 0.7, 55, -19,* 10, 9, 75.4, ⑭⑭, 8, 9,Ｍプライマリｰコｰド, 59,浜中俊, 1.7, 59,  -3,  -4, 5, 13.6, ⑪⑩, 8, 5,Ｉアクションスタｰ, 78,北村友, 0.5, 85,  -1,* 21, 9, 52.3,⑪⑪⑪
 9, 1,Ｌソラｰレ, 31,藤岡康, 1.9, 47,  -6,  -9,12,215.9, ⑧⑧, 9, 9, トモノメジェｰル,---,幸英明, 0.9, 52, -15,   0,10, 82.4, ⑨⑩, 9, 4,Ｐラブコｰル, 50,加藤祥, 1.8, 57,  -5,  -2,15,358.8, ⑫⑬, 9, 3,Ｋメイショウウズシオ, 78,秋山真, 0.5, 76,*  5,   4,10, 91.1,①①①
10, 2,Ｋシゲルシロアマダイ, 32,義英真, 2.1, 46,  -8,  -8,11,198.0, ⑪⑪,10,11, バイキングスタｰ,---,アッゼ, 0.9, 49, -14,  -4,11,168.0, ⑦⑥,10,11,Ｉスパイスシャワｰ, 62,鮫島克, 1.9, 56,   0,  -8,13,155.5, ⑦⑧,10,10,Ｈマデイラ, 79,酒井学, 0.7, 78,   1,  11, 5, 15.6,⑧⑦⑦
11,12,Ｊナムラホビット, 37,鮫島克, 2.9, 38,  -7, -16,10,172.3, ⑩⑩,11, 8, スナｰクウルフ,---,和田竜, 1.0, 48,*-10, -13, 8, 69.3, ②②,11,16,Ｏジャミｰルカズマ, 58,国分優, 2.0, 56,  -6,  -4,10, 43.9, ⑭⑫,11, 8,Ｄドリｰムバスケット, 81,熊沢重, 1.0, 75,   1,   8,11,153.0,⑦⑧⑧
12, 5,Ｈソニックタイガｰ, 45,岩崎翼, 3.2, 36,  -7, -20, 9, 72.0, ⑨⑨,12,10, ミトノグリｰン,---,高倉稜, 1.3, 46, -15,  -6,13,192.5, ⑩⑪,12,15,Ｅテイエムシシオｰ, 67,松若風, 2.1, 56,   0, -10,11, 51.1, ⑧⑨,,,,,,,,,,,,
,,,,,,,,,,,,13,14, クリスタルテｰラｰ,---,岩崎翼, 1.6, 41, -14, -14,14,200.1, ⑧⑦,13,10,Ｄスズカチャンプ, 68,酒井学, 2.3, 53, -11,  -1,12,106.2, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,14,13, ゼットシャンティ,---,松田大, 2.4, 31,*-10, -32, 7, 60.0, ③③,14, 8,Ｌグランドデザイン, 59,松山弘, 2.5, 52,  -2, -12, 7, 28.2, ⑩⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｆミリオンフレッシュ, 65,北村友, 2.7, 49,  -5, -11, 8, 28.6, ⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｎアグリナンバｰワン, 59,藤懸貴, 3.2, 47,  -6, -11,16,525.0, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
単勝:750円 複勝:09=140円 04=110円 06=130円 枠連:270円,,,,,,,,,,,,"単勝:1,660円 複勝:02=190円 01=100円 07=170円 枠連:750円",,,,,,,,,,,,"単勝:330円 複勝:12=130円 13=270円 07=130円 枠連:1,800円",,,,,,,,,,,,"単勝:1,070円 複勝:11=280円 04=340円 02=130円 枠連:4,620円",,,,,,,,,,,
馬連:610円 ワイド:04-09=230円 06-09=580円 04-06=210円,,,,,,,,,,,,"馬連:830円 ワイド:01-02=390円 02-07=1,070円 01-07=320円",,,,,,,,,,,,"馬連:1,840円 ワイド:12-13=650円 07-12=210円 07-13=680円",,,,,,,,,,,,"馬連:10,680円 ワイド:04-11=2,570円 02-11=580円 02-04=830円",,,,,,,,,,,
"馬単:1,530円 3連複:940円 3連単:6,550円",,,,,,,,,,,,"馬単:3,210円 3連複:1,430円 3連単:18,890円",,,,,,,,,,,,"馬単:3,520円 3連複:1,690円 3連単:11,770円",,,,,,,,,,,,"馬単:20,270円 3連複:7,130円 3連単:77,420円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,もちの木賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂヴィブロス, 52,デムｰ,, 51,  -4,* 13, 1,  2.3, ②②, 1, 1, メイショウシャチ,---,幸英明,, 66,   3,  -7, 3, 10.0, ③④, 1, 3,Ｆレガｰロ, 58,デムｰ,, 74,*  9,*  1, 5, 11.3,⑥③③, 1, 5,Ｆサンシカゴ, 73,菱田裕,, 82,  10,   5, 6, 10.5, ⑥④
 2, 4,Ｇリボンフラワｰ, 40,ルメｰ, 0.2, 50,  -9,* 16, 2,  3.6, ⑦⑥, 2, 5, サカジロテンオｰ,---,国分優, 0.0, 66,*  7, -11, 9, 39.5, ②②, 2, 9,Ａスマｰトシャレｰド, 64,武豊  , 0.0, 74,   8,*  2, 2,  3.4,⑦⑤②, 2, 3,Ｇブレイヴフィｰト, 73,藤岡康, 0.1, 80,   7,   6,13,123.2, ⑪⑦
 3, 1,Ｄシゲルシｰラカンス, 47,幸英明, 0.5, 44,*  1,  -8, 6, 12.9, ①①, 3,12, トレジャｰトロｰヴ,---,デムｰ, 0.2, 58, -16,* 10, 2,  4.8, ⑫⑫, 3, 2,Ｂスｰパｰライナｰ, 62,川田将, 0.7, 71,   7,* -3, 1,  2.9,④⑥⑤, 3,10,Ａモズハツコイ, 83,デムｰ, 0.3, 78,* 15,  -5, 1,  2.2, ③③
 4, 3,Ｆピッツィカｰト, 40,北村友, 0.6, 46,  -7,   9, 3,  4.9, ⑤⑤, 4,11, ブランカ,---,ルメｰ, 0.3, 59,  -4,* -3, 1,  1.5, ⑪⑪, 4, 1,Ｃスナｰクレッド, 62,太宰啓, 1.6, 66,   6,  -9, 8, 27.5,⑧⑦⑦, 4, 8,Ｈセレッソブランコ, 72,加藤祥, 0.4, 77,* 16,  -7,10, 41.9, ②②
 5, 7,Ｃタガノグロリオｰサ, 49,和田竜, 1.0, 42,  -6,   0, 7, 33.8, ③③, 5, 9, ロングハｰド,---,北村友, 0.5, 62,* 10, -21, 4, 14.2, ①①, 5,12,Ｈダイナミックアロｰ, 58,秋山真, 1.7, 61,   8, -13, 7, 21.7,③④⑥, 5, 1,Ｊマズイマズイウマイ, 72,松若風, 0.4, 77,* 16,  -7, 2,  6.1, ①①
 6, 9,Ａアドルナメンテ, 53,岩田康, 1.1, 42, -10,   8, 4,  7.1, ⑧⑧, 6, 4, ツバメガエシ,---,加藤祥, 0.6, 57,   3, -15, 8, 27.2, ④③, 6,11,Ｄクレマンダルザス, 61,ルメｰ, 2.4, 61,* 10, -22, 3,  5.8,①①①, 6, 9,Ｌクラウンカイザｰ, 70,義英真, 0.4, 75,   8,   1,11, 43.4, ⑦⑧
 7, 6,Ｉホットメッセｰジ, 37,酒井学, 1.3, 38,  -7,  -2, 5, 12.4, ④④, 7, 3, カネトシフェイト,---,太宰啓, 0.8, 53,   0, -14,12,193.7, ⑧⑤, 7,10,Ｅクインズサタｰン, 60,岩田康, 3.1, 55,   5, -17, 6, 11.9,⑨⑩⑨, 7,17,Ｒタケデンタイガｰ, 59,和田竜, 0.4, 77,   9,   1, 8, 28.6, ⑧⑨
 8, 2,Ｋマリネリス, 34,松若風, 1.4, 39, -11,   6, 8, 85.1, ⑩⑨, 8, 8, マリンランプ,---,松山弘, 1.0, 51,  -4, -12, 7, 21.1, ⑩⑩, 8, 5,Ｉファビラスヒｰロｰ, 57,藤岡康, 3.9, 49,*  9, -34,10,126.4,②②④, 8,12,Ｃウィットウォｰタｰ, 77,太宰啓, 0.4, 75,   5,   5, 5, 10.3, ⑬⑫
 9,10,Ｈニュｰドラゴン, 39,太宰啓, 2.5, 24,  -9, -17,10,192.5, ⑨⑦, 9, 2, メイショウフェスタ,---,岩田康, 1.3, 48,   1, -21, 6, 20.7, ⑦⑧, 9, 6,Ｋストロングタイタン, 50,浜中俊, 3.9, 50,   6, -28, 4,  6.2,⑤⑧⑧, 9, 2,Ｅサンライズポパイ, 74,国分優, 0.5, 73,   5,   3,12, 81.3, ⑫⑩
10,11,Ｊアイファｰエバｰ, 37,加藤祥, 2.5, 28, -14,  -4,11,415.0, ⑪⑩,10, 7, ユｰテルミｰ,---,鮫島克, 1.4, 45,  -4, -18,11,162.5, ⑨⑨,10, 7,Ｊゴブレット, 51,幸英明, 4.7, 46,   3, -29,11,235.1,⑫⑪⑪,10, 6,Ｏボストンサクラ, 66,中井裕, 0.6, 71, -15,* 22,14,133.0, ⑱⑱
11, 5,Ｅゴｰルド, 43,三津谷,12.9,-98, -13, ---, 9,158.7, ⑥⑪,11, 6, スプレｰモゲレイロ,---,鮫島良, 1.8, 42,   0, -27,10, 49.2, ⑤⑥,11, 8,Ｇグロｰリｰミスト, 58,アッゼ, 5.5, 41,   5, -39, 9, 41.9,⑩⑨⑩,11,11,Ｎアグネスマチュア, 69,秋山真, 0.7, 72,  11,  -6,15,191.9, ⑤⑤
,,,,,,,,,,,,12,10, サウンドガリア,---,浜中俊, 1.9, 40,   0, -28, 5, 18.0, ⑥⑦,12, 4, チェリｰオｰタム,---,筒井勇, 6.1, 39,   0, -32,12,546.0,⑪⑫⑫,12, 7,Ｉゼンノコリオリ, 72,北村友, 0.8, 68,  -4,   9, 7, 27.0, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,Ｍメイショウゲンブ, 69,武幸四, 0.8, 68,  -7,* 11, 9, 39.5, ⑰⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｄダイヤモンドハイ, 74,ルメｰ, 0.9, 69,   8,  -4, 4,  7.8, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｋヤマニンカヴァリエ, 71,四位洋, 0.9, 66,  -8,* 11,16,244.3, ⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｂコウエイタケル, 77,松山弘, 1.1, 68,  11, -11, 3,  7.5, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｑイントゥザストｰム, 62,鮫島克, 1.7, 58,   5, -12,17,262.7, ⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,Ｐラブロｰレル, 64,池添謙, 2.2, 52,   6, -20,18,274.8, ⑨⑭
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,
単勝:230円 複勝:08=110円 04=130円 01=250円 枠連:290円,,,,,,,,,,,,"単勝:1,000円 複勝:01=640円 05=1,790円 12=360円 枠連:9,300円",,,,,,,,,,,,"単勝:1,130円 複勝:03=230円 09=140円 02=130円 枠連:1,550円",,,,,,,,,,,,"単勝:1,050円 複勝:05=280円 03=1,560円 10=130円 枠連:12,860円",,,,,,,,,,,
馬連:330円 ワイド:04-08=180円 01-08=440円 01-04=630円,,,,,,,,,,,,"馬連:18,740円 ワイド:01-05=2,990円 01-12=790円 05-12=3,030円",,,,,,,,,,,,"馬連:1,600円 ワイド:03-09=530円 02-03=430円 02-09=250円",,,,,,,,,,,,"馬連:39,650円 ワイド:03-05=9,790円 05-10=500円 03-10=3,360円",,,,,,,,,,,
"馬単:570円 3連複:1,630円 3連単:4,450円",,,,,,,,,,,,"馬単:31,280円 3連複:25,800円 3連単:218,050円",,,,,,,,,,,,"馬単:3,620円 3連複:1,450円 3連単:12,550円",,,,,,,,,,,,"馬単:66,060円 3連複:23,700円 3連単:270,900円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
