15年 7月19日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月19日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,11, 6,Ｊツカサブレイブ, 53,秋山真, 1.0, 53,  -1,*  5, 9, 26.3,⑬⑬⑬,11,11,Ｅアルマミｰア, 69,藤岡佑, 2.0, 55,   6,  -9,11, 92.3, ⑭⑭,11, 2,Ｈラディウス, 74,松山弘, 0.9, 71,   3,   7, 4,  9.0,⑬⑭⑭
,,,,,,,,,,,,12,13, プレシャスロｰド,---,酒井学, 1.1, 52,   1,   0,11, 77.2,⑩⑫⑫,12,12,Ｃビｰチパラソル, 73,岩崎翼, 2.1, 56,   9, -16, 2,  3.7, ⑦⑧,12, 9,Ｅタカノハｰバｰ, 76,鮫島良, 1.1, 69,   3,   2,10, 37.6,⑭⑬⑬
,,,,,,,,,,,,13, 1,Ｍスマｰトサイファ, 45,佐藤友, 1.3, 50,  -4,   4,12, 90.5,⑭⑮⑭,13, 4,Ｇメイショウタラチネ, 69,浜中俊, 2.2, 57,* 15, -23, 5,  9.3, ①①,13,13,Ａロングリバイバル, 79,幸英明, 1.2, 65,   7,  -9, 5, 15.7,④⑤⑧
,,,,,,,,,,,,14, 3,Ｌメイショウナガヨリ, 49,小牧太, 2.0, 43,  -2,  -7,13, 91.3,⑮⑭⑮,14,10,Ｏビジュｰミニョン, 58,松若風, 2.7, 52,   8, -19,10, 46.0, ⑪⑬,14,11,Ｎトウケイウイン, 61,太宰啓, 1.7, 61,   5,  -8,13, 97.0,⑨⑪⑫
,,,,,,,,,,,,15, 2,Ｎウォｰタｰセドナ, 31,畑端省, 2.8, 32,   2, -27,15,463.5,⑧⑨⑩,15, 7,Ｐキングアンドクイン, 40,岡田祥, 5.6, 30,* 13, -51,13,132.7, ②⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
"単勝:150円 複勝:01=110円 03=220円 09=170円 枠連:1,030円",,,,,,,,,,,,"単勝:1,040円 複勝:15=330円 04=190円 05=340円 枠連:3,130円",,,,,,,,,,,,"単勝:330円 複勝:08=180円 15=1,010円 02=220円 枠連:1,930円",,,,,,,,,,,,"単勝:4,610円 複勝:07=780円 14=210円 03=810円 枠連:2,490円",,,,,,,,,,,
"馬連:1,080円 ワイド:01-03=380円 01-09=320円 03-09=850円",,,,,,,,,,,,"馬連:5,240円 ワイド:04-15=1,460円 05-15=2,590円 04-05=1,240円",,,,,,,,,,,,"馬連:8,810円 ワイド:08-15=2,720円 02-08=650円 02-15=3,760円",,,,,,,,,,,,"馬連:8,570円 ワイド:07-14=2,470円 03-07=6,540円 03-14=2,350円",,,,,,,,,,,
"馬単:1,350円 3連複:1,800円 3連単:5,810円",,,,,,,,,,,,"馬単:10,680円 3連複:21,030円 3連単:125,870円",,,,,,,,,,,,"馬単:13,920円 3連複:19,470円 3連単:116,830円",,,,,,,,,,,,"馬単:25,860円 3連複:68,710円 3連単:533,000円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｭﾗｲｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂセングウ, 61,岩崎翼,, 66,*  6,  -5, 2,  5.1, ②②, 1, 9, ブラックスピネル,---,松若風,, 49,*-41,* 19, 5, 10.3,②②②, 1, 8,Ｄエトランドル, 71,パｰト,, 77,   1,* 12, 2,  5.8,⑨⑨⑨, 1,10,Ｂサウンドトゥルｰ, 91,大野拓,, 86,  11,* 10, 5,  7.2,⑬⑬⑪
 2,13,Ｅマロンマロン, 57,ルメｰ, 0.3, 63,*  5,  -7, 3,  5.2, ③③, 2, 3, ゼンノタヂカラオ,---,ルメｰ, 0.0, 52, -42,* 23, 2,  3.1,⑤⑥⑤, 2, 9,Ｃシャッタｰチャンス, 71,松山弘, 0.0, 80,   0,* 15, 4,  6.5,⑬⑫⑩, 2,11,Ｆナリタポセイドン, 87,武士沢, 0.1, 84,  10,* 12, 9, 33.2,⑭⑭⑬
 3, 6,Ａタガノトリオンフ, 70,藤懸貴, 0.6, 60,*  6, -10, 1,  2.6, ①①, 3, 6, トラストルｰク,---,パｰト, 0.3, 43,*-41,  14, 3,  5.7,①①①, 3,10,Ｅシゲルエベッサン, 70,北村友, 0.2, 77,   0,* 14, 9, 93.6,⑫⑪⑪, 3, 6,Ｄベルゲンクライ, 89,吉田豊, 0.6, 78,  14,   0, 2,  3.9,⑥⑧⑦
 4, 1,Ｉクレスコエルザ, 50,和田竜, 0.9, 57,  -6,*  2,10, 44.5, ⑭⑭, 4,10, ジュンヴァルカン,---,福永祐, 0.7, 42, -44,  15, 1,  2.6,⑦⑧⑧, 4, 2,Ａパドルウィｰル, 75,ルメｰ, 0.2, 74,*  4,   4, 1,  1.8,②④②, 4, 3,Ｃヴォｰグトルネｰド, 90,福永祐, 0.8, 79,  13,  -1, 4,  6.8,⑩⑦⑥
 5, 2, マウロア,---,松若風, 0.9, 57,  -5,*  1, 4,  7.8, ⑬⑬, 5, 8, ユウチェンジ,---,浜中俊, 0.8, 39, -42,  11, 4,  9.5,⑧④⑦, 5, 5,Ｉデンコウセキトバ, 65,太宰啓, 0.5, 70,*  5,  -3, 7, 24.3,①①①, 5,14,Ｅクラｰジュドｰル, 88,ルメｰ, 0.8, 80,  12,   1, 3,  5.8,⑨⑩⑩
 6, 8,Ｆノｰブルコスマｰ, 54,小牧太, 0.9, 59,   4, -10,12, 60.7, ④④, 6,11, アドマイヤロｰレル,---,和田竜, 1.4, 30,*-41,   0, 6, 26.3,③③③, 6, 7,Ｊクｰルオｰプニング, 64,小牧太, 0.5, 73,*  4,   1, 6, 21.9,⑩⑧⑥, 6, 1,Ｌダブルスタｰ, 81,藤岡佑, 1.3, 72,* 16, -11,11, 58.0,②②②
 7,12,Ｋゼットスウィｰト, 47,松山弘, 1.0, 57,   1,  -9,15,248.0, ⑦⑥, 7, 5, ヒロノチャンバｰ,---,高倉稜, 1.4, 32, -42,   2, 8, 43.4,⑥⑦⑥, 7, 6,Ｂウィズアミッション, 75,浜中俊, 0.6, 71,   3,   2, 3,  6.4,⑥⑤⑦, 7, 4,Ｉシンゼンレンジャｰ, 86,川島信, 1.3, 75,  13,  -5, 6, 14.6,⑧⑨⑨
 8, 7, トｰンクラスタｰ,---,藤岡佑, 1.2, 51,  -8,*  2, 9, 38.4, ⑮⑮, 8, 2, ロｰドランウェイ,---,小牧太, 1.6, 33, -43,   4, 9, 82.7,⑩⑨⑨, 8,11,Ｇアドマイヤライン, 70,福永祐, 1.3, 63,*  4, -10, 5, 10.1,⑦⑥⑤, 8,12,Ａヴァンヌｰヴォｰ, 91,秋山真, 1.6, 70,* 16, -15, 7, 26.4,⑫③③
 9, 5,Ｃシゲルハナガサ, 59,酒井学, 1.3, 55,   0,  -9, 5, 10.4, ⑨⑨, 9, 1, ウインテンダネス,---,松山弘, 1.7, 29, -42,  -2,11,123.5,④⑤④, 9,12,Ｆメジャｰシップ, 70,高倉稜, 2.0, 57,*  4, -22, 8, 59.8,④③④, 9,13,Ｊキングヒｰロｰ, 83,小牧太, 1.8, 72,* 16, -17,12, 60.5,①①①
10,16,Ｊノｰスダルジャン, 48,川島信, 1.5, 54,   2, -11,16,267.5, ⑧⑧,10, 7, パｰプルスクエア,---,中井裕, 4.1, -1, -48, -23,10,114.9,⑪⑪⑪,10, 4,Ｋサカジロハンサム, 62,国分恭, 2.5, 53,*  4, -29,10,108.9,③②③,10, 8,Ｈメテオロロジスト, 87,松山弘, 1.8, 72,  15, -13, 8, 31.2,④⑤⑤
11,11,Ｄホワイトフリル, 59,秋山真, 1.6, 51,   3, -16, 6, 12.3, ⑤⑤,11, 4, レッドカムラッド,---,藤岡佑, 4.4, -9, -45, -33, 7, 33.5,⑨⑩⑩,11, 3,Ｈスリｰダッシュ, 66,鮫島克, 3.2, 46,   1, -33,11,201.3,⑤⑦⑧,11, 2,Ｍトゥザレジェンド, 81,パｰト, 2.6, 66,  15, -19, 1,  3.3,③④④
12,10,Ｈメイショウヒグラシ, 51,幸英明, 2.1, 49,   0, -15,13,135.4, ⑩⑩,,,,,,,,,,,,,12, 1,Ｌワンダｰダｰク, 54,藤懸貴, 3.8, 42,  -1, -34,12,254.3,⑧⑩⑫,12, 5,Ｇアメリカンウィナｰ, 87,和田竜, 3.1, 63,  15, -23,10, 50.0,⑤⑥⑧
13,15, インソムニア,---,浜中俊, 2.3, 45,  -2, -16, 8, 38.4, ⑪⑪,,,,,,,,,,,,,13,13,Ｍウｰルｰズ, 39,佐藤友, 4.3, 39,  -5, -31,13,416.3,⑪⑬⑬,13, 7,Ｋアサクサポイント, 83,幸英明, 3.3, 63,  12, -21,14,109.6,⑪⑪⑫
14, 4,Ｍサンマルポジｰ, 35,国分恭, 3.3, 38, -11, -13,14,227.0, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｎヴィクトリｰスタｰ, 71,太宰啓, 3.4, 63,  11, -20,13, 77.8,⑦⑫⑭
15,14,Ｌワグテイル, 45,北村友, 3.4, 37,   3, -31, 7, 16.9, ⑥⑦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 3,Ｇゲルズ, 51,高倉稜, 4.3, 32,  -3, -32,11, 57.4, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-24 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-17 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:510円 複勝:09=140円 13=140円 06=120円 枠連:1,010円",,,,,,,,,,,,"単勝:1,030円 複勝:09=330円 03=170円 06=240円 枠連:730円",,,,,,,,,,,,"単勝:580円 複勝:08=210円 09=220円 10=1,340円 枠連:2,050円",,,,,,,,,,,,"単勝:720円 複勝:10=210円 11=630円 06=160円 枠連:4,210円",,,,,,,,,,,
"馬連:1,270円 ワイド:09-13=390円 06-09=230円 06-13=280円",,,,,,,,,,,,"馬連:1,580円 ワイド:03-09=470円 06-09=750円 03-06=310円",,,,,,,,,,,,"馬連:1,980円 ワイド:08-09=630円 08-10=4,530円 09-10=4,690円",,,,,,,,,,,,"馬連:9,150円 ワイド:10-11=2,080円 06-10=480円 06-11=1,720円",,,,,,,,,,,
"馬単:2,390円 3連複:950円 3連単:5,500円",,,,,,,,,,,,"馬単:4,160円 3連複:2,160円 3連単:16,070円",,,,,,,,,,,,"馬単:3,590円 3連複:27,400円 3連単:91,290円",,,,,,,,,,,,"馬単:16,570円 3連複:9,620円 3連単:77,380円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,ﾏｶｵｼﾞｮｯｷｰｸﾗﾌﾞﾄﾛﾌｨｰ,,,,,,,,,,,,ﾌｨﾘﾋﾟﾝﾄﾛﾌｨｰ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂミッキｰオリビエ, 67,ルメｰ,, 77,   3,* 12, 1,  2.7,⑤⑥⑥, 1, 5, タイセイパルサｰ,---,幸英明,, 44,*-20,  -6, 5, 11.9, ②②, 1, 5,Ｉニホンピロディｰル, 65,酒井学,, 73,   1,   3,10, 25.8, ⑤⑥, 1, 6,Ｂタガノザイオン, 76,浜中俊,, 71,  -7,*  7, 2,  4.0, ⑫⑧
 2, 8,Ｋヨドノナイト, 48,高倉稜, 0.4, 75,*  5,*  4, 9, 40.3,①①①, 2, 1, サイモンゼｰレ,---,パｰト, 0.0, 43,*-18,  -8, 4, 10.4, ①①, 2, 8,Ｅメイショウキリサメ, 66,国分優, 0.1, 70,  -2,   4, 3,  6.0, ⑩⑨, 2, 1,Ｆフェブノヘア, 71,太宰啓, 0.3, 67,   0,  -4, 7, 14.6, ④③
 3,11,Ｃイェドプリオル, 66,福永祐, 1.3, 66,*  4,  -2, 2,  3.0,④③③, 3, 8, レッドラウダ,---,ルメｰ, 0.2, 41, -24,  -5, 1,  1.8, ⑥⑥, 3,15,Ｃタガノビｰンズ, 68,福永祐, 0.1, 70,  -5,*  8, 6, 11.9, ⑭⑪, 3, 7,Ｍテイエムゲッタドン, 58,藤懸貴, 0.4, 65,*  2,  -8,12, 80.3, ②②
 4, 7,Ｉゼンノウラヌス, 59,松山弘, 1.7, 67,  -1,*  6,10, 54.6,⑪⑬⑪, 4, 7, ゼンノハｰデｰス,---,北村友, 0.3, 39, -21,  -9, 7, 30.2, ③③, 4,16,Ｂシゲルチャグチャグ, 71,太宰啓, 0.3, 70,*  6,  -7, 1,  4.0, ③③, 4,10,Ｈヒルノケアンズ, 70,和田竜, 0.5, 65,  -4,  -2, 4,  6.3, ⑦⑦
 5,10,Ｄバンブｰキングペレ, 63,幸英明, 1.9, 64,   2,  -2, 4, 11.1,⑩⑧⑦, 5, 3, セトノチｰタｰ,---,福永祐, 0.5, 40, -34,*  2, 2,  4.1, ⑩⑨, 5,13,Ａトウカイセンス, 72,藤岡佑, 0.4, 66,  -8,*  7, 2,  4.3, ⑬⑭, 5, 4,Ｅライブリシュネル, 72,吉田豊, 0.7, 62,  -8,  -1, 6, 14.2, ⑨⑩
 6,14,Ｆドリｰムキラリ, 62,中谷雄, 2.0, 61,   3,  -6, 3,  6.0,③⑤⑤, 6, 4, スノｰドルフィン,---,和田竜, 0.7, 34, -23, -13, 3,  8.2, ④④, 6,10,Ｄキネオリュウセイ, 66,ルメｰ, 0.5, 65,  -4,   1, 4,  8.5, ⑪⑬, 6, 5,Ｃサンライズポパイ, 73,国分優, 0.8, 60,  -5,  -5, 5, 14.0, ⑧⑨
 7, 5,Ｇガｰルズルｰル, 61,松若風, 2.3, 63,   1,  -3, 6, 14.2,⑧⑩⑨, 7,10, コパデグレｰス,---,松山弘, 0.7, 35, -24, -12, 6, 24.1, ⑦⑦, 7, 3,Ｆテイエムチュラッコ, 66,松若風, 0.5, 69,*  9, -12, 8, 15.1, ①①, 7,13,Ｄバトルムｰングロウ, 72,岩崎翼, 0.9, 59,  -2, -10, 3,  6.2, ③④
 8, 2,Ｊシャイニｰビｰム, 49,国分恭, 2.6, 59,*  6, -14,14,132.0,⑬②②, 8, 9, テイエムヤマンカミ,---,鮫島克, 1.0, 32, -32,  -8, 8, 45.9, ⑧⑧, 8,11,Ｋヴァッフシュテルケ, 64,和田竜, 0.6, 65,  -4,   0, 5, 11.6, ⑫⑫, 8, 2,Ｊイントゥザストｰム, 68,佐藤友, 0.9, 60,*  4, -15,11, 76.4, ①①
 9,12,Ａピエノフィオレ, 69,川須栄, 2.7, 59,*  5, -13, 7, 29.8,⑥④④, 9, 6, テイエムオｰルマル,---,太宰啓, 1.4, 25, -23, -20, 9,109.0, ⑤⑤, 9, 6,Ｈチェネレントラ, 65,パｰト, 0.8, 62,   0,  -6, 7, 15.0, ⑥⑦, 9,14,Ａケイアイユニコｰン, 78,秋山真, 0.9, 59,  -9,  -3, 1,  3.9, ⑩⑪
10,13,Ｈサンマルブリｰズ, 61,藤懸貴, 3.5, 53,   1, -11,15,177.1,⑫⑪⑩,10, 2, シゲルゴマサバ,---,酒井学, 4.2,-13, -41, -40,10,134.9, ⑨⑩,10, 9,Ｍカメット, 57,北村友, 0.9, 59, -12,   4,15,132.9, ⑮⑮,10, 8,Ｇアドマイヤクｰガｰ, 71,小牧太, 1.0, 62, -21,*  8, 9, 17.0, ⑭⑭
11, 9,Ｅビップハテンコウ, 63,鮫島克, 4.3, 47,   2, -22,12, 93.9,⑮⑨⑧,,,,,,,,,,,,,11, 4,Ｌシセイカスガ, 60,松山弘, 1.0, 63,   0,  -6,13, 58.9, ⑨⑧,11, 9,Ｉウエスタンムサシ, 69,義英真, 1.1, 57, -12,  -3,10, 19.7, ⑪⑫
12, 6,Ｍワイドヴィンチェレ, 42,岡田祥, 4.7, 49,  -1, -16,11, 78.0,⑭⑭⑭,,,,,,,,,,,,,12,14,Ｊコパノハｰト, 65,幸英明, 1.2, 59,*  8, -19, 9, 16.4, ②②,12,11,Ｋワンダｰフォルテ, 66,国分恭, 1.4, 54, -16,  -3,13,124.4, ⑬⑬
13, 1,Ｌカリビアンブルｰ, 47,パｰト, 5.8, 38,   0, -31, 5, 13.7,⑨⑫⑬,,,,,,,,,,,,,13, 1,Ｎトシファイブスタｰ, 56,中井裕, 1.3, 58,   4, -17,16,195.8, ④④,13,12,Ｌラブロｰレル, 65,松山弘, 1.4, 54,  -2, -15, 8, 14.7, ⑥⑥
14, 3,Ｎダンシングアヘッド,  9,佐藤友, 5.8, 39,  -3, -25,13,129.0,⑦⑮⑮,,,,,,,,,,,,,14,12,Ｇダンツメガヒット, 65,秋山真, 1.4, 52, -16,   1,11, 29.6, ⑯⑯,14, 3,Ｎタイキガラハッド, 35,中井裕, 2.2, 43,  -3, -26,14,182.4, ⑤⑤
15,15, トｰホウシルエット,---,酒井学, 8.7, 27,   2, -60, 8, 29.9,②⑦⑫,,,,,,,,,,,,,15, 7,Ｏエクセレンフレｰル, 56,川島信, 1.7, 51,  -2, -17,14,120.0, ⑦⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｐタガノウォｰリア, 51,藤懸貴, 1.7, 52,   2, -19,12, 56.3, ⑧⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
