15年 9月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 9月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■10R  ダ2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松戸特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅニシノグリｰディ, 43,内田博,, 55,*  0,  -4, 3,  6.4, ①①, 1, 6,Ａムラングシャンティ, 61,吉田豊,, 61,*  5,  -2, 2,  4.8, ①①, 1,10,Ｆコンチャフラメンカ, 64,内田博,, 68,* 11,  -8, 3,  7.0,④③②, 1, 5,Ｅファイヤｰロック, 80,蛯名正,, 78,*  9,*  9, 2,  5.6,⑥④③
 2, 8,Ｉブランシェクｰル, 35,柴山雄, 0.1, 52, -14,*  7, 4,  6.7, ⑭⑬, 2,12,Ｂグレイスフルアｰト, 60,柴山雄, 0.0, 61,*  5,  -1, 1,  4.4, ②②, 2, 5,Ｉアドラビリティ, 61,松岡正, 0.1, 67,* 12, -12,12, 29.0,①①①, 2, 6,Ｆティｰポイズン, 79,内田博, 0.0, 77,*  9,   7, 7,  9.9,②②②
 3, 6,Ｄラッキｰガナドｰル, 45,三浦皇, 0.2, 53,  -3,  -4, 2,  4.0, ④④, 3, 7,Ｊエタｰナルスカイ, 51,戸崎圭, 0.1, 61,  -2,*  4, 5,  7.9, ⑤④, 3, 6,Ｂヒアカムズザサン, 68,戸崎圭, 0.2, 65,   9,  -8, 1,  3.5,⑤⑥⑤, 3, 3,Ｈシップウ, 75,吉田隼, 0.1, 76,   8,* 11,10, 24.4,⑦⑦⑤
 4,13,Ａエクラパｰル, 52,井上敏, 0.3, 52,* -1,  -6, 1,  3.7, ②②, 4,14,Ｃブレイブトｰラス, 60,木幡初, 0.5, 57,  -5,*  3, 4,  6.4, ⑪⑫, 4,12,Ｇニシノリコルディ, 64,柴田善, 0.2, 67,   8,  -3,11, 26.5,⑨⑩⑧, 4, 2,Ａリアライズブラザｰ, 83,戸崎圭, 0.3, 75,*  9,   6, 6,  8.8,③③④
 5,12,Ｍソナｰタ, 30,田辺裕, 0.6, 49, -11,*  0, 5,  8.9, ⑫⑪, 5, 1,Ｏアキトプラズマ, 31,北村宏, 0.6, 57,*  2,  -5,10, 44.7, ③③, 5,14,Ｄマイネルフレッチャ, 67,柴田大, 0.3, 67,* 11, -10, 2,  5.9,⑩④④, 5, 4,Ｊヴィルトグラｰフ, 74,江田照, 0.7, 71,*  9,   0,12, 86.7,①①①
 6,16,Ｃスイシン, 45,北村宏, 0.7, 49,  -9,  -3, 8, 15.6, ⑩⑨, 6, 4,Ｆミュゼメルノワｰル, 54,井上敏, 0.9, 53,  -5,   0, 3,  6.2, ⑨⑦, 6, 1,Ａダブルフラワｰ, 74,石川裕, 0.3, 66,   5,*  0, 5,  9.4,⑮⑮⑰, 6,11,Ｇロゼッタストｰン, 75,黛弘人, 1.0, 71,   8,   3,11, 40.5,⑨⑨⑧
 7, 4,Ｈアンフレシェ, 37,宮崎北, 1.0, 46,* -2, -12, 7, 15.0, ③③, 7,13,Ｇジョブックセｰグラ, 54,木幡初, 1.0, 53, -10,*  4,15,236.1, ⑮⑭, 7,16,Ｅショウナンマンゲツ, 66,吉田隼, 0.4, 63,   9,  -9,13, 30.6,⑦⑦⑨, 7,10,Ｍタンジブル, 71,柴山雄, 1.3, 69,   8,   1, 3,  5.8,⑬⑩⑦
 8,11,Ｌトキメキアイナ, 33,大野拓, 1.1, 45,  -7,  -8,11, 59.5, ⑧⑦, 8, 9,Ｉジュンコアｰ, 52,石橋脩, 1.1, 51,  -3,  -4, 8, 14.9, ⑦⑨, 8, 2,Ｏフォギｰボトム, 51,木幡初, 0.4, 64,   8,  -7,15,181.3,⑥⑨⑥, 8,12,Ｂドラゴンズタイム, 82,吉田豊, 1.4, 69,   7,   3, 5,  7.6,⑪⑫⑫
