15年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-14,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝﾗｲｽﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄモンサンビアンカ, 58,横山典,, 73,*  5,*  7, 4,  7.5, ①①, 1, 1, エｰスワン,,五十嵐,,,,, 3,  4.6,①①①, 1,10,Ａサダムコｰテイ, 79,柴田善,, 67,  -2,* 16, 2,  4.8, ⑮⑮, 1, 9,Ｄメイショウツガル, 79,津村明,, 82,   2,* 18, 8, 16.3, ⑨⑧
 2, 3,Ａリンガスヴィグラス, 64,柴田善, 1.2, 62,*  4,  -3, 1,  2.3, ③③, 2, 6, オジュウチョウサン,,山本康,195.0,,,,11,101.7,⑦⑥⑥, 2,16,Ｂスイｰトガｰデン, 72,松岡正, 0.2, 66,* 12,   1, 4, 12.0, ②②, 2, 3,Ｉアンヴァルト, 74,ベリｰ, 0.0, 83,   9,  10, 5, 11.3, ④④
 3,12,Ｂニシノバランス, 60,田辺裕, 1.4, 61,   1,  -2, 2,  3.3, ⑦⑦, 3, 2, セイウンコレット,,原田和,195.6,,,, 5, 16.2,⑤④③, 3, 3,Ｄブルｰミｰフラワｰ, 70,ベリｰ, 0.2, 65,   5,   8, 3,  5.5, ⑦⑦, 3,10,Ｅカハラビスティｰ, 76,柴田大, 0.1, 82,   9,   8, 1,  4.3, ⑤⑤
 4, 9,Ｎリタｰンエｰス,-16,西田雄, 1.8, 57,  -7,*  3,11,137.9, ⑪⑫, 4, 7, ウメジマダイオｰ,,石神深,196.0,,,, 2,  4.0,④③④, 4, 8,Ｊパッシオｰネラヴィ, 65,三浦皇, 0.4, 66,   7,   5, 5, 12.1, ⑥⑥, 4, 1,Ｂトキノゲンジ, 81,西田雄, 0.3, 79,   0,  15,10, 18.9, ⑪⑪
 5, 1,Ｅエヴリホｰプ, 56,戸崎圭, 1.9, 57,   3,  -7, 3,  5.6, ⑤④, 5,12, キｰプトライン,,横山義,196.2,,,, 4, 10.4,③⑤⑤, 5, 2,Ｎセイクラベ, 62,杉原誠, 0.5, 62,   4,   7,15,275.7, ⑨⑨, 5, 4,Ｊシゲルアセロラ, 74,勝浦正, 0.4, 78,* 15,  -1, 9, 18.5, ①①
 6, 5,Ｉレｰヴシャルマン, 45,三浦皇, 1.9, 57,   2,  -7, 7, 42.4, ⑥⑤, 6, 4, グリｰティングワン,,上野翔,196.3,,,,10, 81.0,⑥⑦⑦, 6, 7,Ｌマｰセブナカヤマ, 64,田辺裕, 0.7, 62,   8,   1, 6, 15.5, ⑤⑤, 6,16,Ｇダノンマッキンレｰ, 76,内田博, 0.4, 78,  -8,* 21, 2,  4.8, ⑮⑯
 7, 6,Ｈアルテエゴ, 48,伴啓太, 2.0, 56,*  4, -10, 6, 27.5, ②②, 7, 5, オベレック,,高野和,197.4,,,, 8, 21.2,⑩⑩⑩, 7, 9,Ｋコンテベルデ, 64,武士沢, 0.8, 60,   0,   8,16,295.2, ⑭⑬, 7, 2,Ｌアポロスタｰズ, 72,吉田隼, 0.4, 76,   5,   8, 7, 14.2, ⑦⑦
 8,13,Ｋシｰユｰアゲン, 39,岩部純, 2.1, 57,   4,  -9,15,241.4, ④⑥, 8, 3, オマモリ,,浜野谷,198.0,,,, 7, 18.3,⑨⑨⑨, 8, 1,Ｆキョウエイボヌｰル, 68,柴田大, 0.8, 62,   3,   5, 9, 20.4, ⑩⑩, 8, 6,Ｏバｰトラムガｰデン, 70,武士沢, 0.5, 78,* 12,   1,15, 94.3, ③③
 9,14,Ｃカンタベリｰキッズ, 59,二本柳, 2.2, 55,   0,  -6, 5, 13.8, ⑧⑧, 9, 8, トｰアキヨモリ,,草野太,198.1,,,, 9, 23.1,⑧⑧⑧, 9, 6,Ｅファンディｰタ, 68,勝浦正, 0.8, 61,  -5,* 13,11, 61.4, ⑯⑯, 9,13,Ａニコｰルバロｰズ, 83,丸山元, 0.5, 76,  -1,  14, 6, 12.6, ⑫⑫
10,15,Ｏテス,-34,長岡禎, 2.7, 46, -10,  -3,13,213.5, ⑮⑮,10,11, リッシュレｰヴ,,金子光,198.8,,,, 1,  2.5,②②②,10,12,Ｈシゲルホウオウザ, 67,後藤浩, 0.9, 61,   3,   4,12, 61.9, ⑪⑪,10, 8,Ｈロｰズノｰブル, 75,後藤浩, 0.5, 76,   9,   5,12, 24.0, ⑥⑥
11, 8,Ｆマタンギ, 53,内田博, 2.7, 48, -10,  -1, 9, 47.0, ⑯⑬,11, 9, トルバドゥｰル,,蓑島靖,209.7,,,, 6, 17.1,⑪⑪⑪,11, 4,Ｏサウンドカスケｰド, 61,ブノワ, 0.9, 61,* 13,  -6, 7, 18.2, ①①,11, 7,Ｍサニｰヘイロｰ, 71,大野拓, 0.7, 73,  -4,  14,16,139.3, ⑬⑬
12, 2,Ｇナンゴクオｰジ, 50,武士沢, 2.8, 45,  -8,  -6, 8, 42.5, ⑫⑩,12,10, アイケｰゴｰウィン,,小野寺,215.0,,,,12,172.3,⑫⑫⑫,12,11,Ｉエジル, 67,北村宏, 0.9, 61,   5,   2, 1,  2.6, ⑧⑧,12, 5,Ｋマイネサヴァラン, 74,丹内祐, 0.9, 71,* 12,  -5,11, 22.1, ②②
