15年10月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年10月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,本栖湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅコットンパｰル, 49,木幡初,, 51,  -1,* -3, 9, 23.4, ③④, 1, 5, ミュゼリトルガｰル,,大江原,,,,, 3,  7.5,①①①, 1, 5,Ｄフクノグリュック, 74,横山典,, 72,   2,* 11, 3,  4.4, ⑩⑪, 1,10,Ａアルバｰト, 89,戸崎圭,, 87,  10,* 21, 2,  3.8,⑨⑧⑧
 2, 8,Ｃタイトルリｰフ, 51,三浦皇, 0.2, 50,*  1,  -6, 2,  4.5, ⑤③, 2, 1, シゲルケンカヤマ,,小野寺,203.5,,,, 9, 56.7,⑥⑥⑤, 2,14,Ｋワンボｰイ, 66,田中勝, 0.1, 73,*  7,   1, 9, 23.0, ④④, 2, 3,Ｊアルタｰ, 69,柴山雄, 0.1, 86,   9,  19, 5, 11.0,⑤⑦⑦
 3,15,Ｋピントゥリッキオ, 28,丸田恭, 0.6, 44,  -5,* -2,14,201.0, ⑭⑬, 3, 3, シゲルヒノクニ,,山本康,203.9,,,, 1,  1.7,③③③, 3, 7,Ｃエンクエントロス, 75,柴山雄, 0.1, 72,*  8,   0, 5, 12.7, ③③, 3, 6,Ｂエイシンアロンジｰ, 83,内田博, 0.1, 88,   8,* 22, 1,  2.5,⑧⑨⑨
 4, 3,Ｂアルセナｰレ, 53,大野拓, 1.0, 43,*  1, -14, 1,  2.4, ①①, 4, 7, ハヤブサフィｰバｰ,,草野太,204.2,,,, 2,  4.4,②④④, 4, 8,Ｂアルファアリエス, 76,松岡正, 0.3, 73,   3,   8, 2,  4.0, ⑪⑨, 4, 1,Ｇメジャｰステップ, 77,吉田隼, 0.4, 79,  11,   8, 9, 39.6,②③③
 5, 9,Ｊグリｰンバシリスク, 37,井上敏, 1.0, 43,*  1, -14, 4, 11.9, ②②, 5, 8, ラノララク,,江田勇,204.4,,,, 5, 16.9,⑤②②, 5, 4,Ｆギンガメテオｰル, 69,柴田善, 0.3, 72,   2,*  8, 6, 13.2, ⑨⑩, 5, 4,Ｈテスタメント, 76,浜中俊, 0.5, 78,* 14,   1, 4,  7.7,①①①
 6, 5,Ｄソナｰタ, 49,松岡正, 1.3, 40,  -2, -13, 5, 12.6, ⑩⑧, 6, 6, メイケイヘリオス,,黒岩悠,206.0,,,, 7, 19.1,⑦⑦⑦, 6,16,Ａオニノシタブル, 77,江田照, 0.3, 72,   1,* 10, 1,  3.7, ⑬⑫, 6, 9,Ｄタケルラムセス, 81,吉田豊, 0.8, 78,   9,   6, 6, 18.6,⑥⑥⑥
 7,14,Ｍスプリットセコンド, 24,内田博, 1.4, 40,  -1, -15, 6, 18.6, ⑥⑤, 7, 4, マコトダッソｰ,,上野翔,206.8,,,, 6, 18.6,④⑤⑥, 7,10,Ｊメイショウフェイク, 67,嘉藤貴, 0.4, 70,   6,   1,10, 32.9, ⑤⑤, 7, 7,Ｅキズナエンドレス, 78,伊藤工, 0.8, 77,  11,   5, 7, 24.1,③④⑤
 8, 4,Ｆハットヴィルゴ, 48,田中勝, 1.6, 38,  -2, -15,10, 28.0, ④⑥, 8,11, ケンブリッジアｰサ,,石神深,212.1,,,, 4, 13.0,⑩⑩⑩, 8,13,Ｇブルｰバレット, 69,井上敏, 0.6, 68,*  9,  -7, 8, 16.7, ①①, 8, 5,Ｃポトマックリバｰ, 82,北村宏, 1.0, 73,* 12,  -5, 3,  4.9,⑦②②
